Date,Revenue_Predicted_Poly
2017-01-01,32.79242084081707
2017-01-02,32.58107131515597
2017-01-03,32.36863244094256
2017-01-06,32.155100255918285
2017-01-07,31.940470789929364
2017-01-08,31.724740064926664
2017-01-09,31.507904094966904
2017-01-10,31.289958886211025
2017-01-11,31.07090043692473
2017-01-12,30.850724737478984
2017-01-13,30.629427770349977
2017-01-14,30.407005510118395
2017-01-17,30.18345392346957
2017-01-18,29.95876896919485
2017-01-19,29.732946598188917
2017-01-20,29.505982753452997
2017-01-22,29.27787337009211
2017-01-23,29.048614375316703
2017-01-24,28.8182016884422
2017-01-26,28.58663122088869
2017-01-27,28.353898876181248
2017-01-29,28.120000549949765
2017-01-30,27.884932129929638
2017-02-01,27.648689495960582
2017-02-02,27.411268519987388
2017-02-04,27.17266506605955
2017-02-05,26.932874990332436
2017-02-06,26.691894141064807
2017-02-07,26.44971835862198
2017-02-08,26.206343475473176
2017-02-09,25.96176531619271
2017-02-13,25.715979697459858
2017-02-14,25.46898242805908
2017-02-15,25.220769308879227
2017-02-16,24.971336132914914
2017-02-17,24.720678685264588
2017-02-18,24.468792743132738
2017-02-19,24.21567407582802
2017-02-20,23.961318444764018
2017-02-21,23.70572160345985
2017-02-22,23.44887929753895
2017-02-24,23.19078726473012
2017-02-26,22.93144123486684
2017-02-27,22.670836929887344
2017-03-01,22.408970063835383
2017-03-03,22.145836342858928
2017-03-04,21.881431465211506
2017-03-05,21.61575112125088
2017-03-07,21.348790993440616
2017-03-08,21.080546756348312
2017-03-10,20.811014076647112
2017-03-11,20.54018861311485
2017-03-12,20.268066016634364
2017-03-13,19.994641930193453
2017-03-15,19.719911988884732
2017-03-16,19.443871819905567
2017-03-17,19.166517042558738
2017-03-18,18.8878432682514
2017-03-19,18.60784610049619
2017-03-21,18.326521134910266
2017-03-24,18.043863959216054
2017-03-27,17.759870153240186
2017-03-28,17.474535288915263
2017-03-29,17.187854930278178
2017-03-30,16.899824633470402
2017-03-31,16.610439946739547
2017-04-02,16.319696410436705
2017-04-03,16.02758955701904
2017-04-04,15.734114911047897
2017-04-05,15.439267989190242
2017-04-06,15.1430443002168
2017-04-07,14.845439345004706
2017-04-08,14.546448616535343
2017-04-09,14.24606759989409
2017-04-10,13.94429177227326
2017-04-11,13.641116602968523
2017-04-12,13.336537553380523
2017-04-13,13.030550077015846
2017-04-14,12.723149619484957
2017-04-16,12.414331618504136
2017-04-17,12.104091503893883
2017-04-18,11.792424697579847
2017-04-19,11.479326613592306
2017-04-20,11.164792658067853
2017-04-23,10.848818229245822
2017-04-25,10.531398717472129
2017-04-26,10.21252950519714
2017-04-27,9.892205966976164
2017-04-28,9.57042346946892
2017-04-30,9.247177371441182
2017-05-01,8.92246302376249
2017-05-03,8.596275769407853
2017-05-05,8.268610943457531
2017-05-06,7.9394638730956615
2017-05-09,7.60882987761255
2017-05-11,7.276704268402568
2017-05-13,6.9430823489656035
2017-05-14,6.607959414906105
2017-05-15,6.271330753933626
2017-05-17,5.933191645861939
2017-05-18,5.593537362610903
2017-05-19,5.252363168204781
2017-05-20,4.9096643187723
2017-05-22,4.565436062548102
2017-05-23,4.2196736398708765
2017-05-24,3.8723722831843617
2017-05-25,3.5235272170380654
2017-05-26,3.1731336580849643
2017-05-27,2.82118681508463
2017-05-29,2.4676818888999605
2017-05-30,2.112614072499966
2017-06-01,1.7559785509582895
2017-06-02,1.3977705014530244
2017-06-03,1.0379850932674373
2017-06-05,0.6766174877902245
2017-06-06,0.3136628385142046
2017-06-07,-0.05088370896223182
2017-06-10,-0.4170270169361885
2017-06-11,-0.7847719555991546
2017-06-14,-1.154123403039236
2017-06-15,-1.525086245237432
2017-06-16,-1.8976653760717852
2017-06-17,-2.271865697314169
2017-06-19,-2.6476921186321647
2017-06-20,-3.025149557587824
2017-06-21,-3.404242939639488
2017-06-22,-3.7849771981388187
2017-06-23,-4.167357274334037
2017-06-26,-4.551388117367779
2017-06-28,-4.937074684277675
2017-06-29,-5.324421939996739
2017-06-30,-5.713434857353164
2017-07-01,-6.104118417069145
2017-07-04,-6.496477607763524
2017-07-05,-6.890517425949454
2017-07-06,-7.28624287603472
2017-07-11,-7.683658970323265
2017-07-13,-8.082770729012935
2017-07-14,-8.483583180197527
2017-07-15,-8.88610135986552
2017-07-16,-9.290330311900021
2017-07-19,-9.696275088080498
2017-07-20,-10.103940748080106
2017-07-21,-10.513332359468151
2017-07-23,-10.924454997707926
2017-07-24,-11.337313746158898
2017-07-25,-11.751913696075022
2017-07-26,-12.16825994660536
2017-07-27,-12.586357604793946
2017-07-28,-13.006211785580177
2017-07-29,-13.427827611798378
2017-07-31,-13.851210214177911
