Date,Revenue_Predicted_Poly
2017-01-02,219.00710675936477
2017-01-03,218.93047619099355
2017-01-04,218.85711820797428
2017-01-05,218.7870475959969
2017-01-06,218.7202791606079
2017-01-07,218.65682772721163
2017-01-08,218.5967081410663
2017-01-09,218.53993526728834
2017-01-10,218.48652399085063
2017-01-11,218.43648921658087
2017-01-12,218.38984586916752
2017-01-13,218.3466088931524
2017-01-14,218.30679325293238
2017-01-15,218.27041393276534
2017-01-16,218.2374859367617
2017-01-17,218.2080242888917
2017-01-18,218.18204403297932
2017-01-19,218.15956023270724
2017-01-20,218.14058797161272
2017-01-21,218.1251423530913
2017-01-22,218.11323850039514
2017-01-23,218.10489155663038
2017-01-24,218.10011668476375
2017-01-25,218.09892906761672
2017-01-26,218.10134390786368
2017-01-27,218.10737642804327
2017-01-28,218.11704187054295
2017-01-29,218.1303554976107
2017-01-30,218.14733259135244
2017-01-31,218.1679884537284
2017-02-01,218.1923384065526
2017-02-02,218.22039779150282
2017-02-03,218.25218197010713
2017-02-04,218.2877063237528
2017-02-05,218.32698625368255
2017-02-06,218.370037180998
2017-02-07,218.41687454665453
2017-02-08,218.46751381146532
2017-02-09,218.52197045610012
2017-02-10,218.5802599810845
2017-02-11,218.6423979068029
2017-02-12,218.70839977349385
2017-02-13,218.77828114125202
2017-02-14,218.85205759003168
2017-02-15,218.92974471964078
2017-02-16,219.01135814974577
2017-02-17,219.09691351986748
2017-02-18,219.18642648938692
2017-02-19,219.27991273753753
2017-02-20,219.3773879634116
2017-02-21,219.4788678859569
2017-02-22,219.58436824397995
2017-02-23,219.69390479614253
2017-02-24,219.80749332096025
2017-02-25,219.9251496168106
2017-02-26,220.04688950192258
2017-02-27,220.17272881438623
2017-02-28,220.30268341214446
2017-03-01,220.43676917299865
2017-03-02,220.57500199460628
2017-03-03,220.71739779448092
2017-03-04,220.86397250999448
2017-03-06,221.01474209837318
2017-03-07,221.1697225367011
2017-03-08,221.3289298219189
2017-03-09,221.4923799708232
2017-03-10,221.66008902006672
2017-03-11,221.83207302616154
2017-03-12,222.00834806547255
2017-03-13,222.18893023422254
2017-03-14,222.3738356484928
2017-03-15,222.56308044421917
2017-03-16,222.75668077719354
2017-03-17,222.95465282306748
2017-03-18,223.15701277734502
2017-03-19,223.36377685538991
2017-03-20,223.57496129241838
2017-03-21,223.7905823435118
2017-03-22,224.01065628359765
2017-03-23,224.23519940746678
2017-03-24,224.46422802976338
2017-03-25,224.69775848499046
2017-03-26,224.9358071275053
2017-03-27,225.17839033152586
2017-03-28,225.42552449112054
2017-03-29,225.6772260202206
2017-03-30,225.93351135260752
2017-03-31,226.19439694192545
2017-04-01,226.45989926167
2017-04-02,226.7300348051973
2017-04-03,227.00482008571635
2017-04-04,227.28427163629908
2017-04-05,227.5684060098646
2017-04-06,227.85723977919872
2017-04-07,228.1507895369341
2017-04-08,228.449071895565
2017-04-09,228.752103487446
2017-04-10,229.05990096478092
2017-04-11,229.37248099963472
2017-04-12,229.6898602839234
2017-04-13,230.01205552943134
2017-04-14,230.339083467784
2017-04-15,230.67096085047615
2017-04-16,231.0077044488536
2017-04-17,231.34933105411858
2017-04-18,231.69585747732765
2017-04-19,232.04730054940308
2017-04-20,232.40367712111447
2017-04-21,232.76500406308844
2017-04-22,233.13129826581462
2017-04-23,233.5025766396309
2017-04-24,233.8788561147428
2017-04-25,234.26015364120144
2017-04-26,234.64648618891908
2017-04-27,235.03787074766706
2017-04-28,235.43432432706516
2017-04-29,235.83586395660143
2017-04-30,236.2425066856099
2017-05-01,236.6542695832852
2017-05-02,237.07116973868085
2017-05-03,237.49322426070546
2017-05-04,237.92045027812185
2017-05-05,238.35286493955198
2017-05-06,238.79048541347447
2017-05-07,239.2333288882196
2017-05-08,239.68141257198283
2017-05-09,240.13475369281116
2017-05-10,240.59336949860483
2017-05-11,241.0572772571278
2017-05-12,241.52649425599793
2017-05-13,242.00103780268546
2017-05-14,242.480925224521
2017-05-15,242.96617386869423
2017-05-16,243.45680110224646
2017-05-17,243.95282431207727
2017-05-18,244.4542609049455
2017-05-19,244.961128307462
2017-05-20,245.47344396609685
2017-05-21,245.99122534717583
2017-05-22,246.51448993688211
2017-05-23,247.04325524125636
2017-05-24,247.57753878619485
2017-05-25,248.11735811744495
2017-05-26,248.66273080062058
2017-05-27,249.21367442118662
2017-05-28,249.77020658446315
2017-05-29,250.33234491563235
2017-05-30,250.90010705972645
2017-05-31,251.4735106816372
2017-06-01,252.0525734661146
2017-06-02,252.6373131177645
2017-06-03,253.22774736104407
2017-06-04,253.8238939402769
2017-06-05,254.42577061963527
2017-06-06,255.03339518314942
2017-06-07,255.64678543470654
2017-06-08,256.2659591980545
2017-06-09,256.8909343167908
2017-06-10,257.52172865437365
2017-06-11,258.1583600941201
2017-06-12,258.8008465391978
2017-06-13,259.44920591263315
2017-06-14,260.1034561573132
2017-06-15,260.76361523597495
2017-06-16,261.4297011312176
2017-06-17,262.10173184549285
2017-06-18,262.77972540111216
2017-06-19,263.46369984024193
2017-06-20,264.1536732249044
