Date,Revenue_Predicted_Poly
2017-01-01,48.903699924483846
2017-01-02,48.64238654079003
2017-01-03,48.38047935943396
2017-01-04,48.11797695671578
2017-01-05,47.85487790535785
2017-01-06,47.59118077450617
2017-01-07,47.326884129729905
2017-01-08,47.061986533020814
2017-01-09,46.79648654279438
2017-01-10,46.53038271388854
2017-01-11,46.26367359756523
2017-01-12,45.99635774150883
2017-01-13,45.728433689826716
2017-01-14,45.45989998304967
2017-01-15,45.19075515813222
2017-01-16,44.92099774845076
2017-01-17,44.65062628380565
2017-01-18,44.37963929041979
2017-01-20,44.108035290939824
2017-01-21,43.83581280443508
2017-01-22,43.5629703463982
2017-01-23,43.28950642874457
2017-01-24,43.01541955981364
2017-01-25,42.74070824436666
2017-01-26,42.465370983588514
2017-01-27,42.18940627508809
2017-01-28,41.91281261289595
2017-01-29,41.635588487466975
2017-01-30,41.35773238567796
2017-01-31,41.079242790829824
2017-02-01,40.80011818264643
2017-02-02,40.52035703727449
2017-02-03,40.239957827283746
2017-02-04,39.95891902166724
2017-02-05,39.67723908584114
2017-02-06,39.39491648164474
2017-02-07,39.11194966734038
2017-02-08,38.82833709761334
2017-02-09,38.54407722357266
2017-02-10,38.259168492749836
2017-02-11,37.97360934909926
2017-02-12,37.687398232999215
2017-02-13,37.40053358125064
2017-02-14,37.11301382707799
2017-02-15,36.82483740012819
2017-02-17,36.536002726471594
2017-02-18,36.246508228601925
2017-02-19,35.956352325435546
2017-02-20,35.66553343231229
2017-02-21,35.37404996099497
2017-02-22,35.08190031966939
2017-02-23,34.78908291294488
2017-02-24,34.495596141853156
2017-02-25,34.20143840384998
2017-02-26,33.90660809281343
2017-02-27,33.61110359904481
2017-02-28,33.31492330926943
2017-03-01,33.01806560663408
2017-03-02,32.72052887071044
2017-03-03,32.422311477491974
2017-03-04,32.12341179939574
2017-03-05,31.823828205261975
2017-03-06,31.523559060354046
2017-03-07,31.222602726358275
2017-03-08,30.920957561384398
2017-03-09,30.618621919964824
2017-03-10,30.3155941530552
2017-03-12,30.011872608034253
2017-03-13,29.70745562870445
2017-03-15,29.402341555290377
2017-03-16,29.096528724440475
2017-03-17,28.79001546922575
2017-03-18,28.482800119140904
2017-03-19,28.17488100010337
2017-03-20,27.866256434454044
2017-03-21,27.55692474095622
2017-03-22,27.246884234796823
2017-03-23,26.936133227585856
2017-03-24,26.624670027356785
2017-03-25,26.312492938565185
2017-03-26,25.999600262090723
2017-03-27,25.68599029523608
2017-03-28,25.371661331726102
2017-03-29,25.05661166171012
2017-03-30,24.74083957175918
2017-03-31,24.42434334486893
2017-04-01,24.10712126045661
2017-04-02,23.78917159436395
2017-04-03,23.470492618854735
2017-04-04,23.151082602616327
2017-04-05,22.83093981075956
2017-04-06,22.5100625048172
2017-04-07,22.18844894274656
2017-04-08,21.866097378927236
2017-04-09,21.543006064162284
2017-04-10,21.21917324567727
2017-04-11,20.894597167121447
2017-04-12,20.569276068567376
2017-04-13,20.243208186510003
2017-04-14,19.916391753867742
2017-04-15,19.588824999982535
2017-04-17,19.260506150618767
2017-04-18,18.931433427963952
2017-04-19,18.601605050629757
2017-04-20,18.271019233649383
2017-04-21,17.939674188480694
2017-04-22,17.607568123002977
2017-04-23,17.27469924152041
2017-04-25,16.9410657447591
2017-04-26,16.606665829868575
2017-04-27,16.271497690421768
2017-04-28,15.93555951641406
2017-04-29,15.598849494264755
2017-04-30,15.261365806815718
2017-05-01,14.923106633331997
2017-05-02,14.584070149501997
2017-05-03,14.244254527437135
2017-05-04,13.90365793567139
2017-05-05,13.562278539162946
2017-05-06,13.220114499292094
2017-05-07,12.877163973862935
2017-05-08,12.533425117102183
2017-05-09,12.188896079659628
2017-05-10,11.843575008609037
2017-05-11,11.497460047446282
2017-05-12,11.150549336090421
2017-05-13,10.802841010884606
2017-05-14,10.454333204594093
2017-05-15,10.10502404640755
2017-05-16,9.754911661936717
2017-05-17,9.403994173216518
2017-05-18,9.052269698705459
2017-05-19,8.699736353284209
2017-05-20,8.346392248257246
2017-05-21,7.992235491351892
2017-05-23,7.637264186718539
2017-05-24,7.281476434930937
2017-05-25,6.924870332985677
2017-05-26,6.5674439743029325
2017-05-27,6.209195448725097
