Date,Revenue_Predicted_Poly
2017-01-01,2045.4502241075807
2017-01-02,2047.1355814169874
2017-01-03,2048.899901337387
2017-01-04,2050.743498455331
2017-01-05,2052.666687769768
2017-01-06,2054.6697846921634
2017-01-07,2056.7531050465204
2017-01-08,2058.91696506922
2017-01-09,2061.1616814092613
2017-01-10,2063.4875711280474
2017-01-11,2065.894951699456
2017-01-12,2068.384141009923
2017-01-13,2070.955457358299
2017-01-14,2073.609219455997
2017-01-15,2076.3457464268467
2017-01-16,2079.1653578072164
2017-01-17,2082.0683735459515
2017-01-18,2085.055114004337
2017-01-19,2088.1258999561906
2017-01-20,2091.2810525878667
2017-01-22,2094.5208934980856
2017-01-23,2097.84574469815
2017-01-24,2101.2559286117885
2017-01-25,2104.7517680753335
2017-01-26,2108.3335863374523
2017-01-27,2112.001707059393
2017-01-28,2115.7564543148183
2017-01-29,2119.598152590026
2017-01-30,2123.5271267836215
2017-01-31,2127.5437022067836
2017-02-01,2131.6482045832527
2017-02-02,2135.8409600490977
2017-02-03,2140.1222951529635
2017-02-04,2144.4925368560544
2017-02-05,2148.9520125318795
2017-02-06,2153.501049966606
2017-02-07,2158.139977358802
2017-02-08,2162.8691233195295
2017-02-09,2167.6888168724054
2017-02-10,2172.599387453396
2017-02-11,2177.601164911095
2017-02-12,2182.694479506561
2017-02-13,2187.879661913239
2017-02-14,2193.157043217172
2017-02-15,2198.5269549168606
2017-02-16,2203.9897289232376
2017-02-17,2209.545697559788
2017-02-18,2215.195193562491
2017-02-19,2220.9385500797453
2017-02-20,2226.776100672487
2017-02-21,2232.708179314144
2017-02-22,2238.7351203906273
2017-02-23,2244.8572587003273
2017-02-24,2251.0749294541183
2017-02-25,2257.388468275378
2017-02-26,2263.798211199919
2017-02-27,2270.304494676093
2017-02-28,2276.9076555647516
2017-03-01,2283.6080311392107
2017-03-02,2290.4059590852594
2017-03-03,2297.3017775011867
2017-03-04,2304.2958248978284
2017-03-05,2311.3884401983614
2017-03-06,2318.579962738606
2017-03-07,2325.870732266778
2017-03-08,2333.2610889435928
2017-03-09,2340.75137334232
2017-03-10,2348.341926448631
2017-03-12,2356.0330896607193
2017-03-13,2363.8252047892456
2017-03-14,2371.718614057425
2017-03-15,2379.713660100868
2017-03-16,2387.810685967732
2017-03-19,2396.010035118652
2017-03-20,2404.312051426765
2017-03-21,2412.7170791776807
2017-03-22,2421.225463069457
2017-03-23,2429.8375482126758
2017-03-24,2438.5536801304497
2017-03-25,2447.3742047582946
2017-03-26,2456.2994684442783
2017-03-27,2465.3298179488884
2017-03-28,2474.4656004452117
2017-03-29,2483.707163518724
2017-03-30,2493.0548551674183
2017-03-31,2502.5090238017747
2017-04-02,2512.0700182447654
2017-04-03,2521.738187731864
2017-04-04,2531.5138819110052
2017-04-05,2541.3974508426236
2017-04-06,2551.389244999611
2017-04-07,2561.489615267432
2017-04-08,2571.6989129439535
2017-04-09,2582.017489739539
2017-04-10,2592.445697777068
2017-04-11,2602.9838895919365
2017-04-12,2613.6324181319287
2017-04-13,2624.391636757462
2017-04-14,2635.2618992412954
2017-04-15,2646.2435597687545
2017-04-16,2657.336972937632
2017-04-17,2668.5424937582156
2017-04-18,2679.8604776533066
2017-04-19,2691.2912804581356
2017-04-20,2702.835258420413
2017-04-21,2714.49276820046
2017-04-22,2726.264166870924
2017-04-23,2738.1498119170446
2017-04-24,2750.150061236558
2017-04-25,2762.26527313957
2017-04-26,2774.495806348823
2017-04-27,2786.842019999467
2017-04-28,2799.3042736391235
2017-04-29,2811.8829272279527
2017-04-30,2824.578341138533
2017-05-01,2837.3908761560615
2017-05-02,2850.320893478034
2017-05-03,2863.3687547146437
2017-05-04,2876.53482188839
2017-05-05,2889.8194574343415
2017-05-07,2903.2230242000624
2017-05-08,2916.745885445611
2017-05-09,2930.38840484349
2017-05-10,2944.150946478716
2017-05-11,2958.0338748488266
2017-05-12,2972.037554863731
2017-05-13,2986.1623518459437
2017-05-14,3000.408631530423
2017-05-15,3014.776760064675
2017-05-16,3029.267104008546
2017-05-17,3043.8800303345397
2017-05-18,3058.6159064275034
2017-05-19,3073.4751000848883
2017-05-20,3088.4579795165682
2017-05-21,3103.564913344935
2017-05-22,3118.796270604844
2017-05-23,3134.1524207436214
2017-05-24,3149.6337336211145
2017-05-25,3165.240579509684
2017-05-26,3180.9733290941185
2017-05-27,3196.832353471722
2017-05-28,3212.818024152317
2017-05-29,3228.93071305812
2017-05-30,3245.1707925239516
2017-05-31,3261.5386352970017
2017-06-01,3278.034614537086
2017-06-02,3294.6591038164024
2017-06-04,3311.4124771196766
2017-06-05,3328.2951088440605
2017-06-06,3345.307373799302
2017-06-07,3362.449647207557
2017-06-08,3379.7223047035095
2017-06-09,3397.1257223342855
2017-06-11,3414.660276559569
2017-06-12,3432.32634425142
2017-06-13,3450.124302694532
2017-06-14,3468.054529585983
2017-06-15,3486.117403035323
2017-06-16,3504.3133015646945
2017-06-17,3522.6426041086415
2017-06-18,3541.1056900141884
2017-06-19,3559.7029390409407
2017-06-20,3578.4347313608923
2017-06-21,3597.3014475585533
2017-06-22,3616.303468630944
2017-06-23,3635.441175987544
2017-06-24,3654.7149514503126
2017-06-25,3674.12517725378
2017-06-26,3693.672236044891
2017-06-27,3713.3565108830408
2017-06-28,3733.1783852402114
2017-06-29,3753.1382430008034
2017-06-30,3773.236468461715
2017-07-01,3793.4734463323384
2017-07-02,3813.849561734567
2017-07-03,3834.365200202812
2017-07-04,3855.020747683813
2017-07-05,3875.816590537046
