Date,Revenue_Predicted_Poly
2017-01-01,30.948774247846487
2017-01-02,30.747037204602478
2017-01-04,30.544220953383686
2017-01-06,30.340321382245264
2017-01-07,30.135334370700363
2017-01-11,29.92925578972003
2017-01-12,29.72208150173327
2017-01-13,29.513807360627297
2017-01-15,29.30442921174732
2017-01-17,29.093942891896177
2017-01-19,28.882344229335402
2017-01-20,28.66962904378373
2017-01-21,28.455793146418458
2017-01-22,28.240832339874785
2017-01-23,28.024742418245467
2017-01-26,27.807519167081978
2017-01-27,27.589158363393352
2017-01-28,27.369655775646706
2017-01-29,27.14900716376721
2017-01-30,26.92720827913797
2017-01-31,26.704254864600045
2017-02-02,26.48014265445289
2017-02-03,26.254867374452957
2017-02-05,26.028424741816053
2017-02-06,25.800810465215264
2017-02-07,25.57202024478123
2017-02-08,25.34204977210372
2017-02-09,25.11089473022939
2017-02-10,24.87855079366392
2017-02-11,24.645013628369796
2017-02-13,24.41027889176847
2017-02-14,24.174342232739335
2017-02-15,23.937199291619223
2017-02-18,23.698845700203492
2017-02-19,23.45927708174517
2017-02-22,23.21848905095564
2017-02-24,22.976477214003708
2017-02-25,22.733237168516865
2017-02-26,22.488764503580086
2017-02-27,22.243054799736754
2017-02-28,21.99610362898757
2017-03-01,21.747906554792493
2017-03-02,21.49845913206798
2017-03-03,21.247756907189498
2017-03-06,20.995795417990237
2017-03-08,20.74257019376138
2017-03-11,20.488076755251953
2017-03-12,20.232310614669387
2017-03-13,19.975267275678547
2017-03-14,19.716942233403046
2017-03-15,19.457330974423655
2017-03-16,19.19642897677994
2017-03-21,18.934231709968955
2017-03-24,18.670734634945518
2017-03-27,18.405933204123656
2017-03-28,18.139822861373773
2017-03-29,17.87239904202559
2017-03-30,17.603657172866022
2017-03-31,17.333592672140313
2017-04-02,17.062200949551624
2017-04-05,16.789477406261454
2017-04-07,16.515417434888718
2017-04-10,16.240016419510738
2017-04-11,15.963269735662806
2017-04-12,15.685172750338054
2017-04-15,15.405720821987487
2017-04-19,15.124909300520784
2017-04-21,14.84273352730473
2017-04-24,14.55918883516486
2017-04-25,14.274270548384663
2017-04-26,13.987973982704602
2017-04-28,13.700294445324346
2017-04-29,13.411227234901062
2017-04-30,13.120767641550259
2017-05-01,12.828910946844829
2017-05-02,12.535652423815847
2017-05-04,12.240987336953069
2017-05-07,11.944910942203506
2017-05-08,11.647418486972285
2017-05-09,11.34850521012271
2017-05-10,11.04816634197627
2017-05-11,10.746397104311768
2017-05-13,10.443192710366759
2017-05-14,10.138548364836524
2017-05-18,9.832459263874114
2017-05-19,9.52492059509099
2017-05-23,9.215927537556453
2017-05-25,8.905475261797463
2017-05-31,8.593558929799585
2017-06-01,8.280173695005757
2017-06-02,7.965314702317912
2017-06-05,7.648977088094341
2017-06-07,7.331155980153156
2017-06-08,7.01184649776917
2017-06-11,6.691043751675835
2017-06-12,6.368742844064485
2017-06-13,6.0449388685841825
2017-06-14,5.719626910342399
2017-06-16,5.392802045904148
2017-06-18,5.064459343293066
2017-06-20,4.734593861990348
2017-06-22,4.403200652935084
2017-06-23,4.070274758524761
2017-06-25,3.7358112126146494
2017-06-26,3.3998050405182454
2017-06-28,3.062251259006132
2017-06-29,2.7231448763081687
2017-07-03,2.3824808921116443
2017-07-04,2.0402542975620577
2017-07-05,1.6964600752619532
2017-07-07,1.3510931992734356
2017-07-08,1.004148635115314
2017-07-09,0.6556213397653039
2017-07-10,0.3055062616580244
2017-07-13,-0.046201659312259835
2017-07-14,-0.39950749179479317
2017-07-19,-0.7544163129802968
2017-07-21,-1.1109332086014945
2017-07-25,-1.4690632729327007
2017-07-29,-1.8288116087908435
2017-07-30,-2.1901833275346263
2017-07-31,-2.553183549064471
