Date,Revenue_Predicted_Poly
2017-01-01,56.617232279959666
2017-01-02,56.417391705584976
2017-01-03,56.217061866558595
2017-01-04,56.016241439296124
2017-01-05,55.81492909651615
2017-01-06,55.61312350724151
2017-01-07,55.41082333679813
2017-01-08,55.20802724681516
2017-01-09,55.00473389522648
2017-01-10,54.800941936268316
2017-01-11,54.596650020480524
2017-01-12,54.391856794707024
2017-01-13,54.1865609020949
2017-01-14,53.98076098209526
2017-01-15,53.77445567046192
2017-01-17,53.567643599252676
2017-01-19,53.3603233968289
2017-01-20,53.15249368785544
2017-01-22,52.94415309330083
2017-01-23,52.73530023043645
2017-01-24,52.52593371283851
2017-01-25,52.316052150385076
2017-01-26,52.10565414925915
2017-01-27,51.8947383119465
2017-01-30,51.68330323723691
2017-02-02,51.471347520223276
2017-02-03,51.25886975230179
2017-02-04,51.04586852117325
2017-02-05,50.83234241084105
2017-02-06,50.618290001612024
2017-02-07,50.403709870097
2017-02-08,50.188600589210495
2017-02-09,49.972960728170335
2017-02-10,49.75678885249681
2017-02-11,49.540083524016126
2017-02-12,49.32284330085528
2017-02-13,49.105066737447174
2017-02-14,48.88675238452663
2017-02-15,48.667898789132636
2017-02-17,48.448504494607675
2017-02-18,48.22856804059808
2017-02-19,48.00808796305239
2017-02-20,47.78706279422448
2017-02-21,47.56549106267093
2017-02-22,47.34337129325115
2017-02-24,47.120702007129324
2017-02-27,46.897481721772266
2017-03-02,46.673708950951124
2017-03-04,46.44938220473932
2017-03-06,46.224499989515095
2017-03-07,45.99906080795938
2017-03-08,45.77306315905727
2017-03-09,45.54650553809711
2017-03-10,45.3193864366705
2017-03-12,45.091704342672585
2017-03-13,44.86345774030298
2017-03-14,44.634645110062934
2017-03-15,44.40526492875958
2017-03-16,44.17531566950174
2017-03-17,43.94479580170247
2017-03-18,43.713703791078444
2017-03-19,43.48203809964957
2017-03-20,43.24979718573948
2017-03-21,43.01697950397522
2017-03-22,42.78358350528774
2017-03-23,42.549607636910565
2017-03-24,42.31505034238202
2017-03-26,42.079910061542904
2017-03-27,41.84418523053813
2017-03-28,41.60787428181615
2017-03-29,41.37097564412841
2017-03-30,41.133487742530406
2017-03-31,40.8954089983811
2017-04-01,40.656737829342404
2017-04-02,40.4174726493809
2017-04-03,40.17761186876564
2017-04-04,39.93715389406964
2017-04-06,39.6960971281693
2017-04-08,39.454439970244835
2017-04-09,39.21218081577953
2017-04-10,38.96931805656084
2017-04-11,38.72585008067935
2017-04-12,38.48177527252861
2017-04-13,38.23709201280681
2017-04-14,37.99179867851498
2017-04-15,37.745893642958094
2017-04-16,37.4993752757438
2017-04-18,37.252241942784565
2017-04-19,37.00449200629515
2017-04-20,36.7561238247946
2017-04-21,36.50713575310533
2017-04-22,36.2575261423531
2017-04-25,36.00729333996705
2017-04-26,35.75643568968084
2017-04-29,35.50495153153037
2017-04-30,35.252839201855636
2017-05-01,35.000097033300676
2017-05-02,34.746723354811735
2017-05-03,34.49271649163984
2017-05-04,34.23807476533932
2017-05-07,33.98279649376764
2017-05-08,33.726879991085724
2017-05-10,33.47032356775827
2017-05-11,33.213125530553896
2017-05-12,32.95528418254372
2017-05-13,32.69679782310379
2017-05-14,32.437664747912294
2017-05-15,32.17788324895179
2017-05-16,31.91745161450794
2017-05-17,31.656368129170602
2017-05-19,31.39463107383213
2017-05-20,31.132238725689376
2017-05-21,30.86918935824184
2017-05-22,30.605481241293433
2017-05-23,30.34111264095131
2017-05-25,30.076081819625244
2017-05-28,29.810387036030107
2017-05-30,29.544026545183243
2017-05-31,29.27699859840564
2017-06-01,29.00930144332193
2017-06-02,28.740933323860617
2017-06-03,28.471892480253132
2017-06-04,28.202177149034867
2017-06-05,27.931785563044627
2017-06-06,27.660715951424464
2017-06-07,27.38896653962047
2017-06-08,27.116535549381865
2017-06-09,26.84342119876152
2017-06-10,26.569621702115967
2017-06-11,26.295135270105078
2017-06-14,26.01996010969239
2017-06-17,25.744094424144578
2017-06-18,25.467536413032263
2017-06-19,25.19028427222969
2017-06-20,24.912336193914484
2017-06-21,24.63369036656769
2017-06-22,24.354344974973515
2017-06-24,24.074298200220795
2017-06-25,23.793548219700654
2017-06-26,23.512093207108762
2017-06-27,23.2299313324433
2017-06-28,22.947060762007425
2017-06-30,22.663479658405947
2017-07-01,22.379186180548686
2017-07-02,22.094178483648534
2017-07-03,21.80845471922197
2017-07-04,21.52201303508835
2017-07-05,21.23485157537158
2017-07-06,20.946968480498555
2017-07-07,20.658361887199618
2017-07-08,20.369029928508866
2017-07-10,20.07897073376418
2017-07-11,19.788182428606206
2017-07-12,19.49666313497957
2017-07-13,19.204410971132603
2017-07-14,18.91142405161662
2017-07-15,18.61770048728701
2017-07-16,18.323238385302858
2017-07-17,18.02803584912607
2017-07-18,17.732090978522052
2017-07-19,17.43540186956068
2017-07-20,17.13796661461444
2017-07-21,16.839783302359905
2017-07-22,16.540850017776933
2017-07-23,16.241164842148663
2017-07-24,15.940725853062304
2017-07-25,15.639531124408364
2017-07-26,15.3375787263804
2017-07-27,15.034866725476377
2017-07-30,14.731393184497222
2017-07-31,14.42715616254759
