Date,Revenue_Predicted_Poly
2017-01-01,554.104340140922
2017-01-02,553.9356859033714
2017-01-03,553.7811835597431
2017-01-04,553.6408919422488
2017-01-05,553.5148699586175
2017-01-06,553.4031765920813
2017-01-07,553.3058709013976
2017-01-08,553.2230120208269
2017-01-09,553.1546591601518
2017-01-10,553.1008716046558
2017-01-11,553.0617087151459
2017-01-12,553.0372299279352
2017-01-13,553.0274947548555
2017-01-14,553.0325627832458
2017-01-15,553.0524936759648
2017-01-16,553.0873471713685
2017-01-17,553.1371830833505
2017-01-18,553.2020613012928
2017-01-19,553.2820417901075
2017-01-20,553.3771845902129
2017-01-21,553.4875498175338
2017-01-22,553.613197663522
2017-01-23,553.7541883951262
2017-01-24,553.9105823548243
2017-01-25,554.0824399605899
2017-01-26,554.2698217059292
2017-01-27,554.4727881598405
2017-01-28,554.6913999668536
2017-01-29,554.9257178469934
2017-01-30,555.1758025958125
2017-01-31,555.4417150843688
2017-02-01,555.7235162592328
2017-02-02,556.0212671424902
2017-02-03,556.335028831741
2017-02-04,556.6648625000967
2017-02-05,557.0108293961812
2017-02-06,557.372990844121
2017-02-07,557.7514082435791
2017-02-08,558.1461430697118
2017-02-09,558.5572568731945
2017-02-10,558.9848112802119
2017-02-11,559.428867992468
2017-02-12,559.8894887871761
2017-02-13,560.3667355170578
2017-02-14,560.8606701103586
2017-02-15,561.371354570827
2017-02-16,561.8988509777314
2017-02-17,562.4432214858466
2017-02-18,563.0045283254626
2017-02-19,563.5828338023784
2017-02-20,564.1782002979194
2017-02-21,564.7906902689097
2017-02-22,565.4203662476898
2017-02-23,566.0672908421125
2017-02-24,566.731526735553
2017-02-25,567.4131366868805
2017-02-26,568.1121835305003
2017-02-27,568.8287301763085
2017-02-28,569.562839609729
2017-03-01,570.3145748916913
2017-03-02,571.0839991586395
2017-03-03,571.8711756225293
2017-03-04,572.6761675708394
2017-03-05,573.4990383665386
2017-03-06,574.3398514481346
2017-03-07,575.1986703296288
2017-03-08,576.0755586005439
2017-03-09,576.970579925915
2017-03-10,577.883798046289
2017-03-11,578.8152767777301
2017-03-12,579.7650800118004
2017-03-13,580.7332717155973
2017-03-14,581.7199159317097
2017-03-15,582.7250767782552
2017-03-16,583.7488184488516
2017-03-17,584.7912052126444
2017-03-18,585.8523014142734
2017-03-19,586.932171473903
2017-03-20,588.0308798872147
2017-03-21,589.14849122539
2017-03-22,590.285070135134
2017-03-23,591.4406813386613
2017-03-24,592.6153896336928
2017-03-25,593.8092598934718
2017-03-26,595.0223570667522
2017-03-27,596.2547461777899
2017-03-28,597.5064923263781
2017-03-29,598.7776606877956
2017-03-30,600.0683165128503
2017-03-31,601.3785251278523
2017-04-01,602.7083519346447
2017-04-02,604.057862410561
2017-04-03,605.4271221084491
2017-04-04,606.8161966566909
2017-04-05,608.2251517591549
2017-04-06,609.6540531952419
2017-04-07,611.1029668198548
2017-04-08,612.5719585634079
2017-04-09,614.0610944318423
2017-04-10,615.5704405066053
2017-04-11,617.100062944643
2017-04-12,618.6500279784236
2017-04-13,620.2204019159458
2017-04-14,621.8112511406966
2017-04-15,623.4226421116805
2017-04-16,625.0546413634302
2017-04-17,626.7073155059693
2017-04-18,628.3807312248496
2017-04-19,630.0749552811308
2017-04-20,631.7900545113871
2017-04-22,633.5260958277045
2017-04-23,635.2831462176782
2017-04-24,637.0612727444291
2017-04-25,638.8605425465666
2017-04-26,640.6810228382428
2017-04-27,642.5227809090961
2017-04-28,644.3858841242959
2017-04-29,646.2703999245155
2017-04-30,648.1763958259376
2017-05-01,650.1039394202703
2017-05-02,652.0530983747221
2017-05-03,654.0239404320382
2017-05-04,656.0165334104386
2017-05-05,658.0309452036763
2017-05-06,660.0672437810294
2017-05-07,662.1254971872577
2017-05-08,664.2057735426747
2017-05-09,666.3081410430727
2017-05-10,668.4326679597666
2017-05-11,670.5794226395878
2017-05-12,672.7484735048715
2017-05-13,674.9398890534926
2017-05-14,677.1537378587955
2017-05-15,679.3900885696803
2017-05-16,681.6490099105272
2017-05-17,683.9305706812493
2017-05-18,686.2348397572619
2017-05-20,688.5618860895092
2017-05-21,690.9117787044247
2017-05-22,693.2845867039618
2017-05-23,695.6803792655974
2017-05-24,698.0992256423242
2017-05-25,700.5411951626288
2017-05-26,703.006357230513
2017-05-27,705.4947813255126
2017-05-28,708.0065370026596
2017-05-29,710.5416938924941
2017-05-30,713.100321701088
2017-05-31,715.6824902100034
2017-06-01,718.2882692763287
2017-06-02,720.9177288326605
2017-06-03,723.5709388871255
2017-06-04,726.247969523336
2017-06-05,728.9488909004267
2017-06-06,731.6737732530573
2017-06-07,734.4226868913838
2017-06-08,737.1957022010824
2017-06-09,739.9928896433444
2017-06-10,742.8143197548766
2017-06-11,745.6600631478791
2017-06-12,748.530190510095
2017-06-13,751.424772604757
2017-06-14,754.3438802706169
2017-06-15,757.2875844219334
2017-06-16,760.2559560485042
2017-06-17,763.249066215601
2017-06-18,766.266986064044
2017-06-19,769.3097868101358
2017-06-20,772.3775397457166
2017-06-21,775.4703162381311
2017-06-22,778.5881877302277
2017-06-23,781.7312257403701
2017-06-24,784.8995018624464
2017-06-25,788.0930877658575
2017-06-26,791.3120551954999
2017-06-27,794.556475971794
2017-06-28,797.8264219906723
2017-06-29,801.121965223585
2017-06-30,804.4431777174909
2017-07-01,807.7901315948538
2017-07-02,811.162899053666
2017-07-03,814.5615523674182
2017-07-04,817.9861638851162
2017-07-05,821.4368060312931
2017-07-06,824.9135513059755
2017-07-07,828.4164722847131
2017-07-08,831.9456416185658
2017-07-09,835.5011320341155
