Date,Revenue_Predicted_Poly
2017-01-02,31.361967084376317
2017-01-04,31.029999087557144
2017-01-06,30.697983115832926
2017-01-07,30.36592237014719
2017-01-09,30.033820057372566
2017-01-11,29.701679390308698
2017-01-12,29.369503587685188
2017-01-13,29.03729587415893
2017-01-14,28.705059480315413
2017-01-15,28.37279764266873
2017-01-16,28.040513603661395
2017-01-17,27.70821061166407
2017-01-19,27.37589192097596
2017-01-20,27.043560791824802
2017-01-25,26.711220490366202
2017-01-27,26.378874288684756
2017-01-31,26.046525464793035
2017-02-02,25.71417730263221
2017-02-03,25.381833092071645
2017-02-04,25.049496128909198
2017-02-06,24.717169714871318
2017-02-07,24.384857157612487
2017-02-09,24.052561770716125
2017-02-10,23.72028687369294
2017-02-11,23.388035791983555
2017-02-15,23.055811856955756
2017-02-16,22.723618405905825
2017-02-17,22.39145878205943
2017-02-19,22.059336334569196
2017-02-21,21.72725441851742
2017-02-22,21.3952163949142
2017-02-24,21.063225630697787
2017-02-26,20.731285498735303
2017-03-02,20.39939937782202
2017-03-03,20.06757065268158
2017-03-04,19.73580271396588
2017-03-06,19.404098958255645
2017-03-07,19.07246278805968
2017-03-08,18.74089761181517
2017-03-09,18.409406843887496
2017-03-12,18.077993904571258
2017-03-13,17.746662220088467
2017-03-15,17.415415222589672
2017-03-17,17.084256350154646
2017-03-18,16.75318904679017
2017-03-19,16.422216762433038
2017-03-20,16.09134295294706
2017-03-21,15.760571080125203
2017-03-22,15.4299046116883
2017-03-24,15.099347021286007
2017-03-26,14.768901788496237
2017-03-28,14.438572398825215
2017-03-29,14.108362343707597
2017-03-30,13.778275120506464
2017-03-31,13.448314232513269
2017-04-01,13.118483188947437
2017-04-03,12.788785504958014
2017-04-04,12.459224701620542
2017-04-05,12.12980430594115
2017-04-09,11.80052785085212
2017-04-11,11.471398875215812
2017-04-12,11.142420923822499
2017-04-13,10.813597547390088
2017-04-15,10.484932302566222
2017-04-16,10.156428751925546
2017-04-18,9.828090463972273
2017-04-19,9.499921013138191
2017-04-20,9.171923979783685
2017-04-22,8.844102950198021
2017-04-23,8.516461516597985
2017-04-24,8.189003277129643
2017-04-25,7.861731835866635
2017-04-26,7.53465080281137
2017-04-28,7.2077637938948556
2017-04-29,6.881074430976241
2017-05-01,6.554586341842878
2017-05-03,6.228303160210885
2017-05-04,5.9022285257248654
2017-05-07,5.576366083957055
2017-05-08,5.250719486408855
2017-05-10,4.925292390509526
2017-05-11,4.600088459617098
2017-05-12,4.275111363018027
2017-05-13,3.9503647759268006
2017-05-14,3.6258523794862754
2017-05-15,3.3015778607683046
2017-05-16,2.9775449127725437
2017-05-18,2.6537572344270757
2017-05-20,2.3302185305886383
2017-05-21,2.006932512042056
2017-05-22,1.683902895501035
2017-05-23,1.3611334036065728
2017-05-24,1.0386277649298563
2017-05-25,0.7163897139689084
2017-05-26,0.39442299115034984
2017-05-30,0.07273134283019544
2017-05-31,-0.2486814787084768
2017-06-02,-0.5698117152534223
2017-06-04,-0.890655602664026
2017-06-06,-1.211209370871586
2017-06-07,-1.5314692438786892
2017-06-08,-1.8514314397597786
2017-06-09,-2.1710921706607564
2017-06-10,-2.4904476427993245
2017-06-12,-2.8094940564646436
2017-06-13,-3.1282276060178447
2017-06-15,-3.446644479890722
2017-06-16,-3.7647408605877786
2017-06-17,-4.082512924684693
2017-06-21,-4.399956842828374
2017-06-22,-4.717068779738099
2017-06-23,-5.03384489420398
2017-06-25,-5.350281339088497
2017-06-26,-5.666374261325188
2017-06-27,-5.982119801919168
2017-06-29,-6.297514095948088
2017-06-30,-6.612553272559751
2017-07-01,-6.927233454974612
2017-07-02,-7.241550760484415
2017-07-03,-7.555501300452704
2017-07-04,-7.869081180314083
2017-07-06,-8.182286499575753
2017-07-07,-8.495113351815405
2017-07-10,-8.807557824683443
2017-07-11,-9.119615999900816
2017-07-12,-9.431283953260902
2017-07-13,-9.742557754628308
2017-07-14,-10.0534334679391
2017-07-15,-10.363907151201659
2017-07-16,-10.673974856495022
2017-07-19,-10.983632629970884
2017-07-21,-11.292876511851318
2017-07-24,-11.601702536431105
2017-07-25,-11.910106732075917
2017-07-29,-12.218085121223908
2017-07-30,-12.525633720383837
