Date,Revenue_Predicted_Poly
2017-01-01,46.062335932011806
2017-01-02,46.040052590589184
2017-01-03,46.017656371602996
2017-01-06,45.995146040765235
2017-01-08,45.972520356687774
2017-01-09,45.94977807088232
2017-01-10,45.926917927761004
2017-01-13,45.903938664635554
2017-01-15,45.880839011717946
2017-01-16,45.85761769212024
2017-01-17,45.834273421854405
2017-01-18,45.81080490983227
2017-01-19,45.78721085786608
2017-01-20,45.76348996066762
2017-01-22,45.73964090584911
2017-01-23,45.71566237392264
2017-01-24,45.69155303830012
2017-01-25,45.66731156529373
2017-01-26,45.64293661411572
2017-01-28,45.61842683687798
2017-01-29,45.59378087859284
2017-01-31,45.56899737717242
2017-02-02,45.544074963429104
2017-02-04,45.51901226107466
2017-02-05,45.493807886721655
2017-02-06,45.46846044988239
2017-02-07,45.442968552968885
2017-02-08,45.41733079129348
2017-02-09,45.39154575306865
2017-02-10,45.365612019406555
2017-02-14,45.33952816431939
2017-02-15,45.31329275471991
2017-02-16,45.28690435042008
2017-02-17,45.26036150413253
2017-02-18,45.23366276146965
2017-02-21,45.20680666094369
2017-02-22,45.1797917339673
2017-02-23,45.15261650485282
2017-02-24,45.12527949081279
2017-02-25,45.09777920195972
2017-02-27,45.07011414130605
2017-02-28,45.04228280476437
2017-03-01,45.014283681147205
2017-03-03,44.98611525216694
2017-03-04,44.95777599243656
2017-03-06,44.9292643694684
2017-03-08,44.90057884367518
2017-03-09,44.871717868369366
2017-03-12,44.84267988976393
2017-03-13,44.81346334697136
2017-03-15,44.78406667200425
2017-03-16,44.75448828977548
2017-03-18,44.72472661809765
2017-03-22,44.69478006768361
2017-03-23,44.66464704214617
2017-03-24,44.634325937998035
2017-03-25,44.60381514465192
2017-03-26,44.57311304442069
2017-03-29,44.54221801251742
2017-04-01,44.5111284170546
2017-04-03,44.479842619045364
2017-04-06,44.44835897240259
2017-04-07,44.41667582393891
2017-04-08,44.38479151336771
2017-04-10,44.35270437330151
2017-04-11,44.320412729253626
2017-04-13,44.287914899636654
2017-04-15,44.255209195763925
2017-04-16,44.222293921848255
2017-04-22,44.189167375002675
2017-04-23,44.155827845240616
2017-04-24,44.122273615474604
2017-04-28,44.08850296151813
2017-05-01,44.05451415208403
2017-05-05,44.02030544878558
2017-05-07,43.98587510613609
2017-05-08,43.95122137154816
2017-05-09,43.916342485335704
2017-05-11,43.881236680711254
2017-05-12,43.845902183788525
2017-05-13,43.81033721358048
2017-05-14,43.77453998200038
2017-05-15,43.73850869386166
2017-05-16,43.70224154687752
2017-05-17,43.665736731661156
2017-05-18,43.628992431725976
2017-05-22,43.59200682348539
2017-05-23,43.554778076252646
2017-05-24,43.517304352241084
2017-05-27,43.479583806564435
2017-05-28,43.441614587235804
2017-05-30,43.4033948351685
2017-06-03,43.364922684176236
2017-06-10,43.326196260972395
2017-06-22,43.287213685170485
2017-06-27,43.24797306928386
2017-07-01,43.20847251872631
2017-07-05,43.168710131811224
2017-07-13,43.12868399975201
2017-07-14,43.08839220666266
2017-07-15,43.04783282955631
2017-07-17,43.007003938346784
2017-07-18,42.96590359584785
2017-07-19,42.92452985777284
2017-07-23,42.88288077273549
2017-07-24,42.84095438224972
2017-07-25,42.798748720729094
2017-07-30,42.75626181548719
