Date,Revenue_Predicted_Poly
2017-01-01,149.7984949804886
2017-01-02,149.38508743838304
2017-01-03,148.97217307462893
2017-01-04,148.55975725669794
2017-01-05,148.14784535955516
2017-01-06,147.7364427656579
2017-01-07,147.3255548649579
2017-01-08,146.91518705490012
2017-01-09,146.5053447404223
2017-01-10,146.09603333395603
2017-01-11,145.68725825542697
2017-01-12,145.2790249322527
2017-01-13,144.87133879934515
2017-01-14,144.4642052991096
2017-01-15,144.057629881445
2017-01-16,143.65161800374221
2017-01-17,143.24617513088776
2017-01-18,142.8413067352592
2017-01-19,142.43701829672875
2017-01-20,142.03331530266325
2017-01-21,141.63020324792
2017-01-22,141.22768763485203
2017-01-23,140.82577397330454
2017-01-24,140.42446778061674
2017-01-25,140.02377458162175
2017-01-26,139.62369990864408
2017-01-27,139.22424930150362
2017-01-28,138.82542830751345
2017-01-29,138.42724248147863
2017-01-30,138.0296973856996
2017-01-31,137.6327985899676
2017-02-01,137.23655167157006
2017-02-02,136.84096221528557
2017-02-03,136.44603581338822
2017-02-04,136.05177806564336
2017-02-05,135.65819457931138
2017-02-06,135.2652909691443
2017-02-07,134.87307285739007
2017-02-08,134.481545873787
2017-02-09,134.0907156555703
2017-02-10,133.70058784746448
2017-02-11,133.3111681016917
2017-02-12,132.92246207796313
2017-02-13,132.53447544348705
2017-02-14,132.14721387296345
2017-02-15,131.76068304858597
2017-02-16,131.37488866004162
2017-02-17,130.9898364045108
2017-02-18,130.60553198666673
2017-02-19,130.2219811186768
2017-02-20,129.8391895202028
2017-02-21,129.4571629183963
2017-02-22,129.07590704790664
2017-02-23,128.69542765087397
2017-02-24,128.31573047693178
2017-02-25,127.9368212832079
2017-02-26,127.55870583432431
2017-02-27,127.18138990239322
2017-02-28,126.80487926702415
2017-03-04,126.42917971531745
2017-03-05,126.05429704186713
2017-03-06,125.68023704876191
2017-03-07,125.30700554558223
2017-03-08,124.93460834940288
2017-03-09,124.56305128479255
2017-03-10,124.1923401838119
2017-03-11,123.822480886015
2017-03-12,123.45347923845247
2017-03-13,123.08534109566301
2017-03-14,122.71807231968342
2017-03-15,122.35167878004142
2017-03-16,121.98616635375936
2017-03-17,121.62154092535093
2017-03-18,121.2578083868259
2017-03-19,120.894974637686
2017-03-20,120.53304558492619
