Day,Date,Rides,Poly_Average
1,2013-01-01,1648,966.4357114485115
2,2013-01-02,690,968.0218390041427
3,2013-01-03,645,969.6037673536173
4,2013-01-04,895,971.181499606427
5,2013-01-05,1029,972.7550388718568
6,2013-01-06,761,974.3243882589858
7,2013-01-07,694,975.8895508766868
8,2013-01-08,599,977.450529833627
9,2013-01-09,611,979.0073282382664
10,2013-01-10,679,980.5599491988594
11,2013-01-11,977,982.1083958234542
12,2013-01-12,1318,983.6526712198926
13,2013-01-13,979,985.1927784958104
14,2013-01-14,719,986.7287207586371
15,2013-01-15,611,988.2605011155961
16,2013-01-16,642,989.788122673704
17,2013-01-17,747,991.3115885397722
18,2013-01-18,1102,992.8309018204051
19,2013-01-19,1259,994.3460656220016
20,2013-01-20,1072,995.8570830507535
21,2013-01-21,704,997.3639572126472
22,2013-01-22,723,998.8666912134628
23,2013-01-23,699,1000.3652881587734
24,2013-01-24,738,1001.8597511539472
25,2013-01-25,1122,1003.3500833041448
26,2013-01-26,1496,1004.836287714322
27,2013-01-27,1027,1006.3183674892271
28,2013-01-28,729,1007.7963257334031
29,2013-01-29,930,1009.2701655511867
30,2013-01-30,828,1010.7398900467078
31,2013-01-31,872,1012.2055023238909
32,2013-02-01,1237,1013.6670054864535
33,2013-02-02,1447,1015.1244026379075
34,2013-02-03,1232,1016.5776968815585
35,2013-02-04,857,1018.0268913205057
36,2013-02-05,697,1019.4719890576423
37,2013-02-06,727,1020.912993195655
38,2013-02-07,901,1022.349906837025
39,2013-02-08,1233,1023.782733084026
40,2013-02-09,1480,1025.211475038727
41,2013-02-10,1178,1026.6361358029899
42,2013-02-11,780,1028.0567184784709
43,2013-02-12,682,1029.473226166619
44,2013-02-13,715,1030.8856619686785
45,2013-02-14,956,1032.294028985686
46,2013-02-15,1350,1033.698330318473
47,2013-02-16,1584,1035.0985690676646
48,2013-02-17,1222,1036.4947483336791
49,2013-02-18,758,1037.8868712167296
50,2013-02-19,776,1039.2749408168215
51,2013-02-20,722,1040.6589602337558
52,2013-02-21,850,1042.0389325671258
53,2013-02-22,1226,1043.4148609163199
54,2013-02-23,1623,1044.7867483805187
55,2013-02-24,1335,1046.1545980586982
56,2013-02-25,929,1047.5184130496277
57,2013-02-26,834,1048.8781964518694
58,2013-02-27,836,1050.2339513637805
59,2013-02-28,882,1051.5856808835115
60,2013-03-01,1377,1052.9333881090065
61,2013-03-02,1726,1054.2770761380036
62,2013-03-03,1316,1055.6167480680351
63,2013-03-04,852,1056.9524069964266
64,2013-03-05,713,1058.2840560202974
65,2013-03-06,834,1059.611698236561
66,2013-03-07,873,1060.9353367419244
67,2013-03-08,1183,1062.2549746328887
68,2013-03-09,1461,1063.5706150057486
69,2013-03-10,1200,1064.8822609565923
70,2013-03-11,923,1066.1899155813026
71,2013-03-12,804,1067.4935819755556
72,2013-03-13,816,1068.7932632348206
73,2013-03-14,828,1070.088962454362
74,2013-03-15,1341,1071.380682729237
75,2013-03-17,1521,1072.6684271542972
76,2013-03-18,874,1073.9521988241875
77,2013-03-19,788,1075.2320008333468
78,2013-03-20,773,1076.5078362760082
79,2013-03-21,885,1077.779708246198
80,2013-03-22,1275,1079.0476198377362
81,2013-03-23,1584,1080.311574144237
82,2013-03-24,1175,1081.5715742591087
83,2013-03-25,719,1082.8276232755534
84,2013-03-26,660,1084.0797242865658
85,2013-03-27,789,1085.3278803849357
86,2013-03-28,905,1086.572094663246
87,2013-03-29,1223,1087.8123702138737
88,2013-03-30,1312,1089.0487101289896
89,2013-03-31,1050,1090.2811175005581
90,2013-04-01,805,1091.509595420338
91,2013-04-02,761,1092.7341469798807
92,2013-04-03,856,1093.954775270533
93,2013-04-04,866,1095.171483383434
94,2013-04-05,1265,1096.384274409517
95,2013-04-06,1552,1097.5931514395102
96,2013-04-07,1257,1098.7981175639343
97,2013-04-08,1008,1099.999175873104
98,2013-04-09,841,1101.1963294571283
99,2013-04-10,815,1102.3895814059097
100,2013-04-11,949,1103.5789348091448
101,2013-04-12,1292,1104.7643927563236
102,2013-04-13,1587,1105.9459583367295
103,2013-04-14,1209,1107.1236346394412
104,2013-04-15,844,1108.2974247533293
105,2013-04-16,789,1109.46733176706
106,2013-04-17,939,1110.633358769092
107,2013-04-18,1020,1111.7955088476779
108,2013-04-19,1415,1112.953785090865
109,2013-04-20,1753,1114.108190586494
110,2013-04-21,1437,1115.2587284221986
111,2013-04-22,861,1116.4054016854075
112,2013-04-23,870,1117.5482134633423
113,2013-04-24,806,1118.6871668430188
114,2013-04-25,900,1119.822264911247
115,2013-04-26,1221,1120.9535107546294
116,2013-04-27,1611,1122.080907459564
117,2013-04-28,1137,1123.2044581122414
118,2013-04-29,808,1124.324165798646
119,2013-04-30,897,1125.440033604557
120,2013-05-01,898,1126.5520646155464
121,2013-05-02,1104,1127.6602619169803
122,2013-05-03,1363,1128.7646285940189
123,2013-05-04,1706,1129.8651677316157
124,2013-05-05,1297,1130.9618824145186
125,2013-05-06,776,1132.0547757272684
126,2013-05-07,742,1133.143850754201
127,2013-05-08,797,1134.2291105794443
128,2013-05-09,1058,1135.3105582869225
129,2013-05-10,1249,1136.3881969603508
130,2013-05-11,1475,1137.4620296832404
131,2013-05-12,1050,1138.532059538895
132,2013-05-13,763,1139.5982896104128
133,2013-05-14,742,1140.6607229806857
134,2013-05-15,913,1141.719362732399
135,2013-05-16,930,1142.774211948032
136,2013-05-17,1320,1143.8252737098583
137,2013-05-18,1566,1144.872551099944
138,2013-05-19,1547,1145.9160472001508
139,2013-05-20,956,1146.9557650921329
140,2013-05-21,802,1147.9917078573385
141,2013-05-22,1116,1149.02387857701
142,2013-05-23,1169,1150.0522803321833
143,2013-05-24,1304,1151.0769162036881
144,2013-05-25,1442,1152.097789272148
145,2013-05-26,1428,1153.1149026179805
146,2013-05-27,891,1154.1282593213964
147,2013-05-28,860,1155.137862462401
148,2013-05-29,871,1156.1437151207933
149,2013-05-30,942,1157.1458203761654
150,2013-05-31,1239,1158.1441813079036
151,2013-06-01,1717,1159.1388009951884
152,2013-06-02,1293,1160.1296825169939
153,2013-06-03,892,1161.1168289520874
154,2013-06-04,810,1162.1002433790309
155,2013-06-05,852,1163.079928876179
156,2013-06-06,956,1164.055888521682
157,2013-06-07,1384,1165.0281253934825
158,2013-06-08,1987,1165.996642569317
159,2013-06-09,1631,1166.961443126716
160,2013-06-10,912,1167.922530143004
161,2013-06-11,808,1168.8799066952993
162,2013-06-12,934,1169.8335758605137
163,2013-06-13,999,1170.7835407153534
164,2013-06-14,1388,1171.7298043363176
165,2013-06-15,1804,1172.6723697996995
166,2013-06-16,1247,1173.6112401815867
167,2013-06-17,972,1174.5464185578599
168,2013-06-18,879,1175.477908004194
169,2013-06-19,959,1176.4057115960577
170,2013-06-20,974,1177.3298324087132
171,2013-06-21,1380,1178.2502735172166
172,2013-06-22,1831,1179.167037996418
173,2013-06-23,1713,1180.0801289209612
174,2013-06-24,1121,1180.989549365284
175,2013-06-25,976,1181.8953024036173
176,2013-06-26,925,1182.7973911099864
177,2013-06-27,1016,1183.6958185582107
178,2013-06-28,1440,1184.5905878219025
179,2013-06-29,1859,1185.4817019744687
180,2013-07-01,987,1186.3691640891097
181,2013-07-02,806,1187.2529772388193
