Day,Date,Rides,Poly_Average
1,2013-01-01,1,2.675899492000948
2,2013-01-02,2,2.678522286333597
3,2013-01-03,3,2.681156533239098
4,2013-01-04,2,2.6838021511309424
5,2013-01-05,1,2.686459058557483
6,2013-01-06,2,2.6891271742019356
7,2013-01-07,2,2.6918064168823728
8,2013-01-08,3,2.6944967055517313
9,2013-01-09,1,2.6971979592978066
10,2013-01-10,2,2.699910097343255
11,2013-01-11,8,2.702633039045593
12,2013-01-12,9,2.7053667038972
13,2013-01-13,1,2.7081110115253124
14,2013-01-14,2,2.7108658816920306
15,2013-01-15,4,2.713631234294313
16,2013-01-16,1,2.71640698936398
17,2013-01-17,2,2.719193067067712
18,2013-01-18,1,2.721989387707052
19,2013-01-20,4,2.7247958717184
20,2013-01-21,3,2.7276124396730195
21,2013-01-22,2,2.7304390122770332
22,2013-01-23,4,2.7332755103714255
23,2013-01-24,5,2.7361218549320405
24,2013-01-25,2,2.7389779670695833
25,2013-01-26,2,2.7418437680296193
26,2013-01-27,2,2.7447191791925745
27,2013-01-28,3,2.747604122073737
28,2013-01-29,1,2.750498518323252
29,2013-01-30,7,2.75340228972613
30,2013-01-31,1,2.7563153582022384
31,2013-02-02,2,2.759237645806307
32,2013-02-03,1,2.7621690747279244
33,2013-02-04,3,2.7651095672915433
34,2013-02-05,7,2.7680590459564725
35,2013-02-06,4,2.771017433316886
36,2013-02-08,2,2.773984652101814
37,2013-02-09,2,2.7769606251751506
38,2013-02-10,3,2.779945275535649
39,2013-02-11,2,2.782938526316924
40,2013-02-12,4,2.7859403007874497
41,2013-02-13,2,2.7889505223505617
42,2013-02-14,1,2.791969114544456
43,2013-02-15,4,2.7949960010421897
44,2013-02-16,5,2.7980311056516793
45,2013-02-17,3,2.8010743523157027
46,2013-02-18,2,2.804125665111899
47,2013-02-19,2,2.8071849682527668
48,2013-02-20,2,2.8102521860856653
49,2013-02-21,2,2.8133272430928153
50,2013-02-23,4,2.8164100638912983
51,2013-02-24,1,2.8195005732330545
52,2013-02-25,3,2.8225986960048868
53,2013-02-26,2,2.8257043572284584
54,2013-02-27,2,2.828817482060291
55,2013-02-28,1,2.8319379957917707
56,2013-03-01,3,2.83506582384914
57,2013-03-02,2,2.8382008917935053
58,2013-03-03,1,2.8413431253208326
59,2013-03-04,4,2.8444924502619466
60,2013-03-05,3,2.847648792582537
61,2013-03-06,6,2.8508120783831483
62,2013-03-07,5,2.853982233899192
63,2013-03-08,1,2.857159185500934
64,2013-03-09,4,2.860342859693505
65,2013-03-10,1,2.8635331831168953
66,2013-03-11,6,2.8667300825459554
67,2013-03-12,3,2.869933484890396
68,2013-03-13,3,2.8731433171947893
69,2013-03-14,2,2.8763595066385683
70,2013-03-15,7,2.8795819805360265
