Day,Date,Rides,Poly_Average
1,2013-01-01,3,4.096628161547156
2,2013-01-02,3,4.094815090252132
3,2013-01-03,5,4.09301543117045
4,2013-01-04,6,4.091229147206486
5,2013-01-05,7,4.089456201288345
6,2013-01-06,5,4.087696556367861
7,2013-01-07,3,4.085950175420599
8,2013-01-08,6,4.084217021445848
9,2013-01-09,7,4.082497057466628
10,2013-01-10,6,4.080790246529689
11,2013-01-11,6,4.079096551705506
12,2013-01-12,5,4.077415936088288
13,2013-01-13,6,4.075748362795969
14,2013-01-14,4,4.074093794970212
15,2013-01-15,6,4.07245219577641
16,2013-01-17,2,4.070823528403684
17,2013-01-18,4,4.069207756064885
18,2013-01-19,4,4.06760484199659
19,2013-01-20,4,4.066014749459106
20,2013-01-21,5,4.064437441736471
21,2013-01-22,3,4.062872882136449
22,2013-01-23,8,4.061321033990533
23,2013-01-24,5,4.059781860653944
24,2013-01-25,6,4.058255325505635
25,2013-01-26,6,4.056741391948285
26,2013-01-27,6,4.055240023408302
27,2013-01-28,6,4.053751183335824
28,2013-01-29,5,4.052274835204717
29,2013-01-30,4,4.050810942512573
30,2013-02-01,6,4.049359468780718
31,2013-02-02,5,4.047920377554204
32,2013-02-03,3,4.04649363240181
33,2013-02-04,3,4.0450791969160464
34,2013-02-05,4,4.043677034713151
35,2013-02-06,3,4.042287109433092
36,2013-02-07,4,4.040909384739564
37,2013-02-08,3,4.039543824319991
38,2013-02-09,7,4.038190391885527
39,2013-02-10,3,4.036849051171053
40,2013-02-11,1,4.03551976593518
41,2013-02-12,4,4.034202499960248
42,2013-02-13,5,4.032897217052323
43,2013-02-14,5,4.031603881041204
44,2013-02-15,2,4.030322455780413
45,2013-02-16,3,4.029052905147209
46,2013-02-17,2,4.027795193042572
47,2013-02-18,1,4.026549283391214
48,2013-02-19,6,4.025315140141576
49,2013-02-20,8,4.024092727265825
50,2013-02-21,6,4.022882008759861
51,2013-02-22,3,4.02168294864331
52,2013-02-23,7,4.020495510959527
53,2013-02-24,9,4.019319659775595
54,2013-02-25,8,4.0181553591823285
55,2013-02-26,4,4.017002573294268
56,2013-02-27,8,4.015861266249685
57,2013-02-28,5,4.014731402210575
58,2013-03-02,4,4.01361294536267
59,2013-03-03,5,4.012505859915423
60,2013-03-05,3,4.01141011010202
61,2013-03-06,1,4.010325660179375
62,2013-03-08,6,4.0092524744281315
63,2013-03-09,4,4.008190517152658
64,2013-03-10,7,4.0071397526810575
65,2013-03-11,3,4.006100145365157
