Day,Date,Rides,Poly_Average
1,2013-01-01,1,2.6820859263011925
2,2013-01-02,4,2.690691700839179
3,2013-01-03,1,2.6992692647041645
4,2013-01-04,2,2.707818691619705
5,2013-01-05,2,2.7163400551931085
6,2013-01-06,4,2.724833428915437
7,2013-01-07,3,2.733298886161501
8,2013-01-08,1,2.741736500189866
9,2013-01-09,6,2.7501463441428475
10,2013-01-10,2,2.7585284910465155
11,2013-01-11,1,2.7668830138106904
12,2013-01-12,2,2.775209985228944
13,2013-01-13,2,2.783509477978602
14,2013-01-14,1,2.79178156462074
15,2013-01-15,2,2.800026317600188
16,2013-01-16,2,2.808243809245525
17,2013-01-18,5,2.8164341117690865
18,2013-01-20,2,2.8245972972669553
19,2013-01-21,2,2.8327334377189692
20,2013-01-22,4,2.8408426049887163
21,2013-01-23,5,2.8489248708235393
22,2013-01-24,5,2.85698030685453
23,2013-01-25,2,2.8650089845965336
24,2013-01-26,4,2.8730109754481474
25,2013-01-27,3,2.880986350691721
26,2013-01-28,2,2.888935181493355
27,2013-01-29,4,2.8968575389029034
28,2013-01-30,7,2.9047534938539705
29,2013-01-31,5,2.912623117163915
30,2013-02-01,2,2.9204664795338453
31,2013-02-02,4,2.9282836515486226
32,2013-02-03,3,2.9360747036768613
33,2013-02-05,2,2.9438397062709267
34,2013-02-06,6,2.9515787295669362
35,2013-02-07,1,2.9592918436847597
36,2013-02-08,2,2.966979118628018
37,2013-02-09,4,2.9746406242840857
38,2013-02-10,3,2.982276430424088
39,2013-02-12,2,2.9898866067029033
40,2013-02-13,4,2.997471222659161
41,2013-02-14,5,3.005030347715243
42,2013-02-15,3,3.012564051177283
43,2013-02-16,1,3.020072402235167
44,2013-02-17,3,3.0275554699625333
45,2013-02-18,1,3.0350133233167718
46,2013-02-19,2,3.0424460311390247
47,2013-02-20,5,3.0498536621541854
48,2013-02-21,5,3.0572362849709016
49,2013-02-22,2,3.064593968081569
50,2013-02-23,5,3.0719267798623404
51,2013-02-24,3,3.079234788573117
52,2013-02-25,1,3.0865180623575528
53,2013-02-26,4,3.093776669243055
54,2013-02-27,3,3.1010106771407813
55,2013-02-28,3,3.1082201538456418
56,2013-03-01,3,3.1154051670363003
57,2013-03-02,3,3.12256578427517
58,2013-03-03,6,3.1297020730084184
59,2013-03-04,4,3.1368141005659638
60,2013-03-05,1,3.1439019341614767
61,2013-03-06,1,3.1509656408923794
62,2013-03-07,2,3.158005287739848
63,2013-03-08,3,3.165020941568808
64,2013-03-09,3,3.172012669127939
65,2013-03-10,5,3.178980537049671
66,2013-03-11,5,3.1859246118501883
67,2013-03-12,1,3.192844959929424
68,2013-03-13,4,3.1997416475710665
69,2013-03-14,5,3.2066147409425545
70,2013-03-15,1,3.213464306095079
71,2013-03-17,2,3.2202904089635824
72,2013-03-18,3,3.2270931153667615
73,2013-03-19,2,3.2338724910070615
74,2013-03-20,5,3.2406286014706835
75,2013-03-21,8,3.2473615122275783
76,2013-03-22,9,3.2540712886314473
77,2013-03-23,3,3.260757995919749
78,2013-03-24,4,3.2674216992136884
79,2013-03-25,4,3.2740624635182263
80,2013-03-26,1,3.2806803537220732
81,2013-03-27,4,3.287275434597694
82,2013-03-28,5,3.2938477708013023
83,2013-03-29,4,3.3003974268728675
84,2013-03-30,3,3.306924467236108
85,2013-03-31,8,3.3134289561984964
86,2013-04-01,3,3.3199109579512567
87,2013-04-02,4,3.326370536569363
88,2013-04-03,4,3.3328077560115448
89,2013-04-04,7,3.3392226801202813
90,2013-04-05,4,3.345615372621804
91,2013-04-06,2,3.351985897126098
92,2013-04-07,4,3.3583343171268982
93,2013-04-08,4,3.3646606960016934
94,2013-04-09,5,3.3709650970117226
95,2013-04-10,4,3.3772475833019793
96,2013-04-11,5,3.3835082179012064
97,2013-04-12,1,3.389747063721901
98,2013-04-13,4,3.395964183560311
99,2013-04-14,3,3.402159640096437
100,2013-04-15,1,3.4083334958940306
101,2013-04-16,5,3.4144858134005966
102,2013-04-17,3,3.4206166549473913
103,2013-04-18,5,3.4267260827494237
104,2013-04-19,4,3.4328141589054533
105,2013-04-20,6,3.438880945397994
106,2013-04-21,7,3.4449265040933086
107,2013-04-22,3,3.450950896741415
108,2013-04-23,1,3.456954184976081
109,2013-04-24,3,3.4629364303148287
110,2013-04-25,4,3.4688976941589296
111,2013-04-26,1,3.4748380377934085
112,2013-04-27,4,3.4807575223870426
113,2013-04-28,3,3.486656208992361
114,2013-04-29,1,3.492534158545644
115,2013-04-30,7,3.4983914318669247
116,2013-05-01,5,3.504228089659989
117,2013-05-02,9,3.510044192512373
118,2013-05-03,2,3.515839800895365
119,2013-05-05,4,3.521614975164008
120,2013-05-07,1,3.527369775557094
121,2013-05-08,6,3.533104262197168
122,2013-05-09,1,3.5388184950905286
123,2013-05-11,2,3.5445125341272234
124,2013-05-12,3,3.5501864390810542
125,2013-05-13,1,3.555840269609575
126,2013-05-14,5,3.5614740852540905
127,2013-05-15,2,3.5670879454396593
128,2013-05-16,6,3.5726819094750897
129,2013-05-17,5,3.5782560365529434
130,2013-05-18,1,3.5838103857495343
131,2013-05-19,2,3.589345016024928
132,2013-05-20,5,3.594859986222942
133,2013-05-21,5,3.6003553550711453
134,2013-05-22,3,3.6058311811808608
135,2013-05-23,5,3.611287523047163
136,2013-05-24,2,3.616724439048875
137,2013-05-25,4,3.622141987448577
138,2013-05-26,3,3.6275402263925978
139,2013-05-27,6,3.63291921391102
140,2013-05-28,4,3.638279007917678
141,2013-05-29,7,3.6436196662101556
142,2013-05-30,5,3.6489412464697932
143,2013-05-31,4,3.6542438062616798
144,2013-06-01,3,3.659527403034658
145,2013-06-02,2,3.6647920941213226
146,2013-06-03,6,3.6700379367380185
147,2013-06-04,2,3.6752649879848445
148,2013-06-05,1,3.6804733048456506
149,2013-06-06,5,3.6856629441880404
150,2013-06-07,4,3.6908339627633673
151,2013-06-08,2,3.695986417206737
152,2013-06-09,4,3.70112036403701
153,2013-06-10,3,3.7062358596567955
154,2013-06-11,9,3.7113329603524563
155,2013-06-12,2,3.7164117222941067
156,2013-06-13,6,3.721472201535614
157,2013-06-14,9,3.7265144540145965
158,2013-06-15,1,3.7315385355524247
159,2013-06-16,2,3.7365445018542225
160,2013-06-17,5,3.7415324085088635
161,2013-06-18,2,3.7465023109889746
162,2013-06-19,4,3.7514542646509357
163,2013-06-20,7,3.7563883247348766
164,2013-06-21,1,3.7613045463646815
165,2013-06-22,2,3.766202984547984
166,2013-06-23,1,3.7710836941761725
167,2013-06-24,5,3.775946730024385
168,2013-06-25,6,3.780792146751514
169,2013-06-26,4,3.7856199989002017
170,2013-06-27,3,3.7904303408968434
171,2013-06-28,6,3.7952232270515864
172,2013-06-30,4,3.799998711558331
173,2013-07-01,3,3.8047568484947263
174,2013-07-02,1,3.8094976918221777
175,2013-07-03,5,3.81422129538584
176,2013-07-04,3,3.8189277129146215
177,2013-07-05,2,3.8236169980211803
178,2013-07-06,6,3.828289204201929
179,2013-07-07,2,3.8329443848370306
180,2013-07-08,3,3.837582593190401
181,2013-07-09,1,3.842203882409708
182,2013-07-12,3,3.8468083055263715
183,2013-07-13,3,3.851395915455563
184,2013-07-14,2,3.8559667649962064
185,2013-07-15,1,3.8605209068309776
186,2013-07-16,5,3.865058393526304
187,2013-07-17,2,3.869579277532366
188,2013-07-18,2,3.874083611183096
189,2013-07-19,1,3.878571446696178
190,2013-07-20,5,3.883042836173047
191,2013-07-21,4,3.887497831598892
192,2013-07-22,5,3.8919364848426534
193,2013-07-23,2,3.896358847657022
194,2013-07-24,4,3.900764971678443
195,2013-07-25,3,3.9051549084271135
196,2013-07-26,3,3.909528709306981
197,2013-07-27,3,3.9138864256057464
198,2013-07-28,1,3.918228108494861
199,2013-07-29,4,3.922553809029529
200,2013-08-01,9,3.926863578148708
201,2013-08-02,1,3.9311574666751072
202,2013-08-03,2,3.935435525315185
203,2013-08-04,4,3.9396978046591564
204,2013-08-05,4,3.9439443551809843
205,2013-08-06,1,3.9481752272383863
206,2013-08-07,2,3.952390471072831
207,2013-08-08,2,3.956590136809538
208,2013-08-09,2,3.9607742744574814
209,2013-08-10,7,3.964942933909387
210,2013-08-11,4,3.969096164941729
211,2013-08-12,1,3.973234017214739
212,2013-08-14,2,3.977356540272397
213,2013-08-15,3,3.981463783542435
214,2013-08-16,4,3.985555796336339
215,2013-08-17,3,3.989632627849347
216,2013-08-18,2,3.993694327160446
217,2013-08-19,4,3.997740943232379
218,2013-08-20,5,4.0017725249116385
219,2013-08-21,1,4.005789120928471
220,2013-08-22,1,4.009790779896871
221,2013-08-23,3,4.0137775503145905
222,2013-08-24,3,4.01774948056313
223,2013-08-25,3,4.021706618907743
224,2013-08-26,2,4.025649013497435
225,2013-08-27,2,4.029576712364964
226,2013-08-28,1,4.033489763426838
227,2013-08-29,3,4.037388214483321
228,2013-08-30,8,4.041272113218424
229,2013-08-31,6,4.045141507199915
230,2013-09-01,5,4.04899644387931
231,2013-09-03,4,4.05283697059188
232,2013-09-04,3,4.056663134556647
233,2013-09-05,3,4.060474982876384
234,2013-09-06,1,4.064272562537617
235,2013-09-07,1,4.068055920410624
236,2013-09-09,3,4.071825103249434
237,2013-09-11,6,4.075580157691832
238,2013-09-12,3,4.07932113025935
239,2013-09-13,3,4.083048067357273
240,2013-09-14,2,4.086761015274642
241,2013-09-15,3,4.090460020184246
242,2013-09-16,2,4.0941451281426255
243,2013-09-17,4,4.097816385090076
244,2013-09-19,2,4.101473836850645
245,2013-09-20,5,4.10511752913213
246,2013-09-21,3,4.108747507526081
247,2013-09-22,3,4.1123638175078
248,2013-09-23,5,4.115966504436344
249,2013-09-24,3,4.119555613554516
250,2013-09-25,1,4.123131189988877
251,2013-09-26,1,4.1266932787497375
252,2013-09-27,4,4.130241924731158
253,2013-09-28,5,4.133777172710956
254,2013-10-01,2,4.137299067350698
255,2013-10-02,2,4.140807653195701
256,2013-10-03,3,4.144302974675036
257,2013-10-04,4,4.147785076101527
258,2013-10-05,1,4.151254001671749
259,2013-10-06,5,4.154709795466028
260,2013-10-07,2,4.158152501448442
261,2013-10-09,2,4.161582163466825
262,2013-10-10,6,4.164998825252758
263,2013-10-11,6,4.168402530421577
264,2013-10-12,1,4.171793322472369
265,2013-10-13,1,4.175171244787972
266,2013-10-14,5,4.178536340634979
267,2013-10-15,1,4.181888653163732
268,2013-10-17,2,4.185228225408327
269,2013-10-18,3,4.188555100286611
270,2013-10-19,5,4.191869320600183
271,2013-10-21,9,4.195170929034397
272,2013-10-23,5,4.198459968158352
273,2013-10-24,3,4.201736480424908
274,2013-10-25,1,4.20500050817067
275,2013-10-26,4,4.208252093615998
276,2013-10-27,2,4.211491278865004
277,2013-10-28,1,4.214718105905552
278,2013-10-29,3,4.217932616609257
279,2013-10-30,4,4.2211348527314865
280,2013-10-31,5,4.2243248559113615
281,2013-11-01,3,4.227502667671754
282,2013-11-03,3,4.230668329419286
283,2013-11-04,2,4.233821882444335
284,2013-11-05,3,4.236963367921028
285,2013-11-06,5,4.240092826907247
286,2013-11-07,1,4.243210300344622
287,2013-11-08,7,4.246315829058538
288,2013-11-09,2,4.2494094537581315
289,2013-11-10,4,4.25249121503629
290,2013-11-11,3,4.255561153369654
291,2013-11-12,6,4.258619309118616
292,2013-11-13,5,4.261665722527319
293,2013-11-14,5,4.264700433723662
294,2013-11-15,4,4.2677234827192905
295,2013-11-16,2,4.270734909409606
296,2013-11-17,2,4.273734753573763
297,2013-11-18,5,4.2767230548746635
298,2013-11-19,3,4.279699852858965
299,2013-11-20,10,4.282665186957075
300,2013-11-22,2,4.285619096483156
301,2013-11-23,7,4.28856162063512
302,2013-11-24,1,4.291492798494632
303,2013-11-25,3,4.294412669027107
304,2013-11-26,3,4.2973212710817155
305,2013-11-27,10,4.3002186433913785
306,2013-11-28,1,4.303104824572769
307,2013-11-29,2,4.305979853126312
308,2013-11-30,5,4.308843767436182
309,2013-12-01,3,4.311696605770312
310,2013-12-02,7,4.314538406280379
311,2013-12-03,4,4.317369207001819
312,2013-12-04,3,4.320189045853816
313,2013-12-05,2,4.3229979606393085
314,2013-12-06,6,4.325795989044984
315,2013-12-07,3,4.328583168641284
