Day,Date,Rides,Poly_Average
1,2013-01-01,639,980.5912557531587
2,2013-01-02,450,983.2849692611817
3,2013-01-03,537,985.9707429750167
4,2013-01-04,656,988.6485901276732
5,2013-01-05,594,991.3185239386169
6,2013-01-06,385,993.9805576137712
7,2013-01-07,389,996.6347043455164
8,2013-01-08,366,999.2809773126899
9,2013-01-09,465,1001.9193896805856
10,2013-01-10,601,1004.5499546009553
11,2013-01-11,695,1007.1726852120071
12,2013-01-12,861,1009.7875946384065
13,2013-01-13,488,1012.3946959912764
14,2013-01-14,539,1014.9940023681959
15,2013-01-15,545,1017.5855268532016
16,2013-01-16,666,1020.1692825167876
17,2013-01-17,836,1022.7452824159041
18,2013-01-18,973,1025.3135395939585
19,2013-01-19,983,1027.8740670808165
20,2013-01-20,909,1030.4268778927992
21,2013-01-21,1166,1032.9719850326858
22,2013-01-22,1538,1035.5094014897118
23,2013-01-23,1344,1038.0391402395703
24,2013-01-24,1016,1040.5612142444115
25,2013-01-25,810,1043.075636452842
26,2013-01-26,852,1045.5824197999261
27,2013-01-27,513,1048.0815772071849
28,2013-01-28,466,1050.5731215825965
29,2013-01-29,521,1053.057065820596
30,2013-01-30,553,1055.5334228020756
31,2013-01-31,592,1058.002205394385
32,2013-02-01,741,1060.46342645133
33,2013-02-02,807,1062.917098813174
34,2013-02-03,500,1065.3632353066378
35,2013-02-04,479,1067.8018487448983
36,2013-02-05,570,1070.2329519275904
37,2013-02-06,518,1072.6565576408052
38,2013-02-07,849,1075.0726786570917
39,2013-02-08,1191,1077.4813277354551
40,2013-02-09,1592,1079.8825176213588
41,2013-02-10,796,1082.2762610467214
42,2013-02-11,736,1084.6625707299206
43,2013-02-12,653,1087.0414593757896
44,2013-02-13,727,1089.4129396756196
45,2013-02-14,870,1091.777024307158
46,2013-02-15,1323,1094.13372593461
47,2013-02-16,1882,1096.4830572086375
48,2013-02-17,1585,1098.8250307663595
49,2013-02-18,922,1101.1596592313522
50,2013-02-19,723,1103.4869552136486
51,2013-02-20,1023,1105.8069313097383
52,2013-02-21,1665,1108.1196001025692
53,2013-02-22,2005,1110.4249741615454
54,2013-02-23,2137,1112.7230660425275
55,2013-02-24,697,1115.013888287834
56,2013-02-25,614,1117.2974534262412
57,2013-02-26,612,1119.5737739729802
58,2013-02-27,756,1121.8428624297412
59,2013-02-28,1025,1124.1047312846704
60,2013-03-01,1769,1126.3593930123711
61,2013-03-02,1884,1128.6068600739045
62,2013-03-03,1753,1130.8471449167873
63,2013-03-04,2087,1133.080259974995
64,2013-03-05,1427,1135.3062176689584
65,2013-03-06,765,1137.5250304055667
66,2013-03-07,756,1139.736710578166
67,2013-03-08,1021,1141.9412705665584
68,2013-03-09,1526,1144.138722737004
69,2013-03-10,1507,1146.3290794422198
70,2013-03-11,1546,1148.51235302138
71,2013-03-12,746,1150.688555800115
72,2013-03-13,829,1152.8577000905132
73,2013-03-14,948,1155.0197981911192
74,2013-03-15,1407,1157.1748623869357
75,2013-03-16,1659,1159.3229049494214
76,2013-03-17,1186,1161.4639381364927
77,2013-03-18,1253,1163.5979741925225
78,2013-03-19,1613,1165.7250253483417
79,2013-03-20,2100,1167.8451038212372
80,2013-03-21,2636,1169.9582218149533
81,2013-03-22,2618,1172.0643915196915
82,2013-03-23,1741,1174.1636251121104
83,2013-03-24,723,1176.2559347553251
84,2013-03-25,791,1178.3413325989086
85,2013-03-26,830,1180.4198307788897
86,2013-03-27,771,1182.491441417756
87,2013-03-28,896,1184.5561766244505
88,2013-03-29,982,1186.614048494374
89,2013-03-30,1027,1188.6650691093846
90,2013-03-31,580,1190.7092505377964
91,2013-04-01,747,1192.7466048343817
92,2013-04-02,868,1194.7771440403694
93,2013-04-03,829,1196.8008801834453
94,2013-04-04,897,1198.8178252777525
95,2013-04-05,1193,1200.8279913238903
96,2013-04-06,1131,1202.8313903089165
97,2013-04-07,719,1204.828034206345
