Day,Date,Rides,Poly_Average
1,01/01/2013,3665,2343.2295840421903
2,01/02/2013,1239,2346.369219226091
3,01/03/2013,1154,2349.4992260157987
4,01/04/2013,1861,2352.6196120264576
5,01/05/2013,2977,2355.7303848727715
6,01/06/2013,2392,2358.831552168998
7,01/07/2013,1325,2361.9231215289515
8,01/08/2013,1128,2365.0051005660043
9,01/09/2013,1188,2368.0774968930837
10,01/10/2013,1540,2371.1403181226738
11,01/11/2013,2314,2374.1935718668146
12,01/12/2013,3703,2377.2372657371043
13,01/13/2013,3010,2380.2714073446946
14,01/14/2013,1350,2383.2960043002963
15,01/15/2013,1241,2386.3110642141755
16,01/16/2013,1382,2389.3165946961535
17,01/17/2013,1629,2392.312603355611
18,01/18/2013,2563,2395.2990978014814
19,01/19/2013,3906,2398.276085642258
20,01/20/2013,3608,2401.2435744859877
21,01/21/2013,1599,2404.2015719402757
22,01/22/2013,1327,2407.150085612282
23,01/23/2013,1456,2410.089123108725
24,01/24/2013,1605,2413.0186920358774
25,01/25/2013,2510,2415.9387999995697
26,01/26/2013,4155,2418.8494546051884
27,01/27/2013,3469,2421.750663457676
28,01/28/2013,1442,2424.642434161532
29,01/29/2013,1286,2427.524774320813
30,01/30/2013,1381,2430.3976915391295
31,01/31/2013,1788,2433.26119341965
32,02/01/2013,2903,2436.1152875651
33,02/02/2013,4044,2438.959981577761
34,02/03/2013,3366,2441.7952830594695
35,02/04/2013,1627,2444.6211996116213
36,02/05/2013,1369,2447.437738835165
37,02/06/2013,1443,2450.2449083306087
38,02/07/2013,1799,2453.042715698015
39,02/08/2013,2794,2455.8311685370036
40,02/09/2013,4001,2458.6102744467503
41,02/10/2013,3259,2461.3800410259873
42,02/11/2013,1579,2464.140475873004
43,02/12/2013,1390,2466.891586585646
44,02/13/2013,1487,2469.6333807613146
45,02/14/2013,1937,2472.365865996967
46,02/15/2013,2923,2475.089049889118
47,02/16/2013,4492,2477.802940033839
48,02/17/2013,3809,2480.5075440267565
49,02/18/2013,1633,2483.2028694630544
50,02/19/2013,1524,2485.888923937472
51,02/20/2013,1659,2488.565715044307
52,02/21/2013,2099,2491.2332503774114
53,02/22/2013,3022,2493.8915375301945
54,02/23/2013,4518,2496.540584095622
55,02/24/2013,3414,2499.180397666215
56,02/25/2013,1749,2501.810985834052
57,02/26/2013,1521,2504.4323561907695
58,02/27/2013,1624,2507.0445163275576
59,02/28/2013,2022,2509.6474738351626
60,03/01/2013,3226,2512.24123630389
61,03/02/2013,4677,2514.8258113236006
62,03/03/2013,3457,2517.4012064837093
63,03/04/2013,1606,2519.9674293731905
64,03/05/2013,1438,2522.524487580573
65,03/06/2013,1690,2525.0723886939436
66,03/07/2013,1868,2527.6111403009445
67,03/08/2013,2956,2530.1407499887737
68,03/09/2013,4452,2532.6612253441867
69,03/10/2013,3279,2535.172573953496
70,03/11/2013,1641,2537.6748034025677
71,03/12/2013,1523,2540.1679212768277
72,03/13/2013,1638,2542.651935161255
73,03/14/2013,2040,2545.126852640389
74,03/15/2013,3229,2547.5926812983216
