Day,Date,Rides,Poly_Average
1,2013-01-01,4,2.5601613882594094
2,2013-01-04,1,2.5639932352036814
3,2013-01-05,4,2.567827447009246
4,2013-01-07,3,2.5716639808321604
5,2013-01-08,1,2.575502793899145
6,2013-01-09,2,2.5793438435075826
7,2013-01-10,1,2.58318708702552
8,2013-01-11,1,2.5870324818916677
9,2013-01-13,1,2.5908799856153983
10,2013-01-14,4,2.5947295557767482
11,2013-01-16,2,2.5985811500264164
12,2013-01-18,3,2.6024347260857668
13,2013-01-22,1,2.6062902417468243
14,2013-01-23,2,2.6101476548722786
15,2013-01-24,3,2.6140069233954817
16,2013-01-25,4,2.6178680053204486
17,2013-01-26,3,2.6217308587218593
18,2013-01-27,2,2.6255954417450553
19,2013-01-28,4,2.629461712606041
20,2013-01-29,1,2.6333296295914863
21,2013-01-30,1,2.6371991510587214
22,2013-01-31,3,2.641070235435741
23,2013-02-01,4,2.644942841221204
24,2013-02-02,4,2.6488169269844315
25,2013-02-03,1,2.6526924513654078
26,2013-02-04,2,2.65656937307478
27,2013-02-05,1,2.6604476508938593
28,2013-02-07,4,2.66432724367462
29,2013-02-08,2,2.668208110339699
30,2013-02-09,3,2.6720902098823966
31,2013-02-10,3,2.675973501366677
32,2013-02-11,1,2.679857943927166
33,2013-02-13,3,2.6837434967691545
34,2013-02-14,2,2.6876301191685963
35,2013-02-15,2,2.6915177704721067
36,2013-02-16,3,2.6954064100969664
37,2013-02-19,2,2.699295997531117
38,2013-02-20,3,2.703186492333166
39,2013-02-21,2,2.7070778541323826
40,2013-02-22,2,2.710970042628698
41,2013-02-23,4,2.714863017592709
42,2013-02-25,4,2.7187567388656744
43,2013-02-26,5,2.722651166359516
44,2013-02-28,2,2.7265462600568195
45,2013-03-01,5,2.7304419800108333
46,2013-03-03,1,2.7343382863454697
47,2013-03-04,5,2.7382351392553024
48,2013-03-05,4,2.742132499005571
49,2013-03-06,1,2.7460303259321757
50,2013-03-07,3,2.749928580441682
51,2013-03-08,3,2.7538272230113163
52,2013-03-11,7,2.7577262141889713
53,2013-03-12,3,2.761625514593201
54,2013-03-13,2,2.7655250849132216
55,2013-03-14,4,2.769424885908915
56,2013-03-15,1,2.7733248784108238
57,2013-03-16,3,2.777225023320156
58,2013-03-17,1,2.7811252816087824
