Day,Date,Rides,Poly_Average
1,2013-01-01,1,5.175925748486266
2,2013-01-02,7,5.176274371245617
3,2013-01-03,2,5.176595661850834
4,2013-01-05,1,5.176889739133756
5,2013-01-06,7,5.177156721722305
6,2013-01-07,4,5.1773967280405
7,2013-01-08,8,5.177609876308454
8,2013-01-09,7,5.177796284542369
9,2013-01-10,3,5.1779560705545435
10,2013-01-11,4,5.178089351953367
11,2013-01-12,6,5.1781962461433215
12,2013-01-13,5,5.178276870324983
13,2013-01-14,2,5.178331341495019
14,2013-01-15,8,5.1783597764461895
15,2013-01-16,4,5.178362291767348
16,2013-01-17,5,5.178339003843444
17,2013-01-18,8,5.178290028855514
18,2013-01-19,3,5.178215482780688
19,2013-01-20,1,5.178115481392195
20,2013-01-21,4,5.1779901402593485
21,2013-01-22,7,5.177839574747561
22,2013-01-23,4,5.177663900018334
23,2013-01-24,4,5.1774632310292645
24,2013-01-25,4,5.17723768253404
25,2013-01-26,2,5.1769873690824415
26,2013-01-27,6,5.176712405020344
27,2013-01-28,3,5.176412904489714
28,2013-01-29,5,5.1760889814286095
29,2013-01-30,3,5.175740749571185
30,2013-01-31,8,5.175368322447683
31,2013-02-01,5,5.174971813384444
32,2013-02-02,3,5.174551335503898
33,2013-02-03,4,5.174107001724565
34,2013-02-04,3,5.173638924761066
35,2013-02-05,9,5.173147217124108
36,2013-02-06,7,5.172631991120491
37,2013-02-07,8,5.172093358853111
38,2013-02-08,7,5.171531432220955
39,2013-02-09,2,5.170946322919103
40,2013-02-10,1,5.170338142438727
41,2013-02-11,8,5.169707002067094
42,2013-02-12,3,5.169053012887561
43,2013-02-13,6,5.168376285779578
44,2013-02-15,5,5.167676931418692
45,2013-02-16,1,5.166955060276537
46,2013-02-17,7,5.166210782620842
47,2013-02-18,2,5.1654442085154315
48,2013-02-19,8,5.164655447820216
49,2013-02-20,9,5.163844610191209
50,2013-02-22,8,5.163011805080506
51,2013-02-23,5,5.162157141736303
52,2013-02-24,5,5.161280729202884
53,2013-02-25,7,5.160382676320628
54,2013-02-26,5,5.159463091726007
55,2013-02-27,9,5.158522083851587
56,2013-02-28,6,5.157559760926022
57,2013-03-01,7,5.156576230974062
58,2013-03-02,4,5.1555716018165505
59,2013-03-03,4,5.154545981070424
60,2013-03-04,5,5.153499476148708
61,2013-03-05,8,5.152432194260525
62,2013-03-06,4,5.151344242411087
63,2013-03-07,5,5.150235727401703
64,2013-03-08,3,5.149106755829769
65,2013-03-09,7,5.147957434088779
66,2013-03-10,3,5.1467878683683175
67,2013-03-11,5,5.145598164654061
68,2013-03-13,9,5.144388428727778
69,2013-03-14,6,5.143158766167336
70,2013-03-15,9,5.141909282346687
71,2013-03-16,5,5.140640082435883
72,2013-03-17,7,5.139351271401059
73,2013-03-18,5,5.138042954004455
74,2013-03-19,5,5.136715234804397
75,2013-03-20,2,5.1353682181553015
76,2013-03-22,6,5.134002008207682
77,2013-03-23,1,5.132616708908146
78,2013-03-24,3,5.131212423999388
79,2013-03-25,3,5.1297892570201995
80,2013-03-26,6,5.1283473113054665
81,2013-03-27,2,5.126886689986162
82,2013-03-28,4,5.125407495989355
83,2013-03-29,1,5.12390983203821
84,2013-03-30,7,5.122393800651977
85,2013-03-31,3,5.120859504146008
86,2013-04-01,5,5.11930704463174
87,2013-04-03,4,5.117736524016705
88,2013-04-04,7,5.116148044004532
89,2013-04-05,9,5.114541706094936
90,2013-04-06,8,5.112917611583731
91,2013-04-07,1,5.1112758615628175
92,2013-04-08,4,5.1096165569201935
93,2013-04-09,4,5.107939798339949
94,2013-04-10,7,5.106245686302266
95,2013-04-12,6,5.104534321083418
96,2013-04-13,2,5.102805802755775
97,2013-04-14,1,5.101060231187794
98,2013-04-15,6,5.09929770604403
99,2013-04-16,5,5.097518326785131
100,2013-04-17,5,5.095722192667832
101,2013-04-18,7,5.093909402744968
102,2013-04-20,8,5.092080055865461
103,2013-04-21,3,5.090234250674328
104,2013-04-22,5,5.088372085612678
105,2013-04-23,8,5.086493658917717
106,2013-04-24,8,5.084599068622737
107,2013-04-26,4,5.082688412557127
108,2013-04-27,3,5.0807617883463685
109,2013-04-28,2,5.0788192934120335
110,2013-04-29,7,5.076861024971791
111,2013-04-30,6,5.074887080039398
112,2013-05-01,8,5.072897555424706
113,2013-05-02,8,5.070892547733662
114,2013-05-03,8,5.068872153368302
115,2013-05-04,5,5.0668364685267555
116,2013-05-05,7,5.064785589203247
117,2013-05-06,7,5.06271961118809
118,2013-05-07,6,5.060638630067695
119,2013-05-08,3,5.058542741224564
120,2013-05-09,8,5.056432039837288
121,2013-05-10,9,5.054306620880557
122,2013-05-11,2,5.052166579125148
123,2013-05-12,5,5.0500120091379355
124,2013-05-14,5,5.047843005281884
125,2013-05-15,7,5.04565966171605
126,2013-05-16,7,5.0434620723955845
127,2013-05-17,8,5.041250331071732
128,2013-05-18,4,5.039024531291828
129,2013-05-19,6,5.036784766399302
130,2013-05-20,9,5.034531129533676
131,2013-05-24,9,5.032263713630562
132,2013-05-25,3,5.029982611421669
133,2013-05-26,5,5.027687915434798
134,2013-05-27,7,5.025379717993841
135,2013-05-28,7,5.023058111218782
136,2013-05-30,7,5.020723187025702
137,2013-06-01,4,5.018375037126768
138,2013-06-02,3,5.016013753030251
139,2013-06-03,8,5.013639426040498
140,2013-06-04,7,5.0112521472579665
141,2013-06-05,7,5.008852007579195
142,2013-06-06,7,5.006439097696818
143,2013-06-07,8,5.004013508099565
144,2013-06-08,9,5.001575329072255
145,2013-06-09,5,4.999124650695802
146,2013-06-10,4,4.996661562847212
147,2013-06-11,7,4.994186155199582
148,2013-06-12,2,4.9916985172221064
149,2013-06-14,3,4.989198738180068
150,2013-06-15,9,4.986686907134843
151,2013-06-16,3,4.984163112943902
152,2013-06-17,7,4.981627444260809
153,2013-06-18,3,4.979079989535216
154,2013-06-19,2,4.976520837012874
155,2013-06-20,5,4.9739500747356225
156,2013-06-21,7,4.971367790541397
157,2013-06-22,1,4.968774072064219
158,2013-06-23,2,4.966169006734214
159,2013-06-24,2,4.963552681777589
160,2013-06-25,3,4.960925184216652
161,2013-06-26,6,4.958286600869798
162,2013-06-27,6,4.955637018351519
163,2013-06-28,8,4.952976523072397
164,2013-06-29,9,4.950305201239109
165,2013-06-30,5,4.947623138854423
166,2013-07-02,1,4.944930421717199
167,2013-07-03,4,4.942227135422392
168,2013-07-04,2,4.93951336536105
169,2013-07-05,6,4.93678919672031
170,2013-07-07,3,4.9340547144834055
171,2013-07-08,7,4.931310003429662
172,2013-07-09,7,4.928555148134498
173,2013-07-10,8,4.925790232969423
174,2013-07-11,8,4.923015342102042
175,2013-07-12,3,4.92023055949605
176,2013-07-13,2,4.917435968911235
177,2013-07-14,2,4.91463165390348
178,2013-07-15,8,4.911817697824759
179,2013-07-16,5,4.90899418382314
180,2013-07-17,2,4.906161194842783
