Day,Date,Rides,Poly_Average
1,2013-01-01,45,24.593386873716412
2,2013-01-02,11,24.588575160824604
3,2013-01-03,20,24.58400848288446
4,2013-01-04,14,24.57968586199407
5,2013-01-05,21,24.5756063215646
6,2013-01-06,21,24.571768886320314
7,2013-01-07,24,24.56817258229856
8,2013-01-08,12,24.564816436849775
9,2013-01-09,15,24.56169947863749
10,2013-01-10,22,24.55882073763832
11,2013-01-11,18,24.556179245141966
12,2013-01-12,16,24.553774033751225
13,2013-01-13,24,24.55160413738198
14,2013-01-14,21,24.549668591263206
15,2013-01-15,24,24.54796643193695
16,2013-01-16,25,24.546496697258377
17,2013-01-17,18,24.54525842639572
18,2013-01-18,24,24.544250659830304
19,2013-01-19,13,24.54347243935655
20,2013-01-20,22,24.542922808081954
21,2013-01-21,22,24.542600810427118
22,2013-01-22,32,24.54250549212572
23,2013-01-23,16,24.54263590022454
24,2013-01-24,25,24.54299108308343
25,2013-01-25,23,24.54357009037534
26,2013-01-26,22,24.544371973086314
27,2013-01-27,24,24.545395783515477
28,2013-01-28,20,24.546640575275042
29,2013-01-29,21,24.54810540329032
30,2013-01-30,21,24.5497893237997
31,2013-01-31,34,24.551691394354663
32,2013-02-01,30,24.55381067381979
33,2013-02-02,32,24.556146222372735
34,2013-02-03,27,24.55869710150425
35,2013-02-04,23,24.56146237401817
36,2013-02-05,28,24.564441104031427
37,2013-02-06,22,24.567632356974034
38,2013-02-07,24,24.571035199589097
39,2013-02-08,26,24.574648699932816
40,2013-02-09,18,24.578471927374466
41,2013-02-10,20,24.582503952596426
42,2013-02-11,31,24.586743847594146
43,2013-02-12,21,24.59119068567618
44,2013-02-13,27,24.595843541464177
45,2013-02-14,22,24.60070149089286
46,2013-02-15,19,24.605763611210037
47,2013-02-16,18,24.611028980976617
48,2013-02-17,19,24.616496680066604
49,2013-02-18,28,24.622165789667065
50,2013-02-19,26,24.628035392278186
51,2013-02-20,23,24.634104571713216
52,2013-02-21,21,24.640372413098518
53,2013-02-22,24,24.646838002873523
54,2013-02-23,22,24.653500428790757
55,2013-02-24,30,24.660358779915843
56,2013-02-25,27,24.66741214662748
57,2013-02-26,30,24.674659620617465
58,2013-02-27,26,24.682100294890688
59,2013-02-28,26,24.689733263765106
60,2013-03-01,33,24.69755762287179
61,2013-03-02,31,24.705572469154898
62,2013-03-03,35,24.71377690087165
63,2013-03-04,35,24.72217001759239
64,2013-03-05,25,24.730750920200528
65,2013-03-06,29,24.739518710892565
66,2013-03-07,31,24.748472493178106
67,2013-03-08,30,24.757611371879825
68,2013-03-09,27,24.7669344531335
69,2013-03-10,35,24.77644084438799
70,2013-03-11,22,24.78612965440525
71,2013-03-12,22,24.79599999326031
72,2013-03-13,15,24.806050972341303
73,2013-03-14,35,24.816281704349446
74,2013-03-15,32,24.826691303299043
75,2013-03-16,29,24.837278884517495
76,2013-03-17,42,24.848043564645273
77,2013-03-18,38,24.858984461635963
78,2013-03-19,28,24.870100694756218
79,2013-03-20,25,24.88139138458579
80,2013-03-21,31,24.89285565301752
81,2013-03-22,35,24.904492623257333
82,2013-03-23,25,24.916301419824247
83,2013-03-24,27,24.92828116855037
84,2013-03-25,26,24.940430996580893
85,2013-03-26,20,24.952750032374105
86,2013-03-27,21,24.965237405701373
87,2013-03-28,24,24.977892247647162
88,2013-03-29,13,24.990713690609017
89,2013-03-30,24,25.00370086829759
90,2013-03-31,33,25.016852915736592
91,2013-04-01,28,25.030168969262853
92,2013-04-02,18,25.043648166526268
93,2013-04-03,24,25.05728964648985
94,2013-04-04,26,25.07109254942966
95,2013-04-05,36,25.085056016934885
96,2013-04-06,25,25.099179191907787
97,2013-04-07,23,25.113461218563714
98,2013-04-08,39,25.127901242431097
99,2013-04-09,26,25.14249841035148
100,2013-04-10,35,25.157251870479463
101,2013-04-11,31,25.172160772282766
102,2013-04-12,32,25.187224266542177
103,2013-04-13,18,25.202441505351587
104,2013-04-14,28,25.217811642117955
105,2013-04-15,30,25.233333831561357
106,2013-04-16,23,25.249007229714934
