Day,Date,Rides,Poly_Average
1,2013-01-01,4,5.167477740032375
2,2013-01-02,6,5.170297410055085
3,2013-01-03,7,5.173130051559745
4,2013-01-04,9,5.175975600706124
5,2013-01-05,6,5.178833993722797
6,2013-01-06,6,5.181705166907153
7,2013-01-07,6,5.184589056625388
8,2013-01-08,3,5.187485599312506
9,2013-01-09,5,5.190394731472327
10,2013-01-10,3,5.193316389677472
11,2013-01-11,5,5.196250510569381
12,2013-01-12,2,5.199197030858295
13,2013-01-13,2,5.202155887323272
14,2013-01-14,10,5.205127016812174
15,2013-01-15,5,5.208110356241676
16,2013-01-16,8,5.211105842597261
17,2013-01-17,2,5.214113412933223
18,2013-01-18,7,5.2171330043726645
19,2013-01-19,3,5.2201645541075
20,2013-01-20,7,5.223207999398449
21,2013-01-21,4,5.226263277575045
22,2013-01-22,3,5.229330326035631
23,2013-01-23,9,5.232409082247355
24,2013-01-24,1,5.235499483746182
25,2013-01-25,4,5.2386014681368795
26,2013-01-27,4,5.24171497309303
27,2013-01-28,10,5.244839936357023
28,2013-01-29,5,5.247976295740058
29,2013-01-30,6,5.251123989122144
30,2013-01-31,6,5.2542829544520995
31,2013-02-01,8,5.257453129747557
32,2013-02-02,4,5.26063445309495
33,2013-02-03,5,5.26382686264953
34,2013-02-04,5,5.267030296635353
35,2013-02-05,3,5.270244693345287
36,2013-02-06,6,5.273469991141011
37,2013-02-07,6,5.276706128453007
38,2013-02-08,6,5.279953043780577
39,2013-02-09,9,5.283210675691825
40,2013-02-10,8,5.286478962823665
41,2013-02-11,7,5.289757843881825
42,2013-02-12,7,5.293047257640838
43,2013-02-13,9,5.296347142944051
44,2013-02-14,4,5.299657438703616
45,2013-02-15,9,5.3029780839005
46,2013-02-16,4,5.306309017584477
47,2013-02-17,5,5.309650178874127
48,2013-02-18,3,5.313001506956845
49,2013-02-19,6,5.316362941088835
50,2013-02-20,9,5.319734420595109
51,2013-02-21,10,5.3231158848694875
52,2013-02-22,6,5.326507273374604
53,2013-02-23,13,5.329908525641901
