Day,Date,Rides,Poly_Average
1,2013-01-01,1,2.8429014911034045
2,2013-01-03,1,2.841753566346771
3,2013-01-04,2,2.8406079916098967
4,2013-01-06,1,2.839464771208564
5,2013-01-07,1,2.8383239094326393
6,2013-01-08,6,2.8371854105460788
7,2013-01-09,3,2.8360492787869225
8,2013-01-10,1,2.834915518367299
9,2013-01-11,2,2.833784133473423
10,2013-01-12,3,2.832655128265597
11,2013-01-13,3,2.8315285068782083
12,2013-01-14,2,2.8304042734197328
13,2013-01-15,6,2.8292824319727314
14,2013-01-16,4,2.828162986593853
15,2013-01-17,2,2.8270459413138336
16,2013-01-18,6,2.8259313001374946
17,2013-01-19,3,2.824819067043745
18,2013-01-20,2,2.8237092459855804
19,2013-01-21,4,2.8226018408900826
20,2013-01-22,5,2.821496855658422
21,2013-01-23,4,2.820394294165853
22,2013-01-24,2,2.8192941602617188
23,2013-01-25,2,2.8181964577694485
24,2013-01-27,2,2.817101190486558
25,2013-01-28,2,2.8160083621846512
26,2013-01-29,4,2.8149179766094163
27,2013-01-31,1,2.8138300374806295
28,2013-02-01,3,2.8127445484921547
29,2013-02-02,1,2.8116615133119414
30,2013-02-03,4,2.810580935582026
31,2013-02-05,3,2.809502818918532
32,2013-02-06,5,2.8084271669116685
33,2013-02-07,3,2.807353983125733
34,2013-02-08,5,2.806283271099109
35,2013-02-09,4,2.8052150343442674
36,2013-02-10,1,2.804149276347764
37,2013-02-11,2,2.803086000570243
38,2013-02-12,4,2.8020252104464345
39,2013-02-13,2,2.8009669093851564
40,2013-02-14,2,2.799911100769312
41,2013-02-15,2,2.7988577879558925
42,2013-02-16,1,2.7978069742759755
43,2013-02-17,3,2.7967586630347245
44,2013-02-18,2,2.7957128575113916
45,2013-02-19,3,2.794669560959313
46,2013-02-20,6,2.7936287766059147
47,2013-02-21,2,2.7925905076527062
48,2013-02-22,1,2.7915547572752866
49,2013-02-23,2,2.7905215286233407
50,2013-02-24,5,2.7894908248206387
51,2013-02-25,4,2.78846264896504
52,2013-02-26,4,2.7874370041284893
53,2013-02-27,5,2.786413893357018
54,2013-02-28,4,2.7853933196707445
55,2013-03-01,6,2.784375286063874
56,2013-03-03,3,2.7833597955046985
57,2013-03-04,3,2.782346850935596
58,2013-03-05,3,2.7813364552730335
59,2013-03-06,5,2.780328611407562
60,2013-03-07,6,2.7793233222038194
61,2013-03-08,3,2.778320590500533
62,2013-03-09,3,2.7773204191105147
63,2013-03-10,4,2.776322810820663
64,2013-03-11,2,2.775327768391964
65,2013-03-14,2,2.7743352945594912
66,2013-03-15,1,2.773345392032404
67,2013-03-16,2,2.7723580634939458
68,2013-03-17,5,2.7713733116014527
69,2013-03-18,4,2.7703911389863425
70,2013-03-19,6,2.7694115482541224
71,2013-03-20,1,2.768434541984385
72,2013-03-21,4,2.76746012273081
73,2013-03-22,3,2.7664882930211645
74,2013-03-23,6,2.7655190553573012
75,2013-03-25,1,2.764552412215161
76,2013-03-26,2,2.76358836604477
77,2013-03-27,2,2.7626269192702413
78,2013-03-28,4,2.761668074289777
79,2013-03-29,3,2.7607118334756615
80,2013-03-30,3,2.7597581991742715
81,2013-04-01,3,2.758807173706065
82,2013-04-02,5,2.757858759365591
83,2013-04-03,3,2.7569129584214833
84,2013-04-04,4,2.755969773116461
85,2013-04-05,5,2.755029205667334
86,2013-04-06,2,2.754091258264995
87,2013-04-07,3,2.7531559330744253
