Day,Date,Rides,Poly_Average
1,2013-01-01,1,1.9240233273712168
2,2013-01-04,2,1.9234707830990423
3,2013-01-06,2,1.9229276299698075
4,2013-01-08,4,1.9223938214972751
5,2013-01-09,2,1.9218693112759682
6,2013-01-10,1,1.9213540529811741
7,2013-01-11,2,1.9208480003689385
8,2013-01-13,3,1.9203511072760717
9,2013-01-14,2,1.9198633276201433
10,2013-01-15,3,1.9193846153994862
11,2013-01-16,2,1.9189149246931945
12,2013-01-17,2,1.9184542096611228
13,2013-01-18,2,1.9180024245438894
14,2013-01-19,1,1.9175595236628726
15,2013-01-20,1,1.9171254614202133
16,2013-01-22,1,1.9167001922988134
17,2013-01-23,1,1.9162836708623372
18,2013-01-24,1,1.9158758517552097
19,2013-01-25,1,1.915476689702618
20,2013-01-26,2,1.9150861395105117
21,2013-01-27,1,1.9147041560656004
22,2013-01-28,2,1.9143306943353564
23,2013-01-29,3,1.9139657093680136
24,2013-01-31,2,1.913609156292568
25,2013-02-01,4,1.9132609903187752
26,2013-02-03,1,1.912921166737155
27,2013-02-04,1,1.9125896409189878
28,2013-02-05,1,1.9122663683163155
29,2013-02-06,1,1.9119513044619414
30,2013-02-07,1,1.911644404969431
31,2013-02-08,3,1.9113456255331114
32,2013-02-11,2,1.9110549219280712
33,2013-02-14,2,1.9107722500101607
34,2013-02-15,3,1.9104975657159922
35,2013-02-16,2,1.9102308250629383
36,2013-02-18,3,1.9099719841491352
37,2013-02-19,2,1.9097209991534791
38,2013-02-21,1,1.9094778263356291
39,2013-02-22,1,1.909242422036005
40,2013-02-23,3,1.9090147426757889
41,2013-02-24,1,1.908794744756924
42,2013-02-25,3,1.9085823848621155
43,2013-02-26,2,1.9083776196548308
44,2013-02-27,3,1.9081804058792975
45,2013-02-28,4,1.9079907003605063
46,2013-03-01,3,1.9078084600042087
47,2013-03-03,1,1.9076336417969182
48,2013-03-04,1,1.9074662028059097
49,2013-03-05,2,1.90730610017922
50,2013-03-06,1,1.9071532911456477
51,2013-03-07,3,1.9070077330147523
52,2013-03-08,4,1.906869383176856
53,2013-03-09,2,1.9067381991030417
54,2013-03-11,4,1.9066141383451547
55,2013-03-12,3,1.9064971585358015
56,2013-03-13,3,1.90638721738835
57,2013-03-14,1,1.9062842726969311
58,2013-03-16,1,1.906188282336435
59,2013-03-17,1,1.9060992042625162
60,2013-03-18,2,1.906016996511589
61,2013-03-19,2,1.90594161720083
62,2013-03-20,1,1.9058730245281774
63,2013-03-21,2,1.9058111767723311
64,2013-03-22,4,1.9057560322927523
65,2013-03-29,3,1.9057075495296645
66,2013-03-30,2,1.9056656870040527
67,2013-03-31,1,1.9056304033176625
68,2013-04-02,2,1.9056016571530026
69,2013-04-03,1,1.9055794072733427
70,2013-04-04,5,1.9055636125227142
71,2013-04-06,3,1.90555423182591
72,2013-04-07,1,1.905551224188485
73,2013-04-08,1,1.9055545486967553
74,2013-04-09,5,1.9055641645177994
75,2013-04-11,1,1.9055800308994562
76,2013-04-13,2,1.9056021071703277
77,2013-04-14,1,1.9056303527397764
78,2013-04-15,2,1.9056647270979274
79,2013-04-18,5,1.9057051898156665
80,2013-04-19,4,1.9057517005446418
81,2013-04-20,1,1.9058042190172633
82,2013-04-22,1,1.9058627050467014
83,2013-04-23,1,1.9059271185268893
84,2013-04-24,1,1.9059974194325218
85,2013-04-25,1,1.906073567819055
86,2013-04-26,1,1.9061555238227066
87,2013-04-28,1,1.9062432476604558
88,2013-04-30,1,1.9063366996300444
89,2013-05-01,2,1.9064358401099746
90,2013-05-02,1,1.9065406295595113
91,2013-05-03,2,1.90665102851868
92,2013-05-04,1,1.9067669976082688
93,2013-05-05,2,1.9068884975298275
94,2013-05-07,3,1.9070154890656665
95,2013-05-09,1,1.9071479330788588
96,2013-05-10,2,1.9072857905132388
97,2013-05-11,1,1.9074290223934018
98,2013-05-13,1,1.9075775898247067
99,2013-05-16,1,1.907731453993272
100,2013-05-17,1,1.9078905761659788
101,2013-05-19,1,1.9080549176904695
102,2013-05-20,1,1.908224439995149
103,2013-05-21,2,1.9083991045891824
104,2013-05-22,3,1.9085788730624977
105,2013-05-23,4,1.9087637070857841
106,2013-05-24,1,1.9089535684104928
107,2013-05-25,1,1.9091484188688355
108,2013-05-26,1,1.9093482203737868
109,2013-05-27,1,1.909552934919083
110,2013-05-28,5,1.909762524579221
111,2013-05-29,1,1.90997695150946
112,2013-05-30,4,1.9101961779458208
113,2013-05-31,1,1.910420166205086
114,2013-06-02,1,1.9106488786847993
115,2013-06-03,1,1.910882277863267
116,2013-06-04,2,1.9111203262995562
117,2013-06-05,1,1.9113629866334958
118,2013-06-06,1,1.9116102215856765
119,2013-06-07,1,1.9118619939574508
120,2013-06-09,1,1.9121182666309329
121,2013-06-10,1,1.912379002568998
122,2013-06-11,3,1.9126441648152839
123,2013-06-15,1,1.9129137164941887
124,2013-06-16,1,1.913187620810874
125,2013-06-17,3,1.9134658410512615
126,2013-06-18,1,1.9137483405820355
127,2013-06-19,3,1.9140350828506407
128,2013-06-20,3,1.914326031385285
129,2013-06-22,1,1.9146211497949377
130,2013-06-24,2,1.9149204017693284
131,2013-06-26,2,1.9152237510789498
132,2013-06-27,1,1.9155311615750552
133,2013-06-30,1,1.9158425971896604
134,2013-07-01,2,1.916158021935543
135,2013-07-02,4,1.9164773999062412
136,2013-07-05,2,1.9168006952760552
137,2013-07-08,2,1.9171278723000478
138,2013-07-09,4,1.9174588953140423
139,2013-07-10,2,1.9177937287346243
140,2013-07-11,2,1.91813233705914
141,2013-07-12,2,1.918474684865699
142,2013-07-13,2,1.918820736813172
143,2013-07-14,2,1.9191704576411897
144,2013-07-15,3,1.9195238121701466
145,2013-07-16,2,1.919880765301198
146,2013-07-17,1,1.9202412820162607
147,2013-07-21,4,1.9206053273780128
148,2013-07-22,2,1.9209728665298955
149,2013-07-23,2,1.92134386469611
150,2013-07-24,1,1.9217182871816199
151,2013-07-25,1,1.9220960993721508
152,2013-07-28,1,1.9224772667341892
153,2013-07-29,3,1.9228617548149836
154,2013-07-30,1,1.9232495292425447
155,2013-07-31,1,1.9236405557256435
156,2013-08-01,3,1.9240348000538137
157,2013-08-02,1,1.9244322280973511
158,2013-08-03,1,1.9248328058073114
159,2013-08-04,1,1.9252364992155138
160,2013-08-05,1,1.9256432744345382
161,2013-08-06,1,1.9260530976577264
162,2013-08-09,3,1.9264659351591815
163,2013-08-10,1,1.9268817532937685
164,2013-08-11,1,1.9273005184971144
165,2013-08-12,1,1.9277221972856071
166,2013-08-14,1,1.928146756256397
167,2013-08-15,3,1.9285741620873957
168,2013-08-16,1,1.9290043815372762
169,2013-08-17,2,1.9294373814454737
170,2013-08-18,2,1.9298731287321846
171,2013-08-19,4,1.9303115903983672
172,2013-08-20,2,1.9307527335257415
173,2013-08-21,4,1.931196525276789
174,2013-08-22,2,1.9316429328947533
175,2013-08-23,1,1.932091923703638
176,2013-08-24,1,1.932543465108211
177,2013-08-26,4,1.9329975245939996
