Day,Date,Rides,Poly_Average
1,2013-01-01,13,6.068815374915741
2,2013-01-02,2,6.083691027445462
3,2013-01-03,3,6.098549200954253
4,2013-01-04,11,6.113389879538284
5,2013-01-05,9,6.128213047308677
6,2013-01-06,5,6.143018688391502
7,2013-01-07,5,6.157806786927779
8,2013-01-08,8,6.17257732707348
9,2013-01-09,3,6.187330292999523
10,2013-01-10,5,6.202065668891779
11,2013-01-11,4,6.216783438951069
12,2013-01-12,5,6.231483587393159
13,2013-01-13,6,6.246166098448771
14,2013-01-14,5,6.260830956363574
15,2013-01-15,10,6.275478145398184
16,2013-01-16,1,6.290107649828174
17,2013-01-17,4,6.30471945394406
18,2013-01-18,8,6.31931354205131
19,2013-01-19,7,6.333889898470343
20,2013-01-20,7,6.348448507536525
21,2013-01-21,8,6.362989353600177
22,2013-01-22,7,6.377512421026564
23,2013-01-24,2,6.3920176941959035
24,2013-01-25,5,6.406505157503363
25,2013-01-26,3,6.42097479535906
26,2013-01-27,9,6.43542659218806
27,2013-01-28,4,6.44986053243038
28,2013-01-29,7,6.464276600540986
29,2013-01-30,6,6.4786747809897935
30,2013-01-31,8,6.493055058261669
31,2013-02-01,9,6.507417416856429
32,2013-02-02,7,6.521761841288837
33,2013-02-03,10,6.536088316088611
34,2013-02-04,4,6.550396825800412
35,2013-02-05,8,6.56468735498386
36,2013-02-06,10,6.578959888213515
37,2013-02-07,3,6.593214410078895
38,2013-02-08,5,6.607450905184461
39,2013-02-09,9,6.621669358149629
40,2013-02-10,5,6.6358697536087625
41,2013-02-11,8,6.650052076211176
42,2013-02-12,3,6.66421631062113
43,2013-02-13,10,6.678362441517841
44,2013-02-14,9,6.692490453595471
45,2013-02-15,7,6.706600331563132
46,2013-02-16,15,6.720692060144888
47,2013-02-17,11,6.734765624079749
48,2013-02-18,9,6.748821008121681
49,2013-02-19,2,6.762858197039592
50,2013-02-20,8,6.776877175617347
51,2013-02-21,11,6.790877928653757
52,2013-02-22,6,6.804860440962582
53,2013-02-23,8,6.818824697372534
54,2013-02-24,11,6.832770682727274
55,2013-02-25,6,6.846698381885414
56,2013-02-26,4,6.860607779720512
57,2013-02-27,4,6.874498861121081
58,2013-02-28,4,6.88837161099058
59,2013-03-01,11,6.902226014247418
60,2013-03-02,14,6.916062055824957
61,2013-03-03,6,6.929879720671506
62,2013-03-04,5,6.943678993750323
63,2013-03-05,9,6.95745986003962
64,2013-03-06,5,6.971222304532553
65,2013-03-07,8,6.9849663122372325
66,2013-03-08,11,6.998691868176717
67,2013-03-09,11,7.0123989573890135
68,2013-03-10,11,7.0260875649270815
69,2013-03-12,9,7.03975767585883
70,2013-03-14,7,7.053409275267114
71,2013-03-15,7,7.067042348249744
72,2013-03-16,10,7.080656879919475
73,2013-03-17,17,7.094252855404017
74,2013-03-18,7,7.107830259846025
75,2013-03-19,2,7.121389078403105
76,2013-03-20,4,7.134929296247815
77,2013-03-21,5,7.148450898567663
78,2013-03-22,2,7.161953870565101
79,2013-03-23,13,7.17543819745754
80,2013-03-24,15,7.188903864477332
81,2013-03-25,7,7.202350856871783
82,2013-03-26,4,7.21577915990315
83,2013-03-27,9,7.229188758848637
84,2013-03-28,6,7.2425796390003985
85,2013-03-29,7,7.255951785665542
86,2013-03-30,11,7.269305184166119
87,2013-03-31,12,7.282639819839135
88,2013-04-01,10,7.295955678036545
89,2013-04-02,10,7.309252744125253
90,2013-04-03,4,7.322531003487111
91,2013-04-04,4,7.335790441518925
92,2013-04-05,9,7.349031043632445
93,2013-04-06,15,7.362252795254378
94,2013-04-07,14,7.375455681826375
95,2013-04-08,9,7.388639688805038
96,2013-04-09,8,7.401804801661922
97,2013-04-10,10,7.414951005883527
98,2013-04-11,8,7.4280782869713065
99,2013-04-12,5,7.4411866304416625
100,2013-04-13,10,7.454276021825946
