Day,Date,Rides,Poly_Average
1,01/01/2013,4333,9867.48693973745
2,01/02/2013,6867,9885.623275361057
3,01/03/2013,8346,9903.721359120464
4,01/04/2013,9589,9921.78123116872
5,01/05/2013,4072,9939.802931622355
6,01/06/2013,2419,9957.786500561382
7,01/07/2013,7987,9975.731978029315
8,01/08/2013,8905,9993.63940403314
9,01/09/2013,9669,10011.50881854334
10,01/10/2013,11482,10029.34026149388
11,01/11/2013,10827,10047.133772782217
12,01/12/2013,4394,10064.889392269293
13,01/13/2013,2753,10082.607159779534
14,01/14/2013,9599,10100.287115100859
15,01/15/2013,10459,10117.929297984661
16,01/16/2013,11725,10135.533748145845
17,01/17/2013,12197,10153.100505262777
18,01/18/2013,12203,10170.629608977331
19,01/19/2013,5461,10188.121098894851
20,01/20/2013,4127,10205.575014584178
21,01/21/2013,7406,10222.99139557764
22,01/22/2013,13217,10240.370281371046
23,01/23/2013,13164,10257.7117114237
24,01/24/2013,14069,10275.015725158391
25,01/25/2013,13547,10292.282361961392
26,01/26/2013,5870,10309.511661182463
27,01/27/2013,3606,10326.703662134856
28,01/28/2013,9376,10343.858404095306
29,01/29/2013,11178,10360.975926304036
30,01/30/2013,12938,10378.056267964756
31,01/31/2013,14032,10395.099468244665
32,02/01/2013,13608,10412.105566274451
33,02/02/2013,5622,10429.07460114828
34,02/03/2013,3298,10446.006611923818
35,02/04/2013,9914,10462.90163762221
36,02/05/2013,11493,10479.759717228084
37,02/06/2013,12177,10496.580889689567
38,02/07/2013,13172,10513.365193918264
39,02/08/2013,13248,10530.112668789272
40,02/09/2013,5970,10546.823353141175
41,02/10/2013,3695,10563.497285776037
42,02/11/2013,10509,10580.13450545942
43,02/12/2013,11859,10596.735050920366
44,02/13/2013,12384,10613.298960851407
45,02/14/2013,12493,10629.826273908562
46,02/15/2013,13507,10646.317028711332
47,02/16/2013,8794,10662.771263842715
48,02/17/2013,6917,10679.189017849189
49,02/18/2013,7196,10695.570329240722
50,02/19/2013,13637,10711.915236490766
51,02/20/2013,14466,10728.223778036263
52,02/21/2013,15272,10744.495992277643
53,02/22/2013,14817,10760.731917578822
54,02/23/2013,7946,10776.9315922672
55,02/24/2013,4660,10793.09505463367
56,02/25/2013,10690,10809.222342932608
57,02/26/2013,13434,10825.31349538188
58,02/27/2013,13705,10841.368550162835
59,02/28/2013,14792,10857.387545420315
60,03/01/2013,15251,10873.370519262644
61,03/02/2013,8254,10889.317509761633
62,03/03/2013,6052,10905.228554952588
63,03/04/2013,12552,10921.103692834293
64,03/05/2013,12456,10936.942961369023
65,03/06/2013,13790,10952.746398482539
66,03/07/2013,14585,10968.514042064091
67,03/08/2013,13913,10984.245929966419
68,03/09/2013,7785,10999.942100005737
69,03/10/2013,6211,11015.602589961767
70,03/11/2013,13285,11031.227437577698
71,03/12/2013,14919,11046.81668056022
72,03/13/2013,15729,11062.3703565795
73,03/14/2013,16169,11077.888503269205
74,03/15/2013,15266,11093.371158226473
75,03/16/2013,9893,11108.818359011948
76,03/17/2013,6701,11124.230143149738
77,03/18/2013,13335,11139.60654812746
78,03/19/2013,15848,11154.947611396208
79,03/20/2013,16072,11170.253370370563
80,03/21/2013,17152,11185.523862428596
81,03/22/2013,16318,11200.75912491186
82,03/23/2013,8283,11215.959195125402
83,03/24/2013,4854,11231.124110337754
84,03/25/2013,10282,11246.253907780934
85,03/26/2013,11421,11261.348624650444
86,03/27/2013,11688,11276.408298105282
87,03/28/2013,12743,11291.432965267923
88,03/29/2013,10457,11306.422663224335
89,03/30/2013,5810,11321.377429023974
90,03/31/2013,3603,11336.29729967978
91,04/01/2013,10264,11351.182312168183
92,04/02/2013,12645,11366.032503429095
93,04/03/2013,13798,11380.847910365923
94,04/04/2013,14146,11395.628569845554
95,04/05/2013,15344,11410.37451869837
96,04/06/2013,7780,11425.08579371823
97,04/07/2013,5750,11439.76243166249
98,04/08/2013,11372,11454.404469251986
99,04/09/2013,13943,11469.011943171041
100,04/10/2013,15557,11483.584890067475
101,04/11/2013,16417,11498.123346552582
102,04/12/2013,15260,11512.627349201155
103,04/13/2013,8444,11527.096934551466
104,04/14/2013,5627,11541.532139105275
105,04/15/2013,12669,11555.932999327833
