Day,Date,Rides,Poly_Average
1,2013-01-01,4,7.673744486813657
2,2013-01-02,4,7.690034478323335
3,2013-01-03,10,7.706264818202201
4,2013-01-04,7,7.7224356634301605
5,2013-01-05,2,7.738547170740086
6,2013-01-06,3,7.754599496617812
7,2013-01-07,13,7.770592797302143
8,2013-01-08,2,7.786527228784847
9,2013-01-09,10,7.802402946810652
10,2013-01-10,5,7.818220106877259
11,2013-01-11,17,7.833978864235328
12,2013-01-12,6,7.8496793738884865
13,2013-01-13,7,7.865321790593326
14,2013-01-14,12,7.8809062688594045
15,2013-01-15,6,7.896432962949243
16,2013-01-16,8,7.91190202687833
17,2013-01-17,5,7.927313614415114
18,2013-01-18,5,7.942667879081018
19,2013-01-19,3,7.957964974150419
20,2013-01-20,3,7.973205052650665
21,2013-01-21,1,7.988388267362069
22,2013-01-22,15,8.003514770817908
23,2013-01-23,17,8.018584715304424
24,2013-01-24,16,8.033598252860823
25,2013-01-25,14,8.048555535279277
26,2013-01-26,3,8.063456714104927
27,2013-01-28,15,8.078301940635868
28,2013-01-29,4,8.093091365923172
29,2013-01-30,9,8.107825140770872
30,2013-01-31,17,8.122503415735961
31,2013-02-01,12,8.137126341128404
32,2013-02-02,3,8.151694067011128
33,2013-02-03,3,8.166206743200021
34,2013-02-04,12,8.180664519263948
35,2013-02-05,13,8.195067544524724
36,2013-02-06,12,8.209415968057137
37,2013-02-07,8,8.223709938688943
38,2013-02-08,21,8.237949605000855
39,2013-02-09,6,8.252135115326556
40,2013-02-10,5,8.266266617752695
41,2013-02-11,8,8.280344260118884
42,2013-02-12,3,8.294368190017696
43,2013-02-13,12,8.308338554794679
44,2013-02-14,14,8.322255501548334
45,2013-02-15,20,8.33611917713014
46,2013-02-16,2,8.349929728144527
47,2013-02-17,2,8.3636873009489
48,2013-02-18,6,8.377392041653628
49,2013-02-19,11,8.391044096122043
50,2013-02-20,14,8.404643609970437
51,2013-02-21,15,8.418190728568078
52,2013-02-22,12,8.431685597037193
53,2013-02-23,12,8.445128360252967
54,2013-02-24,5,8.458519162843565
55,2013-02-25,12,8.471858149190107
56,2013-02-26,16,8.48514546342668
57,2013-02-27,8,8.498381249440332
58,2013-02-28,7,8.511565650871084
59,2013-03-01,13,8.524698811111922
60,2013-03-02,6,8.537780873308785
61,2013-03-03,4,8.550811980360589
62,2013-03-04,1,8.563792274919214
63,2013-03-05,7,8.576721899389497
64,2013-03-06,15,8.589600995929246
65,2013-03-07,15,8.60242970644924
66,2013-03-08,10,8.615208172613205
67,2013-03-09,2,8.62793653583785
68,2013-03-10,7,8.640614937292844
69,2013-03-11,8,8.653243517900812
70,2013-03-12,5,8.66582241833736
71,2013-03-13,12,8.678351779031042
72,2013-03-14,15,8.690831740163388
73,2013-03-15,6,8.703262441668894
74,2013-03-16,2,8.715644023235011
75,2013-03-17,4,8.727976624302164
76,2013-03-18,9,8.740260384063742
77,2013-03-19,12,8.752495441466095
78,2013-03-20,6,8.764681935208541
79,2013-03-21,14,8.776820003743362
80,2013-03-22,15,8.788909785275806
81,2013-03-23,8,8.800951417764079
82,2013-03-24,4,8.812945038919368
83,2013-03-25,8,8.82489078620581
84,2013-03-26,5,8.836788796840512
85,2013-03-27,16,8.848639207793546
86,2013-03-28,8,8.86044215578795
87,2013-03-29,8,8.872197777299728
88,2013-03-30,7,8.883906208557846
89,2013-03-31,6,8.895567585544233
90,2013-04-01,12,8.907182043993792
91,2013-04-02,13,8.91874971939438
92,2013-04-03,7,8.930270746986828
93,2013-04-04,11,8.941745261764924
94,2013-04-05,11,8.953173398475432
95,2013-04-06,6,8.964555291618066
96,2013-04-07,3,8.975891075445517
97,2013-04-08,13,8.98718088396344
98,2013-04-09,7,8.998424850930448
99,2013-04-10,12,9.009623109858126
100,2013-04-11,6,9.02077579401102
101,2013-04-12,11,9.031883036406644
102,2013-04-13,6,9.04294496981547
103,2013-04-14,5,9.053961726760944
104,2013-04-15,8,9.064933439519473
105,2013-04-16,15,9.075860240120432
106,2013-04-17,9,9.086742260346153
107,2013-04-18,10,9.097579631731943
108,2013-04-19,4,9.108372485566065
109,2013-04-20,4,9.119120952889755
110,2013-04-21,7,9.129825164497207
111,2013-04-22,9,9.140485250935585
112,2013-04-23,4,9.151101342505015
113,2013-04-24,16,9.161673569258593
114,2013-04-25,7,9.172202061002373
115,2013-04-26,14,9.182686947295377
116,2013-04-27,10,9.193128357449591
117,2013-04-28,5,9.203526420529972
118,2013-04-29,18,9.213881265354436
119,2013-04-30,5,9.224193020493862
120,2013-05-01,7,9.234461814272098
121,2013-05-02,10,9.24468777476596
122,2013-05-03,8,9.254871029805221
123,2013-05-04,9,9.265011706972626
124,2013-05-05,10,9.275109933603883
125,2013-05-06,7,9.285165836787659
126,2013-05-07,16,9.295179543365595
127,2013-05-08,10,9.305151179932297
128,2013-05-09,14,9.315080872835328
129,2013-05-10,14,9.324968748175216
130,2013-05-11,11,9.334814931805468
131,2013-05-12,3,9.344619549332538
132,2013-05-13,16,9.35438272611586
133,2013-05-14,9,9.364104587267823
134,2013-05-15,11,9.373785257653783
135,2013-05-16,17,9.383424861892063
136,2013-05-17,10,9.393023524353952
137,2013-05-18,4,9.4025813691637
138,2013-05-19,3,9.412098520198526
139,2013-05-20,9,9.421575101088614
140,2013-05-21,9,9.431011235217106
141,2013-05-22,15,9.440407045720121
142,2013-05-23,13,9.449762655486733
143,2013-05-24,14,9.459078187158982
144,2013-05-25,8,9.468353763131878
145,2013-05-26,8,9.477589505553395
146,2013-05-27,4,9.486785536324467
147,2013-05-28,2,9.495941977098997
148,2013-05-29,6,9.505058949283853
