Day,Date,Rides,Poly_Average
1,2013-01-01,25,33.99581810132685
2,2013-01-02,33,34.033992678552345
3,2013-01-03,29,34.072115967070076
4,2013-01-04,35,34.11018782649995
5,2013-01-05,12,34.148208116756464
6,2013-01-06,15,34.18617669804868
7,2013-01-07,21,34.224093430880245
8,2013-01-08,33,34.26195817604935
9,2013-01-09,27,34.29977079464878
10,2013-01-10,36,34.33753114806589
11,2013-01-11,47,34.375239097982586
12,2013-01-12,26,34.412894506375366
13,2013-01-13,29,34.45049723551528
14,2013-01-14,31,34.48804714796795
15,2013-01-15,39,34.5255441065936
16,2013-01-16,49,34.56298797454699
17,2013-01-17,35,34.600378615277464
18,2013-01-18,47,34.63771589252892
19,2013-01-19,24,34.67499967033986
20,2013-01-20,26,34.71222981304332
21,2013-01-21,34,34.749406185266935
22,2013-01-22,32,34.7865286519329
23,2013-01-23,34,34.82359707825797
24,2013-01-24,36,34.86061132975348
25,2013-01-25,46,34.89757127222535
26,2013-01-26,18,34.93447677177404
27,2013-01-27,14,34.97132769479461
28,2013-01-28,37,35.00812390797667
29,2013-01-29,43,35.04486527830439
30,2013-01-30,34,35.081551673056566
31,2013-01-31,37,35.118182959806504
32,2013-02-01,41,35.15475900642211
33,2013-02-02,21,35.19127968106584
34,2013-02-03,28,35.22774485219476
35,2013-02-04,34,35.264154388560456
36,2013-02-05,40,35.30050815920913
37,2013-02-06,32,35.33680603348152
38,2013-02-07,47,35.373047881012944
39,2013-02-08,29,35.40923357173332
40,2013-02-09,27,35.445362975867084
41,2013-02-10,28,35.48143596393328
42,2013-02-11,37,35.51745240674552
43,2013-02-12,36,35.55341217541198
44,2013-02-13,42,35.58931514133539
45,2013-02-14,40,35.62516117621308
46,2013-02-15,46,35.66095015203694
47,2013-02-16,31,35.696681941093416
48,2013-02-17,24,35.73235641596354
49,2013-02-18,43,35.76797344952291
50,2013-02-19,51,35.8035329149417
51,2013-02-20,46,35.83903468568464
52,2013-02-21,41,35.87447863551105
53,2013-02-22,58,35.90986463847481
54,2013-02-23,26,35.94519256892437
55,2013-02-24,27,35.98046230150274
56,2013-02-25,49,36.01567371114753
57,2013-02-26,52,36.05082667309089
58,2013-02-27,35,36.08592106285956
59,2013-02-28,50,36.12095675627485
60,2013-03-01,40,36.15593362945261
61,2013-03-02,28,36.19085155880332
62,2013-03-03,23,36.22571042103198
63,2013-03-04,50,36.26051009313815
64,2013-03-05,41,36.29525045241603
65,2013-03-06,37,36.329931376454326
66,2013-03-07,41,36.36455274313633
67,2013-03-08,52,36.399114430639926
68,2013-03-09,36,36.43361631743753
69,2013-03-10,35,36.46805828229617
70,2013-03-11,62,36.502440204277434
71,2013-03-12,33,36.53676196273746
72,2013-03-13,28,36.57102343732695
73,2013-03-14,30,36.605224507991224
74,2013-03-15,65,36.63936505497014
75,2013-03-16,38,36.673444958798115
76,2013-03-17,31,36.707464100304165
77,2013-03-18,43,36.741422360611864
78,2013-03-19,43,36.775319621139346
79,2013-03-20,36,36.809155763599335
80,2013-03-21,35,36.84293066999912
81,2013-03-22,34,36.87664422264054
82,2013-03-23,32,36.91029630412004
83,2013-03-24,22,36.9438867973286
84,2013-03-25,38,36.977415585451794
85,2013-03-26,34,37.01088255196977
86,2013-03-27,35,37.044287580657226
87,2013-03-28,58,37.07763055558344
88,2013-03-29,22,37.11091136111227
89,2013-03-30,27,37.14412988190213
90,2013-03-31,21,37.177286002906
91,2013-04-01,44,37.21037960937147
92,2013-04-02,24,37.243410586840646
93,2013-04-03,28,37.27637882115024
94,2013-04-04,35,37.30928419843152
95,2013-04-05,41,37.34212660511034
96,2013-04-06,23,37.37490592790709
97,2013-04-07,19,37.407622053836775
98,2013-04-08,57,37.44027487020895
99,2013-04-09,25,37.472864264627745
100,2013-04-10,37,37.505390124991834
101,2013-04-11,27,37.5378523394945
102,2013-04-12,50,37.570250796623576
103,2013-04-13,33,37.602585385161476
104,2013-04-14,30,37.63485599418517
105,2013-04-15,43,37.6670625130662
106,2013-04-16,38,37.699204831470695
107,2013-04-17,60,37.73128283935936
108,2013-04-18,67,37.763296426987424
109,2013-04-19,46,37.79524548490474
110,2013-04-20,29,37.8271299039557
111,2013-04-21,30,37.85894957527928
112,2013-04-22,46,37.89070439030901
113,2013-04-23,44,37.92239424077303
114,2013-04-24,38,37.954019018694
115,2013-04-25,40,37.985578616389176
116,2013-04-26,47,38.0170729264704
117,2013-04-27,41,38.04850184184404
118,2013-04-28,26,38.079865255711084
119,2013-04-29,42,38.11116306156706
120,2013-04-30,28,38.14239515320208
121,2013-05-01,23,38.17356142470081
122,2013-05-02,33,38.20466177044251
123,2013-05-03,48,38.235696085101
124,2013-05-04,40,38.26666426364464
125,2013-05-05,31,38.29756620133643
126,2013-05-06,35,38.328401793733875
127,2013-05-07,30,38.35917093668908
128,2013-05-08,40,38.38987352634872
129,2013-05-09,50,38.42050945915403
130,2013-05-10,43,38.45107863184084
131,2013-05-11,36,38.48158094143952
132,2013-05-12,28,38.512016285275
133,2013-05-13,34,38.54238456096685
134,2013-05-14,30,38.57268566642912
135,2013-05-15,39,38.60291949987051
136,2013-05-16,44,38.633085959794236
137,2013-05-17,48,38.66318494499811
138,2013-05-18,40,38.6932163545745
139,2013-05-19,32,38.723180087910364
140,2013-05-20,46,38.75307604468722
141,2013-05-21,49,38.78290412488114
142,2013-05-22,35,38.81266422876281
143,2013-05-23,56,38.84235625689743
144,2013-05-24,43,38.87198011014482
145,2013-05-25,30,38.90153568965934
146,2013-05-26,27,38.931022896889935
147,2013-05-27,19,38.96044163358011
148,2013-05-28,61,38.989791801767964
149,2013-05-29,54,39.01907330378613
150,2013-05-30,49,39.048286042261836
151,2013-05-31,41,39.07742992011687
152,2013-06-01,38,39.10650484056762
153,2013-06-02,40,39.135510707124986
154,2013-06-03,38,39.1644474235945
155,2013-06-04,43,39.19331489407624
156,2013-06-05,45,39.22211302296482
157,2013-06-06,45,39.25084171494949
158,2013-06-07,39,39.279500875014016
159,2013-06-08,27,39.30809040843677
160,2013-06-09,25,39.336610220790675
161,2013-06-10,38,39.365060217943224
