Day,Date,Rides,Poly_Average
1,2013-01-01,37,54.43514273132037
2,2013-01-02,29,54.589402805302484
3,2013-01-03,33,54.74327600314065
4,2013-01-04,46,54.896762691034375
5,2013-01-05,42,55.049863235001794
6,2013-01-06,44,55.202578000879626
7,2013-01-07,58,55.35490735432323
8,2013-01-08,37,55.50685166080656
9,2013-01-09,41,55.65841128562218
10,2013-01-10,48,55.809586593881264
11,2013-01-11,51,55.960377950513596
12,2013-01-12,45,56.11078572026757
13,2013-01-13,44,56.2608102677102
14,2013-01-14,41,56.410451957227096
15,2013-01-15,43,56.55971115302248
16,2013-01-16,46,56.708588219119186
17,2013-01-17,58,56.85708351935868
18,2013-01-18,61,57.005197417400986
19,2013-01-19,54,57.1529302767248
20,2013-01-20,26,57.300282460627386
21,2013-01-21,46,57.44725433222463
22,2013-01-22,47,57.59384625445103
23,2013-01-23,44,57.7400585900597
24,2013-01-24,79,57.88589170162234
25,2013-01-25,51,58.03134595152929
26,2013-01-26,63,58.17642170198948
27,2013-01-27,44,58.32111931503046
28,2013-01-28,55,58.46543915249839
29,2013-01-29,37,58.609381576058034
30,2013-01-30,61,58.752946947192775
31,2013-01-31,71,58.89613562720459
32,2013-02-01,84,59.03894797721409
33,2013-02-02,64,59.18138435816047
34,2013-02-03,43,59.32344513080156
35,2013-02-04,62,59.46513065571377
36,2013-02-05,49,59.606441293292164
37,2013-02-06,50,59.74737740375036
38,2013-02-07,63,59.88793934712065
39,2013-02-08,89,60.028127483253876
40,2013-02-09,56,60.167942171819504
41,2013-02-10,42,60.30738377230568
42,2013-02-11,65,60.44645264401905
43,2013-02-12,47,60.585149146084945
44,2013-02-13,59,60.72347363744727
45,2013-02-14,64,60.86142647686857
46,2013-02-15,76,60.99900802292997
47,2013-02-16,80,61.13621863403123
48,2013-02-17,57,61.2730586683907
49,2013-02-18,48,61.40952848404537
50,2013-02-19,62,61.5456284388508
51,2013-02-20,66,61.681358890481164
52,2013-02-21,79,61.8167201964293
53,2013-02-22,68,61.951712714006604
54,2013-02-23,72,62.08633680034308
55,2013-02-24,49,62.22059281238738
56,2013-02-25,66,62.35448110690673
57,2013-02-26,61,62.488002040486975
58,2013-02-27,60,62.62115596953261
59,2013-02-28,87,62.753943250266666
60,2013-03-01,83,62.886364238730835
61,2013-03-02,79,63.01841929078542
62,2013-03-03,60,63.15010876210931
63,2013-03-04,60,63.281433008200025
64,2013-03-05,67,63.412392384373675
65,2013-03-06,67,63.542987245765005
66,2013-03-07,80,63.673217947327345
67,2013-03-08,82,63.80308484383265
68,2013-03-09,65,63.932588289871475
69,2013-03-10,58,64.061728639853
70,2013-03-11,56,64.19050624800502
71,2013-03-12,70,64.31892146837389
72,2013-03-13,64,64.44697465482466
73,2013-03-14,61,64.57466616104088
74,2013-03-15,84,64.70199634052483
75,2013-03-16,91,64.82896554659732
76,2013-03-17,60,64.9555741323978
77,2013-03-18,64,65.0818224508843
78,2013-03-19,93,65.20771085483351
79,2013-03-20,78,65.33323969684068
80,2013-03-21,69,65.45840932931972
81,2013-03-22,70,65.5832201045031
82,2013-03-23,70,65.70767237444193
83,2013-03-24,51,65.83176649100592
84,2013-03-25,58,65.95550280588338
85,2013-03-26,55,66.0788816705813
86,2013-03-27,72,66.20190343642517
87,2013-03-28,54,66.32456845455914
88,2013-03-29,73,66.44687707594599
89,2013-03-30,55,66.56882965136712
90,2013-03-31,60,66.69042653142247
91,2013-04-01,77,66.81166806653066
92,2013-04-02,76,66.93255460692889
93,2013-04-03,65,67.05308650267295
94,2013-04-04,64,67.17326410363731
95,2013-04-05,100,67.29308775951498
96,2013-04-06,84,67.4125578198176
97,2013-04-07,51,67.53167463387541
98,2013-04-08,56,67.65043855083732
99,2013-04-09,61,67.76884991967077
100,2013-04-10,65,67.88690908916185
101,2013-04-11,89,68.00461640791526
102,2013-04-12,85,68.12197222435432
103,2013-04-13,97,68.2389768867209
104,2013-04-14,35,68.35563074307558
105,2013-04-15,59,68.47193414129748
106,2013-04-16,62,68.58788742908432
107,2013-04-17,67,68.70349095395247
108,2013-04-18,71,68.8187450632369
109,2013-04-19,88,68.93365010409121
110,2013-04-20,73,69.04820642348753
111,2013-04-21,60,69.16241436821669
112,2013-04-22,73,69.2762742848881
113,2013-04-23,59,69.38978651992977
114,2013-04-24,76,69.50295141958833
115,2013-04-25,71,69.61576932992901
116,2013-04-26,77,69.72824059683566
117,2013-04-27,63,69.84036556601073
118,2013-04-28,71,69.95214458297531
119,2013-04-29,54,70.06357799306905
120,2013-04-30,57,70.17466614145025
121,2013-05-01,57,70.2854093730958
122,2013-05-02,65,70.39580803280123
123,2013-05-03,78,70.50586246518061
124,2013-05-04,102,70.61557301466672
125,2013-05-05,49,70.72494002551088
126,2013-05-06,53,70.83396384178302
127,2013-05-07,55,70.94264480737172
128,2013-05-08,60,71.05098326598414
129,2013-05-09,64,71.15897956114605
130,2013-05-10,80,71.26663403620186
131,2013-05-11,97,71.37394703431454
132,2013-05-12,60,71.48091889846572
133,2013-05-13,70,71.5875499714556
134,2013-05-14,58,71.69384059590303
135,2013-05-15,61,71.79979111424545
136,2013-05-16,65,71.90540186873889
137,2013-05-17,100,72.01067320145799
138,2013-05-18,60,72.11560545429609
139,2013-05-19,44,72.22019896896501
140,2013-05-20,61,72.32445408699525
141,2013-05-21,100,72.42837114973592
142,2013-05-22,78,72.53195049835472
143,2013-05-23,80,72.63519247383798
144,2013-05-24,83,72.73809741699061
145,2013-05-25,90,72.84066566843617
146,2013-05-26,51,72.94289756861681
147,2013-05-27,54,73.04479345779328
148,2013-05-28,56,73.14635367604495
149,2013-05-29,58,73.24757856326983
150,2013-05-30,49,73.34846845918446
151,2013-05-31,120,73.44902370332406
152,2013-06-01,110,73.54924463504246
153,2013-06-02,63,73.64913159351205
154,2013-06-03,65,73.74868491772389
155,2013-06-04,59,73.84790494648762
156,2013-06-05,80,73.94679201843147
157,2013-06-06,72,74.04534647200231
158,2013-06-07,77,74.14356864546562
159,2013-06-08,82,74.24145887690545
160,2013-06-09,71,74.33901750422453
161,2013-06-10,55,74.43624486514415
162,2013-06-11,76,74.53314129720422
163,2013-06-12,82,74.62970713776326
164,2013-06-13,82,74.7259427239984
165,2013-06-14,107,74.82184839290538
166,2013-06-15,125,74.91742448129857
167,2013-06-16,92,75.0126713258109
168,2013-06-17,92,75.10758926289398
169,2013-06-18,76,75.20217862881796
170,2013-06-19,65,75.29643975967164
171,2013-06-20,91,75.39037299136245
172,2013-06-21,88,75.48397865961638
173,2013-06-22,74,75.57725709997806
174,2013-06-23,59,75.6702086478107
175,2013-06-24,79,75.76283363829617
176,2013-06-25,82,75.85513240643493
177,2013-06-26,66,75.94710528704601
178,2013-06-27,80,76.03875261476709
179,2013-06-28,87,76.13007472405448
180,2013-06-29,96,76.22107194918306
181,2013-06-30,66,76.31174462424633
182,2013-07-01,74,76.40209308315642
183,2013-07-02,74,76.49211765964402
184,2013-07-03,72,76.58181868725849
185,2013-07-04,64,76.6711964993678
186,2013-07-05,85,76.76025142915843
187,2013-07-06,93,76.8489838096356
188,2013-07-07,55,76.93739397362309
189,2013-07-08,81,77.02548225376324
190,2013-07-09,63,77.11324898251709
191,2013-07-10,64,77.20069449216422
192,2013-07-11,67,77.28781911480286
193,2013-07-12,94,77.37462318234984
194,2013-07-13,73,77.46110702654056
195,2013-07-14,65,77.54727097892909
196,2013-07-15,73,77.63311537088809
197,2013-07-16,65,77.71864053360882
198,2013-07-17,64,77.80384679810115
199,2013-07-18,64,77.88873449519357
200,2013-07-19,64,77.97330395553315
201,2013-07-20,79,78.05755550958565
202,2013-07-21,46,78.14148948763537
203,2013-07-22,54,78.2251062197852
204,2013-07-23,64,78.30840603595672
205,2013-07-24,57,78.39138926589004
206,2013-07-25,67,78.47405623914395
207,2013-07-26,90,78.55640728509579
208,2013-07-27,53,78.63844273294154
209,2013-07-28,57,78.72016291169581
210,2013-07-29,61,78.80156815019177
211,2013-07-30,57,78.88265877708122
212,2013-07-31,82,78.96343512083462
213,2013-08-01,59,79.04389750974097
214,2013-08-02,103,79.1240462719079
215,2013-08-03,77,79.20388173526169
216,2013-08-04,68,79.28340422754715
217,2013-08-05,66,79.36261407632779
218,2013-08-06,47,79.44151160898565
219,2013-08-07,61,79.52009715272145
220,2013-08-08,75,79.59837103455446
221,2013-08-09,71,79.67633358132264
222,2013-08-10,85,79.75398511968243
223,2013-08-11,67,79.83132597610903
224,2013-08-12,61,79.90835647689613
225,2013-08-13,50,79.98507694815612
226,2013-08-14,46,80.06148771581992
227,2013-08-15,62,80.13758910563712
228,2013-08-16,74,80.2133814431759
229,2013-08-17,78,80.28886505382306
230,2013-08-18,59,80.36404026278396
231,2013-08-19,66,80.43890739508262
232,2013-08-20,64,80.51346677556168
233,2013-08-21,59,80.58771872888238
234,2013-08-22,70,80.66166357952451
235,2013-08-23,94,80.73530165178656
236,2013-08-24,72,80.80863326978559
237,2013-08-25,57,80.88165875745725
238,2013-08-26,73,80.95437843855584
239,2013-08-27,69,81.02679263665422
240,2013-08-28,74,81.09890167514394
241,2013-08-29,78,81.17070587723506
242,2013-08-30,88,81.24220556595631
243,2013-08-31,107,81.31340106415506
244,2013-09-01,71,81.38429269449719
245,2013-09-02,50,81.4548807794673
246,2013-09-03,79,81.52516564136855
247,2013-09-04,64,81.59514760232264
248,2013-09-05,63,81.66482698427006
249,2013-09-06,80,81.73420410896972
250,2013-09-07,89,81.80327929799925
251,2013-09-08,92,81.87205287275486
252,2013-09-09,77,81.9405251544514
253,2013-09-10,81,82.00869646412224
254,2013-09-11,75,82.07656712261945
255,2013-09-12,66,82.1441374506137
256,2013-09-13,87,82.21140776859423
