Day,Date,Rides,Poly_Average
1,2013-01-03,2,1.5639396251203594
2,2013-01-04,1,1.562678149020014
3,2013-01-05,3,1.5614264066310195
4,2013-01-06,1,1.5601843496449606
5,2013-01-07,1,1.55895192986317
6,2013-01-08,3,1.55772909919673
7,2013-01-09,1,1.5565158096664717
8,2013-01-10,1,1.5553120134029745
9,2013-01-12,1,1.554117662646566
10,2013-01-14,1,1.5529327097473238
11,2013-01-16,2,1.5517571071650735
12,2013-01-19,3,1.5505908074693897
13,2013-01-20,1,1.549433763339595
14,2013-01-22,1,1.5482859275647618
15,2013-01-23,3,1.5471472530437111
16,2013-01-24,1,1.546017692785012
17,2013-01-26,1,1.5448971999069827
18,2013-01-28,1,1.5437857276376907
19,2013-01-29,2,1.5426832293149504
20,2013-01-31,2,1.5415896583863273
21,2013-02-01,3,1.5405049684091345
22,2013-02-02,2,1.5394291130504336
23,2013-02-04,1,1.5383620460870358
24,2013-02-05,3,1.5373037214054994
25,2013-02-06,1,1.536254093002134
26,2013-02-07,2,1.5352131149829953
27,2013-02-08,3,1.5341807415638895
28,2013-02-10,2,1.533156927070371
29,2013-02-13,1,1.532141625937743
30,2013-02-14,3,1.5311347927110572
31,2013-02-16,3,1.5301363820451144
32,2013-02-19,1,1.5291463487044634
33,2013-02-21,2,1.5281646475634032
34,2013-02-24,1,1.5271912336059803
35,2013-02-25,2,1.5262260619259902
36,2013-02-26,1,1.5252690877269772
37,2013-03-01,1,1.5243202663222344
38,2013-03-03,1,1.523379553134804
39,2013-03-04,2,1.5224469036974764
40,2013-03-05,2,1.521522273652791
41,2013-03-06,2,1.5206056187530355
42,2013-03-07,1,1.519696894860247
43,2013-03-08,2,1.5187960579462112
44,2013-03-09,1,1.5179030640924625
45,2013-03-12,1,1.5170178694902834
46,2013-03-13,1,1.5161404304407062
47,2013-03-14,1,1.5152707033545116
48,2013-03-15,1,1.5144086447522285
49,2013-03-17,3,1.5135542112641347
50,2013-03-19,1,1.5127073596302578
51,2013-03-22,1,1.5118680467003727
52,2013-03-29,1,1.5110362294340036
53,2013-04-01,1,1.5102118649004244
54,2013-04-04,2,1.509394910278656
55,2013-04-05,2,1.508585322857469
56,2013-04-06,1,1.5077830600353832
57,2013-04-08,1,1.5069880793206658
58,2013-04-09,2,1.5062003383313343
59,2013-04-10,1,1.5054197947951538
60,2013-04-11,1,1.5046464065496385
61,2013-04-13,1,1.5038801315420516
62,2013-04-14,1,1.5031209278294049
63,2013-04-15,2,1.5023687535784584
64,2013-04-21,1,1.5016235670657219
65,2013-04-25,1,1.500885326677453
66,2013-04-26,1,1.5001539909096588
67,2013-04-29,1,1.499429518368094
68,2013-04-30,2,1.4987118677682636
69,2013-05-04,2,1.4980009979354199
70,2013-05-07,2,1.497296867804565
71,2013-05-08,2,1.4965994364204498
72,2013-05-09,2,1.4959086629375724
73,2013-05-10,1,1.4952245066201812
74,2013-05-11,1,1.4945469268422729
75,2013-05-12,1,1.4938758830875933
76,2013-05-13,1,1.493211334949636
77,2013-05-15,1,1.492553242131644
78,2013-05-16,1,1.4919015644466094
79,2013-05-17,2,1.491256261817272
80,2013-05-18,1,1.4906172942761213
81,2013-05-19,1,1.489984621965395
82,2013-05-22,1,1.48935820513708
83,2013-05-23,1,1.4887380041529115
84,2013-05-25,1,1.4881239794843735
85,2013-05-28,1,1.487516091712699
86,2013-05-29,2,1.4869143015288695
87,2013-05-30,1,1.4863185697336156
88,2013-05-31,2,1.4857288572374163
89,2013-06-01,1,1.4851451250604994
90,2013-06-03,2,1.4845673343328416
91,2013-06-04,1,1.483995446294168
92,2013-06-05,3,1.483429422293953
93,2013-06-06,1,1.4828692237914192
94,2013-06-07,3,1.482314812355538
95,2013-06-11,1,1.4817661496650305
96,2013-06-12,1,1.481223197508365
97,2013-06-16,1,1.4806859177837595
98,2013-06-19,2,1.4801542724991803
99,2013-06-20,1,1.4796282237723433
100,2013-06-22,2,1.4791077338307121
101,2013-06-23,2,1.4785927650114998
102,2013-06-25,1,1.4780832797616679
103,2013-06-27,1,1.4775792406379264
104,2013-06-28,1,1.4770806103067344
105,2013-06-29,1,1.4765873515442998
106,2013-06-30,1,1.476099427236579
107,2013-07-03,1,1.4756168003792776
108,2013-07-05,2,1.475139434077849
109,2013-07-06,1,1.4746672915474963
110,2013-07-08,1,1.474200336113171
111,2013-07-09,1,1.4737385312095737
