Day,Date,Rides,Poly_Average
1,2013-01-01,6,8.725702018871736
2,2013-01-02,2,8.737002794146676
3,2013-01-03,5,8.748272587975755
4,2013-01-04,4,8.759511474868543
5,2013-01-05,5,8.770719529190638
6,2013-01-06,7,8.781896825163688
7,2013-01-07,12,8.793043436865377
8,2013-01-08,12,8.80415943822942
9,2013-01-09,13,8.815244903045574
10,2013-01-10,5,8.82629990495964
11,2013-01-11,5,8.837324517473451
12,2013-01-12,4,8.848318813944879
13,2013-01-13,8,8.859282867587831
14,2013-01-14,10,8.87021675147226
15,2013-01-15,4,8.881120538524153
16,2013-01-16,2,8.891994301525532
17,2013-01-17,15,8.902838113114463
18,2013-01-18,7,8.913652045785048
19,2013-01-19,1,8.924436171887425
20,2013-01-20,6,8.935190563627774
21,2013-01-21,7,8.94591529306831
22,2013-01-22,18,8.956610432127288
23,2013-01-23,14,8.967276052578999
24,2013-01-24,14,8.977912226053776
25,2013-01-25,18,8.988519024037986
26,2013-01-26,6,8.999096517874039
27,2013-01-27,6,9.009644778760375
28,2013-01-28,18,9.020163877751482
29,2013-01-29,9,9.030653885757884
30,2013-01-30,12,9.041114873546135
31,2013-01-31,17,9.051546911738836
32,2013-02-01,8,9.061950070814625
33,2013-02-02,8,9.072324421108172
34,2013-02-03,10,9.082670032810194
35,2013-02-04,14,9.092986975967442
36,2013-02-05,18,9.1032753204827
37,2013-02-06,14,9.113535136114802
38,2013-02-07,12,9.123766492478607
39,2013-02-08,7,9.133969459045023
40,2013-02-09,3,9.144144105140994
41,2013-02-10,7,9.154290499949493
42,2013-02-11,4,9.164408712509545
43,2013-02-12,9,9.174498811716203
44,2013-02-13,15,9.184560866320561
45,2013-02-14,4,9.194594944929754
46,2013-02-15,13,9.204601116006954
47,2013-02-16,10,9.214579447871369
48,2013-02-17,7,9.224530008698244
49,2013-02-18,6,9.234452866518867
50,2013-02-19,10,9.244348089220562
51,2013-02-21,13,9.254215744546688
52,2013-02-22,13,9.26405590009665
53,2013-02-23,14,9.273868623325885
54,2013-02-24,5,9.283653981545868
55,2013-02-25,5,9.293412041924114
56,2013-02-26,6,9.303142871484177
57,2013-02-27,12,9.312846537105646
58,2013-02-28,10,9.322523105524155
59,2013-03-01,12,9.332172643331369
60,2013-03-02,11,9.34179521697499
61,2013-03-03,15,9.351390892758769
62,2013-03-04,15,9.360959736842482
63,2013-03-05,15,9.370501815241955
64,2013-03-06,6,9.38001719382904
65,2013-03-07,19,9.38950593833164
66,2013-03-08,6,9.398968114333686
67,2013-03-09,10,9.408403787275152
68,2013-03-10,10,9.417813022452052
69,2013-03-11,15,9.42719588501643
70,2013-03-12,9,9.436552439976378
71,2013-03-13,3,9.44588275219602
72,2013-03-15,11,9.455186886395524
73,2013-03-16,9,9.464464907151086
74,2013-03-17,11,9.473716878894953
75,2013-03-18,15,9.482942865915398
76,2013-03-19,9,9.492142932356739
77,2013-03-20,7,9.501317142219335
78,2013-03-21,15,9.510465559359577
79,2013-03-22,11,9.519588247489896
80,2013-03-23,6,9.528685270178759
81,2013-03-24,7,9.537756690850681
82,2013-03-25,12,9.546802572786198
83,2013-03-26,6,9.555822979121906
84,2013-03-27,11,9.564817972850417
85,2013-03-28,10,9.573787616820397
86,2013-03-29,9,9.582731973736546
87,2013-03-30,12,9.591651106159595
88,2013-03-31,3,9.600545076506327
89,2013-04-01,8,9.60941394704955
90,2013-04-02,16,9.618257779918117
91,2013-04-03,9,9.627076637096916
92,2013-04-04,13,9.635870580426879
93,2013-04-05,11,9.644639671604969
94,2013-04-06,9,9.65338397218419
95,2013-04-07,14,9.66210354357359
96,2013-04-08,19,9.670798447038242
97,2013-04-09,7,9.679468743699271
98,2013-04-10,8,9.688114494533831
99,2013-04-12,5,9.69673576037512
100,2013-04-13,7,9.705332601912367
101,2013-04-14,7,9.713905079690846
102,2013-04-15,9,9.72245325411187
103,2013-04-16,15,9.730977185432781
104,2013-04-17,15,9.739476933766973
105,2013-04-18,7,9.747952559083863
106,2013-04-19,4,9.756404121208922
107,2013-04-20,6,9.76483167982364
108,2013-04-21,10,9.773235294465566
109,2013-04-22,14,9.781615024528271
110,2013-04-23,9,9.789970929261374
111,2013-04-24,9,9.798303067770528
112,2013-04-25,15,9.806611499017423
113,2013-04-26,13,9.814896281819792
114,2013-04-27,14,9.8231574748514
115,2013-04-28,12,9.831395136642055
116,2013-04-30,12,9.839609325577602
117,2013-05-01,8,9.847800099899926
118,2013-05-02,13,9.855967517706945
119,2013-05-03,12,9.864111636952618
120,2013-05-04,7,9.872232515446942
121,2013-05-05,18,9.880330210855956
122,2013-05-06,14,9.888404780701732
