Day,Date,Rides,Poly_Average
1,2013-01-02,8,9.806306115533719
2,2013-01-03,11,9.79412833474298
3,2013-01-04,10,9.78208877256602
4,2013-01-05,11,9.770186915719167
5,2013-01-06,11,9.758422251608641
6,2013-01-07,10,9.74679426833056
7,2013-01-08,7,9.735302454670942
8,2013-01-09,9,9.723946300105698
9,2013-01-10,7,9.712725294800645
10,2013-01-11,11,9.701638929611482
11,2013-01-12,6,9.69068669608382
12,2013-01-13,13,9.679868086453158
13,2013-01-14,13,9.669182593644898
14,2013-01-15,14,9.658629711274333
15,2013-01-16,9,9.64820893364666
16,2013-01-17,15,9.637919755756963
17,2013-01-18,13,9.627761673290234
18,2013-01-19,17,9.617734182621358
19,2013-01-20,13,9.607836780815115
20,2013-01-21,12,9.598068965626183
21,2013-01-22,20,9.588430235499139
22,2013-01-23,9,9.578920089568456
23,2013-01-24,8,9.569538027658503
24,2013-01-25,10,9.560283550283549
25,2013-01-26,11,9.551156158647757
26,2013-01-27,4,9.542155354645185
27,2013-01-28,6,9.533280640859797
28,2013-01-29,6,9.524531520565446
29,2013-01-30,6,9.515907497725884
30,2013-01-31,2,9.50740807699476
31,2013-02-01,14,9.499032763715626
32,2013-02-02,11,9.49078106392192
33,2013-02-03,13,9.482652484336985
34,2013-02-04,6,9.47464653237406
35,2013-02-05,11,9.466762716136277
36,2013-02-06,8,9.459000544416671
37,2013-02-07,9,9.451359526698177
38,2013-02-08,26,9.44383917315361
39,2013-02-09,8,9.436438994645698
40,2013-02-10,10,9.429158502727066
41,2013-02-11,9,9.421997209640228
42,2013-02-12,5,9.414954628317599
43,2013-02-13,9,9.408030272381492
44,2013-02-14,7,9.401223656144115
45,2013-02-15,10,9.394534294607574
46,2013-02-16,16,9.387961703463874
47,2013-02-17,9,9.381505399094916
48,2013-02-18,11,9.375164898572494
49,2013-02-19,5,9.368939719658306
50,2013-02-20,5,9.362829380803941
51,2013-02-21,20,9.35683340115089
52,2013-02-22,16,9.350951300530538
53,2013-02-23,10,9.345182599464167
54,2013-02-24,7,9.339526819162959
