Day,Date,Rides,Poly_Average
1,2013-01-02,75,46.17053995392118
2,2013-01-03,30,46.20989774042634
3,2013-01-04,21,46.24918393455482
4,2013-01-05,46,46.28839842255833
5,2013-01-06,34,46.32754109101015
6,2013-01-07,38,46.366611826805084
7,2013-01-08,40,46.40561051715953
8,2013-01-09,34,46.44453704961143
9,2013-01-10,36,46.483391312020295
10,2013-01-11,39,46.522173192567195
11,2013-01-12,43,46.56088257975476
12,2013-01-13,31,46.599519362407165
13,2013-01-14,29,46.63808342967018
14,2013-01-15,34,46.67657467101111
15,2013-01-16,33,46.714992976218824
16,2013-01-17,39,46.75333823540375
17,2013-01-18,41,46.79161033899789
18,2013-01-19,61,46.8298091777548
19,2013-01-20,35,46.86793464274959
20,2013-01-21,44,46.90598662537893
21,2013-01-22,61,46.94396501736105
22,2013-01-23,46,46.98186971073578
23,2013-01-24,60,47.01970059786444
24,2013-01-25,48,47.05745757142997
25,2013-01-26,57,47.09514052443684
26,2013-01-27,42,47.13274935021109
27,2013-01-28,58,47.17028394240033
28,2013-01-29,32,47.20774419497371
29,2013-01-30,65,47.245130002221956
30,2013-01-31,40,47.282441258757345
31,2013-02-01,55,47.31967785951373
32,2013-02-02,47,47.35683969974651
33,2013-02-03,47,47.393926675032645
34,2013-02-04,74,47.43093868127066
35,2013-02-05,39,47.46787561468065
36,2013-02-06,50,47.50473737180426
37,2013-02-07,52,47.5415238495047
38,2013-02-08,51,47.57823494496671
39,2013-02-09,64,47.61487055569666
40,2013-02-10,34,47.65143057952241
41,2013-02-11,39,47.68791491459343
42,2013-02-12,58,47.72432345938071
43,2013-02-13,45,47.76065611267684
44,2013-02-14,50,47.79691277359595
45,2013-02-15,45,47.83309334157371
46,2013-02-16,60,47.86919771636741
47,2013-02-17,43,47.905225798055824
48,2013-02-18,56,47.94117748703937
49,2013-02-19,64,47.97705268403995
50,2013-02-20,41,48.01285129010108
51,2013-02-21,51,48.048573206587804
52,2013-02-22,41,48.08421833518675
53,2013-02-23,45,48.11978657790608
54,2013-02-24,51,48.155277837075566
55,2013-02-25,45,48.19069201534647
56,2013-02-26,43,48.22602901569168
57,2013-02-27,41,48.26128874140561
58,2013-02-28,40,48.29647109610423
59,2013-03-01,58,48.3315759837251
60,2013-03-02,74,48.3666033085273
61,2013-03-03,40,48.401552975091526
62,2013-03-04,68,48.43642488831998
63,2013-03-05,66,48.47121895343645
64,2013-03-06,53,48.50593507598629
65,2013-03-07,60,48.540573161836406
66,2013-03-08,57,48.575133117175255
67,2013-03-09,75,48.60961484851288
68,2013-03-10,53,48.64401826268086
69,2013-03-11,66,48.67834326683235
70,2013-03-12,54,48.71258976844206
71,2013-03-13,53,48.746757675306256
72,2013-03-14,39,48.780846895542766
73,2013-03-15,46,48.81485733759099
74,2013-03-16,80,48.848788910211894
75,2013-03-17,64,48.88264152248797
76,2013-03-18,56,48.91641508382331
77,2013-03-19,50,48.95010950394352
78,2013-03-20,61,48.983724692895834
79,2013-03-21,51,49.017260561048985
80,2013-03-22,69,49.050717019093305
81,2013-03-23,58,49.084093978040656
82,2013-03-24,55,49.11739134922449
83,2013-03-25,38,49.1506090442998
84,2013-03-26,44,49.18374697524314
85,2013-03-27,40,49.21680505435265
86,2013-03-28,47,49.24978319424799
87,2013-03-29,40,49.28268130787042
88,2013-03-30,38,49.31549930848272
89,2013-03-31,46,49.348237109669284
90,2013-04-01,35,49.38089462533602
91,2013-04-02,43,49.41347176971041
92,2013-04-03,38,49.44596845734151
93,2013-04-04,33,49.47838460309992
94,2013-04-05,36,49.51072012217781
95,2013-04-06,58,49.5429749300889
96,2013-04-07,39,49.57514894266849
97,2013-04-08,36,49.607242076073426
98,2013-04-09,52,49.63925424678211
99,2013-04-10,27,49.67118537159452
100,2013-04-11,45,49.7030353676322
101,2013-04-12,50,49.73480415233821
102,2013-04-13,54,49.766491643477224
103,2013-04-14,53,49.79809775913546
104,2013-04-15,48,49.829622417720685
105,2013-04-16,70,49.86106553796223
106,2013-04-17,50,49.892427038910995
107,2013-04-18,44,49.923706839939435
108,2013-04-19,49,49.95490486074158
