Day,Date,Rides,Poly_Average
1,2013-01-02,23,16.01832437134452
2,2013-01-03,14,16.03186075243655
3,2013-01-04,15,16.04541193344277
4,2013-01-05,16,16.058977743037673
5,2013-01-06,13,16.072558010145208
6,2013-01-07,12,16.086152563938768
7,2013-01-08,19,16.099761233841193
8,2013-01-09,7,16.113383849524762
9,2013-01-10,9,16.127020240911214
10,2013-01-11,13,16.14067023817172
11,2013-01-12,28,16.15433367172691
12,2013-01-13,21,16.16801037224685
13,2013-01-14,17,16.181700170651066
14,2013-01-15,14,16.195402898108515
15,2013-01-16,13,16.20911838603761
16,2013-01-17,12,16.22284646610621
17,2013-01-18,18,16.23658697023161
18,2013-01-19,11,16.25033973058057
19,2013-01-20,31,16.264104579569285
20,2013-01-21,25,16.277881349863392
21,2013-01-22,16,16.291669874377984
22,2013-01-23,18,16.3054699862776
23,2013-01-24,14,16.31928151897622
24,2013-01-25,12,16.333104306137265
25,2013-01-26,22,16.34693818167363
26,2013-01-27,20,16.36078297974762
27,2013-01-28,20,16.374638534771
28,2013-01-29,14,16.388504681405003
29,2013-01-30,10,16.40238125456028
30,2013-01-31,13,16.416268089396937
31,2013-02-01,14,16.430165021324534
32,2013-02-02,19,16.444071886002064
33,2013-02-03,16,16.45798851933798
34,2013-02-04,16,16.47191475749018
35,2013-02-05,16,16.485850436865995
36,2013-02-06,18,16.499795394122216
37,2013-02-07,18,16.513749466165077
38,2013-02-08,16,16.527712490150257
39,2013-02-09,20,16.54168430348288
40,2013-02-10,27,16.555664743817523
41,2013-02-11,17,16.569653649058203
42,2013-02-12,15,16.583650857358386
43,2013-02-13,16,16.597656207120984
44,2013-02-14,21,16.611669536998356
45,2013-02-15,17,16.62569068589231
46,2013-02-16,27,16.639719492954093
47,2013-02-17,29,16.653755797584402
48,2013-02-18,14,16.667799439433388
49,2013-02-19,12,16.681850258400637
50,2013-02-20,8,16.695908094635186
51,2013-02-21,17,16.709972788535524
52,2013-02-22,14,16.72404418074958
53,2013-02-23,24,16.73812211217473
54,2013-02-24,27,16.752206423957794
55,2013-02-25,14,16.766296957495047
56,2013-02-26,6,16.78039355443221
57,2013-02-27,14,16.794496056664432
58,2013-02-28,9,16.80860430633633
59,2013-03-01,22,16.822718145841964
60,2013-03-02,24,16.83683741782484
61,2013-03-03,28,16.850961965177888
62,2013-03-04,22,16.86509163104352
63,2013-03-05,20,16.879226258813574
64,2013-03-06,14,16.89336569212934
65,2013-03-07,12,16.907509774881554
66,2013-03-08,17,16.921658351210382
67,2013-03-09,20,16.93581126550547
68,2013-03-10,31,16.94996836240589
69,2013-03-11,15,16.96412948680016
70,2013-03-12,8,16.978294483826243
71,2013-03-13,11,16.99246319887156
72,2013-03-14,12,17.006635477572964
73,2013-03-15,27,17.020811165816767
74,2013-03-16,27,17.03499010973872
75,2013-03-17,31,17.049172155724023
76,2013-03-18,15,17.063357150407327
77,2013-03-19,15,17.07754494067272
78,2013-03-20,12,17.09173537365374
79,2013-03-21,10,17.105928296733374
80,2013-03-22,20,17.120123557544062
81,2013-03-23,17,17.134321003967663
82,2013-03-24,26,17.148520484135524
83,2013-03-25,16,17.162721846428408
84,2013-03-26,14,17.17692493947653
85,2013-03-27,20,17.191129612159557
86,2013-03-28,14,17.205335713606605
87,2013-03-29,19,17.219543093196222
88,2013-03-30,25,17.233751600556417
89,2013-03-31,19,17.247961085564643
90,2013-04-01,18,17.262171398347796
91,2013-04-02,16,17.27638238928222
92,2013-04-03,7,17.2905939089937
93,2013-04-04,13,17.30480580835748
94,2013-04-05,13,17.319017938498234
95,2013-04-06,19,17.3332301507901
96,2013-04-07,36,17.347442296856645
97,2013-04-08,10,17.361654228570906
98,2013-04-09,19,17.37586579805534
99,2013-04-10,14,17.390076857681862
100,2013-04-11,8,17.404287260071847
101,2013-04-12,9,17.418496858096084
102,2013-04-13,19,17.432705504874843
103,2013-04-14,20,17.44691305377782
104,2013-04-15,14,17.461119358424163
105,2013-04-16,14,17.475324272682467
106,2013-04-17,10,17.489527650670773
107,2013-04-18,11,17.503729346756565
108,2013-04-19,19,17.517929215556784
109,2013-04-20,23,17.532127111937807
110,2013-04-21,29,17.546322891015457
111,2013-04-22,11,17.56051640815501
112,2013-04-23,9,17.574707518971188
113,2013-04-24,8,17.58889607932816
114,2013-04-25,13,17.603081945339525
115,2013-04-26,12,17.617264973368354
116,2013-04-27,23,17.631445020027154
117,2013-04-28,26,17.64562194217787
118,2013-04-29,15,17.659795596931907
119,2013-04-30,16,17.67396584165011
120,2013-05-01,11,17.688132533942763
121,2013-05-02,7,17.70229553166961
122,2013-05-03,22,17.716454692939834
123,2013-05-04,15,17.73060987611207
124,2013-05-05,35,17.74476093979439
125,2013-05-06,19,17.758907742844322
126,2013-05-07,12,17.77305014436884
127,2013-05-08,14,17.787188003724353
128,2013-05-09,17,17.801321180516723
129,2013-05-10,13,17.815449534601274
130,2013-05-11,24,17.82957292608275
131,2013-05-12,25,17.84369121531536
132,2013-05-13,21,17.85780426290275
133,2013-05-14,16,17.871911929698015
134,2013-05-15,10,17.886014076803704
135,2013-05-16,17,17.9001105655718
136,2013-05-17,14,17.914201257603743
137,2013-05-18,28,17.928286014750412
138,2013-05-20,12,17.942364699112133
139,2013-05-21,13,17.956437173038687
140,2013-05-22,8,17.970503299129295
141,2013-05-23,15,17.984562940232614
142,2013-05-24,25,17.998615959446777
143,2013-05-25,21,18.012662220119328
144,2013-05-26,25,18.026701585847285
145,2013-05-27,34,18.04073392047709
146,2013-05-28,13,18.05475908810466
147,2013-05-29,17,18.06877695307533
148,2013-05-30,16,18.082787379983895
149,2013-05-31,23,18.0967902336746
150,2013-06-01,27,18.110785379241122
151,2013-06-02,30,18.124772682026602
152,2013-06-03,17,18.13875200762362
153,2013-06-04,20,18.152723221874197
154,2013-06-05,14,18.166686190869804
155,2013-06-06,9,18.180640780951364
156,2013-06-07,17,18.194586858709243
157,2013-06-08,19,18.20852429098325
158,2013-06-09,31,18.22245294486264
159,2013-06-10,10,18.23637268768612
160,2013-06-11,10,18.250283387041847
161,2013-06-12,15,18.264184910767412
162,2013-06-13,10,18.278077126949864
163,2013-06-14,11,18.291959903925687
164,2013-06-15,31,18.305833110280822
165,2013-06-16,36,18.31969661485066
166,2013-06-17,14,18.33355028672002
167,2013-06-18,13,18.34739399522318
168,2013-06-19,12,18.361227609943867
169,2013-06-20,9,18.375051000715246
170,2013-06-21,14,18.38886403761994
171,2013-06-22,24,18.402666590990005
172,2013-06-23,27,18.416458531406956
173,2013-06-24,12,18.43023972970174
174,2013-06-25,14,18.44401005695477
175,2013-06-26,11,18.457769384495883
176,2013-06-27,14,18.471517583904387
177,2013-06-28,16,18.485254527009005
178,2013-06-29,20,18.498980085887947
179,2013-06-30,26,18.51269413286883
180,2013-07-01,25,18.526396540528744
181,2013-07-02,17,18.540087181694215
182,2013-07-03,28,18.553765929441212
183,2013-07-04,15,18.56743265709516
184,2013-07-05,22,18.58108723823093
185,2013-07-06,18,18.594729546672824
186,2013-07-07,30,18.60835945649461
187,2013-07-08,16,18.621976842019492
188,2013-07-09,11,18.635581577820126
189,2013-07-10,14,18.649173538718607
190,2013-07-11,15,18.66275259978648
191,2013-07-12,11,18.67631863634474
192,2013-07-13,22,18.689871523963827
193,2013-07-14,26,18.703411138463622
194,2013-07-15,12,18.716937355913462
195,2013-07-16,17,18.730450052632126
196,2013-07-17,19,18.74394910518783
197,2013-07-18,8,18.757434390398252
198,2013-07-19,18,18.770905785330505
199,2013-07-20,22,18.784363167301162
200,2013-07-21,29,18.797806413876224
201,2013-07-22,7,18.811235402871155
202,2013-07-23,19,18.824650012350855
203,2013-07-24,13,18.838050120629674
204,2013-07-25,9,18.851435606271412
205,2013-07-26,16,18.864806348089303
206,2013-07-27,19,18.878162225146053
207,2013-07-28,25,18.891503116753782
208,2013-07-29,19,18.90482890247408
209,2013-07-30,12,18.918139462117978
210,2013-07-31,19,18.93143467574594
211,2013-08-01,27,18.944714423667904
212,2013-08-02,13,18.95797858644323
213,2013-08-03,28,18.97122704488073
214,2013-08-04,37,18.984459680038675
215,2013-08-05,13,18.997676373224763
216,2013-08-06,15,19.01087700599615
217,2013-08-07,15,19.024061460159444
218,2013-08-08,18,19.03722961777069
219,2013-08-09,15,19.05038136113538
220,2013-08-10,21,19.06351657280845
221,2013-08-11,25,19.076635135594294
222,2013-08-12,15,19.089736932546742
223,2013-08-13,9,19.102821846969075
224,2013-08-14,10,19.11588976241402
225,2013-08-15,15,19.128940562683745
226,2013-08-16,24,19.141974131829876
227,2013-08-17,22,19.154990354153476
228,2013-08-18,26,19.167989114205056
229,2013-08-19,22,19.18097029678458
230,2013-08-20,24,19.193933786941443
231,2013-08-21,19,19.20687946997451
232,2013-08-22,10,19.219807231432068
233,2013-08-23,16,19.23271695711187
234,2013-08-24,24,19.245608533061095
235,2013-08-25,32,19.25848184557639
236,2013-08-26,21,19.271336781203846
237,2013-08-27,15,19.28417322673898
238,2013-08-28,13,19.296991069226774
239,2013-08-29,14,19.309790195961654
240,2013-08-30,13,19.322570494487493
241,2013-08-31,33,19.335331852597598
242,2013-09-01,27,19.34807415833474
243,2013-09-02,14,19.360797299991127
244,2013-09-03,16,19.37350116610841
245,2013-09-04,12,19.386185645477703
246,2013-09-05,19,19.398850627139538
247,2013-09-06,15,19.411496000383927
248,2013-09-07,32,19.424121654750305
249,2013-09-08,33,19.436727480027557
250,2013-09-09,24,19.449313366254025
251,2013-09-10,16,19.461879203717487
252,2013-09-11,12,19.47442488295517
253,2013-09-12,14,19.486950294753754
254,2013-09-13,14,19.499455330149353
255,2013-09-14,21,19.511939880427533
256,2013-09-15,28,19.52440383712332
257,2013-09-16,20,19.53684709202116
258,2013-09-17,24,19.54926953715497
259,2013-09-18,16,19.561671064808102
260,2013-09-19,22,19.574051567513344
261,2013-09-20,23,19.586410938052964
262,2013-09-21,24,19.598749069458634
263,2013-09-22,33,19.61106585501151
264,2013-09-23,22,19.623361188242164
265,2013-09-24,22,19.635634962930638
266,2013-09-25,15,19.647887073106407
267,2013-09-26,11,19.660117413048397
268,2013-09-27,19,19.672325877284976
269,2013-09-28,24,19.684512360593963
270,2013-09-29,27,19.69667675800264
271,2013-09-30,18,19.708818964787685
272,2013-10-01,8,19.720938876475284
273,2013-10-02,9,19.73303638884103
274,2013-10-03,12,19.74511139790998
275,2013-10-04,17,19.757163799956622
276,2013-10-05,24,19.7691934915049
277,2013-10-06,29,19.781200369328214
278,2013-10-07,12,19.793184330449392
279,2013-10-08,10,19.80514527214072
280,2013-10-09,11,19.817083091923926
281,2013-10-10,12,19.828997687570194
282,2013-10-11,16,19.840888957100134
283,2013-10-12,21,19.852756798783826
284,2013-10-13,28,19.86460111114078
285,2013-10-14,12,19.876421792939958
286,2013-10-15,11,19.888218743199765
287,2013-10-16,12,19.899991861188067
288,2013-10-17,16,19.911741046422158
289,2013-10-18,14,19.923466198668784
290,2013-10-19,22,19.935167217944144
291,2013-10-20,40,19.946844004513878
292,2013-10-21,13,19.958496458893073
293,2013-10-22,14,19.970124481846266
294,2013-10-23,12,19.98172797438743
295,2013-10-24,12,19.993306837779997
296,2013-10-25,18,20.004860973536843
297,2013-10-26,31,20.01639028342028
298,2013-10-27,31,20.027894669442077
299,2013-10-28,14,20.039374033863457
300,2013-10-29,19,20.050828279195066
301,2013-10-30,6,20.062257308197015
302,2013-10-31,13,20.073661023878863
303,2013-11-01,25,20.085039329499594
304,2013-11-02,20,20.096392128567665
305,2013-11-03,36,20.107719324840964
306,2013-11-04,16,20.119020822326824
307,2013-11-05,12,20.13029652528205
308,2013-11-06,13,20.141546338212844
309,2013-11-07,15,20.152770165874905
310,2013-11-08,16,20.163967913273346
311,2013-11-09,23,20.175139485662747
312,2013-11-10,30,20.186284788547116
313,2013-11-11,22,20.197403727679927
314,2013-11-12,14,20.20849620906408
315,2013-11-13,14,20.219562138951936
316,2013-11-14,16,20.230601423845304
317,2013-11-15,11,20.241613970495422
318,2013-11-16,28,20.252599685902993
319,2013-11-17,40,20.263558477318163
320,2013-11-18,16,20.27449025224051
321,2013-11-19,9,20.28539491841908
322,2013-11-20,10,20.296272383852347
323,2013-11-21,12,20.30712255678825
324,2013-11-22,24,20.317945345724155
325,2013-11-23,21,20.328740659406886
326,2013-11-24,27,20.339508406832714
327,2013-11-25,21,20.350248497247346
328,2013-11-26,12,20.36096084014595
329,2013-11-27,20,20.371645345273137
330,2013-11-28,35,20.38230192262295
331,2013-11-29,13,20.392930482438892
332,2013-11-30,26,20.40353093521392
333,2013-12-01,27,20.414103191690415
334,2013-12-02,17,20.42464716286022
335,2013-12-03,15,20.43516275996463
336,2013-12-04,14,20.44564989449437
337,2013-12-05,15,20.45610847818962
338,2013-12-06,22,20.466538423040006
339,2013-12-07,23,20.476939641284602
340,2013-12-08,36,20.487312045411926
341,2013-12-09,22,20.49765554815994
342,2013-12-10,16,20.507970062516062
343,2013-12-11,20,20.518255501717146
344,2013-12-12,19,20.5285117792495
345,2013-12-13,21,20.538738808848873
346,2013-12-14,26,20.548936504500464
347,2013-12-15,32,20.559104780438915
348,2013-12-16,20,20.569243551148315
349,2013-12-17,11,20.579352731362206
350,2013-12-18,16,20.589432236063573
351,2013-12-19,20,20.599481980484843
352,2013-12-20,17,20.609501880107892
353,2013-12-21,35,20.619491850664037
354,2013-12-22,28,20.629451808134064
355,2013-12-23,31,20.63938166874818
356,2013-12-24,18,20.649281348986044
357,2013-12-25,29,20.65915076557677
358,2013-12-26,17,20.668989835498905
359,2013-12-27,24,20.678798475980468
360,2013-12-28,22,20.6885766044989
361,2013-12-29,30,20.698324138781082
362,2013-12-30,19,20.708040996803376
363,2013-12-31,18,20.717727096791556
364,2014-01-02,12,20.72738235722087
365,2014-01-03,22,20.73700669681599
366,2014-01-04,21,20.746600034551037
367,2014-01-05,26,20.7561622896496
368,2014-01-06,18,20.765693381584686
369,2014-01-07,18,20.77519323007877
370,2014-01-08,28,20.784661755103762
371,2014-01-09,16,20.79409887688103
372,2014-01-10,19,20.803504515881365
373,2014-01-11,24,20.812878592825037
374,2014-01-12,29,20.82222102868173
375,2014-01-13,14,20.831531744670603
376,2014-01-14,13,20.84081066226024
377,2014-01-15,12,20.85005770316868
378,2014-01-16,17,20.859272789363416
379,2014-01-17,10,20.86845584306137
380,2014-01-18,19,20.877606786728926
381,2014-01-19,32,20.886725543081905
382,2014-01-20,14,20.895812035085584
383,2014-01-21,13,20.904866185954674
384,2014-01-22,13,20.913887919153346
385,2014-01-23,15,20.92287715839521
386,2014-01-24,15,20.931833827643317
387,2014-01-25,16,20.940757851110174
388,2014-01-26,24,20.94964915325773
389,2014-01-27,23,20.958507658797387
390,2014-01-28,12,20.967333292689986
391,2014-01-29,10,20.976125980145813
392,2014-01-30,10,20.98488564662461
393,2014-01-31,18,20.99361221783555
394,2014-02-01,24,21.00230561973727
395,2014-02-02,16,21.01096577853785
396,2014-02-03,20,21.0195926206948
397,2014-02-04,21,21.028186072915098
398,2014-02-05,10,21.036746062155153
399,2014-02-06,21,21.045272515620827
400,2014-02-07,12,21.053765360767436
401,2014-02-08,19,21.062224525299726
402,2014-02-09,33,21.0706499371719
403,2014-02-10,20,21.07904152458761
404,2014-02-11,16,21.08739921599994
405,2014-02-12,14,21.095722940111443
406,2014-02-13,21,21.1040126258741
407,2014-02-14,33,21.112268202489336
408,2014-02-15,30,21.120489599408046
409,2014-02-16,40,21.12867674633055
410,2014-02-17,18,21.13682957320662
411,2014-02-18,22,21.144948010235474
412,2014-02-19,8,21.15303198786578
413,2014-02-20,18,21.16108143679565
414,2014-02-21,21,21.16909628797265
415,2014-02-22,38,21.177076472593775
416,2014-02-24,20,21.185021922105477
417,2014-02-25,26,21.19293256820366
418,2014-02-26,18,21.200808342833664
419,2014-02-27,19,21.20864917819029
420,2014-02-28,19,21.216455006717766
421,2014-03-01,27,21.22422576110977
422,2014-03-02,36,21.23196137430945
423,2014-03-03,27,21.239661779509376
424,2014-03-04,20,21.24732691015157
425,2014-03-05,14,21.254956699927504
426,2014-03-06,21,21.26255108277809
427,2014-03-07,19,21.270109992893694
428,2014-03-08,31,21.27763336471413
429,2014-03-09,29,21.28512113292865
430,2014-03-10,21,21.29257323247596
431,2014-03-11,16,21.2999895985442
432,2014-03-12,13,21.307370166570976
433,2014-03-13,12,21.31471487224333
434,2014-03-14,21,21.322023651497744
435,2014-03-15,22,21.329296440520153
436,2014-03-17,15,21.33653317574595
437,2014-03-18,19,21.343733793859943
438,2014-03-19,14,21.350898231796425
439,2014-03-20,16,21.35802642673911
440,2014-03-21,24,21.365118316121166
441,2014-03-22,21,21.37217383762521
442,2014-03-23,25,21.379192929183294
443,2014-03-24,20,21.38617552897693
444,2014-03-25,18,21.393121575437075
445,2014-03-26,20,21.400031007244124
