Day,Date,Rides,Poly_Average
1,2013-01-01,310,158.0976817847725
2,2013-01-02,122,158.52296540859777
3,2013-01-03,76,158.9470566404544
4,2013-01-04,109,159.36995671957084
5,2013-01-05,160,159.79166688464898
6,2013-01-06,118,160.21218837386402
7,2013-01-07,86,160.6315224248645
8,2013-01-08,86,161.0496702747724
9,2013-01-09,78,161.46663316018305
10,2013-01-10,93,161.8824123171651
11,2013-01-11,117,162.29700898126055
12,2013-01-12,188,162.71042438748486
13,2013-01-13,155,163.12265977032678
14,2013-01-14,102,163.53371636374843
15,2013-01-15,99,163.94359540118526
16,2013-01-16,96,164.3522981155462
17,2013-01-17,98,164.7598257392134
18,2013-01-18,148,165.16617950404247
19,2013-01-19,224,165.5713606413624
20,2013-01-20,187,165.97537038197544
21,2013-01-21,121,166.37820995615732
22,2013-01-22,102,166.77988059365705
23,2013-01-23,123,167.180383523697
24,2013-01-24,131,167.57971997497302
25,2013-01-25,176,167.97789117565418
26,2013-01-26,192,168.37489835338297
27,2013-01-27,190,168.77074273527526
28,2013-01-28,112,169.16542554792034
29,2013-01-29,106,169.55894801738066
30,2013-01-30,117,169.9513113691923
31,2013-01-31,143,170.34251682836452
32,2013-02-01,159,170.73256561938
33,2013-02-02,249,171.12145896619484
34,2013-02-03,171,171.50919809223834
35,2013-02-04,134,171.89578422041333
36,2013-02-05,97,172.28121857309594
37,2013-02-06,102,172.66550237213573
38,2013-02-07,129,173.04863683885543
39,2013-02-08,207,173.4306231940514
40,2013-02-09,179,173.81146265799313
41,2013-02-10,178,174.19115645042365
42,2013-02-11,116,174.56970579055925
43,2013-02-12,109,174.9471118970896
44,2013-02-13,120,175.32337598817776
45,2013-02-14,169,175.69849928146016
46,2013-02-15,191,176.07248299404654
47,2013-02-16,235,176.44532834252004
48,2013-02-17,190,176.81703654293722
49,2013-02-18,118,177.18760881082784
50,2013-02-19,99,177.5570463611952
51,2013-02-20,103,177.92535040851595
52,2013-02-21,126,178.29252216673996
53,2013-02-22,188,178.65856284929055
54,2013-02-23,234,179.02347366906446
55,2013-02-24,207,179.3872558384317
56,2013-02-25,102,179.74991056923574
57,2013-02-26,107,180.1114390727933
58,2013-02-27,120,180.47184255989453
59,2013-02-28,124,180.83112224080298
60,2013-03-01,183,181.18927932525548
61,2013-03-02,257,181.5463150224623
62,2013-03-03,211,181.90223054110697
63,2013-03-04,161,182.2570270893465
64,2013-03-05,127,182.61070587481126
65,2013-03-06,160,182.96326810460488
66,2013-03-07,155,183.31471498530442
67,2013-03-08,208,183.66504772296028
68,2013-03-09,264,184.0142675230963
69,2013-03-10,225,184.36237559070958
70,2013-03-11,216,184.70937313027065
71,2013-03-12,143,185.0552613457234
72,2013-03-13,147,185.40004144048504
73,2013-03-14,192,185.7437146174462
74,2013-03-15,232,186.08628207897075
75,2013-03-17,269,186.4277450268962
76,2013-03-18,185,186.76810466253306
77,2013-03-19,156,187.1073621866655
78,2013-03-20,118,187.44551879955094
79,2013-03-21,181,187.7825757009201
80,2013-03-22,221,188.1185340899772
81,2013-03-23,259,188.45339516539968
82,2013-03-24,228,188.7871601253385
83,2013-03-25,139,189.11983016741783
84,2013-03-26,133,189.45140648873533
85,2013-03-27,148,189.78189028586195
86,2013-03-28,168,190.11128275484202
87,2013-03-29,194,190.43958509119324
88,2013-03-30,217,190.76679848990665
89,2013-03-31,183,191.09292414544672
90,2013-04-01,160,191.4179632517512
91,2013-04-02,152,191.74191700223128
92,2013-04-03,170,192.06478658977147
93,2013-04-04,166,192.38657320672962
94,2013-04-05,260,192.70727804493697
95,2013-04-06,260,193.02690229569822
96,2013-04-07,209,193.34544714979126
97,2013-04-08,184,193.6629137974674
98,2013-04-09,168,193.97930342845146
99,2013-04-10,149,194.2946172319414
100,2013-04-11,166,194.60885639660867
101,2013-04-12,237,194.9220221105981
102,2013-04-13,260,195.2341155615278
103,2013-04-14,232,195.54513793648934
104,2013-04-15,161,195.85509042204757
105,2013-04-16,163,196.1639742042408
106,2013-04-17,164,196.4717904685805
107,2013-04-18,225,196.7785404000518
108,2013-04-19,244,197.084225183113
109,2013-04-20,268,197.38884600169575
110,2013-04-21,237,197.69240403920517
111,2013-04-22,159,197.9949004785197
112,2013-04-23,154,198.29633650199108
113,2013-04-24,152,198.5967132914446
114,2013-04-25,199,198.89603202817858
115,2013-04-26,177,199.1942938929651
116,2013-04-27,226,199.4915000660493
117,2013-04-28,243,199.78765172714984
118,2013-04-29,168,200.0827500554587
119,2013-04-30,136,200.37679622964123
120,2013-05-01,198,200.66979142783612
121,2013-05-02,176,200.96173682765544
122,2013-05-03,245,201.25263360618465
123,2013-05-04,262,201.54248293998253
124,2013-05-05,210,201.8312860050813
125,2013-05-06,184,202.1190439769864
126,2013-05-07,191,202.4057580306768
127,2013-05-08,174,202.69142934060469
128,2013-05-09,226,202.97605908069573
129,2013-05-10,202,203.25964842434888
130,2013-05-11,245,203.5421985444366
131,2013-05-12,198,203.82371061330443
132,2013-05-13,183,204.10418580277153
133,2013-05-14,172,204.38362528413035
134,2013-05-15,190,204.6620302281467
135,2013-05-16,230,204.9394018050597
136,2013-05-17,275,205.21574118458193
137,2013-05-18,329,205.49104953589926
138,2013-05-19,247,205.765328027671
139,2013-05-20,198,206.0385778280297
140,2013-05-21,204,206.3108001045814
141,2013-05-22,206,206.58199602440544
142,2013-05-23,187,206.8521667540545
143,2013-05-24,249,207.1213134595547
144,2013-05-25,237,207.3894373064055
145,2013-05-26,228,207.65653945957968
146,2013-05-27,171,207.92262108352344
147,2013-05-28,215,208.18768334215625
148,2013-05-29,209,208.45172739887107
149,2013-05-30,207,208.71475441653416
150,2013-05-31,301,208.97676555748512
151,2013-06-01,268,209.23776198353698
152,2013-06-02,232,209.49774485597607
153,2013-06-03,248,209.7567153355621
154,2013-06-04,150,210.0146745825282
155,2013-06-05,163,210.27162375658077
156,2013-06-06,219,210.52756401689965
157,2013-06-07,213,210.782496522138
158,2013-06-08,235,211.03642243042236
159,2013-06-09,228,211.28934289935262
160,2013-06-10,156,211.54125908600213
161,2013-06-11,157,211.79217214691738
162,2013-06-12,182,212.0420832381185
163,2013-06-13,242,212.29099351509876
164,2013-06-14,241,212.53890413282497
165,2013-06-15,242,212.78581624573712
166,2013-06-16,185,213.0317310077487
167,2013-06-17,217,213.27664957224658
168,2013-06-18,162,213.5205730920909
169,2013-06-19,186,213.76350271961516
170,2013-06-20,191,214.00543960662634
171,2013-06-21,278,214.24638490440464
172,2013-06-22,270,214.48633976370377
173,2013-06-23,269,214.72530533475066
174,2013-06-24,250,214.96328276724572
175,2013-06-25,253,215.20027321036264
176,2013-06-26,210,215.43627781274859
177,2013-06-27,252,215.67129772252395
178,2013-06-28,261,215.9053340872825
179,2013-06-29,248,216.13838805409156
180,2013-06-30,333,216.37046076949156
181,2013-07-01,181,216.60155337949647
182,2013-07-02,207,216.83166702959358
183,2013-07-03,169,217.06080286474344
184,2013-07-04,211,217.28896202938012
185,2013-07-05,253,217.51614566741097
186,2013-07-06,238,217.74235492221675
187,2013-07-07,207,217.96759093665153
188,2013-07-08,191,218.1918548530428
189,2013-07-09,171,218.4151478131913
190,2013-07-10,191,218.63747095837135
191,2013-07-11,181,218.85882542933035
192,2013-07-12,284,219.0792123662893
193,2013-07-13,288,219.29863290894252
194,2013-07-14,259,219.51708819645756
195,2013-07-15,198,219.73457936747548
196,2013-07-16,218,219.95110756011064
197,2013-07-17,207,220.16667391195077
198,2013-07-18,203,220.381279560057
199,2013-07-19,262,220.59492564096374
200,2013-07-20,310,220.80761329067883
201,2013-07-21,249,221.0193436446835
202,2013-07-22,243,221.2301178379323
203,2013-07-23,183,221.43993700485305
204,2013-07-24,164,221.64880227934717
205,2013-07-25,193,221.85671479478924
206,2013-07-26,270,222.06367568402726
207,2013-07-27,242,222.26968607938267
208,2013-07-28,226,222.47474711265014
209,2013-07-29,241,222.67885991509775
210,2013-07-30,156,222.88202561746704
211,2013-07-31,188,223.08424534997283
212,2013-08-01,272,223.2855202423033
213,2013-08-02,263,223.48585142361992
214,2013-08-03,274,223.68524002255782
215,2013-08-04,263,223.8836871672251
216,2013-08-05,186,224.08119398520347
217,2013-08-06,154,224.27776160354796
218,2013-08-07,176,224.47339114878696
219,2013-08-08,167,224.66808374692215
220,2013-08-09,272,224.86184052342867
221,2013-08-10,289,225.054662603255
222,2013-08-11,247,225.24655111082296
223,2013-08-12,207,225.4375071700278
224,2013-08-13,180,225.62753190423803
225,2013-08-14,197,225.81662643629562
226,2013-08-15,215,226.00479188851574
227,2013-08-16,222,226.19202938268717
228,2013-08-17,255,226.37834004007192
229,2013-08-18,258,226.5637249814053
230,2013-08-19,170,226.74818532689613
231,2013-08-20,159,226.93172219622647
232,2013-08-21,171,227.1143367085518
233,2013-08-22,211,227.29602998250095
234,2013-08-23,262,227.47680313617622
235,2013-08-24,283,227.65665728715305
236,2013-08-25,277,227.83559355248036
237,2013-08-26,164,228.01361304868058
238,2013-08-27,199,228.19071689174928
239,2013-08-28,181,228.3669061971555
240,2013-08-29,197,228.54218207984155
241,2013-08-30,269,228.71654565422332
242,2013-08-31,275,228.88999803418983
243,2013-09-01,271,229.06254033310353
244,2013-09-02,185,229.23417366380033
245,2013-09-03,217,229.40489913858943
246,2013-09-04,190,229.5747178692534
247,2013-09-05,167,229.74363096704815
248,2013-09-06,227,229.91163954270297
249,2013-09-07,307,230.07874470642054
250,2013-09-08,273,230.24494756787686
251,2013-09-09,198,230.4102492362214
252,2013-09-10,187,230.5746508200768
253,2013-09-11,170,230.73815342753926
254,2013-09-12,181,230.90075816617826
255,2013-09-13,292,231.0624661430366
256,2013-09-14,288,231.22327846463048
257,2013-09-15,291,231.38319623694954
258,2013-09-16,177,231.5422205654567
