Day,Date,Rides,Poly_Average
1,2013-01-01,1,3.626230234775351
2,2013-01-02,7,3.619626035042488
3,2013-01-03,3,3.6130799848048523
4,2013-01-04,4,3.6065920820136443
5,2013-01-05,1,3.600162324382142
6,2013-01-06,2,3.5937907093857095
7,2013-01-07,4,3.587477234261788
8,2013-01-08,5,3.581221896009905
9,2013-01-09,1,3.575024691391668
10,2013-01-10,6,3.5688856169307677
11,2013-01-11,5,3.5628046689129738
12,2013-01-12,4,3.556781843386143
13,2013-01-13,3,3.5508171361602097
14,2013-01-14,3,3.544910542807193
15,2013-01-15,10,3.5390620586611923
16,2013-01-16,5,3.533271678818389
17,2013-01-17,3,3.5275393981370486
18,2013-01-18,4,3.521865211237517
19,2013-01-20,4,3.516249112502221
20,2013-01-21,3,3.5106910960756728
21,2013-01-22,4,3.505191155864464
22,2013-01-23,3,3.4997492855372685
23,2013-01-24,3,3.494365478524842
24,2013-01-25,1,3.4890397280200243
25,2013-01-26,5,3.483772026977735
26,2013-01-27,11,3.478562368114976
27,2013-01-28,2,3.4734107439108324
28,2013-01-29,3,3.4683171466064704
29,2013-01-30,2,3.463281568205138
30,2013-01-31,2,3.4583040004721664
31,2013-02-01,4,3.4533844349349674
32,2013-02-02,6,3.4485228628830358
33,2013-02-03,2,3.4437192753679486
34,2013-02-04,4,3.438973663203364
35,2013-02-05,5,3.434286016965023
36,2013-02-06,5,3.4296563269907474
37,2013-02-07,2,3.425084583380442
38,2013-02-08,4,3.4205707759960946
39,2013-02-09,2,3.4161148944617725
40,2013-02-10,5,3.411716928163627
41,2013-02-11,2,3.4073768662498916
42,2013-02-12,5,3.4030946976308796
43,2013-02-13,2,3.3988704109789896
44,2013-02-14,5,3.394703994728698
45,2013-02-15,4,3.3905954370765685
46,2013-02-16,4,3.3865447259812416
47,2013-02-17,3,3.3825518491634434
48,2013-02-18,4,3.3786167941059806
49,2013-02-19,3,3.3747395480537423
50,2013-02-20,3,3.3709200980137
51,2013-02-21,4,3.3671584307549063
52,2013-02-22,4,3.363454532808495
53,2013-02-23,4,3.359808390467685
54,2013-02-24,4,3.3562199897877747
55,2013-02-25,5,3.352689316586145
56,2013-02-26,10,3.3492163564422595
57,2013-02-27,5,3.3458010946976624
58,2013-02-28,3,3.3424435164559823
59,2013-03-01,7,3.339143606582928
60,2013-03-02,6,3.3359013497062895
61,2013-03-03,3,3.3327167302159415
