Date,Predicted_Poly
2017-01-01,1.6701542296249974
2017-01-02,1.6696300895559038
2017-01-03,1.6691121353903364
2017-01-06,1.6686004087179964
2017-01-08,1.6680949512136243
2017-01-09,1.6675958046369952
2017-01-10,1.66710301083292
2017-01-13,1.6666166117312553
2017-01-15,1.6661366493468903
2017-01-16,1.6656631657797476
2017-01-17,1.6651962032147982
2017-01-18,1.6647358039220455
2017-01-19,1.6642820102565292
2017-01-20,1.663834864658329
2017-01-22,1.6633944096525628
2017-01-23,1.6629606878493868
2017-01-24,1.6625337419439918
2017-01-25,1.6621136147166131
2017-01-26,1.6617003490325164
2017-01-28,1.6612939878420128
2017-01-29,1.6608945741804404
2017-01-31,1.6605021511681888
2017-02-02,1.6601167620106767
2017-02-04,1.6597384499983643
2017-02-05,1.6593672585067463
2017-02-06,1.6590032309963592
2017-02-07,1.6586464110127732
2017-02-08,1.6582968421866011
2017-02-09,1.657954568233492
2017-02-10,1.6576196329541308
2017-02-14,1.657292080234242
2017-02-15,1.6569719540445882
2017-02-16,1.656659298440972
2017-02-17,1.6563541575642278
2017-02-18,1.656056575640235
2017-02-21,1.6557665969799058
2017-02-22,1.6554842659791928
2017-02-23,1.6552096271190857
2017-02-24,1.6549427249656135
2017-02-25,1.6546836041698398
2017-02-27,1.6544323094678712
2017-02-28,1.6541888856808482
2017-03-01,1.6539533777149509
2017-03-03,1.653725830561397
2017-03-04,1.653506289296439
2017-03-06,1.6532947990813749
2017-03-08,1.6530914051625318
2017-03-09,1.6528961528712842
2017-03-12,1.6527090876240367
2017-03-13,1.6525302549222316
2017-03-15,1.652359700352355
2017-03-16,1.652197469585929
2017-03-18,1.6520436083795116
2017-03-22,1.6518981625746987
2017-03-23,1.6517611780981272
2017-03-24,1.6516327009614662
2017-03-25,1.6515127772614309
2017-03-26,1.6514014531797683
2017-03-29,1.6512987749832622
2017-04-01,1.6512047890237425
2017-04-03,1.6511195417380686
2017-04-06,1.6510430796481401
2017-04-07,1.6509754493608995
2017-04-08,1.6509166975683172
2017-04-10,1.6508668710474115
2017-04-11,1.6508260166602349
2017-04-13,1.650794181353874
2017-04-15,1.6507714121604584
2017-04-16,1.6507577561971556
2017-04-22,1.6507532606661697
2017-04-23,1.6507579728547404
2017-04-24,1.6507719401351477
2017-04-28,1.650795209964713
2017-05-01,1.6508278298857861
2017-05-05,1.6508698475257655
2017-05-07,1.6509213105970804
2017-05-08,1.6509822668972014
2017-05-09,1.651052764308635
2017-05-11,1.6511328507989251
2017-05-12,1.651222574420658
2017-05-13,1.6513219833114543
2017-05-14,1.6514311256939713
2017-05-15,1.6515500498759077
2017-05-16,1.6516788042499975
2017-05-17,1.6518174372940155
2017-05-18,1.651965997570768
2017-05-22,1.6521245337281103
2017-05-23,1.6522930944989245
2017-05-24,1.6524717287011366
2017-05-27,1.6526604852377091
2017-05-28,1.652859413096643
2017-05-30,1.653068561350977
2017-06-03,1.6532879791587887
2017-06-10,1.6535177157631877
2017-06-22,1.6537578204923327
2017-06-27,1.654008342759407
2017-07-01,1.6542693320626451
2017-07-05,1.6545408379853084
2017-07-13,1.6548229101957053
2017-07-14,1.6551155984471744
2017-07-15,1.6554189525780965
2017-07-17,1.6557330225118916
2017-07-18,1.6560578582570114
2017-07-19,1.6563935099069518
2017-07-23,1.6567400276402453
2017-07-24,1.6570974617204606
2017-07-25,1.657465862496207
2017-07-30,1.6578452804011268
