Date,Predicted_Poly
2017-01-01,2415.093301844965
2017-01-02,2412.3623280285083
2017-01-03,2409.6284681932266
2017-01-04,2406.891728290526
2017-01-05,2404.152114279462
2017-01-06,2401.409632126739
2017-01-07,2398.6642878067087
2017-01-08,2395.9160873013734
2017-01-09,2393.165036600384
2017-01-10,2390.4111417010445
2017-01-11,2387.6544086083004
2017-01-12,2384.8948433347527
2017-01-13,2382.13245190065
2017-01-14,2379.367240333889
2017-01-15,2376.599214670015
2017-01-16,2373.8283809522254
2017-01-17,2371.0547452313667
2017-01-18,2368.2783135659297
2017-01-19,2365.499092022059
2017-01-20,2362.717086673548
2017-01-21,2359.9323036018377
2017-01-22,2357.1447488960193
2017-01-23,2354.354428652832
2017-01-24,2351.5613489766665
2017-01-25,2348.7655159795595
2017-01-26,2345.9669357812004
2017-01-27,2343.1656145089264
2017-01-28,2340.361558297722
2017-01-29,2337.5547732902223
2017-01-30,2334.7452656367136
2017-01-31,2331.9330414951273
2017-02-01,2329.1181070310486
2017-02-02,2326.300468417707
2017-02-03,2323.480131835987
2017-02-04,2320.6571034744156
2017-02-05,2317.831389529174
2017-02-06,2315.002996204091
2017-02-07,2312.171929710644
2017-02-08,2309.338196267961
2017-02-09,2306.501802102819
2017-02-10,2303.6627534496406
2017-02-11,2300.821056550504
2017-02-12,2297.9767176551304
2017-02-13,2295.129743020896
2017-02-14,2292.28013891282
2017-02-15,2289.427911603576
2017-02-16,2286.573067373483
2017-02-17,2283.715612510512
2017-02-18,2280.855553310283
2017-02-19,2277.9928960760626
2017-02-20,2275.1276471187693
2017-02-21,2272.2598127569677
2017-02-22,2269.3893993168767
2017-02-23,2266.5164131323604
2017-02-24,2263.640860544933
2017-02-25,2260.7627479037565
2017-02-26,2257.8820815656445
2017-02-27,2254.9988678950604
2017-02-28,2252.1131132641126
2017-03-01,2249.2248240525632
2017-03-02,2246.3340066478204
2017-03-03,2243.440667444944
2017-03-04,2240.54481284664
2017-03-05,2237.6464492632676
2017-03-06,2234.745583112831
2017-03-07,2231.8422208209877
2017-03-08,2228.9363688210397
2017-03-09,2226.028033553942
2017-03-10,2223.1172214682983
2017-03-11,2220.20393902036
2017-03-12,2217.2881926740283
2017-03-13,2214.369988900854
2017-03-14,2211.449334180036
2017-03-15,2208.526234998424
2017-03-16,2205.6006978505156
2017-03-17,2202.67272923846
2017-03-18,2199.7423356720515
2017-03-19,2196.8095236687354
2017-03-20,2193.8742997536074
2017-03-21,2190.936670459412
2017-03-22,2187.9966423265428
2017-03-23,2185.0542219030417
2017-03-24,2182.1094157445996
2017-03-25,2179.1622304145567
2017-03-26,2176.212672483906
2017-03-27,2173.260748531284
2017-03-28,2170.3064651429813
2017-03-29,2167.349828912933
2017-03-30,2164.390846442727
2017-03-31,2161.4295243415995
2017-04-01,2158.4658692264356
2017-04-02,2155.4998877217704
2017-04-03,2152.5315864597856
2017-04-04,2149.560972080315
2017-04-05,2146.5880512308404
2017-04-06,2143.6128305664943
2017-04-07,2140.6353167500542
2017-04-08,2137.655516451952
2017-04-09,2134.6734363502655
2017-04-10,2131.689083130721
