Date,Predicted_Poly
2017-01-01,4.76253760845277
2017-01-02,4.745691634759341
2017-01-03,4.728811073298133
2017-01-04,4.711895887579656
2017-01-05,4.694946041087771
2017-01-06,4.677961497279702
2017-01-07,4.66094221958603
2017-01-08,4.6438881714106905
2017-01-09,4.626799316130984
2017-01-10,4.60967561709757
2017-01-11,4.592517037634458
2017-01-12,4.575323541039028
2017-01-13,4.558095090582009
2017-01-14,4.5408316495074965
2017-01-15,4.523533181032939
2017-01-16,4.506199648349143
2017-01-17,4.488831014620281
2017-01-18,4.471427242983877
2017-01-20,4.453988296550818
2017-01-21,4.4365141384053475
2017-01-22,4.4190047316050665
2017-01-23,4.401460039180939
2017-01-24,4.383880024137283
2017-01-25,4.366264649451776
2017-01-26,4.34861387807546
2017-01-27,4.330927672932731
2017-01-28,4.31320599692134
2017-01-29,4.295448812912407
2017-01-30,4.277656083750397
2017-01-31,4.259827772253147
2017-02-01,4.241963841211844
2017-02-02,4.224064253391036
2017-02-03,4.206128971528636
2017-02-04,4.188157958335903
2017-02-05,4.170151176497466
2017-02-06,4.15210858867131
2017-02-07,4.134030157488771
2017-02-08,4.115915845554559
2017-02-09,4.097765615446723
2017-02-10,4.07957942971669
2017-02-11,4.061357250889235
2017-02-13,4.043099041462491
2017-02-14,4.024804763907955
2017-02-15,4.00647438067048
2017-02-16,3.9881078541682786
2017-02-17,3.9697051467929194
2017-02-18,3.95126622090934
2017-02-20,3.9327910388558163
2017-02-21,3.914279562944002
2017-02-22,3.8957317554589013
2017-02-23,3.87714757865888
2017-02-24,3.8585269947756586
2017-02-26,3.8398699660143203
2017-02-27,3.8211764545533082
2017-02-28,3.802446422544418
2017-03-01,3.78367983211281
2017-03-02,3.764876645356998
2017-03-03,3.7460368243488595
2017-03-04,3.7271603311336268
2017-03-05,3.708247127729898
2017-03-06,3.6892971761296174
2017-03-07,3.6703104382980998
2017-03-08,3.6512868761740114
2017-03-09,3.632226451669383
2017-03-10,3.6131291266696017
2017-03-11,3.5939948630334078
2017-03-12,3.574823622592909
2017-03-13,3.5556153671535666
2017-03-14,3.5363700584942013
2017-03-15,3.5170876583669948
2017-03-16,3.4977681284974844
2017-03-17,3.4784114305845675
2017-03-20,3.459017526300503
2017-03-21,3.4395863772909028
2017-03-22,3.4201179451747414
2017-03-23,3.4006121915443517
2017-03-24,3.3810690779654244
2017-03-25,3.361488565977007
2017-03-26,3.341870617091513
2017-03-27,3.3222151927947055
2017-03-28,3.302522254545713
2017-03-29,3.2827917637770163
2017-03-30,3.263023681894464
2017-03-31,3.2432179702772554
2017-04-01,3.2233745902779516
2017-04-02,3.20349350322247
2017-04-03,3.183574670410094
2017-04-04,3.1636180531134563
2017-04-05,3.1436236125785513
2017-04-06,3.1235913100247403
2017-04-07,3.10352110664473
2017-04-08,3.0834129636045944
2017-04-09,3.0632668420437668
2017-04-10,3.043082703075031
2017-04-11,3.0228605077845367
2017-04-13,3.0026002172317945
2017-04-14,2.9823017924496646
2017-04-15,2.9619651944443746
2017-04-16,2.941590384195507
2017-04-17,2.921177322656005
2017-04-18,2.9007259707521644
2017-04-19,2.880236289383647
2017-04-20,2.8597082394234707
2017-04-21,2.839141781718012
2017-04-23,2.8185368770870047
2017-04-24,2.797893486323546
2017-04-25,2.7772115701940843
2017-04-26,2.7564910894384314
2017-04-27,2.735732004769762
2017-04-28,2.714934276874601
2017-04-29,2.694097866412835
2017-04-30,2.673222734017717
2017-05-01,2.652308840295844
2017-05-02,2.6313561458271835
2017-05-03,2.610364611165058
2017-05-04,2.5893341968361456
2017-05-05,2.568264863340489
2017-05-06,2.5471565711514863
2017-05-07,2.526009280715897
2017-05-08,2.504822952453832
2017-05-09,2.4835975467587694
2017-05-10,2.4623330239975436
2017-05-11,2.4410293445103433
2017-05-12,2.419686468610723
2017-05-13,2.398304356585589
2017-05-14,2.376882968695214
2017-05-15,2.355422265173221
2017-05-16,2.333922206226597
2017-05-17,2.3123827520356857
2017-05-18,2.290803862754194
2017-05-19,2.269185498509178
2017-05-21,2.2475276194010636
2017-05-22,2.2258301855036278
2017-05-23,2.2040931568640083
2017-05-24,2.182316493502701
2017-05-25,2.1605001554135645
2017-05-26,2.1386441025638128
2017-05-27,2.116748294894016
2017-05-28,2.0948126923181087
2017-05-29,2.072837254723381
2017-05-30,2.0508219419704794
2017-05-31,2.028766713893412
2017-06-01,2.0066715302995473
2017-06-02,1.984536350969611
2017-06-04,1.9623611356576847
2017-06-05,1.940145844091215
2017-06-06,1.917890435970997
2017-06-07,1.8955948709711983
2017-06-08,1.8732591087393358
2017-06-09,1.85088310889628
2017-06-10,1.8284668310362777
2017-06-11,1.8060102347269176
2017-06-12,1.7835132795091555
2017-06-13,1.7609759248973003
2017-06-14,1.7383981303790295
2017-06-15,1.7157798554153665
2017-06-16,1.6931210594407062
2017-06-17,1.6704217018627938
2017-06-18,1.6476817420627325
2017-06-19,1.6249011393949875
2017-06-20,1.6020798531873863
2017-06-21,1.5792178427411079
2017-06-22,1.5563150673306945
2017-06-23,1.5333714862040466
2017-06-24,1.5103870585824213
2017-06-25,1.4873617436604327
2017-06-26,1.4642955006060632
2017-06-27,1.4411882885606424
2017-06-28,1.4180400666388655
2017-06-29,1.394850793928783
2017-06-30,1.3716204294918093
2017-07-01,1.3483489323627103
2017-07-02,1.3250362615496147
2017-07-03,1.3016823760340088
2017-07-05,1.2782872347707404
2017-07-06,1.2548507966880127
2017-07-07,1.231373020687391
2017-07-08,1.2078538656437932
2017-07-09,1.1842932904055
2017-07-10,1.160691253794151
2017-07-11,1.1370477146047469
2017-07-12,1.1133626316056437
2017-07-13,1.0896359635385533
2017-07-14,1.0658676691185516
2017-07-15,1.0420577070340737
2017-07-16,1.0182060359469105
2017-07-17,0.9943126144922108
2017-07-18,0.9703774012784798
2017-07-19,0.9464003548875919
2017-07-20,0.9223814338747687
2017-07-21,0.8983205967685999
2017-07-22,0.8742178020710263
2017-07-23,0.8500730082573504
2017-07-24,0.8258861737762331
2017-07-25,0.8016572570496976
2017-07-26,0.7773862164731193
2017-07-27,0.7530730104152337
2017-07-28,0.7287175972181448
2017-07-29,0.7043199351972982
2017-07-30,0.6798799826415145
2017-07-31,0.6553976978129619
