Date,Predicted_Poly
2017-01-01,3.4294726279193313
2017-01-02,3.4187132737810977
2017-01-03,3.4079428242193073
2017-01-04,3.397161304833939
2017-01-05,3.3863687412830723
2017-01-06,3.3755651592828633
2017-01-08,3.364750584607571
2017-01-09,3.3539250430895224
2017-01-10,3.343088560619151
2017-01-11,3.3322411631449773
2017-01-12,3.321382876673585
2017-01-13,3.3105137272696874
2017-01-14,3.2996337410560503
2017-01-15,3.288742944213542
2017-01-16,3.2778413629811203
2017-01-17,3.266929023655826
2017-01-18,3.256005952592788
2017-01-19,3.245072176205233
2017-01-20,3.2341277209644588
2017-01-21,3.223172613399864
2017-01-23,3.2122068800989334
2017-01-24,3.2012305477072402
2017-01-25,3.190243642928441
2017-01-26,3.179246192524281
2017-01-27,3.1682382233145994
2017-01-28,3.1572197621773217
2017-01-29,3.1461908360484525
2017-01-30,3.1351514719220948
2017-01-31,3.1241016968504436
2017-02-01,3.113041537943758
2017-02-02,3.1019710223704218
2017-02-03,3.0908901773568687
2017-02-04,3.0797990301876554
2017-02-05,3.068697608205401
2017-02-06,3.0575859388108197
2017-02-07,3.0464640494627178
2017-02-08,3.035331967677994
2017-02-09,3.0241897210316147
2017-02-10,3.013037337156664
2017-02-11,3.001874843744285
2017-02-12,2.9907022685437363
2017-02-13,2.979519639362339
2017-02-14,2.9683269840655147
2017-02-16,2.957124330576778
2017-02-17,2.945911706877724
2017-02-18,2.9346891410080342
2017-02-19,2.923456661065482
2017-02-20,2.912214295205934
2017-02-21,2.900962071643332
2017-02-22,2.889700018649717
2017-02-23,2.8784281645552143
2017-02-24,2.8671465377480327
2017-02-25,2.855855166674484
2017-02-26,2.8445540798389457
2017-02-28,2.8332433058039044
2017-03-01,2.821922873189922
2017-03-02,2.8105928106756464
2017-03-03,2.7992531469978275
2017-03-04,2.7879039109512913
2017-03-05,2.776545131388959
2017-03-06,2.7651768372218335
2017-03-07,2.7537990574190054
2017-03-08,2.742411821007665
2017-03-09,2.7310151570730747
2017-03-10,2.719609094758596
2017-03-11,2.7081936632656722
2017-03-12,2.6967688918538464
2017-03-14,2.685334809840727
2017-03-15,2.673891446602032
2017-03-16,2.662438831571566
2017-03-17,2.6509769942412023
2017-03-18,2.6395059641609295
2017-03-19,2.6280257709387955
2017-03-20,2.616536444240963
2017-03-21,2.605038013791667
2017-03-22,2.5935305093732337
2017-03-24,2.582013960826071
2017-03-25,2.5704883980486963
2017-03-26,2.5589538509976872
2017-03-28,2.547410349687734
2017-03-29,2.5358579241915926
2017-03-30,2.5242966046401243
