Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,13,13.0,10.87151845624421
2,2013-01-02,6,9.325,10.869549806055566
3,2013-01-03,9,9.205661948376354,10.867587604955986
4,2013-01-04,7,8.56892144638404,10.865631829035197
5,2013-01-05,7,8.189412699735449,10.863682454403069
6,2013-01-06,11,8.782318239762978,10.86173945718965
7,2013-01-07,7,8.445325976226794,10.859802813545112
8,2013-01-08,7,8.195494118776464,10.85787249963981
9,2013-01-09,9,8.324540795966687,10.855948491664224
10,2013-01-10,12,8.878033104849601,10.854030765829007
11,2013-01-11,8,8.752744080685376,10.852119298364961
12,2013-01-12,7,8.513970988874389,10.850214065523033
13,2013-01-13,9,8.577574704129518,10.848315043574333
14,2013-01-14,13,9.136402344936826,10.846422208810118
15,2013-01-15,8,8.997138451927961,10.844535537541804
16,2013-01-16,14,9.593931007651731,10.84265500610096
17,2013-01-17,7,9.291768022619987,10.8407805908393
18,2013-01-18,10,9.372552171852512,10.838912268128702
19,2013-01-19,5,8.88301528887888,10.83705001436119
20,2013-01-20,3,8.23520239435439,10.835193805948943
21,2013-01-21,7,8.101181032359978,10.833343619324298
22,2013-01-22,9,8.19742771200803,10.831499430939742
23,2013-01-23,12,8.59984608248487,10.829661217267908
24,2013-01-24,13,9.060625700400674,10.827828954801598
25,2013-01-25,14,9.573014031924814,10.826002620053751
26,2013-01-26,11,9.719795836424328,10.824182189557476
27,2013-01-27,8,9.544233561192923,10.822367639866021
28,2013-01-28,11,9.691832537080598,10.820558947552788
29,2013-01-29,7,9.4205783337767,10.818756089211346
30,2013-01-30,8,9.278215031737613,10.816959041455407
31,2013-01-31,8,9.15075304261111,10.815167780918834
32,2013-02-01,14,9.63215682856524,10.813382284255647
33,2013-02-02,12,9.86627704779738,10.811602528140023
34,2013-02-03,15,10.372033978699818,10.809828489266287
35,2013-02-04,6,9.942723552074193,10.80806014434892
36,2013-02-05,6,9.556710396540236,10.806297470122557
37,2013-02-06,10,9.599995310213473,10.80454044334198
38,2013-02-07,16,10.223421940980332,10.802789040782132
39,2013-02-08,11,10.298904706477598,10.801043239238107
40,2013-02-09,14,10.657944091800324,10.799303015525153
41,2013-02-10,9,10.497392982095851,10.797568346478664
42,2013-02-11,13,10.739352128652255,10.795839208954208
43,2013-02-12,10,10.66797259226414,10.794115579827476
44,2013-02-13,11,10.699985847098056,10.792397435994337
45,2013-02-14,14,11.017790161959184,10.790684754370801
46,2013-02-15,9,10.823675942590349,10.788977511893039
47,2013-02-16,10,10.744513428447682,10.787275685517368
48,2013-02-17,13,10.961096975019004,10.785579252220263
49,2013-02-18,9,10.772930354628098,10.783888188998354
50,2013-02-19,13,10.986465019432378,10.782202472868416
51,2013-02-20,10,10.891942135561377,10.780522080867383
52,2013-02-21,14,11.18958248826242,10.77884699005235
53,2013-02-23,19,11.9371468435026,10.777177177500546
54,2013-02-24,15,12.230164631676555,10.775512620309376
55,2013-02-25,15,12.495035987587313,10.773853295596378
56,2013-02-26,16,12.830075236641386,10.77219918049926
57,2013-02-27,16,13.132981537194365,10.770550252175873
58,2013-02-28,15,13.311330172208786,10.76890648780422
59,2013-03-01,19,13.85458916898593,10.767267864582463
60,2013-03-02,15,13.96394562837696,10.765634359728924
61,2013-03-03,11,13.681033780675454,10.764005950482064
62,2013-03-04,11,13.425180673813554,10.762382614100504
63,2013-03-05,12,13.289200790011295,10.760764327863017
64,2013-03-07,15,13.45240377465382,10.75915106906853
65,2013-03-08,8,12.932349584843918,10.757542815036128
66,2013-03-09,12,12.843434092930035,10.75593954310504
67,2013-03-10,11,12.667653777645345,10.754341230634656
68,2013-03-11,11,12.50865351998485,10.752747855004518
69,2013-03-12,13,12.555495358301403,10.751159393614316
70,2013-03-13,3,11.644622411057734,10.7495758238839
71,2013-03-14,12,11.678495679595835,10.747997123253269
72,2013-03-15,16,12.090373179287123,10.746423269182584
73,2013-03-17,19,12.748875018064759,10.744854239152145
74,2013-03-19,12,12.677510234427695,10.743290010662413
75,2013-03-21,5,11.945916675413024,10.741730561234004
76,2013-03-22,14,12.141640989901516,10.740175868407688
77,2013-03-23,14,12.318707229086149,10.738625909744382
78,2013-03-24,11,12.193064918396473,10.737080662825164
79,2013-03-25,9,11.888851453591931,10.735540105251257
80,2013-03-26,13,11.994710400088,10.734004214644044
81,2013-03-27,13,12.090481141058712,10.73247296864506
82,2013-03-28,19,12.748710108135436,10.730946344915996
83,2013-03-29,12,12.6773867808623,10.72942432113868
84,2013-03-30,15,12.898637444304551,10.727906875015123
85,2013-03-31,7,12.336748931229515,10.726393984267462
86,2013-04-01,6,11.733138699635953,10.724885626638002
87,2013-04-02,9,11.472796720340645,10.723381779889197
