Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,4,4.0,2.3820733704755908
2,2013-01-02,4,4.0,2.381062927085813
3,2013-01-03,1,2.8984179850124896,2.380066141965777
4,2013-01-04,1,2.350374064837905,2.3790829611388515
5,2013-01-06,2,2.2656215601721885,2.378113330705259
6,2013-01-07,4,2.631496189073208,2.377157196842078
7,2013-01-09,5,3.0793216349624,2.376214505803244
8,2013-01-10,4,3.238465516574601,2.3752852039195487
9,2013-01-11,6,3.681429150961317,2.374369237598639
10,2013-01-12,1,3.277629154965473,2.3734665533250188
11,2013-01-13,4,3.3807062915326265,2.372577097660048
12,2013-01-14,4,3.465071530667837,2.3717008172419414
13,2013-01-15,1,3.142482335103128,2.370837658785771
14,2013-01-16,1,2.871753432137826,2.3699875690834658
15,2013-01-17,1,2.642373696277893,2.3691504950038103
16,2013-01-18,6,3.0429057445285363,2.3683263834924437
17,2013-01-19,2,2.9214192778708217,2.3675151815718616
18,2013-01-20,1,2.702253486662155,2.3667168363414186
19,2013-01-22,1,2.511674659208498,2.365931294977321
20,2013-01-23,4,2.675562784543632,2.365158504732636
21,2013-01-24,1,2.493761642060373,2.364398412937283
22,2013-01-25,1,2.3338077432108415,2.3636509669980392
23,2013-01-26,5,2.6159653623422967,2.362916114398537
24,2013-01-27,1,2.446743122351712,2.3621938026992675
25,2013-01-28,4,2.60787095994668,2.3614839795375744
26,2013-01-29,1,2.442483068136025,2.36078659262766
27,2013-01-30,1,2.29522976977285,2.360101589760581
28,2013-01-31,4,2.468075037665904,2.3594289188042517
29,2013-02-01,4,2.62244611367272,2.3587685277034423
30,2013-02-02,1,2.4598526257734137,2.3581203644797784
31,2013-02-03,1,2.3142779651001826,2.3574843772317413
32,2013-02-04,4,2.4816262104665183,2.3568605141346697
33,2013-02-05,1,2.335130590571084,2.3562487234407588
34,2013-02-06,3,2.400631264272109,2.3556489534790583
35,2013-02-07,1,2.263096741773116,2.355061152655474
36,2013-02-08,1,2.139432997004605,2.3544852694527694
37,2013-02-10,2,2.1258180933582285,2.3539212524305624
38,2013-02-11,3,2.2109724498237404,2.353369050225329
39,2013-02-12,3,2.2876652958925843,2.3528286115504
40,2013-02-13,1,2.162750231655296,2.3522998851959622
41,2013-02-15,2,2.1469899111317354,2.351782820029059
42,2013-02-18,3,2.2294613465708544,2.3512773649935896
43,2013-02-19,2,2.207308377907496,2.350783469110309
44,2013-02-20,2,2.1873202209766744,2.35030108147683
45,2013-02-21,2,2.169280548499883,2.34983015126762
46,2013-02-22,3,2.249196914870646,2.3493706277340016
47,2013-02-23,1,2.129138086723466,2.3489224602041556
48,2013-02-24,4,2.3087879739953583,2.348485598083119
49,2013-02-25,4,2.4710592208288653,2.3480599908527835
50,2013-02-26,3,2.521774829214233,2.3476455880718965
51,2013-02-27,3,2.567598270889216,2.3472423393760637
52,2013-02-28,4,2.7047709280460097,2.346850194477744
53,2013-03-01,3,2.733028409863308,2.3464691031662546
54,2013-03-02,2,2.662900867878093,2.34609901530777
55,2013-03-03,6,2.98201801904248,2.345739880845317
56,2013-03-04,1,2.7925570641339803,2.3453916497987817
57,2013-03-05,1,2.6212669328654905,2.345054272264906
58,2013-03-06,5,2.8484975703973685,2.3447276984172847
59,2013-03-07,2,2.7674673906161504,2.344411878506373
60,2013-03-08,2,2.6941945401564165,2.344106762859481
61,2013-03-09,3,2.7233840053251592,2.3438123018807726
62,2013-03-10,1,2.5589201499061254,2.343528446051271
63,2013-03-12,2,2.505592246689752,2.343255145928853
64,2013-03-13,3,2.552756648274418,2.3429923521482534
65,2013-03-14,6,2.8815571961525963,2.3427400154210622
66,2013-03-15,5,3.083586978819413,2.3424980865357248
67,2013-03-16,2,2.9802617438648404,2.342266516357544
68,2013-03-17,2,2.8867999762374468,2.3420452558286793
