Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,3,3.0,14.902916103261788
2,2013-01-02,9,6.150000000000001,14.923302589801082
3,2013-01-03,17,10.13405495420483,14.943645153567605
4,2013-01-04,20,12.982200748129676,14.963943887071155
5,2013-01-05,11,12.502723255319333,14.984198882626355
6,2013-01-06,16,13.240488901928297,15.004410232352598
7,2013-01-07,10,12.627792658540292,15.024578028174096
8,2013-01-08,15,13.037840617355355,15.044702361819846
9,2013-01-09,16,13.512985466584768,15.064783324823658
10,2013-01-10,15,13.736916970582762,15.084821008524125
11,2013-01-11,20,14.630613981186507,15.104815504064653
12,2013-01-12,6,13.454881364414975,15.124766902393436
13,2013-01-13,10,13.002761664741927,15.144675294263465
14,2013-01-14,7,12.244239153899601,15.164540770232543
15,2013-01-15,16,12.704500327214305,15.184363420663262
16,2013-01-16,15,12.97833103454475,15.204143335723012
17,2013-01-17,15,13.213832105138376,15.223880605383986
18,2013-01-18,10,12.847247849298606,15.243575319423167
19,2013-01-19,12,12.752392704076623,15.263227567422351
20,2013-01-20,12,12.66954238472281,15.28283743876812
21,2013-01-21,12,12.596896004887677,15.302405022651858
22,2013-01-22,15,12.854223440896082,15.321930408069756
23,2013-01-23,18,13.3987903448026,15.341413683822784
24,2013-01-24,24,14.508938177341554,15.360854938516738
25,2013-01-25,13,14.352407761105669,15.38025426056218
26,2013-01-26,8,13.698990071687513,15.399611738174508
27,2013-01-27,10,13.321385300650256,15.418927459373881
28,2013-01-28,20,13.998524616198829,15.438201511985278
29,2013-01-29,17,14.300981326545394,15.457433983638484
30,2013-01-30,17,14.5714635671105,15.476624961768056
31,2013-01-31,22,15.31222784113693,15.495774533613375
32,2013-02-01,16,15.38050568387415,15.51488278621861
33,2013-02-02,17,15.54063299674295,15.533949806432727
34,2013-02-03,18,15.78292147220428,15.552975680909492
35,2013-02-04,13,15.509653421151087,15.571960496107474
36,2013-02-05,24,16.340902538973268,15.590904338290029
37,2013-02-06,16,16.307615187194024,15.609807293525328
38,2013-02-07,18,16.472470966673743,15.628669447686336
39,2013-02-08,15,16.329347967783878,15.647490886450793
40,2013-02-09,17,16.394407220333722,15.666271695301285
41,2013-02-10,12,15.968863947067005,15.685011959525145
42,2013-02-11,16,15.971874268999658,15.703711764214535
43,2013-02-12,14,15.781502907800732,15.722371194266422
44,2013-02-13,15,15.70615234589539,15.740990334382547
45,2013-02-14,15,15.638147103470136,15.759569269069456
46,2013-02-15,24,16.44256897948469,15.778108082638516
47,2013-02-16,14,16.207816583081318,15.796606859205866
48,2013-02-17,18,16.379911352094027,15.815065682692444
49,2013-02-18,18,16.53535833380547,15.833484636824009
50,2013-02-19,20,16.86755319730927,15.851863805131106
51,2013-02-20,18,16.976064026899973,15.870203270949071
52,2013-02-21,22,17.457176715337976,15.888503117418047
53,2013-02-22,13,17.030563614004304,15.906763427482971
54,2013-02-23,27,17.984322103198767,15.92498428389359
55,2013-02-24,22,18.368329781629992,15.94316576920444
56,2013-02-25,25,19.002250644174737,15.961307965774848
57,2013-02-26,25,19.575373416682485,15.979410955768964
58,2013-02-27,16,19.233832622504192,15.997474821155706
59,2013-02-28,28,20.070987781661664,16.01549964370881
60,2013-03-01,30,21.01894600944134,16.033485505006816
61,2013-03-02,32,22.067099607279143,16.051432486433036
62,2013-03-03,21,21.965265474557143,16.06934066917561
63,2013-03-04,31,22.82729102228408,16.087210134227462
64,2013-03-05,17,22.271392187596373,16.10504096238631
65,2013-03-07,17,21.768603013024517,16.12283323425469
66,2013-03-08,27,22.267506261393084,16.140587030239914
67,2013-03-09,23,22.33735306568633,16.158302430554098
68,2013-03-10,28,22.87725069531756,16.175979515214177
69,2013-03-11,24,22.984286450205502,16.19361836404186
70,2013-03-12,20,22.69981079589456,16.211219056663662
71,2013-03-13,19,22.347158606986078,16.228781672510898
72,2013-03-14,26,22.695306628641344,16.246306290819685
73,2013-03-15,27,23.105552879844986,16.263792990630932
74,2013-03-16,28,23.571974046698088,16.281241850790348
75,2013-03-17,26,23.803341781069932,16.298652949948448
76,2013-03-18,28,24.20322237170165,16.316026366560536
77,2013-03-19,28,24.56498300676188,16.33336217888672
78,2013-03-20,17,23.844215027081994,16.3506604649919
79,2013-03-21,25,23.954330342669433,16.367921302745792
80,2013-03-22,23,23.863411441672092,16.385144769822883
81,2013-03-23,19,23.400089710844345,16.402330943702488
82,2013-03-24,17,22.79039104360416,16.41947990166869
83,2013-03-25,16,22.143527487932857,16.436591720810405
84,2013-03-26,18,21.74881768513724,16.453666478021322
85,2013-03-27,14,21.010685923641145,16.47070424999993
86,2013-03-28,11,20.057112961487032,16.487705113249532
87,2013-03-29,21,20.146926580492558,16.50466914407822
88,2013-03-30,14,19.56141739160336,16.521596418598882
89,2013-03-31,19,19.507941829092807,16.5384870127292
90,2013-04-01,15,19.078561442625737,16.55534100219168
91,2013-04-02,20,19.166327221995985,16.572158462513592
92,2013-04-03,19,19.150484945736093,16.588939469027032
93,2013-04-04,22,19.421891953187927,16.605684096868874
94,2013-04-05,24,19.857938032987406,16.622392420980812
95,2013-04-06,28,20.633430094626483,16.639064516109332
96,2013-04-07,13,19.90638790358101,16.655700456805697
97,2013-04-08,13,19.248596687949355,16.672300317425986
98,2013-04-09,22,19.510649511503576,16.68886417213109
99,2013-04-10,21,19.652499473883164,16.705392094886676
100,2013-04-11,19,19.590353868889636,16.72188415946322
101,2013-04-12,27,20.296063199689648,16.738340439435994
102,2013-04-13,10,19.315449611351788,16.75476100818507
103,2013-04-14,12,18.618716891853058,16.771145938895312
104,2013-04-15,16,18.36930775856091,16.787495304556412
105,2013-04-16,13,17.857931156251677,16.8038091779628
106,2013-04-17,25,18.53814498793112,16.82008763171377
107,2013-04-18,24,19.05833327909781,16.836330738213373
108,2013-04-19,19,19.052777616391715,16.852538569670482
109,2013-04-20,20,19.14299092207236,16.868711198098758
110,2013-04-21,13,18.557934485447323,16.884848695316652
111,2013-04-22,13,18.02859946587717,16.900951132947426
112,2013-04-23,18,18.025875670323018,16.917018582419146
113,2013-04-24,16,17.83293276543236,16.933051114964652
114,2013-04-25,21,18.13456156124796,16.949048801621608
115,2013-04-26,15,17.836028893470566,16.965011713232474
116,2013-04-27,14,17.470689491908427,16.98093992044449
117,2013-04-28,20,17.711578185438295,16.996833493709715
118,2013-04-29,14,17.358091921968185,17.012692503284992
119,2013-04-30,20,17.609703906776733,17.02851701923197
120,2013-05-01,22,18.02782988768064,17.04430711141709
121,2013-05-02,14,17.64422493000625,17.06006284951161
122,2013-05-03,15,17.39239273029402,17.075784302991572
123,2013-05-04,16,17.259783301397754,17.091471541137796
124,2013-05-05,16,17.139803450299713,17.107124633035944
125,2013-05-06,24,17.793157912208756,17.122743647576453
126,2013-05-07,17,17.717618811372503,17.138328653454558
127,2013-05-08,13,17.26832042530559,17.153879719170288
128,2013-05-09,13,16.861812607783115,17.169396913028493
129,2013-05-10,14,16.589258352526105,17.184880303138794
130,2013-05-11,21,17.00932992487296,17.200329957415633
131,2013-05-12,19,17.19891793461052,17.215745943578227
132,2013-05-13,17,17.179973334734722,17.231128329150618
133,2013-05-14,19,17.353309494663392,17.24647718146163
