Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,7,7.0,7.0679823467172325
2,2013-01-02,11,9.1,7.057035064143447
3,2013-01-03,7,8.328892589508742,7.0461119263105205
4,2013-01-04,8,8.2339463840399,7.0352129111320485
5,2013-01-05,5,7.451682274027022,7.024337996499772
6,2013-01-06,3,6.5125806554918055,7.013487160283582
7,2013-01-07,6,6.415664340837463,7.002660380331527
8,2013-01-08,1,5.4795395469476205,6.9918576344697945
9,2013-01-09,5,5.402619058783158,6.981078900502725
10,2013-01-10,6,5.492579452323621,6.9703241562128175
11,2013-01-12,7,5.707677548716957,6.959593379360707
12,2013-01-13,3,5.338815632674123,6.94888654768519
13,2013-01-14,5,5.2944768534422355,6.938203638903209
14,2013-01-15,9,5.762715120775173,6.927544630709855
15,2013-01-16,8,6.036890023210839,6.91690950077837
16,2013-01-17,10,6.509650364254824,6.906298226760146
17,2013-01-18,8,6.68325887325114,6.895710786284725
18,2013-01-19,4,6.377194204937086,6.885147156959798
19,2013-01-20,4,6.1110511846664215,6.874607316371208
20,2013-01-21,3,5.768475316002196,6.864091242082944
21,2013-01-22,8,6.010599180755429,6.853598911637151
22,2013-01-23,7,6.116545480423963,6.843130302554121
23,2013-01-24,4,5.892555844260567,6.832685392332292
24,2013-01-25,8,6.113245240828062,6.822264158448258
25,2013-01-26,11,6.620175059413153,6.811866578356758
26,2013-01-27,3,6.247798708339739,6.801492629490684
27,2013-01-28,8,6.4266690363822025,6.7911422892610815
28,2013-01-29,8,6.58618778387624,6.780815535057139
29,2013-01-30,9,6.829426061365809,6.7705123442461925
30,2013-01-31,10,7.14716522754262,6.760232694173737
31,2013-02-01,9,7.331927571714963,6.749976562163418
32,2013-02-02,8,7.398249744847008,6.739743925517023
33,2013-02-04,9,7.556622615742983,6.729534761514487
34,2013-02-05,9,7.698819248243887,6.71934904741391
35,2013-02-06,5,7.433809587181373,6.709186760451527
36,2013-02-09,10,7.685052984256974,6.69904787784173
37,2013-02-10,5,7.422871589239935,6.688932376777061
38,2013-02-11,7,7.381679524092297,6.678840234428209
39,2013-02-12,6,7.247381380720732,6.668771427944017
40,2013-02-13,5,7.029365262375463,6.658725934451471
41,2013-02-14,8,7.1233590737555,6.648703731055713
42,2013-02-15,12,7.5948465538650725,6.638704794840035
43,2013-02-16,7,7.537418070749243,6.6287291028658775
44,2013-02-17,5,7.292766546728973,6.6187766321728265
45,2013-02-18,3,6.879356279975336,6.608847359778628
46,2013-02-19,8,6.987163764125204,6.598941262679168
47,2013-02-22,11,7.372832676920714,6.589058317848486
48,2013-02-23,9,7.529081742706518,6.579198502238772
49,2013-02-24,2,6.998568138003176,6.569361792780371
50,2013-02-25,11,7.382231223333387,6.5595481663817665
51,2013-02-26,7,7.3456059027966285,6.5497575999296025
52,2013-02-27,7,7.312509265832139,6.5399900702886615
53,2013-02-28,10,7.5697390841975345,6.530245554301892
54,2013-03-01,12,7.993574373796106,6.52052402879038
55,2013-03-03,7,7.898561726259277,6.510825470553364
56,2013-03-05,4,7.5258985010361075,6.501149856368233
57,2013-03-06,6,7.380089277009455,6.4914971629905285
58,2013-03-07,8,7.439306812068014,6.481867367153938
59,2013-03-08,11,7.779347395836294,6.472260445570301
60,2013-03-09,5,7.513993181962443,6.462676374929608
61,2013-03-10,6,7.369480879032303,6.453115131899994
62,2013-03-11,5,7.143359504165645,6.4435766931277545
63,2013-03-12,11,7.511330762916553,6.434061035237322
64,2013-03-13,12,7.939530759905063,6.42456813483129
65,2013-03-14,10,8.13605979655988,6.415097968490394
66,2013-03-15,9,8.218451282995643,6.4056505127735255
67,2013-03-16,9,8.29297571563593,6.3962257442177215
68,2013-03-17,4,7.88366758821386,6.3868236393381705
69,2013-03-18,9,7.990091597476738,6.37744417462821
70,2013-03-19,7,7.895711597527144,6.3680873265593325
71,2013-03-20,4,7.524386873638954,6.358753071581173
72,2013-03-21,9,7.665025827099582,6.349441386121518
73,2013-03-22,12,8.078157901808936,6.340152246586312
74,2013-03-23,4,7.6895258213150885,6.330885629359638
75,2013-03-24,9,7.814401521783938,6.321641510803737
76,2013-03-25,11,8.117942800232223,6.312419867258995
77,2013-03-26,10,8.297267025789468,6.303220675043949
78,2013-03-27,7,8.173667470780838,6.294043910455291
