Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,639,639.0,980.5912557531587
2,2013-01-02,450,539.775,983.2849692611817
3,2013-01-03,537,538.7560366361365,985.9707429750168
4,2013-01-04,656,572.6025561097257,988.6485901276732
5,2013-01-05,594,577.7784156984881,991.3185239386167
6,2013-01-06,385,537.1109756034571,993.9805576137712
7,2013-01-07,389,509.10685613161735,996.6347043455164
8,2013-01-08,366,484.370116967366,999.28097731269
9,2013-01-09,465,481.2630554905463,1001.9193896805856
10,2013-01-10,601,499.2944018329018,1004.5499546009552
11,2013-01-11,695,527.2201865013877,1007.1726852120073
12,2013-01-12,861,572.6903945776255,1009.7875946384064
13,2013-01-13,488,561.6074682126236,1012.3946959912764
14,2013-01-14,539,558.7507375092958,1014.994002368196
15,2013-01-15,545,557.0656114218501,1017.5855268532016
16,2013-01-16,666,570.0604208006573,1020.1692825167876
17,2013-01-17,836,601.0393083855298,1022.745282415904
18,2013-01-18,973,643.4668306942182,1025.3135395939585
19,2013-01-19,983,681.479872697029,1027.8740670808163
20,2013-01-20,909,706.5334319677897,1030.4268778927992
21,2013-01-21,1166,756.3862621760406,1032.9719850326858
22,2013-01-22,1538,840.082456561413,1035.5094014897118
23,2013-01-23,1344,893.4110092691733,1038.0391402395703
24,2013-01-24,1016,906.248402998694,1040.5612142444115
25,2013-01-25,810,896.2640293446535,1043.075636452842
26,2013-01-26,852,891.7109683847118,1045.582419799926
27,2013-01-27,513,853.0509380156743,1048.0815772071849
28,2013-01-28,466,813.8081580307944,1050.5731215825965
29,2013-01-29,521,784.3020715512598,1053.057065820596
30,2013-01-30,553,761.122127234514,1055.5334228020756
31,2013-01-31,592,744.2574822355327,1058.002205394385
32,2013-02-01,741,743.9340991835571,1060.4634264513302
33,2013-02-02,807,750.1697328198303,1062.9170988131739
34,2013-02-03,500,725.5238613044313,1065.3632353066378
35,2013-02-04,479,701.3165324992062,1067.8018487448983
36,2013-02-05,570,688.4599605345985,1070.2329519275904
37,2013-02-06,518,671.8154360095534,1072.6565576408052
38,2013-02-07,849,689.0750445733938,1075.0726786570917
39,2013-02-08,1191,737.8617483279647,1077.4813277354554
40,2013-02-09,1592,820.7208072118797,1079.8825176213588
41,2013-02-10,796,818.3269068081889,1082.2762610467214
42,2013-02-11,736,810.3673078909685,1084.6625707299206
43,2013-02-12,653,795.1745397300391,1087.0414593757896
44,2013-02-13,727,788.601320583929,1089.4129396756196
45,2013-02-14,870,796.4403328862479,1091.777024307158
46,2013-02-15,1323,847.0961050571533,1094.13372593461
47,2013-02-16,1882,946.5594862044372,1096.4830572086378
48,2013-02-17,1585,1007.8658635053192,1098.8250307663595
49,2013-02-18,922,999.6270616772833,1101.1596592313522
50,2013-02-19,723,973.1036581484337,1103.4869552136486
51,2013-02-20,1023,977.8847157972259,1105.8069313097383
52,2013-02-21,1665,1043.6856900571852,1108.1196001025692
53,2013-02-22,2005,1135.696688344482,1110.4249741615454
54,2013-02-23,2137,1231.48961953681,1112.7230660425275
55,2013-02-24,697,1180.3779210344433,1115.013888287834
56,2013-02-25,614,1126.2378977211756,1117.2974534262412
57,2013-02-26,612,1077.0992238310657,1119.5737739729802
58,2013-02-27,756,1046.4259287269545,1121.8428624297412
59,2013-02-28,1025,1044.3797863250245,1124.1047312846704
60,2013-03-01,1769,1113.561863903696,1126.3593930123711
61,2013-03-02,1884,1187.1010255319968,1128.6068600739045
62,2013-03-03,1753,1241.105198038591,1130.8471449167873
63,2013-03-04,2087,1321.814036569119,1133.080259974995
64,2013-03-05,1427,1331.8483311106352,1135.3062176689584
65,2013-03-06,765,1277.781929984729,1137.5250304055667
66,2013-03-07,756,1228.0210916355245,1139.7367105781661
67,2013-03-08,1021,1208.280633922478,1141.9412705665586
68,2013-03-09,1526,1238.5731693079606,1144.138722737004
69,2013-03-10,1507,1264.1632706204066,1146.3290794422196
70,2013-03-11,1546,1291.0292197633235,1148.51235302138
71,2013-03-12,746,1239.0790639386273,1150.688555800115
72,2013-03-13,829,1199.994910132902,1152.8577000905134
73,2013-03-14,948,1175.9792699267348,1155.0197981911192
74,2013-03-15,1407,1197.9946183088452,1157.1748623869355
75,2013-03-16,1659,1241.9240378235154,1159.3229049494216
76,2013-03-17,1186,1236.5952890646804,1161.4639381364927
77,2013-03-18,1253,1238.1583457477236,1163.5979741925225
78,2013-03-19,1613,1273.872089135354,1165.7250253483414
79,2013-03-20,2100,1352.5799264511336,1167.8451038212372
80,2013-03-21,2636,1474.8511541254006,1169.9582218149533
81,2013-03-22,2618,1583.7553067385422,1172.0643915196915
82,2013-03-23,1741,1598.7350779985697,1174.1636251121104
83,2013-03-24,723,1515.3111481037226,1176.2559347553254
84,2013-03-25,791,1446.3137271228563,1178.3413325989086
85,2013-03-26,830,1387.6053208187589,1180.4198307788895
86,2013-03-27,771,1328.8702684219431,1182.491441417756
87,2013-03-28,896,1287.637709505679,1184.5561766244505
88,2013-03-29,982,1258.5250000819913,1186.614048494374
89,2013-03-30,1027,1236.4720145496374,1188.6650691093844
90,2013-03-31,580,1173.9432113842993,1190.7092505377964
91,2013-04-01,747,1133.2774465385605,1192.7466048343815
92,2013-04-02,868,1108.0103943798686,1194.7771440403696
93,2013-04-03,829,1081.435565068725,1196.8008801834453
94,2013-04-04,897,1063.8688313216217,1198.8178252777525
95,2013-04-05,1193,1076.167951203781,1200.8279913238905
96,2013-04-06,1131,1081.390401976518,1202.8313903089165
97,2013-04-07,719,1046.8749321857497,1204.8280342063451
98,2013-04-08,623,1006.5036706092925,1206.8179349761474
99,2013-04-09,645,972.0730362676193,1208.8011045647506
100,2013-04-10,710,947.112575695264,1210.7775549050407
101,2013-04-11,773,930.5297501319926,1212.74729791636
102,2013-04-12,1075,944.2893286605513,1214.7103455045074
103,2013-04-13,1202,968.8340205695152,1216.666709561739
104,2013-04-14,736,946.6586829254076,1218.616401966769
105,2013-04-15,960,947.929319235099,1220.5594345847674
106,2013-04-16,1474,998.0325262085988,1222.4958192673614
107,2013-04-17,1714,1066.2214283122826,1224.4255678526365
108,2013-04-18,1711,1127.6301527970709,1226.3486921651331
109,2013-04-19,1263,1140.5227550169839,1228.26520401585
110,2013-04-20,1266,1152.4731665931295,1230.1751152022434
111,2013-04-21,1145,1151.7614257845282,1232.0784375082255
112,2013-04-22,1765,1210.1658907231015,1233.9751827041662
113,2013-04-23,2077,1292.7225320571285,1235.865362546892
114,2013-04-24,2020,1361.987820929145,1237.7489887796871
115,2013-04-25,1509,1375.9891213203607,1239.6260731322918
116,2013-04-26,1274,1366.2757834952854,1241.4966273209047
117,2013-04-27,1664,1394.6307036668454,1243.3606630481802
118,2013-04-28,1057,1362.4751596073895,1245.2181920032303
119,2013-04-29,582,1288.1436922730368,1247.0692258616245
120,2013-04-30,574,1220.1295935659093,1248.9137762853884
121,2013-05-01,593,1160.4026368908007,1250.751854923005
122,2013-05-02,742,1120.5545682874397,1252.5834734094149
123,2013-05-03,993,1108.406459434462,1254.4086433660152
124,2013-05-04,993,1097.415323257838,1256.22737640066
125,2013-05-05,807,1069.7566190381235,1258.0396841076602
126,2013-05-06,1267,1088.5417656204359,1259.8455780677843
127,2013-05-07,1309,1109.5378513285737,1261.6450698482586
128,2013-05-08,1347,1132.1533558320125,1263.4381710027642
129,2013-05-09,834,1103.757727959605,1265.224893071441
130,2013-05-10,1106,1103.971278155223,1267.0052475808855
131,2013-05-11,1287,1121.402620261044,1268.7792460441522
132,2013-05-12,621,1073.745140626512,1270.5468999607494
133,2013-05-13,608,1029.3883871116554,1272.308220816647
134,2013-05-14,884,1015.5418533072244,1274.0632200842686
135,2013-05-15,778,992.9187889911067,1275.8119092224956
136,2013-05-16,903,984.3550842981401,1277.5542996766671
137,2013-05-17,1791,1061.178494852912,1279.2904028785795
138,2013-05-18,2117,1161.7330248714145,1281.020230246485
139,2013-05-19,2027,1244.1394783116355,1282.7437931850932
140,2013-05-20,2322,1346.7929456973304,1284.4611030855715
141,2013-05-21,2369,1444.1460708794773,1286.172171325544
142,2013-05-22,1461,1445.751208066094,1287.877009269091
143,2013-05-23,1376,1439.1082318257202,1289.5756282667512
144,2013-05-24,910,1388.7169438997614,1291.2680396555193
145,2013-05-25,1208,1371.5057978095094,1292.9542547588476
146,2013-05-26,984,1334.6004670945406,1294.6342848866448
147,2013-05-27,624,1266.9242045286874,1296.308141335278
148,2013-05-28,715,1214.359975175098,1297.9758353875698
149,2013-05-29,721,1167.3732951840284,1299.6373783128004
150,2013-05-30,1124,1163.2425039186035,1301.2927813667081
151,2013-05-31,2143,1256.552767144721,1302.9420557914862
152,2013-06-01,3008,1423.357306761744,1304.5852128157867
153,2013-06-02,3096,1582.656646521736,1306.2222636547176
154,2013-06-03,2688,1687.9274634014726,1307.853219509845
155,2013-06-04,2100,1727.1724740749448,1309.4780915691906
156,2013-06-05,1638,1718.679856089057,1311.0968910072352
157,2013-06-06,1718,1718.6151078803916,1312.7096289849146
158,2013-06-07,1325,1681.1279496637858,1314.316316649622
159,2013-06-08,1345,1649.1157600526287,1315.9169651352095
160,2013-06-09,1044,1591.4856812672795,1317.511585561984
161,2013-06-10,1257,1559.6298988985131,1319.1001890367106
162,2013-06-11,1564,1560.0460990412487,1320.6827866526105
163,2013-06-12,1537,1557.8512322853821,1322.2593894893635
164,2013-06-13,1480,1550.4368286588847,1323.8300086131046
165,2013-06-14,1800,1574.2047513391076,1325.3946550764274
166,2013-06-15,2239,1637.5185884014081,1326.9533399183827
167,2013-06-16,2369,1707.1834885833523,1328.506074164476
168,2013-06-17,1713,1707.7374420792255,1330.0528688266718
169,2013-06-18,2060,1741.286258632773,1331.593734903392
170,2013-06-19,1499,1718.2113759163956,1333.128683379514
171,2013-06-20,1185,1667.4293382395092,1334.6577252263733
172,2013-06-21,1943,1693.6741640459684,1336.1808714017625
173,2013-06-22,2163,1738.3718640594586,1337.6981328499307
174,2013-06-23,1815,1745.669781967685,1339.209520501584
175,2013-06-24,1883,1758.7488506753687,1340.715045273886
176,2013-06-25,1152,1700.9632445553714,1342.2147180704574
177,2013-06-26,880,1622.7762672996087,1343.7085497813755
178,2013-06-27,1221,1584.511860188826,1345.196551283174
179,2013-06-28,2209,1643.986922109448,1346.678733438846
180,2013-06-29,2711,1745.6072167664802,1348.1551070978396
181,2013-06-30,1915,1761.7398630077055,1349.6256830960597
182,2013-07-01,1503,1737.0979709900519,1351.0904722558694
183,2013-07-02,1084,1674.8981635379528,1352.5494853860887
184,2013-07-03,1306,1639.7650047525601,1354.002733281994
185,2013-07-04,1218,1599.5969086964747,1355.45022672532
186,2013-07-05,1434,1583.8257744051148,1356.8919764842567
