Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,4,4.0,3.578041393134207
2,2013-01-03,3,3.475,3.5766955341568845
3,2013-01-04,3,3.3005828476269774,3.575363408916365
4,2013-01-05,2,2.9251246882793014,3.5740449714727416
5,2013-01-06,4,3.18512787919418,3.5727401759356345
6,2013-01-07,1,2.7241657076505725,3.571448976464197
7,2013-01-08,5,3.154469641315131,3.5701713272671114
8,2013-01-09,7,3.819188886796346,3.5689071826025898
9,2013-01-10,6,4.169001653000656,3.567656496778373
10,2013-01-11,3,3.9929601332642246,3.5664192241517343
11,2013-01-12,2,3.708579021759719,3.565195319129473
12,2013-01-13,3,3.612050609150952,3.5639847361679227
13,2013-01-14,4,3.662819230003065,3.562787429772943
14,2013-01-15,5,3.831788409816696,3.5616033544999253
15,2013-01-16,4,3.8524024124210636,3.56043246495379
16,2013-01-18,3,3.750719123901933,3.559274715788989
17,2013-01-19,4,3.7797574650956367,3.5581300617095017
18,2013-01-20,4,3.804879326823601,3.5569984574688385
19,2013-01-21,2,3.6028108402576784,3.5558798578700417
20,2013-01-22,3,3.5364318464759905,3.5547742177656785
21,2013-01-23,4,3.5867297050265274,3.5536814920578506
22,2013-01-24,6,3.8451457613702513,3.5526016356981875
23,2013-01-25,5,3.96736159992649,3.5515346036878483
24,2013-01-26,3,3.8660604825664246,3.5504803510775234
25,2013-01-27,3,3.7762192883695818,3.5494388329674305
26,2013-01-28,1,3.4906534272119503,3.5484100045073204
27,2013-01-29,2,3.338482744087764,3.5473938208964717
28,2013-01-30,2,3.202775066671756,3.546390237383694
29,2013-01-31,2,3.0815722102646186,3.5453992092673245
30,2013-02-01,7,3.4742575734613173,3.544420691895233
31,2013-02-02,4,3.5266839444481435,3.5434546406648177
32,2013-02-03,2,3.3751240347815794,3.5425010110230066
33,2013-02-04,7,3.73353322585652,3.5415597584662573
34,2013-02-05,2,3.562751426353602,3.540630838540558
35,2013-02-06,4,3.6056869050365488,3.5397142068414285
36,2013-02-07,5,3.742197413693949,3.538809819013913
37,2013-02-08,4,3.767370489276823,3.537917630752592
38,2013-02-09,4,3.790031008935275,3.537037597801572
39,2013-02-10,5,3.9076390259925655,3.5361696759544903
40,2013-02-11,3,3.8195899129211917,3.5353138210545128
41,2013-02-12,2,3.6433854310141234,3.5344699889943367
42,2013-02-13,2,3.4844982651480216,3.5336381357161906
43,2013-02-14,5,3.6308098899299948,3.5328182172118288
44,2013-02-15,9,4.148493813728692,3.5320101895225395
45,2013-02-16,3,4.037889351843786,3.5312140087391386
46,2013-02-17,4,4.034244343510309,3.5304296310019723
47,2013-02-18,5,4.127061969790365,3.529657012500916
48,2013-02-19,8,4.498961614334223,3.528896109475375
49,2013-02-20,3,4.355136732312651,3.528146878214286
50,2013-02-21,5,4.416967156878118,3.5274092750561152
51,2013-02-22,4,4.377013446030582,3.5266832563888566
52,2013-02-23,5,4.436673190391536,3.525968778650037
53,2013-02-24,4,4.394877561472193,3.5252657983267097
54,2013-02-25,8,4.739773300529354,3.5245742719554607
55,2013-02-26,8,5.051539362996788,3.5238941561224046
56,2013-02-27,2,4.759842942429658,3.5232254074631864
57,2013-02-28,5,4.782791463700947,3.52256798266298
58,2013-03-01,1,4.421436872123183,3.52192183845649
59,2013-03-02,7,4.667685584103851,3.5212869316279507
60,2013-03-03,5,4.699412827240558,3.5206632190111256
61,2013-03-04,1,4.346299832067839,3.5200506574893096
62,2013-03-05,8,4.694975237146767,3.519449203995325
63,2013-03-06,3,4.533253611229549,3.5188588155115266
64,2013-03-07,1,4.1961962105218085,3.5182794490697984
65,2013-03-08,1,3.8913407193596674,3.5177110617515512
66,2013-03-09,3,3.806336124717193,3.5171536106877297
67,2013-03-10,3,3.729448093421785,3.516607053058808
68,2013-03-11,3,3.6598998236557536,3.5160713460947868
69,2013-03-12,6,3.8829900432121778,3.5155464470752005
70,2013-03-13,5,3.9894684740300974,3.51503231332911
71,2013-03-14,6,4.181104852919942,3.5145289022351087
72,2013-03-15,4,4.1638439621578,3.51403617122132
73,2013-03-16,6,4.338833459937509,3.5135540777653933
74,2013-03-17,4,4.306543991102074,3.513082579394512
75,2013-03-18,2,4.086752330010259,3.5126216336853866
76,2013-03-19,7,4.3643425311081625,3.5121711982642614
77,2013-03-20,4,4.329627623274011,3.5117312308069057
78,2013-03-21,4,4.298221731699433,3.5113016890386213
79,2013-03-22,4,4.269809197473272,3.5108825307342397
80,2013-03-23,6,4.434644201924068,3.5104737137181217
81,2013-03-24,6,4.583770667250727,3.5100751958641574
82,2013-03-25,5,4.623422372290658,3.509686935095768
83,2013-03-26,2,4.373510944087132,3.509308889385905
84,2013-03-27,3,4.242671161931196,3.5089410167570483
85,2013-03-28,1,3.9337829322726536,3.5085832752812074
86,2013-03-29,2,3.749579458808811,3.5082356230799228
87,2013-03-30,4,3.773432979070553,3.5078980183242647
88,2013-03-31,4,3.7950140197607793,3.507570419234832
89,2013-04-01,5,3.90979012765191,3.507252784081756
90,2013-04-02,4,3.9183825965258396,3.5069450711846946
91,2013-04-04,3,3.8309078933032543,3.5066472389128385
92,2013-04-05,5,3.9422611637137774,3.506359245684905
93,2013-04-06,1,3.662020392081287,3.5060810499691453
94,2013-04-07,4,3.694211568344098,3.5058126102833373
95,2013-04-08,4,3.7233364389543886,3.5055538851947885
96,2013-04-09,6,3.940176109086584,3.5053048333203405
97,2013-04-10,3,3.8506300838215903,3.505065413326359
98,2013-04-11,3,3.769613238966712,3.504835583928743
99,2013-04-12,7,4.077284431250477,3.5046153038929213
100,2013-04-13,2,3.879438911229685,3.5044045320338513
101,2013-04-14,2,3.700437437629669,3.5042032272160206
102,2013-04-15,2,3.538485046204147,3.504011348353448
