Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-03,6,6.0,1.9545357883175891
2,2013-01-05,2,3.9,1.9559837943833736
3,2013-01-07,1,2.8351373855120734,1.9574358690023608
4,2013-01-09,1,2.305361596009975,1.9588919644888407
5,2013-01-10,1,1.989605734321226,1.9603520332633166
6,2013-01-11,1,1.7808441269992128,1.9618160278525112
7,2013-01-12,2,1.8222810780790633,1.9632839008893603
8,2013-01-13,6,2.5444207858934083,1.9647556051130175
9,2013-01-14,2,2.457093029748251,1.9662310933688532
10,2013-01-15,2,2.3882587801034667,1.9677103186084528
11,2013-01-17,1,2.1901642129557097,1.9691932338896192
12,2013-01-19,1,2.028030338409061,1.9706797923763697
13,2013-01-20,3,2.1552262056871907,1.97216994733894
14,2013-01-21,1,2.0092492152503443,1.97366365215378
15,2013-01-22,2,2.0081157419441875,1.9751608603035573
16,2013-01-23,2,2.0071476131383177,1.976661525377156
17,2013-01-24,3,2.122803442080972,1.9781656010696744
18,2013-01-25,1,1.994731392638344,1.9796730411824288
19,2013-01-26,2,1.9953212489794616,1.981183799622952
20,2013-01-27,2,1.9958364533589408,1.982697830404992
21,2013-01-28,5,2.321792824569859,1.9842150876485134
22,2013-01-29,3,2.394416112571918,1.985735525579696
23,2013-01-30,2,2.352675870101783,1.9872590985309373
24,2013-02-01,3,2.4204629909238253,1.988785760940852
25,2013-02-02,4,2.5843170103948383,1.9903154673542682
26,2013-02-03,2,2.5242133323599347,1.991848172422232
27,2013-02-04,1,2.3686167464747667,1.9933838309020049
28,2013-02-05,1,2.229853807051645,1.9949223976570656
29,2013-02-08,1,2.105922243695974,1.9964638276571092
30,2013-02-09,2,2.095307242739386,1.9980080759780456
31,2013-02-13,1,1.9860845873975532,1.9995550978020016
32,2013-02-15,2,1.9874660250452532,2.001104848417321
33,2013-02-16,3,2.0875802045045098,2.0026572832185634
34,2013-02-17,3,2.177468700584424,2.0042123577065034
35,2013-02-18,2,2.160042220385097,2.005770027488133
36,2013-02-19,1,2.046468049604624,2.007330248276661
37,2013-02-20,1,1.94428591215901,2.0088929758915133
38,2013-02-22,1,1.8523027007033417,2.010458166258327
39,2013-02-24,3,1.9638579591843968,2.012025775408961
40,2013-02-25,2,1.9673640607812557,2.0135957594814884
41,2013-02-26,1,1.8736869734688568,2.015168074720198
42,2013-02-27,2,1.88589927523249,2.016742677475596
43,2013-02-28,1,1.8003715853779492,2.018319524204404
44,2013-03-01,4,2.0124542729410093,2.01989857146956
45,2013-03-03,2,2.011254877576104,2.0214797759402168
46,2013-03-05,2,2.01017214270309,2.0230630943917483
47,2013-03-06,2,2.009194510179233,2.0246484837057377
48,2013-03-07,2,2.008311605510804,2.02623590086999
49,2013-03-08,2,2.0075141096506237,2.0278253029785245
50,2013-03-09,1,1.9109121968469944,2.0294166472315758
51,2013-03-10,4,2.1110881786850246,2.031009890935596
52,2013-03-11,1,2.0046858233204152,2.032604991503252
53,2013-03-13,1,1.9085235748105545,2.03420190645343
54,2013-03-14,1,1.8216067182743039,2.035800593411229
55,2013-03-15,2,1.8386659525365396,2.0374010101079665
56,2013-03-19,1,1.7584979365597817,2.039003114381175
57,2013-03-21,2,1.7815749816234887,2.040606864174604
58,2013-03-23,2,1.802440229962764,2.042212217538217
59,2013-03-24,1,1.7258084535545957,2.0438191326281983
60,2013-03-25,2,1.751986498935635,2.0454275677069442
61,2013-03-26,1,1.6802085662287638,2.047037481143069
62,2013-03-28,2,1.7107265076541716,2.0486488314114033
63,2013-03-29,3,1.833739163452684,2.0502615770929933
64,2013-03-30,2,1.8495997417106456,2.051875676875102
65,2013-03-31,3,1.9593257449576742,2.0534910895512084
66,2013-04-01,2,1.963204731395925,2.055107774021008
67,2013-04-03,3,2.0620681515202812,2.0567256892904124
68,2013-04-05,1,1.9608066594717544,2.058344794471549
69,2013-04-06,2,1.9645431024804705,2.059965048782762
70,2013-04-08,1,1.8725985003896253,2.0615864115486118
71,2013-04-09,1,1.7894256604319394,2.0632088421998738
72,2013-04-10,1,1.714186428186896,2.064832300273542
73,2013-04-12,1,1.6461229728956035,2.066456745412825
74,2013-04-13,3,1.7751420198390822,2.0680821373671474
75,2013-04-14,1,1.7012783724169087,2.0697084359921507
76,2013-04-15,1,1.6344567264476508,2.0713356012496953
77,2013-04-16,1,1.5740050775106007,2.0729635932078505
78,2013-04-18,1,1.519315664504186,2.074592372040909
79,2013-04-19,1,1.4698388071074282,2.0762218980293774
80,2013-04-20,3,1.6156170222456323,2.0778521315599767
81,2013-04-22,1,1.5569691476632177,2.079483033125648
82,2013-04-23,1,1.5039099934378048,2.081114563325545
83,2013-04-24,2,1.5511683241461771,2.0827466828650394
84,2013-04-25,1,1.4986643788569267,2.0843793525557177
85,2013-04-26,2,1.5464202766172854,2.0860125333153854
86,2013-04-27,3,1.6848817499994262,2.0876461861680617
87,2013-04-28,5,2.0006595211451463,2.0892802722439825
88,2013-04-30,1,1.9053443523518012,2.090914752779601
89,2013-05-03,1,1.819109406246016,2.092549589117586
90,2013-05-04,1,1.7410894302243851,2.0941847427068216
91,2013-05-08,1,1.670501661885235,2.0958201751024106
92,2013-05-09,2,1.7018856027516058,2.0974558479656684
93,2013-05-11,1,1.6350332902041462,2.099091723064131
94,2013-05-12,2,1.6697948776189764,2.1007277622715463
95,2013-05-13,2,1.7012453200445572,2.1023639275678816
96,2013-05-14,2,1.7297000585313604,2.1040001810393187
97,2013-05-15,1,1.6602005900322112,2.1056364848782567
98,2013-05-17,4,1.8830508858238384,2.1072728013833113
99,2013-05-18,3,1.9894322856686524,2.108909092959312
100,2013-05-19,3,2.0856811632659062,2.1105453221173067
101,2013-05-20,2,2.0775207200651606,2.11218145147456
102,2013-05-22,2,2.070137522235147,2.113817443754551
103,2013-05-23,2,2.063457535467148,2.115453261786976
104,2013-05-24,3,2.1526547469324715,2.1170888685077465
105,2013-05-27,3,2.233356497694598,2.1187242269589914
106,2013-05-28,1,2.1158910731127643,2.1203593002890564
107,2013-05-31,1,2.0096133580932265,2.1219940517525018
108,2013-06-01,2,2.008697781669873,2.1236284447101053
109,2013-06-02,3,2.1031092436366507,2.12526244262886
110,2013-06-03,1,1.9980494817914425,2.1268960090819755
111,2013-06-04,1,1.9029957269551203,2.1285291077488786
112,2013-06-05,1,1.816994968861744,2.1301617024152115
113,2013-06-07,2,1.8344242330731009,2.131793756972831
114,2013-06-08,4,2.0406718313861747,2.1334252354198138
115,2013-06-12,1,1.9415592339673464,2.13505610186045
116,2013-06-13,2,1.9471250717339872,2.1366863205052464
117,2013-06-15,4,2.142638575460877,2.1383158556709274
118,2013-06-18,3,2.2242926512372594,2.139944671780432
119,2013-06-19,1,2.1076925671821702,2.141572733362916
120,2013-06-20,3,2.1926747443958448,2.1432000050537523
121,2013-06-21,2,2.174324667746641,2.144826451594529
122,2013-06-22,2,2.1577222357656995,2.1464520378330496
123,2013-06-24,1,2.047462478467933,2.1480767287233364
124,2013-06-25,4,2.233419190893668,2.149700489325625
125,2013-06-26,1,2.115950263300066,2.1513232848063706
126,2013-06-28,4,2.2953841702817948,2.1529450804382417
127,2013-06-29,6,2.6482057906462617,2.1545658416001245
128,2013-06-30,4,2.7769484479514626,2.15618553377712
129,2013-07-01,1,2.607714844205239,2.157804122560548
130,2013-07-02,3,2.64507541876925,2.159421573647942
131,2013-07-04,3,2.6788778282208408,2.1610378528430534
132,2013-07-05,3,2.7094609481768845,2.162652926055848
133,2013-07-06,2,2.641893126933776,2.1642667593025102
134,2013-07-07,1,2.485522118650344,2.1658793187054397
135,2013-07-08,1,2.3440436298478833,2.1674905704932512
136,2013-07-09,1,2.216039317627675,2.1691004810007763
137,2013-07-10,1,2.1002259207657232,2.1707090166690652
138,2013-07-11,3,2.185918776252341,2.1723161440453804
139,2013-07-12,3,2.263450391799497,2.1739218297832044
140,2013-07-13,3,2.333598031185085,2.1755260406422314
141,2013-07-14,3,2.3970649325516815,2.1771287434883773
142,2013-07-19,2,2.359249199248041,2.1787299052937694
143,2013-07-21,4,2.515511275389308,2.1803294931367545
144,2013-07-23,3,2.5616530840973217,2.1819274742018946
145,2013-07-24,4,2.6986385729167597,2.1835238157799672
146,2013-07-25,1,2.5368633978017985,2.1851184852679664
147,2013-07-26,2,2.485733529536743,2.186711450169104
148,2013-07-27,2,2.4394731763183133,2.1883026780928048
149,2013-07-28,3,2.492856701160179,2.1898921367547137
150,2013-07-29,2,2.4459179535363127,2.191479793976689
151,2013-07-30,3,2.4986876866704573,2.1930656176868064
152,2013-07-31,1,2.355955490738281,2.1946495759193585
153,2013-08-02,1,2.2268168436789018,2.1962316368148516
154,2013-08-03,3,2.3004533496636244,2.1978117686200123
155,2013-08-04,4,2.46231496505562,2.1993899396877783
156,2013-08-05,3,2.5135230721075064,2.200966118477308
157,2013-08-06,1,2.3693779960095283,2.202540273553974
158,2013-08-07,3,2.4294372426318587,2.204112373589366
159,2013-08-08,2,2.3885384525997466,2.2056823873612887
160,2013-08-10,4,2.542010997965546,2.207250283753764
161,2013-08-11,3,2.5856290025414723,2.2088160317570296
162,2013-08-12,2,2.529854806753436,2.21037960046754
163,2013-08-13,1,2.3841543369847447,2.2119409590879657
164,2013-08-15,2,2.3475682069305224,2.2135000769271924
165,2013-08-16,2,2.3144664707086458,2.2150569234003243
166,2013-08-20,2,2.284517281197877,2.2166114680286797
167,2013-08-21,1,2.162182295294313,2.218163680439793
168,2013-08-24,1,2.0514982616521973,2.219713530367418
169,2013-08-25,4,2.2370698641521747,2.221260987651521
170,2013-08-26,2,2.214491780930417,2.222806022238286
171,2013-08-28,1,2.0988258927608685,2.2243486041801144
172,2013-08-29,1,1.9941758042394695,2.225888703635621
173,2013-08-30,1,1.8994923914496429,2.2274262908696403
174,2013-08-31,1,1.813826447063792,2.2289613362532203
175,2013-09-01,1,1.736319164473061,2.230493810263626
176,2013-09-02,2,1.7614316255616829,2.2320236834843397
177,2013-09-03,2,1.784152423587489,2.233550926605059
178,2013-09-04,1,1.709471239019951,2.235075510421697
179,2013-09-05,2,1.7371406452863924,2.2365974058363847
180,2013-09-06,2,1.7621748699204172,2.2381165838574684
181,2013-09-07,3,1.8800629791472632,2.2396330155995106
182,2013-09-08,1,1.7962474562943518,2.2411466722832905
183,2013-09-10,1,1.7204143643760694,2.2426575252358023
184,2013-09-11,3,1.8422796642320791,2.2441655458902585
185,2013-09-12,1,1.7620625526231848,2.245670705786086
186,2013-09-14,4,1.975199454127398,2.2471729765689297
187,2013-09-15,4,2.1680376027892074,2.248672329990648
188,2013-09-16,2,2.1520340214633755,2.25016873790932
189,2013-09-19,1,2.0423164949409767,2.2516621722892345
190,2013-09-20,2,2.0382863525434205,2.2531526052009028
191,2013-09-21,1,1.9394019375220968,2.25464000882105
192,2013-09-22,4,2.1356493729297146,2.2561243554326156
193,2013-09-23,1,2.0274922893518017,2.257605617424759
194,2013-09-24,1,1.9296358804804927,2.2590837672928537
195,2013-09-25,1,1.8410991296625263,2.2605587776384892
196,2013-09-27,4,2.0467087369833004,2.2620306211694707
197,2013-09-28,1,1.9470221903311065,2.2634992706998234
198,2013-09-29,6,2.3330200779220625,2.2649646991497834
199,2013-09-30,1,2.2060657845021994,2.2664268795458065
200,2013-10-02,2,2.1864404716526846,2.2678857850205643
201,2013-10-03,1,2.073446140811866,2.269341388812944
202,2013-10-04,2,2.066451270246748,2.270793664268049
203,2013-10-05,1,1.9648844824517195,2.2722425848371994
204,2013-10-07,2,1.96822881746086,2.273688124077932
205,2013-10-12,2,1.9712546443730683,2.275130255653998
206,2013-10-13,6,2.3549446786689257,2.2765689533353664
207,2013-10-14,2,2.3211404235235924,2.2780041909982227
208,2013-10-15,2,2.290555621255412,2.279435942624967
209,2013-10-16,2,2.262883657303537,2.2808641823042173
210,2013-10-17,1,2.142609023185014,2.282288884230808
211,2013-10-19,3,2.224265306746249,2.2837100227057867
212,2013-10-20,4,2.393382896683088,2.285127572136421
213,2013-10-21,3,2.4511559541737227,2.286541507036193
214,2013-10-22,2,2.4081887204214394,2.287951802024801
215,2013-10-23,1,2.2740755088921483,2.2893584318281603
216,2013-10-24,2,2.2479730794631805,2.2907613712784007
217,2013-10-25,2,2.2243565956960487,2.29216059531387
218,2013-10-26,1,2.1077512055907466,2.2935560789791327
219,2013-10-27,4,2.2879653765414174,2.2949477974249675
220,2013-10-28,1,2.1653020073134033,2.29633572590837
221,2013-11-02,3,2.2447970542556344,2.297719839792553
222,2013-11-04,1,2.1262449538237576,2.2991001145469454
223,2013-11-05,2,2.1142216248857233,2.3004765257471904
224,2013-11-07,1,2.0081052796390364,2.301849049075151
225,2013-11-08,1,1.9120952529908053,2.3032176603189027
226,2013-11-09,5,2.2061814194168137,2.3045823353727393
227,2013-11-10,6,2.567497474759561,2.3059430502371696
228,2013-11-11,1,2.4182120009545782,2.3072997810189206
229,2013-11-13,1,2.2831441913248285,2.3086525039309347
230,2013-11-14,2,2.256178077862606,2.3100011952923696
231,2013-11-15,3,2.3270182609297625,2.3113458315286
232,2013-11-16,4,2.486349855140058,2.3126863891712164
233,2013-11-17,1,2.3447927260685457,2.314022844858026
234,2013-11-19,4,2.502431514072652,2.3153551753330515
235,2013-11-20,2,2.45458089368186,2.316683357446534
236,2013-11-21,3,2.5065255704769323,2.318007368154928
237,2013-11-23,2,2.458285039952909,2.3193271845209056
238,2013-11-24,4,2.6051150361545075,2.320642783713356
239,2013-11-25,4,2.7379612231928445,2.321954143007382
240,2013-11-26,2,2.6676792019337827,2.3232612397843058
241,2013-11-27,3,2.6993288017506725,2.3245640515316635
242,2013-11-29,5,2.9184403444477214,2.3258625558432087
243,2013-12-01,5,3.116684121172419,2.327156730418911
244,2013-12-02,1,2.915095157246238,2.328446553064956
245,2013-12-03,2,2.8279432375065463,2.3297320016937446
246,2013-12-05,1,2.6538534053595315,2.331013054323896
247,2013-12-07,5,2.877295938186537,2.3322896890802447
248,2013-12-08,3,2.888982039311822,2.333561884193841
249,2013-12-09,2,2.8043170831856146,2.3348296180019514
250,2013-12-10,2,2.7277154562145145,2.3360928689480587
251,2013-12-11,2,2.6584092222884697,2.337351615581864
252,2013-12-12,2,2.5957035820698215,2.338605836559281
253,2013-12-13,1,2.443731812347356,2.3398555106424417
254,2013-12-14,2,2.4014716397424603,2.3411006166996957
255,2013-12-15,3,2.458474340719839,2.342341133705605
256,2013-12-16,3,2.5100482130326203,2.3435770407409526
257,2013-12-17,2,2.4614721927434706,2.3448083169927334
258,2013-12-18,2,2.4175224601009666,2.3460349417541613
259,2013-12-20,3,2.472996511520229,2.347256894424665
260,2013-12-21,2,2.427949224708553,2.3484741545098906
261,2013-12-23,4,2.577668346165559,2.349686701621699
262,2013-12-24,3,2.6178904084356702,2.350894515478169
263,2013-12-26,2,2.5590437028701505,2.3520975759035943
264,2013-12-27,2,2.505801445453768,2.353295862828485
265,2013-12-29,3,2.552867974458313,2.354489356289569
266,2013-12-31,5,2.7859281673676843,2.3556780364297882
267,2014-01-01,5,2.996792151428428,2.356861883498301
268,2014-01-02,2,2.9018595655778885,2.3580408778504847
269,2014-01-03,1,2.7207300831415306,2.3592149999479304
270,2014-01-04,3,2.747327218080481,2.3603842303584437
271,2014-01-05,5,2.961867483025554,2.361548549756052
272,2014-01-06,1,2.7750229608323638,2.3627079389209937
273,2014-01-07,1,2.6059731550385754,2.363862378739725
274,2014-01-08,1,2.4530233307489984,2.3650118502049207
275,2014-01-09,1,2.3146401563917967,2.3661563344154684
276,2014-01-10,1,2.189436331973404,2.367295812576473
277,2014-01-11,2,2.171394776547349,2.3684302659992578
278,2014-01-12,1,2.059833369257033,2.369559676101358
279,2014-01-13,1,1.9588968578991448,2.370684024406531
280,2014-01-14,1,1.8675733476229743,2.3718032925447434
281,2014-01-16,1,1.7849473145159742,2.3729174622521843
282,2014-01-17,2,1.805428522657321,2.3740265153712548
283,2014-01-18,1,1.7287210443089662,2.3751304338505745
284,2014-01-20,2,1.7545571353271716,2.376229199744979
285,2014-01-23,2,1.7779326462484029,2.37732279521552
286,2014-01-24,1,1.7038438227961463,2.3784112025294637
287,2014-01-25,4,1.922525363482301,2.3794944040602943
288,2014-01-26,2,1.9299039002935128,2.3805723822877125
289,2014-01-27,2,1.93657971931318,2.381645119797636
290,2014-01-30,1,1.8473816508071408,2.3827125992821947
291,2014-02-01,5,2.147631017397004,2.3837748035397395
292,2014-02-02,5,2.4192852062163923,2.3848317154748337
293,2014-02-03,3,2.4745913770529366,2.3858833180982613
294,2014-02-05,2,2.4293921982859827,2.386929594527018
295,2014-02-06,2,2.388497703211121,2.3879705279843177
296,2014-02-09,4,2.5419741124291297,2.3890061017995903
297,2014-02-10,3,2.5855956255311234,2.3900362994084827
298,2014-02-11,1,2.4345865183376665,2.3910611043528576
299,2014-02-12,4,2.583673516591237,2.3920805002807928
300,2014-02-13,1,2.432847467392058,2.3930944709465845
301,2014-02-15,1,2.296385803830898,2.3941030002107433
302,2014-02-16,3,2.3633966796565327,2.395106072039996
303,2014-02-17,1,2.2335493768320918,2.396103670507287
304,2014-02-18,1,2.1160684838004573,2.3970957797917767
305,2014-02-20,1,2.009776247248027,2.398082384178841
306,2014-02-21,1,1.913607080843448,2.3990634680600715
307,2014-02-22,3,2.017073073144077,2.4000390159332774
308,2014-02-24,2,2.015447066177974,2.4010090124024845
309,2014-02-26,1,1.9187378217800684,2.4019734421779333
310,2014-02-27,4,2.1169532673248304,2.4029322900760803
311,2014-03-02,3,2.2010529561510395,2.4038855410196005
312,2014-03-03,2,2.1819050555652257,2.4048331800373823
313,2014-03-04,3,2.259818859797111,2.4057751922645343
314,2014-03-05,3,2.3303123017211966,2.406711562942376
315,2014-03-08,2,2.2988539872715585,2.4076422774184474
316,2014-03-09,6,2.6513440837218933,2.408567321146503
317,2014-03-10,1,2.49407321860552,2.409486679686513
318,2014-03-11,2,2.4470186263573743,2.410400338704667
319,2014-03-13,2,2.4044454238471475,2.4113082839733666
320,2014-03-17,3,2.461164907290277,2.4122105013712325
321,2014-03-18,2,2.4172444399292976,2.4131069768831
322,2014-03-19,4,2.5679830646979376,2.4139976966000214
323,2014-03-20,3,2.6091275347267056,2.4148826467192657
324,2014-03-21,1,2.455877293324161,2.415761813544317
325,2014-03-22,4,2.602936598721861,2.4166351834848774
326,2014-03-23,5,2.831228351224542,2.4175027430568616
327,2014-03-24,1,2.6568256511079187,2.4183644788824066
328,2014-03-25,2,2.5942708271928785,2.4192203776898595
329,2014-03-26,3,2.6329117007935565,2.420070426313787
330,2014-03-27,2,2.572634395956076,2.420914611694971
331,2014-03-28,1,2.4228596915793057,2.4217529208804103
332,2014-03-29,2,2.3825873400003243,2.4225853410233182
333,2014-03-30,3,2.44138854571458,2.423411859383128
334,2014-03-31,1,2.3041134461227144,2.4242324633254846
335,2014-04-01,2,2.2751502607776937,2.425047140322252
336,2014-04-02,1,2.153707378798865,2.4258558779515096
337,2014-04-03,5,2.4247828665323072,2.4266586638975545
338,2014-04-04,2,2.3843273554339923,2.427455485950897
339,2014-04-06,6,2.728677131106946,2.4282463320082672
340,2014-04-07,1,2.564041213858665,2.429031190072608
341,2014-04-09,2,2.5103230030149826,2.42981004825308
342,2014-04-10,2,2.4617208122516505,2.4305828947650623
343,2014-04-11,1,2.322509306322922,2.431349717930145
344,2014-04-12,5,2.577508420006453,2.4321105061761408
345,2014-04-14,2,2.5225076181010766,2.432865248037074
346,2014-04-15,4,2.6632211782819266,2.433613932153186
347,2014-04-16,1,2.5048191613026947,2.434356547270936
348,2014-04-17,2,2.456741145940533,2.435093082242997
349,2014-04-18,3,2.508480084422388,2.435823526028262
350,2014-04-20,1,2.364815314477398,2.436547867691836
351,2014-04-21,2,2.3300709988128845,2.4372660964050423
352,2014-04-22,2,2.298635665592609,2.4379782014454205
353,2014-04-23,2,2.2701941736314084,2.4386841721967274
354,2014-04-24,1,2.1492232999522267,2.4393839981489336
355,2014-04-25,2,2.135011557099633,2.440077668898227
356,2014-04-26,1,2.02691521832824,2.4407651741470118
357,2014-04-27,4,2.2148280546779318,2.4414465037039106
358,2014-04-28,5,2.4800825256609857,2.442121647483757
359,2014-05-01,1,2.339122285121844,2.442790595507608
360,2014-05-02,2,2.306824924634049,2.4434533379027297
361,2014-05-05,2,2.2776035032403303,2.4441098649026083
362,2014-05-06,3,2.346403169598394,2.4447601668469465
363,2014-05-07,4,2.5038885820175945,2.445404234181661
364,2014-05-08,1,2.360661098015919,2.446042057458888
365,2014-05-09,1,2.231074326776308,2.446673627336976
366,2014-05-10,1,2.1138291527976114,2.4472989345804916
367,2014-05-11,5,2.388702566816886,2.4479179700602205
368,2014-05-12,2,2.351683274739088,2.4485307247531582
369,2014-05-13,4,2.508665820002032,2.4491371897425225
370,2014-05-16,2,2.4602214561923144,2.4497373562177445
371,2014-05-17,4,2.6068670317930462,2.4503312154744723
372,2014-05-18,6,2.9300225525746613,2.45091875891457
373,2014-05-19,4,3.03192516661517,2.451499978046118
374,2014-05-20,3,3.0288846745565823,2.452074864483412
375,2014-05-21,1,2.8356575626940503,2.4526434099469663
376,2014-05-22,1,2.6608330329136645,2.4532056062635093
377,2014-05-23,1,2.5026584583504583,2.453761445365985
378,2014-05-25,1,2.3595481289837474,2.454310919293558
379,2014-05-26,1,2.2300673547948198,2.454854020191604
380,2014-05-27,6,2.589108559100075,2.4553907403117177
381,2014-05-28,1,2.4377648868048296,2.455921072011709
382,2014-05-29,2,2.396072992823417,2.4564450077556046
383,2014-06-01,4,2.548827945887854,2.456962540113647
384,2014-06-02,2,2.4965586177080583,2.4574736617622963
385,2014-06-03,1,2.3540292255453856,2.4579783654842267
386,2014-06-05,1,2.2250740612077298,2.458476644168329
387,2014-06-06,3,2.2988765315688986,2.458968490809713
388,2014-06-09,2,2.2704120999909083,2.459453898509701
389,2014-06-10,2,2.2446585666584404,2.459932860475834
390,2014-06-11,2,2.221357750786208,2.4604053700218675
391,2014-06-12,1,2.1050379649970448,2.4608714205677757
392,2014-06-13,6,2.475986730235422,2.461331005639745
393,2014-06-14,4,2.621130851165382,2.461784118870184
394,2014-06-15,5,2.84768981772106,2.4622307539977104
395,2014-06-17,1,2.6717193588904826,2.462670904867165
396,2014-06-18,2,2.607746086615199,2.4631045654296
397,2014-06-20,4,2.740341697413752,2.4635317297422863
398,2014-06-21,3,2.7650710595648227,2.4639523919687085
399,2014-06-23,1,2.5969690538919825,2.4643665463785718
400,2014-06-24,5,2.8258291439975083,2.4647741873477926
401,2014-06-25,1,2.6519406540929835,2.4651753093585067
402,2014-06-26,2,2.589851067988889,2.4655699069990678
403,2014-06-29,5,2.8193890615137573,2.4659579749640392
404,2014-06-30,1,2.646113912798161,2.4663395080542068
405,2014-07-01,3,2.6798173496745266,2.466714501176572
406,2014-07-02,1,2.51983474494362,2.4670829493443485
407,2014-07-03,3,2.565564769234704,2.467444847676971
408,2014-07-04,2,2.5117014578790173,2.4678001914000864
409,2014-07-06,4,2.653444176176254,2.46814897584556
410,2014-07-07,1,2.495973302254706,2.468491196451474
411,2014-07-08,4,2.6392139401352104,2.468826848762125
412,2014-07-09,2,2.5783364220270952,2.4691559284280267
413,2014-07-10,2,2.5232567627864197,2.4694784312059097
414,2014-07-11,3,2.5686608806162843,2.4697943529587194
415,2014-07-12,2,2.5145027015099712,2.4701036896556183
416,2014-07-13,1,2.370264348985212,2.4704064373719854
417,2014-07-14,1,2.239762982415192,2.470702592289415
418,2014-07-17,2,2.2169284126613644,2.4709921506957193
419,2014-07-18,1,2.1010304685983767,2.471275108984924
420,2014-07-20,1,1.99617042396996,2.4715514636572737
421,2014-07-21,2,1.9965351454966305,2.471821211319228
422,2014-07-22,2,1.9968651316398085,2.472084348683463
423,2014-07-23,1,1.9019255952931597,2.472340872568872
424,2014-07-24,1,1.816027919550954,2.472590779900561
425,2014-07-25,2,1.8335490700699109,2.472834067709857
426,2014-07-26,6,2.230353920539444,2.4730707331343003
427,2014-07-27,6,2.5893678328690206,2.473300773417648
428,2014-07-28,1,2.437999467833876,2.4735241859098736
429,2014-07-29,2,2.3962852328020783,2.473740968067167
430,2014-07-30,2,2.358543782059023,2.4739511174519344
431,2014-08-01,4,2.514872945672449,2.4741546317327976
432,2014-08-02,5,2.751551712751264,2.4743515086845957
433,2014-08-03,2,2.679975359155905,2.4745417461883816
434,2014-08-05,3,2.7104538963791525,2.4747253422314275
435,2014-08-06,2,2.642791620533519,2.474902294907221
436,2014-08-07,2,2.581573370958898,2.475072602415465
437,2014-08-08,3,2.6214235261056698,2.4752362630620786
438,2014-08-09,2,2.5622403331432246,2.475393275259199
439,2014-08-12,4,2.699169825224822,2.4755436375251767
440,2014-08-14,1,2.537344127584363,2.475687348484581
441,2014-08-15,1,2.390930401147757,2.4758244068681963
442,2014-08-17,5,2.639413220086066,2.475954811513023
443,2014-08-18,3,2.6737548181731072,2.4760785613622787
444,2014-08-19,2,2.6095876926328114,2.4761956554653963
445,2014-08-21,1,2.4562936266677817,2.4763060929780263
446,2014-08-22,4,2.60331328127085,2.4764098731620336
447,2014-08-23,4,2.7363310640069596,2.4765069953854995
448,2014-08-24,4,2.8566804864824875,2.4765974591227238
449,2014-08-25,2,2.7750918687222508,2.4766812639542195
450,2014-08-26,1,2.6060355002725126,2.4767584095667186
