Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,33,33.0,22.53012220251144
2,2013-01-02,23,27.750000000000004,22.578519617466785
3,2013-01-03,19,24.537052456286435,22.62678594716433
4,2013-01-04,23,24.093329177057363,22.674921320071174
5,2013-01-05,18,22.619404702232966,22.722925864588102
6,2013-01-06,11,20.168241054290988,22.77079970904964
7,2013-01-07,23,20.703656579764274,22.81854298172404
8,2013-01-08,15,19.717750880275407,22.86615581081326
9,2013-01-09,17,19.281810349925333,22.913638324452986
10,2013-01-10,19,19.23937215306653,22.960990650712628
11,2013-01-11,19,19.20521546432193,23.00821291759531
12,2013-01-12,24,19.858400113905045,23.055305253037876
13,2013-01-13,14,19.09174626369048,23.102267784910897
14,2013-01-14,9,17.816530431004697,23.14910064101868
15,2013-01-15,13,17.226274012047142,23.1958039490992
16,2013-01-16,24,18.03431341215422,23.242377836824218
17,2013-01-17,21,18.379781625999783,23.288822431799165
18,2013-01-18,26,19.24897827056101,23.33513786156322
19,2013-01-19,26,20.004800958187552,23.381324253589288
20,2013-01-20,16,19.56380912435325,23.427381735283962
21,2013-01-21,34,21.130158066039613,23.473310433987574
22,2013-01-22,26,21.651626941785736,23.519110476974202
23,2013-01-23,22,21.688494542921767,23.564781991451603
24,2013-01-24,23,21.825834053024238,23.61032510456128
25,2013-01-25,22,21.843901239992935,23.655739943378443
26,2013-01-26,23,21.96281920132537,23.701026634912033
27,2013-01-27,21,21.86453152900921,23.746185306104714
28,2013-01-28,16,21.269931444360974,23.791216083832854
29,2013-01-29,16,20.738883901204133,23.836119094906568
30,2013-01-30,20,20.664836627993022,23.880894466069652
31,2013-01-31,21,20.6982586962817,23.92554232399967
32,2013-02-01,29,21.52240515216229,23.97006279530788
33,2013-02-02,25,21.86625193982052,24.01445600653925
34,2013-02-03,21,21.78091174391378,24.058722084172487
35,2013-02-04,19,21.507841037463574,24.102861154620037
36,2013-02-05,15,20.87068953003336,24.14687334422801
37,2013-02-06,19,20.688026471425733,24.19075877927629
38,2013-02-07,13,19.939133201397954,24.23451758597847
39,2013-02-08,24,20.333846202511406,24.27814989048184
40,2013-02-09,24,20.68949594983151,24.321655818867434
41,2013-02-10,17,20.332214499917008,24.36503549715
42,2013-02-11,19,20.20341222248236,24.40828905127801
43,2013-02-12,14,19.604513982651312,24.451416607133645
44,2013-02-13,23,19.93189827872381,24.494418290532824
45,2013-02-14,8,18.78280964401965,24.537294227225164
46,2013-02-15,27,19.573314782476412,24.58004454289403
47,2013-02-16,20,19.614322990705066,24.62266936315649
48,2013-02-17,17,19.363282105624485,24.665168813563326
49,2013-02-18,15,18.94462659899432,24.70754301959908
50,2013-02-19,17,18.758172982759792,24.749792106681948
51,2013-02-20,25,19.356263618181348,24.79191620016392
