Day,Date,Rides,20_ExpMA,Poly_Average
1,01/01/2013,2416,2416.0,4118.017556358738
2,01/02/2013,2896,2668.0,4124.816332963514
3,01/03/2013,3093,2824.0574521232306,4131.605928170521
4,01/04/2013,3942,3146.7901807980047,4138.386329102392
5,01/05/2013,2455,2979.452023069623,4145.157522912903
6,01/06/2013,1656,2700.2640980531114,4151.919496786993
7,01/07/2013,3369,2826.7055046870705,4158.672237940743
8,01/08/2013,3308,2909.899676605683,4165.4157336213975
9,01/09/2013,3867,3063.4232484705426,4172.14997110735
10,01/10/2013,4026,3208.378966682952,4178.874937708147
11,01/11/2013,4643,3413.089094714577,4185.5906207644875
12,01/12/2013,3283,3395.3672973922057,4192.297007648228
13,01/13/2013,1966,3208.314532027895,4198.994085762374
14,01/14/2013,3979,3305.700087024942,4205.681842541088
15,01/15/2013,3675,3350.957071752125,4212.360265449679
16,01/16/2013,4212,3453.6710894796306,4219.0293419846175
17,01/17/2013,4655,3593.6120241216754,4225.689059673524
18,01/18/2013,5296,3787.794112317929,4232.339406075171
19,01/19/2013,3839,3793.526958870829,4238.980368779487
20,01/20/2013,2478,3648.666664412284,4245.611935407551
21,01/21/2013,3274,3608.0147543383227,4252.234093611596
22,01/22/2013,5171,3775.381204813676,4258.8468310750095
23,01/23/2013,5133,3919.0551975508693,4265.450135512334
24,01/24/2013,5190,4052.1472373846273,4272.04399466926
25,01/25/2013,6087,4263.23365211905,4278.628396322636
26,01/26/2013,3942,4230.191102171902,4285.203328280462
27,01/27/2013,2613,4065.103047317912,4291.768778381892
28,01/28/2013,3773,4035.4869567909705,4298.324734497232
29,01/29/2013,4228,4054.8863701801506,4304.871184527943
30,01/30/2013,4540,4103.502047727277,4311.408116406638
31,01/31/2013,5064,4199.281690830196,4317.935518097083
32,02/01/2013,6066,4384.5981470224215,4324.4533775942
33,02/02/2013,3559,4302.96722589118,4330.961682924062
34,02/03/2013,2460,4121.40436077385,4337.460422143895
35,02/04/2013,4199,4129.023838834351,4343.9495833420815
36,02/05/2013,4337,4149.385787418129,4350.42915463815
37,02/06/2013,4348,4168.779427554932,4356.899124182792
38,02/07/2013,5717,4319.592119411813,4363.3594801578465
39,02/08/2013,5911,4474.275691096263,4369.810210776303
40,02/09/2013,3494,4379.180171077093,4376.251304282314
