Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,841,841.0,583.883193150923
2,2013-01-02,456,638.875,585.0336146609895
3,2013-01-03,432,562.9117402164862,586.1808198452932
4,2013-01-04,544,557.4522132169576,587.3248126650686
5,2013-01-05,632,575.4846884518801,588.4655970782737
6,2013-01-06,423,543.3173842930727,589.6031770395892
7,2013-01-07,447,525.1061509528789,590.7375565004191
8,2013-01-08,439,510.22227009534663,591.8687394088902
9,2013-01-09,357,485.64466875168,592.9967297098526
10,2013-01-10,465,482.5357605203082,594.121531344879
11,2013-01-11,605,500.0105288117076,595.2431482522658
12,2013-01-12,662,522.0780555560175,596.3615843670316
13,2013-01-13,525,522.460432982369,597.4768436209189
14,2013-01-14,528,523.1604251722762,598.5889299423927
15,2013-01-15,422,510.76341218590596,599.6978472566418
16,2013-01-16,459,504.58854231302,600.8035994855767
17,2013-01-17,471,500.6758653072598,601.9061905478317
18,2013-01-18,648,517.4803238218253,603.0056243587649
19,2013-01-19,793,548.3266209437702,604.1019048304562
20,2013-01-20,684,563.2664026850282,605.195035871709
21,2013-01-21,455,551.519331263857,606.2850213880503
22,2013-01-22,515,547.6087947669,607.371865281729
23,2013-01-23,495,542.0413146877702,608.4555714517182
24,2013-01-24,527,540.4662035974071,609.5361437937132
25,2013-01-25,686,555.5632208704548,610.6135862001331
26,2013-01-26,763,576.9004627504659,611.6879025601193
27,2013-01-27,637,583.0356162823061,612.7590967595366
28,2013-01-28,431,567.6208487320191,613.8271726809729
29,2013-01-29,485,559.2951998699983,614.892134203739
30,2013-01-30,488,552.1503491907358,615.9539852038691
31,2013-01-31,504,547.3488571627132,617.01272955412
32,2013-02-01,733,565.7791750685484,618.0683711239716
33,2013-02-02,790,587.9489831549321,619.120913779627
34,2013-02-03,643,593.3724221643695,620.1703613840126
35,2013-02-04,552,589.3098708904191,621.2167177967773
36,2013-02-05,459,576.5518563364517,622.2599868742932
37,2013-02-06,483,567.4170063560099,623.3001724696555
38,2013-02-07,589,569.5194130981188,624.337278432683
39,2013-02-08,715,583.6600096524197,625.3713086099166
40,2013-02-09,836,608.1392483213898,626.4022668446205
41,2013-02-10,630,610.2561881858478,627.4301569767828
42,2013-02-11,495,599.1128929224362,628.4549828431134
43,2013-02-12,481,587.7098777534244,629.4767482770462
44,2013-02-13,504,579.6387800482369,630.4954571087377
45,2013-02-14,596,581.2144297443116,631.5111131650672
46,2013-02-15,822,604.3783364213467,632.5237202696378
47,2013-02-16,941,636.7306437134217,633.5332822427747
48,2013-02-17,819,654.2330948978905,634.5398029015272
49,2013-02-18,473,636.8438380664735,635.543286059667
50,2013-02-19,554,628.9006508251647,636.5437355276888
51,2013-02-20,488,615.3995782144415,637.5411551128103
52,2013-02-21,560,610.0942876701762,638.535548618973
53,2013-02-22,758,624.250898159695,639.5269198468403
54,2013-02-23,896,650.2486579904554,640.5152725937996
55,2013-02-24,722,657.1100315810411,641.5006106539611
56,2013-02-25,533,645.2463629003557,642.4829378181577
57,2013-02-26,511,632.4182763732313,643.4622578739452
58,2013-02-27,542,623.780988369507,644.4385746056034
59,2013-02-28,600,621.5099414859504,645.4118917941346
60,2013-03-01,893,647.4300661740284,646.3822132172638
61,2013-03-02,928,674.2107728200073,647.3495426494396
62,2013-03-03,691,675.8129816272118,648.3138838618331
63,2013-03-04,547,663.5226281332783,649.2752406223391
64,2013-03-05,474,645.4429736723373,650.2336166955748
65,2013-03-06,508,632.3335640848625,651.189015842881
66,2013-03-07,601,629.3453724137232,652.1414418223212
67,2013-03-08,669,633.1266320564446,653.090898388682
68,2013-03-09,811,650.0857345470695,654.0373892934731
69,2013-03-10,690,653.8909059381673,654.9809182849274
70,2013-03-11,556,644.5595029436811,655.9214891080005
71,2013-03-12,565,636.9761873609781,656.8591055043713
72,2013-03-13,556,629.2584420778603,657.7937712124415
73,2013-03-14,540,620.751926493183,658.7254899673363
74,2013-03-15,884,645.83841136116,659.6542655009032
75,2013-03-16,1231,701.5987341948918,660.5801015417138
76,2013-03-17,808,711.7372298251022,661.5030018150619
77,2013-03-18,566,697.851245979091,662.4229700429646
78,2013-03-19,595,688.0519001371181,663.3400099441621
79,2013-03-20,505,670.6119625840372,664.2541252341175
80,2013-03-21,596,663.5036926945767,665.1653196250172
81,2013-03-22,723,669.1717165517417,666.0735968257703
82,2013-03-23,894,690.5897764492519,666.9789605420093
83,2013-03-24,655,687.1994371901906,667.8814144760897
84,2013-03-25,491,668.5096031327395,668.7809623270896
85,2013-03-26,467,649.3143343365666,669.6776077908105
86,2013-03-27,514,636.4248988274062,670.5713545597772
87,2013-03-28,592,632.1932562502251,671.4622063232372
88,2013-03-29,718,640.3665500542528,672.3501667671608
89,2013-03-30,709,646.9039541279084,673.2352395742421
90,2013-03-31,645,646.7226029503088,674.1174284238976
91,2013-04-01,548,637.3194082174082,674.9967369922672
92,2013-04-02,510,625.1925343718573,675.8731689522133
93,2013-04-03,558,618.7926648046893,676.7467279733222
94,2013-04-04,585,615.5740515995415,677.6174177219028
95,2013-04-05,785,631.7110545543879,678.4852418609864
96,2013-04-06,872,654.5972537093081,679.3502040503288
