Day,Date,Rides,20_ExpMA,Poly_Average
1,01/01/2013,5472,5472.0,3562.67887250395
2,01/02/2013,1846,3568.350000000001,3566.176921674917
3,01/03/2013,1708,2885.2406328059947,3569.6653382633085
4,01/04/2013,3068,2938.000436408977,3573.1441230126366
5,01/05/2013,5049,3448.6332666252897,3576.613276678352
6,01/06/2013,3810,3524.865141073505,3580.0728000278386
7,01/07/2013,2120,3259.239915852,3583.522693840423
8,01/08/2013,1705,2990.581736667777,3586.962958907369
9,01/09/2013,1723,2787.255427933761,3590.3935960318763
10,01/10/2013,2303,2714.330756479916,3593.814606029085
11,01/11/2013,3506,2827.296277294137,3597.225989726073
12,01/12/2013,6221,3289.614273110201,3600.627747961856
13,01/13/2013,4722,3477.0620423238465,3604.019881587387
14,01/14/2013,1918,3280.0554442027656,3607.402391465559
15,01/15/2013,1677,3083.6041231865784,3610.7752784711997
16,01/16/2013,1841,2935.3735788663585,3614.13854349108
17,01/17/2013,2345,2866.601879716339,3617.492187423904
18,01/18/2013,3964,2991.776083011203,3620.8362111803162
19,01/19/2013,6541,3389.135781651928,3624.1706156829
20,01/20/2013,5724,3646.2412069036736,3627.495401866174
21,01/21/2013,2635,3536.5199786470366,3630.8105706765973
22,01/22/2013,1860,3356.9960843837994,3634.116123072568
23,01/23/2013,2050,3218.679388562329,3637.4120600244178
24,01/24/2013,2237,3115.878927020061,3640.6983825144216
25,01/25/2013,3824,3189.336201786767,3643.975091536791
26,01/26/2013,6496,3529.4643390169063,3647.2421880976726
27,01/27/2013,4777,3656.8167807636414,3650.4996732151562
28,01/28/2013,1933,3482.040398593985,3653.747547919264
29,01/29/2013,1963,3328.9676916439726,3656.985813251961
30,01/30/2013,2073,3203.1008502417885,3660.214470267149
31,01/31/2013,2529,3135.8803645564644,3663.433520030666
32,02/01/2013,4205,3242.016068648868,3666.6429636202897
33,02/02/2013,6506,3564.742101688918,3669.8428021257373
34,02/03/2013,5175,3723.3792350507415,3673.033036648661
35,02/04/2013,2267,3580.370559049034,3676.213668302655
36,02/05/2013,1928,3418.5948816053606,3679.3846982132454
37,02/06/2013,2010,3281.052951059304,3682.5461275179027
38,02/07/2013,2666,3221.1404341772413,3685.697957366033
39,02/08/2013,4204,3316.6735969572937,3688.840188918981
40,02/09/2013,6205,3596.8671218781,3691.972823350027
41,02/10/2013,4603,3694.2984833404853,3695.095861844393
42,02/11/2013,2205,3550.308880730567,3698.2093055992373
43,02/12/2013,2030,3403.5331579486474,3701.313155823656
44,02/13/2013,2279,3295.108474576614,3704.407413738684
45,02/14/2013,3074,3273.814860665589,3707.4920805772936
46,02/15/2013,4543,3395.912235903663,3710.567157584398
47,02/16/2013,8109,3848.881489330622,3713.632646016844
48,02/17/2013,6463,4099.902739175108,3716.6885471434193
49,02/18/2013,2529,3949.1751294960736,3719.7348622448494
50,02/19/2013,2215,3782.899905118428,3722.7715926137957
51,02/20/2013,2295,3640.329629262015,3725.798739554864
52,02/21/2013,2762,3556.2171860438634,3728.8163043845893
53,02/22/2013,4408,3637.7445140212544,3731.8242884314495
54,02/23/2013,7184,3977.0085550011245,3734.822693035864
55,02/24/2013,5241,4097.880405987378,3737.8115195501837
56,02/25/2013,2279,3924.0137633676463,3740.790769338701
57,02/26/2013,1995,3739.6843339970947,3743.7604437776463
58,02/27/2013,2296,3601.7750762744013,3746.7205442551854
59,02/28/2013,2625,3508.4945969923438,3749.671072171429
60,03/01/2013,4570,3609.8403057583364,3752.6120289384166
61,03/02/2013,7210,3953.479480973617,3755.5434159801343
62,03/03/2013,5344,4086.1779189837844,3758.4652347325014
63,03/04/2013,2282,3914.037005000192,3761.377486643374
64,03/05/2013,1935,3725.245273014199,3764.2801731725517
65,03/06/2013,2288,3588.159786152403,3767.173295791769
66,03/07/2013,2795,3512.5184240512385,3770.056855984698
67,03/08/2013,4612,3617.3592853606856,3772.930855246949
68,03/09/2013,7359,3974.101101722982,3775.795295086073
69,03/10/2013,5066,4078.195775708512,3778.6501770215546
70,03/11/2013,2346,3913.07505592794,3781.495502584821
71,03/12/2013,2165,3746.455050512163,3784.331273319235
72,03/13/2013,2345,3612.884016136641,3787.1574907800978
73,03/14/2013,2877,3542.752735486225,3789.97415653465
74,03/15/2013,5107,3691.819221740999,3792.781272162067
75,03/17/2013,6025,3914.149114801488,3795.5788392534655
76,03/18/2013,2253,3755.8657248990526,3798.3668594119013
77,03/19/2013,2039,3592.281102422495,3801.145334252365
78,03/20/2013,2260,3465.3455154290505,3803.914265401785
79,03/21/2013,2939,3415.198901744348,3806.673654499031
80,03/22/2013,4845,3551.4158265196625,3809.4235031949097
81,03/23/2013,7206,3899.576430453765,3812.1638131521636
82,03/24/2013,4930,3997.738785268997,3814.894586045478
83,03/25/2013,1868,3794.8564483838813,3817.615823561469
84,03/26/2013,1926,3616.8303673832856,3820.3275273986987
85,03/27/2013,2226,3484.3435660757777,3823.029699267665
