Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-02,23,23.0,16.01832437134452
2,2013-01-03,14,18.275,16.03186075243655
3,2013-01-04,15,17.072439633638638,16.045411933442768
4,2013-01-05,16,16.76284289276808,16.058977743037673
5,2013-01-06,13,15.852643218105449,16.072558010145208
6,2013-01-07,12,15.03991147782142,16.086152563938768
7,2013-01-08,19,15.788666198005448,16.099761233841193
8,2013-01-09,7,14.26950108447808,16.113383849524762
9,2013-01-10,9,13.424247343923726,16.127020240911214
10,2013-01-11,13,13.360359369961698,16.14067023817172
11,2013-01-12,28,15.449331048275173,16.15433367172691
12,2013-01-13,21,16.205488437039158,16.16801037224685
13,2013-01-14,17,16.309461422315152,16.181700170651062
14,2013-01-15,14,16.017632665055427,16.195402898108515
15,2013-01-16,13,15.647827662030993,16.20911838603761
16,2013-01-17,12,15.212677424043234,16.22284646610621
17,2013-01-18,18,15.537368291808413,16.23658697023161
18,2013-01-19,11,15.019815499904881,16.25033973058057
19,2013-01-20,31,16.80890557866449,16.264104579569285
20,2013-01-21,25,17.710874437463765,16.277881349863392
21,2013-01-22,16,17.52524192625886,16.291669874377984
22,2013-01-23,18,17.57607962537158,16.3054699862776
23,2013-01-24,14,17.197630505526604,16.319281518976222
24,2013-01-25,12,16.653339954945913,16.333104306137265
25,2013-01-26,22,17.207978266104938,16.346938181673632
26,2013-01-27,20,17.49516958926544,16.36078297974762
27,2013-01-28,20,17.750870711842687,16.374638534770998
28,2013-01-29,14,17.37057297932405,16.388504681405006
29,2013-01-30,10,16.627845163288324,16.40238125456028
30,2013-01-31,13,16.264280547066708,16.416268089396933
31,2013-02-01,14,16.038489349730188,16.430165021324534
32,2013-02-02,19,16.332490140308828,16.444071886002064
33,2013-02-03,16,16.299615216208824,16.45798851933798
34,2013-02-04,16,16.270098143781606,16.47191475749018
35,2013-02-05,16,16.243575946126555,16.485850436865995
36,2013-02-06,18,16.415539002256814,16.499795394122213
37,2013-02-07,18,16.57025334017643,16.513749466165077
38,2013-02-08,16,16.514704768607867,16.527712490150257
39,2013-02-09,20,16.85347267427342,16.54168430348288
40,2013-02-10,27,17.83777668302591,16.555664743817523
41,2013-02-11,17,17.756648509398364,16.569653649058207
42,2013-02-12,15,17.4901279107114,16.583650857358386
43,2013-02-13,16,17.34626596008787,16.597656207120984
44,2013-02-14,21,17.69854988662477,16.611669536998356
45,2013-02-15,17,17.631276790865506,16.62569068589231
46,2013-02-16,27,18.532560991031314,16.639719492954093
47,2013-02-17,29,19.53857409125498,16.653755797584402
48,2013-02-18,14,19.006731412712032,16.667799439433388
49,2013-02-19,12,18.334437800151612,16.681850258400637
50,2013-02-20,8,17.34355692842768,16.695908094635186
51,2013-02-21,17,17.31063737121162,16.709972788535527
52,2013-02-22,14,16.99359717511133,16.72404418074958
53,2013-02-23,24,17.664206268987495,16.73812211217473
54,2013-02-24,27,18.557345277008988,16.752206423957794
55,2013-02-25,14,18.121539511554595,16.766296957495047
56,2013-02-26,6,16.962842451913474,16.780393554432212
57,2013-02-27,14,16.679724172071545,16.794496056664432
58,2013-02-28,9,15.946111542811314,16.808604306336328
59,2013-03-01,22,16.524248342698332,16.822718145841964
60,2013-03-02,24,17.237985030350696,16.83683741782484
61,2013-03-03,28,18.265231114389696,16.850961965177888
62,2013-03-04,22,18.62164296928017,16.86509163104352
63,2013-03-05,20,18.75315529773028,16.879226258813574
64,2013-03-06,14,18.29972445293573,16.89336569212934
65,2013-03-07,12,17.698852207995447,16.907509774881554
66,2013-03-08,17,17.632204687731445,16.921658351210382
67,2013-03-09,20,17.857985369620994,16.93581126550547
68,2013-03-10,31,19.110993482227347,16.94996836240589
69,2013-03-11,15,18.719077594259733,16.96412948680016
70,2013-03-12,8,17.697286736338942,16.978294483826243
71,2013-03-13,11,17.058926301816612,16.99246319887156
72,2013-03-14,12,16.576765979431507,17.006635477572967
73,2013-03-15,27,17.570121908289885,17.020811165816767
74,2013-03-16,27,18.46875144393368,17.03499010973872
75,2013-03-17,31,19.662860009093205,17.049172155724026
76,2013-03-18,15,19.21855715734833,17.063357150407327
77,2013-03-19,15,18.816608961882324,17.077544940672723
78,2013-03-20,12,18.167143726424147,17.09173537365374
79,2013-03-21,10,17.389033930955318,17.105928296733374
80,2013-03-22,20,17.63778025591748,17.120123557544062
81,2013-03-23,17,17.577020960594965,17.134321003967663
82,2013-03-24,26,18.379428321513,17.148520484135524
83,2013-03-25,16,18.15276015842265,17.162721846428408
84,2013-03-26,14,17.75717085728681,17.176924939476528
85,2013-03-27,20,17.970816795688613,17.191129612159553
86,2013-03-28,14,17.592574628976138,17.205335713606605
87,2013-03-29,19,17.72663731187313,17.219543093196222
88,2013-03-30,25,18.41944218472405,17.233751600556413
89,2013-03-31,19,18.4747408915438,17.247961085564643
90,2013-04-01,18,18.429521934598245,17.262171398347796
