Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,1,1.0,3.6262302347753512
2,2013-01-02,7,4.15,3.6196260350424887
3,2013-01-03,3,3.727726894254788,3.613079984804852
4,2013-01-04,4,3.806327930174564,3.606592082013644
5,2013-01-05,1,3.127501085197656,3.6001623243821417
6,2013-01-06,2,2.889649857542206,3.593790709385709
7,2013-01-07,4,3.0995895863048637,3.587477234261788
8,2013-01-08,5,3.428085075475332,3.5812218960099047
9,2013-01-09,1,3.0386083566119186,3.575024691391668
10,2013-01-10,6,3.4845682781386618,3.568885616930768
11,2013-01-11,5,3.700809511607921,3.5628046689129738
12,2013-01-12,4,3.7415676797518302,3.5567818433861427
13,2013-01-13,3,3.6445231444140975,3.5508171361602097
14,2013-01-14,3,3.5630797453418834,3.544910542807193
15,2013-01-15,10,4.351911779739996,3.5390620586611923
16,2013-01-16,5,4.429222379201316,3.5332716788183887
17,2013-01-17,3,4.262734489161173,3.5275393981370486
18,2013-01-18,4,4.232765802546025,3.521865211237517
19,2013-01-20,4,4.20670609165801,3.5162491125022215
20,2013-01-21,3,4.073828693301583,3.5106910960756728
21,2013-01-22,4,4.0658181663824555,3.505191155864464
22,2013-01-23,3,3.9516889998693943,3.4997492855372685
23,2013-01-24,3,3.850973718864069,3.4943654785248417
24,2013-01-25,1,3.552422666902676,3.4890397280200243
25,2013-01-26,5,3.702587786909489,3.4837720269777344
26,2013-01-27,11,4.453209977160619,3.4785623681149764
27,2013-01-28,2,4.202778434015264,3.4734107439108324
28,2013-01-29,3,4.080829706288093,3.4683171466064704
29,2013-01-30,2,3.8711458584204954,3.4632815682051383
30,2013-01-31,2,3.683628917842277,3.4583040004721664
31,2013-02-01,4,3.7151770427138087,3.4533844349349674
32,2013-02-02,6,3.942000389006064,3.448522862883036
33,2013-02-03,2,3.7499853255474873,3.4437192753679486
34,2013-02-04,4,3.774615921239727,3.438973663203364
35,2013-02-05,5,3.894942104475217,3.434286016965023
36,2013-02-06,5,4.003133023687605,3.4296563269907474
37,2013-02-07,2,3.8075375499169257,3.4250845833804417
38,2013-02-08,4,3.826285382554597,3.4205707759960946
39,2013-02-09,2,3.6487719057555283,3.4161148944617725
40,2013-02-10,5,3.7798531306127807,3.4117169281636266
41,2013-02-11,2,3.607496658133325,3.407376866249892
42,2013-02-12,5,3.7421278318511897,3.40309469763088
43,2013-02-13,2,3.573936962916988,3.3988704109789896
44,2013-02-14,5,3.7114344054524686,3.3947039947286983
45,2013-02-15,4,3.739224404773237,3.3905954370765685
46,2013-02-16,4,3.764311379649127,3.3865447259812416
47,2013-02-17,3,3.6908543229690514,3.3825518491634434
48,2013-02-18,4,3.720540098084296,3.3786167941059806
49,2013-02-19,3,3.651404508748465,3.3747395480537423
50,2013-02-20,3,3.5889469005112646,3.3709200980137
51,2013-02-21,4,3.628333927544564,3.3671584307549063
52,2013-02-22,4,3.663926193106398,3.363454532808495
53,2013-02-23,4,3.69609307770456,3.359808390467685
54,2013-02-24,4,3.7251673198022783,3.3562199897877747
55,2013-02-25,5,3.8470758867968935,3.352689316586145
56,2013-02-26,10,4.435233444784265,3.3492163564422595
57,2013-02-27,5,4.489200450529597,3.3458010946976624
58,2013-02-28,3,4.3469432244196335,3.3424435164559823
59,2013-03-01,7,4.60030596226976,3.3391436065829283
60,2013-03-02,6,4.7339397468057385,3.335901349706289
61,2013-03-03,3,4.568433304017004,3.332716730215941
62,2013-03-04,7,4.800479575941428,3.3295897322638397
63,2013-03-05,3,4.628691529679383,3.3265203397640204
64,2013-03-06,7,4.854904294803926,3.3235085363926027
65,2013-03-07,9,5.250266501592641,3.320554305587789
66,2013-03-08,9,5.607867774738125,3.3176576305498617
67,2013-03-09,5,5.549904656064847,3.314818494241187
68,2013-03-10,10,5.97419314794744,3.312036879386212
69,2013-03-11,6,5.9766534085587875,3.3093127684714667
70,2013-03-12,5,5.88355439743147,3.3066461437455623
71,2013-03-13,3,5.608704729113496,3.304036987219192
72,2013-03-14,11,6.1225427474595016,3.301485280665131
73,2013-03-15,3,5.824957914845963,3.298991005618239
74,2013-03-16,4,5.651046749967892,3.2965541433754533
75,2013-03-17,5,5.5890081991421185,3.2941746749957965
76,2013-03-18,7,5.7234552294383825,3.2918525813003723
77,2013-03-19,8,5.940366611291032,3.2895878428723657
