Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,1,1.0,1.9240233273712168
2,2013-01-04,2,1.525,1.9234707830990423
3,2013-01-06,2,1.6994171523730226,1.9229276299698077
4,2013-01-08,4,2.363559850374065,1.9223938214972751
5,2013-01-09,2,2.275617816395751,1.921869311275968
6,2013-01-10,1,2.006520724045099,1.921354052981174
7,2013-01-11,2,2.005287816527896,1.9208480003689383
8,2013-01-13,3,2.177228815660893,1.920351107276072
9,2013-01-14,2,2.1488004470222277,1.9198633276201436
10,2013-01-15,3,2.2769837241977084,1.9193846153994865
11,2013-01-16,2,2.2374601341161613,1.9189149246931945
12,2013-01-17,2,2.205111378225572,1.9184542096611228
13,2013-01-18,2,2.178269676603619,1.9180024245438891
14,2013-01-19,1,2.029380861177832,1.9175595236628729
15,2013-01-20,1,1.9032322424644377,1.9171254614202131
16,2013-01-22,1,1.7954854513104437,1.9167001922988132
17,2013-01-23,1,1.7028205894431696,1.9162836708623368
18,2013-01-24,1,1.6226536876445452,1.9158758517552097
19,2013-01-25,1,1.5529433826689476,1.915476689702618
20,2013-01-26,2,1.6021713766598908,1.915086139510512
21,2013-01-27,1,1.5368348549506776,1.9147041560656004
22,2013-01-28,2,1.5864311684961647,1.9143306943353564
23,2013-01-29,3,1.7360262380039728,1.9139657093680136
24,2013-01-31,2,1.7636693003768946,1.9136091562925681
25,2013-02-01,4,1.995656124296888,1.9132609903187752
26,2013-02-03,1,1.893241520471162,1.912921166737155
27,2013-02-04,1,1.8020565609871777,1.912589640918988
28,2013-02-05,1,1.7207366982331582,1.9122663683163157
29,2013-02-06,1,1.6481085327815481,1.9119513044619412
30,2013-02-07,1,1.5831583159489468,1.9116444049694308
31,2013-02-08,3,1.7244439798180304,1.9113456255331116
32,2013-02-11,2,1.751799507908,1.9110549219280712
33,2013-02-14,2,1.7763403028065463,1.9107722500101607
34,2013-02-15,3,1.89689109580484,1.910497565715992
35,2013-02-16,2,1.90701584045792,1.9102308250629385
36,2013-02-18,3,2.0140246780802054,1.9099719841491352
37,2013-02-19,2,2.0126552415419723,1.9097209991534791
38,2013-02-21,1,1.9140121504876173,1.909477826335629
39,2013-02-22,1,1.8251709013490536,1.909242422036005
40,2013-02-23,3,1.9391398440501857,1.9090147426757889
41,2013-02-24,1,1.8481959184524213,1.9087947447569242
42,2013-02-25,3,1.959555604802549,1.9085823848621155
43,2013-02-26,2,1.9634602424803418,1.9083776196548308
44,2013-02-27,3,2.063400821570608,1.9081804058792973
45,2013-02-28,4,2.2499029232419465,1.9079907003605063
46,2013-03-01,3,2.3220633050550683,1.907808460004209
47,2013-03-03,1,2.1950013749047397,1.9076336417969184
48,2013-03-04,1,2.0802511302352067,1.9074662028059095
49,2013-03-05,2,2.0725510602482227,1.9073061001792198
50,2013-03-06,1,1.969713310377437,1.907153291145648
51,2013-03-07,3,2.0684351780550805,1.9070077330147523
52,2013-03-08,4,2.2534097377138815,1.906869383176856
53,2013-03-09,2,2.229154941232008,1.9067381991030417
54,2013-03-11,4,2.3985685813271043,1.9066141383451547
55,2013-03-12,3,2.4560817307268983,1.9064971585358013
56,2013-03-13,3,2.5080748376000863,1.90638721738835
57,2013-03-14,1,2.36396877701003,1.9062842726969311
58,2013-03-16,1,2.2336744202973104,1.9061882823364351
59,2013-03-17,1,2.1158604588249563,1.906099204262516
60,2013-03-18,2,2.104798847377385,1.906016996511589
61,2013-03-19,2,2.09479568292502,1.9059416172008299
62,2013-03-20,1,1.990318492494097,1.9058730245281772
63,2013-03-21,2,1.9912422281929267,1.9058111767723311
64,2013-03-22,4,2.182869195208506,1.9057560322927525
65,2013-03-29,3,2.260807718512668,1.9057075495296645
66,2013-03-30,2,2.2359352383148314,1.9056656870040527
67,2013-03-31,1,2.118082863393669,1.9056304033176623
68,2013-04-02,2,2.1068244079777063,1.9056016571530023
69,2013-04-03,1,2.001306831131102,1.9055794072733427
70,2013-04-04,5,2.2871557988912232,1.9055636125227144
71,2013-04-06,3,2.355101453882736,1.90555423182591
72,2013-04-07,1,2.2259483263437945,1.905551224188485
73,2013-04-08,1,2.109112895416648,1.9055545486967556
74,2013-04-09,5,2.3846028340060093,1.9055641645177996
75,2013-04-11,1,2.2526633791278003,1.905580030899456
76,2013-04-13,2,2.2285882278989284,1.905602107170328
77,2013-04-14,1,2.1115271563630014,1.9056303527397764
78,2013-04-15,2,2.1009011968467206,1.9056647270979277
79,2013-04-18,5,2.3771075735591816,1.9057051898156665
80,2013-04-19,4,2.531720278669434,1.9057517005446416
81,2013-04-20,1,2.3857981622356497,1.9058042190172635
82,2013-04-22,1,2.253781373291685,1.9058627050467012
83,2013-04-23,1,2.134344146193284,1.9059271185268891
84,2013-04-24,1,2.026287241647517,1.9059974194325215
85,2013-04-25,1,1.9285258488441681,1.906073567819055
86,2013-04-26,1,1.8400786484352527,1.9061555238227064
87,2013-04-28,1,1.7600579242303325,1.906243247660456
88,2013-04-30,1,1.6876606224409807,1.9063366996300444
89,2013-05-01,2,1.7174112574568718,1.9064358401099744
90,2013-05-02,1,1.649078005906319,1.9065406295595115
91,2013-05-03,2,1.68250285237417,1.90665102851868
92,2013-05-04,1,1.617496062711456,1.9067669976082688
93,2013-05-05,2,1.653928314158131,1.9068884975298277
94,2013-05-07,3,1.7821361405656218,1.9070154890656663
95,2013-05-09,1,1.7076414522929158,1.9071479330788588
96,2013-05-10,2,1.735486994396649,1.9072857905132388
97,2013-05-11,1,1.6654363556431278,1.9074290223934016
98,2013-05-13,1,1.6020579788242295,1.9075775898247067
99,2013-05-16,1,1.5447162702699406,1.907731453993272
100,2013-05-17,1,1.4928361944680597,1.9078905761659788
101,2013-05-19,1,1.4458975020071871,1.9080549176904693
102,2013-05-20,1,1.403429508076523,1.9082244399951491
103,2013-05-21,2,1.4602476400154747,1.9083991045891824
104,2013-05-22,3,1.6068951461979917,1.9085788730624975
105,2013-05-23,4,1.834816115554946,1.908763707085784
106,2013-05-24,1,1.7553078552549295,1.9089535684104928
107,2013-05-25,1,1.6833721664346195,1.9091484188688357
108,2013-05-26,1,1.6182877871890249,1.9093482203737868
109,2013-05-27,1,1.5594021589463574,1.9095529349190832
110,2013-05-28,5,1.8870835666323005,1.909762524579221
111,2013-05-29,1,1.8025981524315475,1.90997695150946
112,2013-05-30,4,2.011877353966535,1.9101961779458208
113,2013-05-31,1,1.915506900968181,1.910420166205086
114,2013-06-02,1,1.828314800628195,1.9106488786847995
115,2013-06-03,1,1.7494268852501391,1.9108822778632668
116,2013-06-04,2,1.7732912080517989,1.911120326299556
117,2013-06-05,1,1.6996438214498741,1.911362986633496
