Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,37,37.0,54.43514273132037
2,2013-01-02,29,32.800000000000004,54.58940280530248
3,2013-01-03,33,32.873438800999175,54.74327600314065
4,2013-01-04,46,36.6628740648379,54.89676269103438
5,2013-01-05,42,37.95387941059775,55.049863235001794
6,2013-01-06,44,39.229334683875926,55.20257800087962
7,2013-01-07,58,42.77840288720756,55.354907354323224
8,2013-01-08,37,41.779576912892615,55.50685166080656
9,2013-01-09,41,41.65452896411938,55.65841128562218
10,2013-01-10,48,42.61010191966875,55.80958659388126
11,2013-01-11,51,43.80728017811502,55.9603779505136
12,2013-01-12,45,43.96976219855029,56.11078572026757
13,2013-01-13,44,43.97371923911643,56.2608102677102
14,2013-01-14,41,43.597953365044916,56.4104519572271
15,2013-01-15,43,43.52467534531456,56.55971115302248
16,2013-01-16,46,43.8199574179286,56.708588219119186
17,2013-01-17,58,45.471768503819725,56.85708351935868
18,2013-01-18,61,47.24298896628066,57.00519741740098
19,2013-01-19,54,47.99948219715822,57.152930276724796
20,2013-01-20,26,45.576991766592464,57.300282460627386
21,2013-01-21,46,45.62288881134825,57.44725433222464
22,2013-01-22,47,45.77035163109928,57.59384625445103
23,2013-01-23,44,45.58299897489661,57.7400585900597
24,2013-01-24,79,49.08239314448391,57.88589170162234
25,2013-01-25,51,49.28131699953512,58.031345951529296
26,2013-01-26,63,50.69244022794444,58.176421701989476
27,2013-01-27,44,50.00925446345802,58.32111931503046
28,2013-01-28,55,50.51526209660089,58.46543915249839
29,2013-01-29,37,49.153337979124835,58.609381576058034
30,2013-01-30,61,50.3405515831428,58.75294694719278
31,2013-01-31,71,52.40068569523289,58.89613562720459
32,2013-02-01,84,55.537673700492256,59.0389479772141
33,2013-02-02,64,56.37438523289251,59.181384358160464
34,2013-02-03,43,55.05678627185149,59.32344513080157
35,2013-02-04,62,55.73857284128498,59.46513065571378
36,2013-02-05,49,55.07883148942393,59.60644129329216
37,2013-02-06,50,54.58291013041874,59.74737740375036
38,2013-02-07,63,55.40282171370696,59.88793934712065
39,2013-02-08,89,58.66844054042928,60.02812748325388
40,2013-02-09,56,58.40957791317329,60.1679421718195
41,2013-02-10,42,56.820515919604425,60.30738377230568
42,2013-02-11,65,57.61133164624682,60.446452644019054
43,2013-02-12,47,56.58687806855798,60.58514914608496
44,2013-02-13,59,56.819545268724845,60.72347363744727
45,2013-02-14,64,57.51105124128485,60.86142647686857
46,2013-02-15,76,59.28971382122509,60.999008022929964
47,2013-02-16,80,61.280154767418054,61.13621863403123
48,2013-02-17,57,60.869152054702475,61.2730586683907
49,2013-02-18,48,59.6343610778786,61.40952848404536
50,2013-02-19,62,59.861181965735824,61.54562843885079
51,2013-02-20,66,60.44940230069695,61.68135889048118
52,2013-02-21,79,62.22588352558334,61.8167201964293
53,2013-02-22,68,62.77854587081547,61.951712714006604
54,2013-02-23,72,63.66074620972145,62.08633680034308
55,2013-02-24,49,62.25878139562389,62.22059281238738
56,2013-02-25,66,62.61640420353811,62.35448110690673
57,2013-02-26,61,62.461946588912184,62.488002040486975
58,2013-02-27,60,62.22676690410549,62.621155969532616
59,2013-02-28,87,64.59257159413221,62.75394325026666
60,2013-03-01,83,66.34999447023458,62.88636423873084
61,2013-03-02,79,67.55745131546016,63.01841929078542
62,2013-03-03,60,66.83623794882703,63.150108762109305
63,2013-03-04,60,66.18397619773363,63.281433008200025
64,2013-03-05,67,66.2618214055708,63.41239238437368
65,2013-03-06,67,66.33222941032008,63.54298724576501
66,2013-03-07,80,67.63568528685259,63.673217947327345
67,2013-03-08,82,69.00539184637071,63.80308484383264
68,2013-03-09,65,68.62350302499713,63.932588289871475
69,2013-03-10,58,67.61072603097656,64.061728639853
70,2013-03-11,56,66.50393921952293,64.19050624800502
71,2013-03-12,70,66.83717071562008,64.31892146837389
72,2013-03-13,64,66.56676330794271,64.44697465482466
73,2013-03-14,61,66.03623916106238,64.57466616104088
74,2013-03-15,84,67.74811347206774,64.70199634052483
75,2013-03-16,91,69.96379666874971,64.82896554659732
76,2013-03-17,60,69.01439152566189,64.9555741323978
77,2013-03-18,64,68.53661546386574,65.08182245088429
78,2013-03-19,93,70.86741042169723,65.20771085483351
79,2013-03-20,78,71.54695494838163,65.33323969684068
80,2013-03-21,69,71.30430695277364,65.45840932931972
81,2013-03-22,70,71.18004978018247,65.5832201045031
82,2013-03-23,70,71.06763342185623,65.70767237444193
83,2013-03-24,51,69.15595843497948,65.83176649100592
84,2013-03-25,58,68.0932489038636,65.95550280588338
85,2013-03-26,55,66.84602084020004,66.0788816705813
86,2013-03-27,72,67.33696573766052,66.20190343642517
87,2013-03-28,54,66.06656842544261,66.32456845455914
88,2013-03-29,73,66.7269940616168,66.44687707594599
89,2013-03-30,55,65.60998626424178,66.56882965136712
90,2013-03-31,60,65.07563640758008,66.69042653142247
