Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,3,3.0,6.633818049470444
2,2013-01-02,7,5.1000000000000005,6.6419744536202225
3,2013-01-03,5,5.063280599500416,6.650121732714178
4,2013-01-04,8,5.911066084788031,6.65825988784045
5,2013-01-05,9,6.658252912620755,6.666388920059425
6,2013-01-06,8,6.941300260535576,6.674508830403731
7,2013-01-07,11,7.7086999211022125,6.6826196198782375
8,2013-01-08,8,7.759052603461421,6.690721289460062
9,2013-01-09,8,7.797701744041537,6.698813840098556
10,2013-01-10,6,7.52698343817638,6.706897272715324
11,2013-01-11,9,7.737172332637527,6.714971588204204
12,2013-01-12,5,7.364292396607282,6.723036787431287
13,2013-01-13,5,7.054891564699304,6.731092871234896
14,2013-01-14,5,6.795230829154936,6.739139840425607
15,2013-01-15,9,7.065420994887898,6.747177695786233
16,2013-01-16,7,7.0576169086940315,6.755206438071831
17,2013-01-17,5,6.81792831815375,6.7632260680097
18,2013-01-18,5,6.6105671748585095,6.771236586299382
19,2013-01-19,1,5.9824261124888,6.77923799361267
20,2013-01-20,5,5.874245481921529,6.787230290593586
21,2013-01-21,10,6.321896200779206,6.795213477858403
22,2013-01-22,8,6.5015896925663865,6.803187555995639
23,2013-01-23,9,6.765991294575353,6.811152525566051
24,2013-01-24,9,6.999934401340004,6.819108387102637
25,2013-01-25,10,7.311147626603184,6.827055141110645
26,2013-01-26,5,7.073419697466522,6.834992788067558
27,2013-01-27,2,6.555508741743469,6.842921328423107
28,2013-01-28,7,6.600575349106291,6.8508407625992636
29,2013-01-29,5,6.439286418547278,6.858751090990242
30,2013-01-30,2,5.994403191614278,6.866652313962505
31,2013-01-31,3,5.6958050859958105,6.874544431854751
32,2013-02-01,5,5.626729783040961,6.882427444977924
33,2013-02-02,6,5.663636832494885,6.890301353615213
34,2013-02-03,5,5.5982575880827135,6.898166158022044
35,2013-02-04,4,5.4413172142566415,6.906021858426096
36,2013-02-05,9,5.789730780038218,6.91386845502728
37,2013-02-06,9,6.1031967963160145,6.921705947997756
38,2013-02-07,8,6.2879650406874,6.929534337481928
39,2013-02-08,3,5.968377471547578,6.9373536235964375
40,2013-02-09,5,5.874436185368503,6.945163806430175
41,2013-02-10,3,5.5960830601829175,6.95296488604427
42,2013-02-11,5,5.5384520587964605,6.960756862472095
43,2013-02-12,5,5.486468089541947,6.9685397357192675
44,2013-02-13,4,5.343146542451934,6.976313505763647
45,2013-02-14,6,5.406404108440447,6.984078172555336
46,2013-02-15,3,5.1749046870425754,6.991833736016679
47,2013-02-16,6,5.254203615181263,6.999580196042265
48,2013-02-17,6,5.325818861346503,7.007317552498924
49,2013-02-18,5,5.294556646993951,7.015045805225731
50,2013-02-19,7,5.45807702700704,7.022764954034003
51,2013-02-20,10,5.893283191716519,7.030474998707299
52,2013-02-21,13,6.573851504670359,7.038175939001424
53,2013-02-22,9,6.806067277118169,7.045867774644421
54,2013-02-23,10,7.111625217449043,7.05355050533658
55,2013-02-24,11,7.483459266765434,7.061224130750433
56,2013-02-25,13,8.010784984830892,7.068888650530754
57,2013-02-26,7,7.9141981055621144,7.076544064294561
58,2013-02-27,13,8.400023952438698,7.084190371631116
59,2013-02-28,7,8.266323873001827,7.091827572101916
60,2013-03-01,14,8.813738393247169,7.099455665240713
61,2013-03-02,13,9.213321636201883,7.107074650553497
62,2013-03-03,8,9.097533423280966,7.114684527518497
63,2013-03-04,9,9.088227526977242,7.12228529558619
64,2013-03-05,7,8.889019482558274,7.129876954179293
65,2013-03-06,15,9.471889195310618,7.137459502692767
66,2013-03-07,8,9.331519366255907,7.1450329404938175
67,2013-03-08,11,9.49061702695924,7.152597266921887
68,2013-03-09,5,9.062465048465675,7.160152481288671
69,2013-03-10,3,8.484508312943259,7.1676985828780975
70,2013-03-11,13,8.914945361679873,7.175235570946344
71,2013-03-12,9,8.923052453105655,7.182763444721831
72,2013-03-13,10,9.025695058556533,7.190282203405216
73,2013-03-14,11,9.213850434813764,7.197791846169407
74,2013-03-15,10,9.288767333191373,7.2052923721595485
75,2013-03-16,8,9.1659600882328,7.212783780493032
76,2013-03-17,9,9.150146501649914,7.220266070259492
77,2013-03-18,11,9.326402327470149,7.227739240520803
78,2013-03-19,15,9.86696501324097,7.2352032903110866
79,2013-03-20,4,9.308000569930693,7.242658218636699
80,2013-03-21,10,9.373927246323172,7.250104024476251
81,2013-03-22,5,8.957237117061904,7.257540706780587
82,2013-03-23,6,8.675518639595753,7.264968264472799
83,2013-03-24,6,8.420644437306054,7.27238669644822
84,2013-03-25,8,8.380574114765734,7.27979600157443
85,2013-03-26,7,8.249064296801823,7.287196178691242
86,2013-03-27,12,8.606361578589615,7.2945872266107274
87,2013-03-28,13,9.024872546617056,7.301969144117184
88,2013-03-29,5,8.641493986731392,7.309341929967163
89,2013-03-30,4,8.199387088117223,7.316705582889456
90,2013-03-31,4,7.799396467301367,7.324060101585095
91,2013-04-01,9,7.913752333917405,7.3314054847273615
