Day,Date,Rides,20_ExpMA,Poly_Average
1,2013-01-01,1,1.0,5.175925748486267
2,2013-01-02,7,4.15,5.176274371245618
3,2013-01-03,2,3.3605328892589514,5.1765956618508335
4,2013-01-05,1,2.6790835411471323,5.176889739133755
5,2013-01-06,7,3.7242764623427087,5.177156721722305
6,2013-01-07,4,3.7824415344532993,5.177396728040501
7,2013-01-08,8,4.579877448081038,5.177609876308455
8,2013-01-09,7,4.9982077917878565,5.177796284542369
9,2013-01-10,3,4.677685491225351,5.177956070554544
10,2013-01-11,4,4.575631928279214,5.178089351953367
11,2013-01-12,6,4.778879032256172,5.1781962461433215
12,2013-01-13,5,4.809001933662169,5.178276870324984
13,2013-01-14,2,4.441404619407237,5.178331341495019
14,2013-01-15,8,4.8910767626498535,5.1783597764461895
15,2013-01-16,4,4.781877041715403,5.178362291767347
16,2013-01-17,5,4.807896981800866,5.178339003843443
17,2013-01-18,8,5.1797400931491,5.178290028855514
18,2013-01-19,3,4.931109058972293,5.178215482780688
19,2013-01-20,1,4.4909947276335345,5.1781154813921955
20,2013-01-21,4,4.436928453778045,5.1779901402593485
21,2013-01-22,7,4.715025663663498,5.177839574747562
22,2013-01-23,4,4.638459805055229,5.1776639000183335
23,2013-01-24,4,4.570892922717019,5.1774632310292645
24,2013-01-25,4,4.511109599739777,5.17723768253404
25,2013-01-26,2,4.25061845652164,5.1769873690824415
26,2013-01-27,6,4.430562328048463,5.176712405020344
27,2013-01-28,3,4.284525937069228,5.176412904489714
28,2013-01-29,5,4.357067270725274,5.1760889814286095
29,2013-01-30,3,4.22031648988004,5.175740749571185
30,2013-01-31,8,4.599097590766491,5.175368322447683
31,2013-02-01,5,4.639075072847144,5.174971813384444
32,2013-02-02,3,4.476357654562361,5.174551335503899
33,2013-02-03,4,4.429257846659342,5.174107001724566
34,2013-02-04,3,4.288452222996985,5.173638924761066
35,2013-02-05,9,4.751101094452856,5.173147217124109
36,2013-02-06,7,4.971280001632493,5.172631991120491
37,2013-02-07,8,5.267018684982066,5.172093358853111
38,2013-02-08,7,5.435828983531955,5.171531432220955
39,2013-02-09,2,5.101869157548661,5.170946322919104
40,2013-02-10,1,4.703951118643244,5.170338142438727
41,2013-02-11,8,5.023132150234833,5.169707002067094
42,2013-02-12,3,4.827529994187337,5.169053012887561
43,2013-02-13,6,4.940724184344655,5.168376285779578
44,2013-02-15,5,4.94643941070203,5.167676931418692
45,2013-02-16,1,4.566381806416847,5.166955060276537
46,2013-02-17,7,4.800499260647324,5.166210782620841
47,2013-02-18,2,4.531346611086724,5.165444208515432
48,2013-02-19,8,4.864424742551913,5.164655447820216
49,2013-02-20,9,5.261231850756605,5.163844610191209
50,2013-02-22,8,5.523828909605053,5.163011805080505
51,2013-02-23,5,5.4736357266583715,5.162157141736303
52,2013-02-24,5,5.428278429309639,5.1612807292028835
53,2013-02-25,7,5.578713796029085,5.160382676320628
54,2013-02-26,5,5.523349262427964,5.159463091726007
55,2013-02-27,9,5.855811330542225,5.1585220838515875
56,2013-02-28,6,5.869594314722991,5.157559760926022
57,2013-03-01,7,5.977611706242571,5.1565762309740615
58,2013-03-02,4,5.788698551164884,5.155571601816551
59,2013-03-03,4,5.6178806605403775,5.154545981070424
60,2013-03-04,5,5.5588893889954205,5.153499476148708
61,2013-03-05,8,5.791896063203961,5.152432194260525
62,2013-03-06,4,5.62089404963409,5.151344242411088
63,2013-03-07,5,5.561653068982254,5.150235727401703
64,2013-03-08,3,5.3172822368965,5.149106755829769
65,2013-03-09,7,5.477781066245412,5.147957434088778
66,2013-03-10,3,5.241482229477022,5.1467878683683175
67,2013-03-11,5,5.218455736370531,5.145598164654062
68,2013-03-13,9,5.579002104166737,5.144388428727778
69,2013-03-14,6,5.619137357333957,5.143158766167336
70,2013-03-15,9,5.94141644429682,5.1419092823466865
71,2013-03-16,5,5.8516841341678525,5.140640082435882
72,2013-03-17,7,5.961128770250165,5.1393512714010585
73,2013-03-18,5,5.869531195021563,5.138042954004455
74,2013-03-19,5,5.786668361969994,5.136715234804397
75,2013-03-20,2,5.425834953852968,5.1353682181553015
76,2013-03-22,6,5.480544545579477,5.134002008207681
77,2013-03-23,1,5.053633939031539,5.132616708908147
78,2013-03-24,3,4.857970104239743,5.131212423999387
79,2013-03-25,3,4.680955374705876,5.1297892570202
80,2013-03-26,6,4.806620547797556,5.1283473113054665
81,2013-03-27,2,4.539242739940283,5.126886689986162
82,2013-03-28,4,4.487872275663281,5.125407495989355
83,2013-03-29,1,4.155611961422916,5.12390983203821
84,2013-03-30,7,4.4265665635223685,5.1223938006519765
85,2013-03-31,3,4.290675627225867,5.120859504146008
86,2013-04-01,5,4.35824267991673,5.11930704463174
87,2013-04-03,4,4.324118686000871,5.117736524016705
88,2013-04-04,7,4.579002663742776,5.116148044004532
89,2013-04-05,9,5.000107038045892,5.114541706094936
90,2013-04-06,8,5.285846128788087,5.112917611583732
91,2013-04-07,1,4.877625067553226,5.1112758615628175
92,2013-04-08,4,4.794033346330823,5.1096165569201935
93,2013-04-09,4,4.718404261998687,5.107939798339949
94,2013-04-10,7,4.935716930697156,5.106245686302267
95,2013-04-12,6,5.037084750657884,5.104534321083418
96,2013-04-13,2,4.747819148675958,5.102805802755776
97,2013-04-14,1,4.390862292473761,5.101060231187795
98,2013-04-15,6,4.544121931981329,5.09929770604403
99,2013-04-16,5,4.587541051454956,5.097518326785131
100,2013-04-17,5,4.626824624727106,5.095722192667832
101,2013-04-18,7,4.852850534240268,5.093909402744968
102,2013-04-20,8,5.152590101762276,5.092080055865461
103,2013-04-21,3,4.947574684358595,5.090234250674328
104,2013-04-22,5,4.952567722199903,5.0883720856126775
105,2013-04-23,8,5.242807290141264,5.086493658917717
106,2013-04-24,8,5.5054035572569635,5.084599068622738
107,2013-04-26,4,5.3620285862562005,5.082688412557127
108,2013-04-27,3,5.137068934915846,5.0807617883463685
109,2013-04-28,2,4.838295000025557,5.0788192934120335
110,2013-04-29,7,5.044175073814255,5.076861024971791
111,2013-04-30,6,5.1352073821894155,5.074887080039399
112,2013-05-01,8,5.408048470532975,5.072897555424706
113,2013-05-02,8,5.654904022804555,5.070892547733662
114,2013-05-03,8,5.878248973600978,5.068872153368302
115,2013-05-04,5,5.794605374986352,5.066836468526756
116,2013-05-05,7,5.909405905216531,5.064785589203247
117,2013-05-06,7,6.013272862564524,5.06271961118809
118,2013-05-07,6,6.012008771022037,5.060638630067696
119,2013-05-08,3,5.725148864184474,5.058542741224564
120,2013-05-09,8,5.941802671211621,5.056432039837288
121,2013-05-10,9,6.233061162653359,5.054306620880556
122,2013-05-11,2,5.829910473008784,5.052166579125148
123,2013-05-12,5,5.750871024248173,5.050012009137936
124,2013-05-14,5,5.679359206633844,5.047843005281884
125,2013-05-15,7,5.805134984146018,5.04565966171605
126,2013-05-16,7,5.918932032033937,5.0434620723955845
127,2013-05-17,8,6.117129579713861,5.041250331071732
128,2013-05-18,4,5.915497640424733,5.039024531291828
129,2013-05-19,6,5.923545504082494,5.036784766399302
130,2013-05-20,9,6.2165418254820395,5.034531129533676
131,2013-05-24,9,6.481633616476545,5.032263713630561
132,2013-05-25,3,6.150048855618228,5.029982611421669
