Day,Date,Rides
1,2013-01-01,639
2,2013-01-02,450
3,2013-01-03,537
4,2013-01-04,656
5,2013-01-05,594
6,2013-01-06,385
7,2013-01-07,389
8,2013-01-08,366
9,2013-01-09,465
10,2013-01-10,601
11,2013-01-11,695
12,2013-01-12,861
13,2013-01-13,488
14,2013-01-14,539
15,2013-01-15,545
16,2013-01-16,666
17,2013-01-17,836
18,2013-01-18,973
19,2013-01-19,983
20,2013-01-20,909
21,2013-01-21,1166
22,2013-01-22,1538
23,2013-01-23,1344
24,2013-01-24,1016
25,2013-01-25,810
26,2013-01-26,852
27,2013-01-27,513
28,2013-01-28,466
29,2013-01-29,521
30,2013-01-30,553
31,2013-01-31,592
32,2013-02-01,741
33,2013-02-02,807
34,2013-02-03,500
35,2013-02-04,479
36,2013-02-05,570
37,2013-02-06,518
38,2013-02-07,849
39,2013-02-08,1191
40,2013-02-09,1592
41,2013-02-10,796
42,2013-02-11,736
43,2013-02-12,653
44,2013-02-13,727
45,2013-02-14,870
46,2013-02-15,1323
47,2013-02-16,1882
48,2013-02-17,1585
49,2013-02-18,922
50,2013-02-19,723
51,2013-02-20,1023
52,2013-02-21,1665
53,2013-02-22,2005
54,2013-02-23,2137
55,2013-02-24,697
56,2013-02-25,614
57,2013-02-26,612
58,2013-02-27,756
59,2013-02-28,1025
60,2013-03-01,1769
61,2013-03-02,1884
62,2013-03-03,1753
63,2013-03-04,2087
64,2013-03-05,1427
65,2013-03-06,765
66,2013-03-07,756
67,2013-03-08,1021
68,2013-03-09,1526
69,2013-03-10,1507
70,2013-03-11,1546
71,2013-03-12,746
72,2013-03-13,829
73,2013-03-14,948
74,2013-03-15,1407
75,2013-03-16,1659
76,2013-03-17,1186
77,2013-03-18,1253
78,2013-03-19,1613
79,2013-03-20,2100
80,2013-03-21,2636
81,2013-03-22,2618
82,2013-03-23,1741
83,2013-03-24,723
84,2013-03-25,791
85,2013-03-26,830
86,2013-03-27,771
87,2013-03-28,896
88,2013-03-29,982
89,2013-03-30,1027
90,2013-03-31,580
91,2013-04-01,747
92,2013-04-02,868
93,2013-04-03,829
94,2013-04-04,897
95,2013-04-05,1193
96,2013-04-06,1131
97,2013-04-07,719
98,2013-04-08,623
99,2013-04-09,645
100,2013-04-10,710
101,2013-04-11,773
102,2013-04-12,1075
103,2013-04-13,1202
104,2013-04-14,736
105,2013-04-15,960
106,2013-04-16,1474
107,2013-04-17,1714
108,2013-04-18,1711
109,2013-04-19,1263
110,2013-04-20,1266
111,2013-04-21,1145
112,2013-04-22,1765
113,2013-04-23,2077
114,2013-04-24,2020
115,2013-04-25,1509
116,2013-04-26,1274
117,2013-04-27,1664
118,2013-04-28,1057
119,2013-04-29,582
120,2013-04-30,574
121,2013-05-01,593
122,2013-05-02,742
123,2013-05-03,993
124,2013-05-04,993
125,2013-05-05,807
126,2013-05-06,1267
127,2013-05-07,1309
128,2013-05-08,1347
129,2013-05-09,834
130,2013-05-10,1106
131,2013-05-11,1287
132,2013-05-12,621
133,2013-05-13,608
134,2013-05-14,884
135,2013-05-15,778
136,2013-05-16,903
137,2013-05-17,1791
138,2013-05-18,2117
139,2013-05-19,2027
140,2013-05-20,2322
141,2013-05-21,2369
142,2013-05-22,1461
143,2013-05-23,1376
144,2013-05-24,910
145,2013-05-25,1208
146,2013-05-26,984
147,2013-05-27,624
148,2013-05-28,715
149,2013-05-29,721
150,2013-05-30,1124
151,2013-05-31,2143
152,2013-06-01,3008
153,2013-06-02,3096
154,2013-06-03,2688
155,2013-06-04,2100
156,2013-06-05,1638
157,2013-06-06,1718
158,2013-06-07,1325
159,2013-06-08,1345
160,2013-06-09,1044
161,2013-06-10,1257
162,2013-06-11,1564
163,2013-06-12,1537
164,2013-06-13,1480
165,2013-06-14,1800
166,2013-06-15,2239
167,2013-06-16,2369
168,2013-06-17,1713
169,2013-06-18,2060
170,2013-06-19,1499
171,2013-06-20,1185
172,2013-06-21,1943
173,2013-06-22,2163
174,2013-06-23,1815
175,2013-06-24,1883
176,2013-06-25,1152
177,2013-06-26,880
178,2013-06-27,1221
179,2013-06-28,2209
180,2013-06-29,2711
181,2013-06-30,1915
182,2013-07-01,1503
183,2013-07-02,1084
184,2013-07-03,1306
185,2013-07-04,1218
186,2013-07-05,1434
187,2013-07-06,1716
188,2013-07-07,949
189,2013-07-08,909
190,2013-07-09,895
191,2013-07-10,1259
192,2013-07-11,1318
193,2013-07-12,1660
194,2013-07-13,1893
195,2013-07-14,1465
196,2013-07-15,1968
197,2013-07-16,2115
198,2013-07-17,1426
199,2013-07-18,1481
200,2013-07-19,2189
201,2013-07-20,2798
202,2013-07-21,1829
203,2013-07-22,1967
204,2013-07-23,1544
205,2013-07-24,1128
206,2013-07-25,1323
207,2013-07-26,1562
208,2013-07-27,1908
209,2013-07-28,1172
210,2013-07-29,835
211,2013-07-30,955
212,2013-07-31,1059
213,2013-08-01,1171
214,2013-08-02,1487
215,2013-08-03,1830
216,2013-08-04,1255
217,2013-08-05,1064
218,2013-08-06,833
219,2013-08-07,1040
220,2013-08-08,953
221,2013-08-09,1296
222,2013-08-10,1725
223,2013-08-11,1074
224,2013-08-12,915
225,2013-08-13,938
226,2013-08-14,1278
227,2013-08-15,1645
228,2013-08-16,1692
229,2013-08-17,1805
230,2013-08-18,968
231,2013-08-19,811
232,2013-08-20,926
233,2013-08-21,1206
234,2013-08-22,1390
235,2013-08-23,1388
236,2013-08-24,1451
237,2013-08-25,999
238,2013-08-26,1003
239,2013-08-27,1008
240,2013-08-28,990
241,2013-08-29,1284
242,2013-08-30,1293
243,2013-08-31,1527
244,2013-09-01,1368
245,2013-09-02,623
246,2013-09-03,676
247,2013-09-04,754
248,2013-09-05,779
249,2013-09-06,1276
250,2013-09-07,1515
251,2013-09-08,1859
252,2013-09-09,1991
253,2013-09-10,2232
254,2013-09-11,2227
255,2013-09-12,1976
256,2013-09-13,1463
257,2013-09-14,1822
258,2013-09-15,1526
259,2013-09-16,1007
260,2013-09-17,1000
261,2013-09-18,1296
262,2013-09-19,1498
263,2013-09-20,1604
264,2013-09-21,1914
265,2013-09-22,1401
266,2013-09-23,1608
267,2013-09-24,1891
268,2013-09-25,2341
269,2013-09-26,2316
270,2013-09-27,1520
271,2013-09-28,1605
272,2013-09-29,1401
273,2013-09-30,1870
274,2013-10-01,2124
275,2013-10-02,2152
276,2013-10-03,1210
277,2013-10-04,1284
278,2013-10-05,1548
279,2013-10-06,1938
280,2013-10-07,2490
281,2013-10-08,2582
282,2013-10-09,2287
283,2013-10-10,1939
284,2013-10-11,2796
285,2013-10-12,2756
286,2013-10-13,1609
287,2013-10-14,1700
288,2013-10-15,1729
289,2013-10-16,1293
290,2013-10-17,1379
291,2013-10-18,1753
292,2013-10-19,1715
293,2013-10-20,1025
294,2013-10-21,1533
295,2013-10-22,1937
296,2013-10-23,2196
297,2013-10-24,2060
298,2013-10-25,1421
299,2013-10-26,1500
300,2013-10-27,1159
301,2013-10-28,1295
302,2013-10-29,1248
303,2013-10-30,1246
304,2013-10-31,1314
305,2013-11-01,1613
306,2013-11-02,2017
307,2013-11-03,1342
308,2013-11-04,1762
309,2013-11-05,2092
310,2013-11-06,2289
311,2013-11-07,1715
312,2013-11-08,1525
313,2013-11-09,1508
314,2013-11-10,1443
315,2013-11-11,887
316,2013-11-12,834
317,2013-11-13,1147
318,2013-11-14,1568
319,2013-11-15,2201
320,2013-11-16,2450
