Day,Date,Rides
1,2013-01-01,76
2,2013-01-02,69
3,2013-01-03,61
4,2013-01-04,90
5,2013-01-05,66
6,2013-01-06,69
7,2013-01-07,81
8,2013-01-08,55
9,2013-01-09,55
10,2013-01-10,66
11,2013-01-11,64
12,2013-01-12,55
13,2013-01-13,85
14,2013-01-14,83
15,2013-01-15,69
16,2013-01-16,78
17,2013-01-17,90
18,2013-01-18,92
19,2013-01-19,74
20,2013-01-20,51
21,2013-01-21,77
22,2013-01-22,73
23,2013-01-23,71
24,2013-01-24,97
25,2013-01-25,84
26,2013-01-26,71
27,2013-01-27,70
28,2013-01-28,71
29,2013-01-29,79
30,2013-01-30,89
31,2013-01-31,108
32,2013-02-01,99
33,2013-02-02,64
34,2013-02-03,40
35,2013-02-04,70
36,2013-02-05,65
37,2013-02-06,59
38,2013-02-07,73
39,2013-02-08,105
40,2013-02-09,92
41,2013-02-10,62
42,2013-02-11,86
43,2013-02-12,69
44,2013-02-13,74
45,2013-02-14,74
46,2013-02-15,72
47,2013-02-16,71
48,2013-02-17,62
49,2013-02-18,96
50,2013-02-19,91
51,2013-02-20,78
52,2013-02-21,101
53,2013-02-22,123
54,2013-02-23,68
55,2013-02-24,73
56,2013-02-25,119
57,2013-02-26,63
58,2013-02-27,60
59,2013-02-28,86
60,2013-03-01,96
61,2013-03-02,77
62,2013-03-03,60
63,2013-03-04,108
64,2013-03-05,76
65,2013-03-06,82
66,2013-03-07,79
67,2013-03-08,86
68,2013-03-09,86
69,2013-03-10,70
70,2013-03-11,84
71,2013-03-12,100
72,2013-03-13,86
73,2013-03-14,123
74,2013-03-15,116
75,2013-03-16,87
76,2013-03-17,92
77,2013-03-18,109
78,2013-03-19,76
79,2013-03-20,83
80,2013-03-21,98
81,2013-03-22,124
82,2013-03-23,85
83,2013-03-24,58
84,2013-03-25,79
85,2013-03-26,79
86,2013-03-27,71
87,2013-03-28,101
88,2013-03-29,96
89,2013-03-30,95
90,2013-03-31,56
91,2013-04-01,90
92,2013-04-02,84
93,2013-04-03,79
94,2013-04-04,78
95,2013-04-05,85
96,2013-04-06,55
97,2013-04-07,66
98,2013-04-08,71
99,2013-04-09,46
100,2013-04-10,68
101,2013-04-11,87
102,2013-04-12,82
103,2013-04-13,71
104,2013-04-14,62
105,2013-04-15,88
106,2013-04-16,59
107,2013-04-17,103
108,2013-04-18,97
109,2013-04-19,89
110,2013-04-20,70
111,2013-04-21,69
112,2013-04-22,116
113,2013-04-23,87
114,2013-04-24,97
115,2013-04-25,71
116,2013-04-26,79
117,2013-04-27,81
118,2013-04-28,78
119,2013-04-29,103
120,2013-04-30,95
121,2013-05-01,76
122,2013-05-02,90
123,2013-05-03,85
124,2013-05-04,72
125,2013-05-05,67
126,2013-05-06,73
127,2013-05-07,61
128,2013-05-08,84
129,2013-05-09,85
130,2013-05-10,100
131,2013-05-11,79
132,2013-05-12,60
133,2013-05-13,81
134,2013-05-14,74
135,2013-05-15,63
136,2013-05-16,56
137,2013-05-17,94
138,2013-05-18,62
139,2013-05-19,58
140,2013-05-20,80
141,2013-05-21,82
142,2013-05-22,76
143,2013-05-23,90
144,2013-05-24,79
145,2013-05-25,69
146,2013-05-26,53
147,2013-05-27,49
148,2013-05-28,65
149,2013-05-29,77
150,2013-05-30,84
151,2013-05-31,65
152,2013-06-01,68
153,2013-06-02,46
154,2013-06-03,84
155,2013-06-04,74
156,2013-06-05,80
157,2013-06-06,85
158,2013-06-07,88
159,2013-06-08,62
160,2013-06-09,73
161,2013-06-10,92
162,2013-06-11,65
163,2013-06-12,96
164,2013-06-13,87
165,2013-06-14,89
166,2013-06-15,74
167,2013-06-16,71
168,2013-06-17,105
