Day,Date,Rides
1,2013-01-01,452
2,2013-01-02,631
3,2013-01-03,517
4,2013-01-04,466
5,2013-01-05,415
6,2013-01-06,593
7,2013-01-07,590
8,2013-01-08,518
9,2013-01-09,446
10,2013-01-10,536
11,2013-01-11,490
12,2013-01-12,225
13,2013-01-13,392
14,2013-01-14,601
15,2013-01-15,522
16,2013-01-16,520
17,2013-01-17,597
18,2013-01-18,581
19,2013-01-19,250
20,2013-01-20,408
21,2013-01-21,746
22,2013-01-22,671
23,2013-01-23,605
24,2013-01-24,666
25,2013-01-25,562
26,2013-01-26,273
27,2013-01-27,458
28,2013-01-28,606
29,2013-01-29,494
30,2013-01-30,578
31,2013-01-31,656
32,2013-02-01,448
33,2013-02-02,201
34,2013-02-03,389
35,2013-02-04,642
36,2013-02-05,528
37,2013-02-06,561
38,2013-02-07,585
39,2013-02-08,595
40,2013-02-09,220
41,2013-02-10,425
42,2013-02-11,606
43,2013-02-12,577
44,2013-02-13,486
45,2013-02-14,539
46,2013-02-15,571
47,2013-02-16,291
48,2013-02-17,425
49,2013-02-18,743
50,2013-02-19,689
51,2013-02-20,815
52,2013-02-21,798
53,2013-02-22,699
54,2013-02-23,321
55,2013-02-24,592
56,2013-02-25,836
57,2013-02-26,464
58,2013-02-27,762
59,2013-02-28,782
60,2013-03-01,826
61,2013-03-02,393
62,2013-03-03,603
63,2013-03-04,819
64,2013-03-05,257
65,2013-03-06,866
66,2013-03-07,796
67,2013-03-08,735
68,2013-03-09,418
69,2013-03-10,726
70,2013-03-11,930
71,2013-03-12,732
72,2013-03-13,803
73,2013-03-14,901
74,2013-03-15,823
75,2013-03-16,383
76,2013-03-17,584
77,2013-03-18,876
78,2013-03-19,893
79,2013-03-20,792
80,2013-03-21,855
81,2013-03-22,734
82,2013-03-23,385
83,2013-03-24,552
84,2013-03-25,635
85,2013-03-26,547
86,2013-03-27,556
87,2013-03-28,665
88,2013-03-29,553
89,2013-03-30,362
90,2013-03-31,810
91,2013-04-01,1005
92,2013-04-02,729
93,2013-04-03,765
94,2013-04-04,745
95,2013-04-05,755
96,2013-04-06,426
97,2013-04-07,761
98,2013-04-08,891
99,2013-04-09,873
100,2013-04-10,906
101,2013-04-11,1040
102,2013-04-12,966
103,2013-04-13,419
104,2013-04-14,817
105,2013-04-15,999
106,2013-04-16,927
107,2013-04-17,971
108,2013-04-18,1138
109,2013-04-19,970
110,2013-04-20,408
111,2013-04-21,734
112,2013-04-22,964
113,2013-04-23,736
114,2013-04-24,856
115,2013-04-25,894
116,2013-04-26,870
117,2013-04-27,339
118,2013-04-28,823
119,2013-04-29,923
120,2013-04-30,738
121,2013-05-01,873
122,2013-05-02,827
123,2013-05-03,830
124,2013-05-04,354
125,2013-05-05,898
126,2013-05-06,1082
127,2013-05-07,888
128,2013-05-08,917
129,2013-05-09,955
130,2013-05-10,825
131,2013-05-11,386
132,2013-05-12,820
133,2013-05-13,1090
134,2013-05-14,820
135,2013-05-15,957
136,2013-05-16,1103
137,2013-05-17,1247
138,2013-05-18,609
139,2013-05-19,993
140,2013-05-20,1286
141,2013-05-21,1061
142,2013-05-22,923
143,2013-05-23,977
144,2013-05-24,946
145,2013-05-25,415
146,2013-05-26,406
147,2013-05-27,786
148,2013-05-28,1007
149,2013-05-29,1016
150,2013-05-30,923
151,2013-05-31,973
152,2013-06-01,422
153,2013-06-02,727
154,2013-06-03,998
155,2013-06-04,1029
156,2013-06-05,897
157,2013-06-06,1052
158,2013-06-07,1015
159,2013-06-08,605
160,2013-06-09,1072
161,2013-06-10,1024
162,2013-06-11,975
163,2013-06-12,989
164,2013-06-13,1300
165,2013-06-14,1059
166,2013-06-15,640
167,2013-06-16,1068
168,2013-06-17,1022
169,2013-06-18,838
