Day,Date,Rides
1,2013-01-01,1697
2,2013-01-02,411
3,2013-01-03,360
4,2013-01-04,591
5,2013-01-05,1070
6,2013-01-06,771
7,2013-01-07,393
8,2013-01-08,305
9,2013-01-09,351
10,2013-01-10,436
11,2013-01-11,740
12,2013-01-12,1317
13,2013-01-13,1048
14,2013-01-14,407
15,2013-01-15,366
16,2013-01-16,409
17,2013-01-17,479
18,2013-01-18,848
19,2013-01-19,1439
20,2013-01-20,1247
21,2013-01-21,533
22,2013-01-22,395
23,2013-01-23,416
24,2013-01-24,494
25,2013-01-25,802
26,2013-01-26,1511
27,2013-01-27,1312
28,2013-01-28,509
29,2013-01-29,363
30,2013-01-30,440
31,2013-01-31,541
32,2013-02-01,877
33,2013-02-02,1429
34,2013-02-03,1208
35,2013-02-04,536
36,2013-02-05,426
37,2013-02-06,446
38,2013-02-07,551
39,2013-02-08,903
40,2013-02-09,1532
41,2013-02-10,1205
42,2013-02-11,500
43,2013-02-12,429
44,2013-02-13,419
45,2013-02-14,603
46,2013-02-15,975
47,2013-02-16,1717
48,2013-02-17,1327
49,2013-02-18,581
50,2013-02-19,479
51,2013-02-20,495
52,2013-02-21,671
53,2013-02-22,1012
54,2013-02-23,1673
55,2013-02-24,1311
56,2013-02-25,555
57,2013-02-26,457
58,2013-02-27,483
59,2013-02-28,607
60,2013-03-01,1010
61,2013-03-02,1887
62,2013-03-03,1414
63,2013-03-04,615
64,2013-03-05,424
65,2013-03-06,551
66,2013-03-07,598
67,2013-03-08,1025
68,2013-03-09,1883
69,2013-03-10,1390
70,2013-03-11,634
71,2013-03-12,481
72,2013-03-13,544
73,2013-03-14,656
74,2013-03-15,1081
75,2013-03-17,1605
76,2013-03-18,574
77,2013-03-19,504
78,2013-03-20,537
79,2013-03-21,655
80,2013-03-22,1066
81,2013-03-23,1620
82,2013-03-24,1223
83,2013-03-25,458
84,2013-03-26,461
85,2013-03-27,499
86,2013-03-28,656
87,2013-03-29,1061
88,2013-03-30,1424
89,2013-03-31,902
90,2013-04-01,460
91,2013-04-02,466
92,2013-04-03,477
93,2013-04-04,556
94,2013-04-05,1043
95,2013-04-06,1758
96,2013-04-07,1360
97,2013-04-08,563
98,2013-04-09,440
99,2013-04-10,472
100,2013-04-11,600
101,2013-04-12,1095
102,2013-04-13,1833
103,2013-04-14,1384
104,2013-04-15,546
105,2013-04-16,421
106,2013-04-17,611
107,2013-04-18,643
108,2013-04-19,1055
109,2013-04-20,1869
110,2013-04-21,1443
111,2013-04-22,456
112,2013-04-23,472
113,2013-04-24,510
114,2013-04-25,634
115,2013-04-26,1025
116,2013-04-27,1695
117,2013-04-28,1306
118,2013-04-29,549
119,2013-04-30,475
120,2013-05-01,507
121,2013-05-02,693
122,2013-05-03,1032
123,2013-05-04,1697
124,2013-05-05,1338
125,2013-05-06,515
126,2013-05-07,479
127,2013-05-08,559
128,2013-05-09,640
129,2013-05-10,959
130,2013-05-11,1604
131,2013-05-12,1048
132,2013-05-13,481
133,2013-05-14,452
134,2013-05-15,540
135,2013-05-16,639
136,2013-05-17,1092
137,2013-05-18,1742
138,2013-05-19,1426
139,2013-05-20,560
140,2013-05-21,493
141,2013-05-22,565
142,2013-05-23,711
143,2013-05-24,975
144,2013-05-25,1428
145,2013-05-26,1402
146,2013-05-27,811
147,2013-05-28,510
148,2013-05-29,534
