Day,Date,Rides
1,2013-01-01,1
2,2013-01-03,1
3,2013-01-04,2
4,2013-01-06,1
5,2013-01-07,1
6,2013-01-08,6
7,2013-01-09,3
8,2013-01-10,1
9,2013-01-11,2
10,2013-01-12,3
11,2013-01-13,3
12,2013-01-14,2
13,2013-01-15,6
14,2013-01-16,4
15,2013-01-17,2
16,2013-01-18,6
17,2013-01-19,3
18,2013-01-20,2
19,2013-01-21,4
20,2013-01-22,5
21,2013-01-23,4
22,2013-01-24,2
23,2013-01-25,2
24,2013-01-27,2
25,2013-01-28,2
26,2013-01-29,4
27,2013-01-31,1
28,2013-02-01,3
29,2013-02-02,1
30,2013-02-03,4
31,2013-02-05,3
32,2013-02-06,5
33,2013-02-07,3
34,2013-02-08,5
35,2013-02-09,4
36,2013-02-10,1
37,2013-02-11,2
38,2013-02-12,4
39,2013-02-13,2
40,2013-02-14,2
41,2013-02-15,2
42,2013-02-16,1
43,2013-02-17,3
44,2013-02-18,2
45,2013-02-19,3
46,2013-02-20,6
47,2013-02-21,2
48,2013-02-22,1
49,2013-02-23,2
50,2013-02-24,5
51,2013-02-25,4
52,2013-02-26,4
53,2013-02-27,5
54,2013-02-28,4
55,2013-03-01,6
56,2013-03-03,3
57,2013-03-04,3
58,2013-03-05,3
59,2013-03-06,5
60,2013-03-07,6
61,2013-03-08,3
62,2013-03-09,3
63,2013-03-10,4
64,2013-03-11,2
65,2013-03-14,2
66,2013-03-15,1
67,2013-03-16,2
68,2013-03-17,5
69,2013-03-18,4
70,2013-03-19,6
71,2013-03-20,1
72,2013-03-21,4
73,2013-03-22,3
74,2013-03-23,6
75,2013-03-25,1
76,2013-03-26,2
77,2013-03-27,2
78,2013-03-28,4
79,2013-03-29,3
80,2013-03-30,3
81,2013-04-01,3
82,2013-04-02,5
83,2013-04-03,3
84,2013-04-04,4
85,2013-04-05,5
86,2013-04-06,2
87,2013-04-07,3
88,2013-04-08,5
89,2013-04-09,4
90,2013-04-11,2
91,2013-04-12,3
92,2013-04-13,4
93,2013-04-14,4
94,2013-04-15,5
95,2013-04-16,2
96,2013-04-17,3
97,2013-04-18,2
98,2013-04-19,2
99,2013-04-20,3
100,2013-04-21,1
