Day,Date,Rides
1,2013-01-01,558
2,2013-01-02,194
3,2013-01-03,182
4,2013-01-04,247
5,2013-01-05,319
6,2013-01-06,258
7,2013-01-07,186
8,2013-01-08,126
9,2013-01-09,170
10,2013-01-10,183
11,2013-01-11,243
12,2013-01-12,401
13,2013-01-13,291
14,2013-01-14,221
15,2013-01-15,140
16,2013-01-16,211
17,2013-01-17,216
18,2013-01-18,309
19,2013-01-19,441
20,2013-01-20,341
21,2013-01-21,212
22,2013-01-22,204
23,2013-01-23,198
24,2013-01-24,229
25,2013-01-25,339
26,2013-01-26,450
27,2013-01-27,374
28,2013-01-28,211
29,2013-01-29,194
30,2013-01-30,194
31,2013-01-31,233
32,2013-02-01,332
33,2013-02-02,504
34,2013-02-03,401
35,2013-02-04,254
36,2013-02-05,180
37,2013-02-06,213
38,2013-02-07,249
39,2013-02-08,330
40,2013-02-09,518
41,2013-02-10,360
42,2013-02-11,244
43,2013-02-12,205
44,2013-02-13,238
45,2013-02-14,265
46,2013-02-15,350
47,2013-02-16,509
48,2013-02-17,365
49,2013-02-18,235
50,2013-02-19,212
51,2013-02-20,200
52,2013-02-21,255
53,2013-02-22,374
54,2013-02-23,514
55,2013-02-24,422
56,2013-02-25,269
57,2013-02-26,204
58,2013-02-27,218
59,2013-02-28,252
60,2013-03-01,408
61,2013-03-02,546
62,2013-03-03,409
63,2013-03-04,251
64,2013-03-05,199
65,2013-03-06,265
66,2013-03-07,253
67,2013-03-08,353
68,2013-03-09,513
69,2013-03-10,379
70,2013-03-11,258
71,2013-03-12,217
72,2013-03-13,217
73,2013-03-14,237
74,2013-03-15,375
75,2013-03-17,458
76,2013-03-18,233
77,2013-03-19,237
78,2013-03-20,240
79,2013-03-21,274
80,2013-03-22,407
81,2013-03-23,510
82,2013-03-24,430
83,2013-03-25,217
84,2013-03-26,221
85,2013-03-27,194
86,2013-03-28,244
87,2013-03-29,329
88,2013-03-30,428
89,2013-03-31,284
90,2013-04-01,208
91,2013-04-02,189
92,2013-04-03,218
93,2013-04-04,232
94,2013-04-05,363
95,2013-04-06,516
96,2013-04-07,405
97,2013-04-08,250
