Day,Date,Rides
1,2013-01-01,3
2,2013-01-02,9
3,2013-01-03,17
4,2013-01-04,20
5,2013-01-05,11
6,2013-01-06,16
7,2013-01-07,10
8,2013-01-08,15
9,2013-01-09,16
10,2013-01-10,15
11,2013-01-11,20
12,2013-01-12,6
13,2013-01-13,10
14,2013-01-14,7
15,2013-01-15,16
16,2013-01-16,15
17,2013-01-17,15
18,2013-01-18,10
19,2013-01-19,12
20,2013-01-20,12
21,2013-01-21,12
22,2013-01-22,15
23,2013-01-23,18
24,2013-01-24,24
25,2013-01-25,13
26,2013-01-26,8
27,2013-01-27,10
28,2013-01-28,20
29,2013-01-29,17
30,2013-01-30,17
31,2013-01-31,22
32,2013-02-01,16
33,2013-02-02,17
34,2013-02-03,18
35,2013-02-04,13
36,2013-02-05,24
37,2013-02-06,16
38,2013-02-07,18
39,2013-02-08,15
40,2013-02-09,17
41,2013-02-10,12
42,2013-02-11,16
43,2013-02-12,14
44,2013-02-13,15
45,2013-02-14,15
46,2013-02-15,24
47,2013-02-16,14
48,2013-02-17,18
49,2013-02-18,18
50,2013-02-19,20
51,2013-02-20,18
52,2013-02-21,22
53,2013-02-22,13
54,2013-02-23,27
55,2013-02-24,22
56,2013-02-25,25
57,2013-02-26,25
58,2013-02-27,16
59,2013-02-28,28
60,2013-03-01,30
61,2013-03-02,32
62,2013-03-03,21
63,2013-03-04,31
64,2013-03-05,17
65,2013-03-07,17
66,2013-03-08,27
67,2013-03-09,23
68,2013-03-10,28
69,2013-03-11,24
70,2013-03-12,20
71,2013-03-13,19
72,2013-03-14,26
73,2013-03-15,27
74,2013-03-16,28
75,2013-03-17,26
76,2013-03-18,28
77,2013-03-19,28
78,2013-03-20,17
79,2013-03-21,25
80,2013-03-22,23
81,2013-03-23,19
82,2013-03-24,17
83,2013-03-25,16
84,2013-03-26,18
85,2013-03-27,14
86,2013-03-28,11
87,2013-03-29,21
88,2013-03-30,14
89,2013-03-31,19
90,2013-04-01,15
91,2013-04-02,20
92,2013-04-03,19
93,2013-04-04,22
94,2013-04-05,24
95,2013-04-06,28
96,2013-04-07,13
97,2013-04-08,13
98,2013-04-09,22
99,2013-04-10,21
100,2013-04-11,19
101,2013-04-12,27
102,2013-04-13,10
103,2013-04-14,12
104,2013-04-15,16
105,2013-04-16,13
106,2013-04-17,25
107,2013-04-18,24
108,2013-04-19,19
109,2013-04-20,20
110,2013-04-21,13
111,2013-04-22,13
112,2013-04-23,18
113,2013-04-24,16
114,2013-04-25,21
115,2013-04-26,15
116,2013-04-27,14
117,2013-04-28,20
118,2013-04-29,14
119,2013-04-30,20
120,2013-05-01,22
121,2013-05-02,14
122,2013-05-03,15
123,2013-05-04,16
124,2013-05-05,16
125,2013-05-06,24
126,2013-05-07,17
127,2013-05-08,13
128,2013-05-09,13
129,2013-05-10,14
130,2013-05-11,21
131,2013-05-12,19
132,2013-05-13,17
133,2013-05-14,19
134,2013-05-15,17
135,2013-05-16,15
136,2013-05-17,7
137,2013-05-18,14
138,2013-05-19,15
139,2013-05-20,19
140,2013-05-21,19
141,2013-05-22,15
142,2013-05-23,6
143,2013-05-24,16
144,2013-05-25,21
145,2013-05-26,14
146,2013-05-27,11
147,2013-05-28,15
148,2013-05-29,15
149,2013-05-30,15
150,2013-05-31,16
151,2013-06-01,22
152,2013-06-02,11
153,2013-06-03,19
154,2013-06-04,14
155,2013-06-05,17
156,2013-06-06,12
157,2013-06-07,19
158,2013-06-08,13
159,2013-06-09,11
160,2013-06-10,18
161,2013-06-11,19
162,2013-06-12,15
163,2013-06-13,17
164,2013-06-14,16
165,2013-06-15,13
166,2013-06-16,21
167,2013-06-17,12
168,2013-06-18,17
169,2013-06-19,15
170,2013-06-20,13
171,2013-06-21,17
172,2013-06-22,12
173,2013-06-23,10
174,2013-06-24,16
175,2013-06-25,13
176,2013-06-26,11
177,2013-06-27,13
178,2013-06-28,21
179,2013-06-29,19
180,2013-06-30,7
181,2013-07-01,16
182,2013-07-02,10
183,2013-07-03,18
184,2013-07-04,13
185,2013-07-05,18
186,2013-07-06,13
187,2013-07-07,13
188,2013-07-08,13
189,2013-07-09,17
190,2013-07-10,14
191,2013-07-11,20
192,2013-07-12,11
193,2013-07-13,14
194,2013-07-14,13
195,2013-07-15,8
196,2013-07-16,10
197,2013-07-17,23
198,2013-07-18,18
199,2013-07-19,17
200,2013-07-20,19
201,2013-07-21,11
202,2013-07-22,24
203,2013-07-23,13
204,2013-07-24,13
205,2013-07-25,21
206,2013-07-26,16
207,2013-07-27,17
208,2013-07-28,9
209,2013-07-29,20
210,2013-07-30,12
211,2013-07-31,12
212,2013-08-01,11
213,2013-08-02,11
214,2013-08-03,16
215,2013-08-04,17
216,2013-08-05,15
217,2013-08-06,15
218,2013-08-07,16
219,2013-08-08,18
220,2013-08-09,18
221,2013-08-10,15
222,2013-08-11,19
223,2013-08-12,8
224,2013-08-13,13
225,2013-08-14,10
226,2013-08-15,14
227,2013-08-16,9
228,2013-08-17,19
229,2013-08-18,14
230,2013-08-19,14
231,2013-08-20,11
232,2013-08-21,15
233,2013-08-22,13
234,2013-08-23,14
235,2013-08-24,19
236,2013-08-25,18
237,2013-08-26,9
238,2013-08-27,9
239,2013-08-28,25
240,2013-08-29,14
241,2013-08-30,17
242,2013-08-31,24
243,2013-09-01,26
244,2013-09-02,10
245,2013-09-03,24
246,2013-09-04,17
247,2013-09-05,19
248,2013-09-06,21
249,2013-09-07,20
250,2013-09-08,15
251,2013-09-09,13
252,2013-09-10,22
253,2013-09-11,18
254,2013-09-12,14
255,2013-09-13,15
256,2013-09-14,11
257,2013-09-15,11
258,2013-09-16,11
259,2013-09-17,17
260,2013-09-18,19
261,2013-09-19,13
262,2013-09-20,27
263,2013-09-21,24
264,2013-09-22,18
265,2013-09-23,13
266,2013-09-24,16
267,2013-09-25,16
268,2013-09-26,19
269,2013-09-27,22
270,2013-09-28,21
271,2013-09-29,12
272,2013-09-30,14
273,2013-10-01,12
274,2013-10-02,14
275,2013-10-03,19
276,2013-10-04,19
277,2013-10-05,17
278,2013-10-06,12
279,2013-10-07,17
280,2013-10-08,13
281,2013-10-09,14
282,2013-10-10,14
283,2013-10-11,19
284,2013-10-12,20
285,2013-10-13,17
286,2013-10-14,14
287,2013-10-15,11
288,2013-10-16,19
289,2013-10-17,15
290,2013-10-18,20
291,2013-10-19,18
292,2013-10-20,13
293,2013-10-21,15
294,2013-10-22,22
295,2013-10-23,18
296,2013-10-24,19
297,2013-10-25,10
298,2013-10-26,19
299,2013-10-27,12
300,2013-10-28,17
301,2013-10-29,22
302,2013-10-30,17
303,2013-10-31,23
304,2013-11-01,22
305,2013-11-02,11
306,2013-11-03,15
307,2013-11-04,25
308,2013-11-05,21
309,2013-11-06,20
310,2013-11-07,32
311,2013-11-08,14
312,2013-11-09,24
313,2013-11-10,17
314,2013-11-11,16
315,2013-11-12,18
316,2013-11-13,23
317,2013-11-14,17
318,2013-11-15,27
319,2013-11-16,18
320,2013-11-17,18
321,2013-11-18,13
322,2013-11-19,18
323,2013-11-20,9
324,2013-11-21,19
325,2013-11-22,19
326,2013-11-23,27
327,2013-11-24,11
328,2013-11-25,27
329,2013-11-26,19
330,2013-11-27,23
331,2013-11-28,23
332,2013-11-29,15
333,2013-11-30,21
334,2013-12-01,22
335,2013-12-02,12
336,2013-12-03,16
337,2013-12-04,13
338,2013-12-05,26
339,2013-12-06,23
340,2013-12-07,16
341,2013-12-08,12
342,2013-12-09,16
343,2013-12-10,22
344,2013-12-11,25
345,2013-12-12,23
346,2013-12-13,14
347,2013-12-14,15
348,2013-12-15,14
349,2013-12-16,16
350,2013-12-17,27
351,2013-12-18,20
352,2013-12-19,22
353,2013-12-20,26
354,2013-12-21,22
355,2013-12-22,17
356,2013-12-23,27
357,2013-12-24,24
