Day,Date,Rides
1,2013-01-02,8
2,2013-01-03,11
3,2013-01-04,10
4,2013-01-05,11
5,2013-01-06,11
6,2013-01-07,10
7,2013-01-08,7
8,2013-01-09,9
9,2013-01-10,7
10,2013-01-11,11
11,2013-01-12,6
12,2013-01-13,13
13,2013-01-14,13
14,2013-01-15,14
15,2013-01-16,9
16,2013-01-17,15
17,2013-01-18,13
18,2013-01-19,17
19,2013-01-20,13
20,2013-01-21,12
21,2013-01-22,20
22,2013-01-23,9
23,2013-01-24,8
24,2013-01-25,10
25,2013-01-26,11
26,2013-01-27,4
27,2013-01-28,6
28,2013-01-29,6
29,2013-01-30,6
30,2013-01-31,2
31,2013-02-01,14
32,2013-02-02,11
33,2013-02-03,13
34,2013-02-04,6
35,2013-02-05,11
36,2013-02-06,8
37,2013-02-07,9
38,2013-02-08,26
39,2013-02-09,8
40,2013-02-10,10
41,2013-02-11,9
42,2013-02-12,5
43,2013-02-13,9
44,2013-02-14,7
45,2013-02-15,10
46,2013-02-16,16
47,2013-02-17,9
48,2013-02-18,11
49,2013-02-19,5
50,2013-02-20,5
51,2013-02-21,20
52,2013-02-22,16
53,2013-02-23,10
54,2013-02-24,7
55,2013-02-25,7
56,2013-02-26,6
57,2013-02-27,5
58,2013-02-28,8
59,2013-03-01,14
60,2013-03-02,11
61,2013-03-03,8
62,2013-03-04,9
63,2013-03-05,8
64,2013-03-06,12
65,2013-03-07,8
66,2013-03-08,7
67,2013-03-09,20
68,2013-03-10,7
69,2013-03-11,7
70,2013-03-12,6
71,2013-03-13,8
72,2013-03-14,10
73,2013-03-15,7
74,2013-03-16,18
75,2013-03-18,11
76,2013-03-19,6
77,2013-03-20,11
78,2013-03-21,4
79,2013-03-22,13
80,2013-03-23,4
81,2013-03-24,11
82,2013-03-25,12
83,2013-03-26,5
84,2013-03-27,9
85,2013-03-28,7
86,2013-03-29,8
87,2013-03-30,7
88,2013-03-31,13
89,2013-04-01,5
90,2013-04-02,7
91,2013-04-03,8
92,2013-04-04,7
93,2013-04-05,9
94,2013-04-06,13
95,2013-04-07,9
96,2013-04-08,14
97,2013-04-09,9
98,2013-04-10,8
99,2013-04-11,6
100,2013-04-12,12
101,2013-04-13,13
102,2013-04-14,20
103,2013-04-15,5
104,2013-04-16,8
105,2013-04-17,3
106,2013-04-18,10
107,2013-04-19,12
108,2013-04-20,16
109,2013-04-21,18
110,2013-04-22,11
111,2013-04-23,8
112,2013-04-24,9
113,2013-04-25,11
114,2013-04-26,9
115,2013-04-27,11
116,2013-04-28,15
117,2013-04-29,11
118,2013-04-30,9
119,2013-05-01,6
120,2013-05-02,10
121,2013-05-03,13
122,2013-05-04,14
123,2013-05-05,21
124,2013-05-06,6
125,2013-05-07,12
126,2013-05-08,6
127,2013-05-09,9
128,2013-05-10,7
129,2013-05-11,13
130,2013-05-12,19
131,2013-05-13,4
132,2013-05-14,5
133,2013-05-15,9
134,2013-05-16,2
135,2013-05-17,4
136,2013-05-18,13
