Day,Date,Rides
1,2013-01-03,6
2,2013-01-05,2
3,2013-01-07,1
4,2013-01-09,1
5,2013-01-10,1
6,2013-01-11,1
7,2013-01-12,2
8,2013-01-13,6
9,2013-01-14,2
10,2013-01-15,2
11,2013-01-17,1
12,2013-01-19,1
13,2013-01-20,3
14,2013-01-21,1
15,2013-01-22,2
16,2013-01-23,2
17,2013-01-24,3
18,2013-01-25,1
19,2013-01-26,2
20,2013-01-27,2
21,2013-01-28,5
22,2013-01-29,3
23,2013-01-30,2
24,2013-02-01,3
25,2013-02-02,4
26,2013-02-03,2
27,2013-02-04,1
28,2013-02-05,1
29,2013-02-08,1
30,2013-02-09,2
31,2013-02-13,1
32,2013-02-15,2
33,2013-02-16,3
34,2013-02-17,3
35,2013-02-18,2
36,2013-02-19,1
37,2013-02-20,1
38,2013-02-22,1
39,2013-02-24,3
40,2013-02-25,2
41,2013-02-26,1
42,2013-02-27,2
43,2013-02-28,1
44,2013-03-01,4
45,2013-03-03,2
46,2013-03-05,2
47,2013-03-06,2
48,2013-03-07,2
49,2013-03-08,2
50,2013-03-09,1
51,2013-03-10,4
52,2013-03-11,1
53,2013-03-13,1
54,2013-03-14,1
55,2013-03-15,2
56,2013-03-19,1
57,2013-03-21,2
58,2013-03-23,2
59,2013-03-24,1
60,2013-03-25,2
61,2013-03-26,1
62,2013-03-28,2
63,2013-03-29,3
64,2013-03-30,2
65,2013-03-31,3
66,2013-04-01,2
67,2013-04-03,3
68,2013-04-05,1
69,2013-04-06,2
70,2013-04-08,1
71,2013-04-09,1
72,2013-04-10,1
73,2013-04-12,1
74,2013-04-13,3
75,2013-04-14,1
76,2013-04-15,1
77,2013-04-16,1
78,2013-04-18,1
79,2013-04-19,1
80,2013-04-20,3
81,2013-04-22,1
82,2013-04-23,1
83,2013-04-24,2
84,2013-04-25,1
85,2013-04-26,2
86,2013-04-27,3
87,2013-04-28,5
88,2013-04-30,1
89,2013-05-03,1
90,2013-05-04,1
91,2013-05-08,1
92,2013-05-09,2
93,2013-05-11,1
94,2013-05-12,2
95,2013-05-13,2
96,2013-05-14,2
97,2013-05-15,1
98,2013-05-17,4
99,2013-05-18,3
100,2013-05-19,3
101,2013-05-20,2
102,2013-05-22,2
103,2013-05-23,2
104,2013-05-24,3
105,2013-05-27,3
106,2013-05-28,1
107,2013-05-31,1
108,2013-06-01,2
109,2013-06-02,3
110,2013-06-03,1
111,2013-06-04,1
112,2013-06-05,1
113,2013-06-07,2
114,2013-06-08,4
115,2013-06-12,1
116,2013-06-13,2
117,2013-06-15,4
118,2013-06-18,3
119,2013-06-19,1
120,2013-06-20,3
121,2013-06-21,2
122,2013-06-22,2
123,2013-06-24,1
124,2013-06-25,4
125,2013-06-26,1
126,2013-06-28,4
127,2013-06-29,6
128,2013-06-30,4
129,2013-07-01,1
130,2013-07-02,3
131,2013-07-04,3
132,2013-07-05,3
133,2013-07-06,2
134,2013-07-07,1
135,2013-07-08,1
136,2013-07-09,1
137,2013-07-10,1
138,2013-07-11,3
139,2013-07-12,3
140,2013-07-13,3
141,2013-07-14,3
142,2013-07-19,2
143,2013-07-21,4
144,2013-07-23,3
145,2013-07-24,4
146,2013-07-25,1
147,2013-07-26,2
148,2013-07-27,2
149,2013-07-28,3
150,2013-07-29,2
151,2013-07-30,3
152,2013-07-31,1
153,2013-08-02,1
154,2013-08-03,3
155,2013-08-04,4
156,2013-08-05,3
157,2013-08-06,1
158,2013-08-07,3
159,2013-08-08,2
160,2013-08-10,4
161,2013-08-11,3
162,2013-08-12,2
163,2013-08-13,1
164,2013-08-15,2
165,2013-08-16,2
166,2013-08-20,2
167,2013-08-21,1
168,2013-08-24,1
169,2013-08-25,4
170,2013-08-26,2
171,2013-08-28,1
172,2013-08-29,1
173,2013-08-30,1
174,2013-08-31,1
175,2013-09-01,1
176,2013-09-02,2
177,2013-09-03,2
178,2013-09-04,1
179,2013-09-05,2
180,2013-09-06,2
181,2013-09-07,3
182,2013-09-08,1
183,2013-09-10,1
184,2013-09-11,3
185,2013-09-12,1
186,2013-09-14,4
187,2013-09-15,4
188,2013-09-16,2
189,2013-09-19,1
190,2013-09-20,2
191,2013-09-21,1
192,2013-09-22,4
193,2013-09-23,1
194,2013-09-24,1
195,2013-09-25,1
196,2013-09-27,4
197,2013-09-28,1
198,2013-09-29,6
199,2013-09-30,1
200,2013-10-02,2
201,2013-10-03,1
202,2013-10-04,2
203,2013-10-05,1
204,2013-10-07,2
205,2013-10-12,2
206,2013-10-13,6
207,2013-10-14,2
208,2013-10-15,2
209,2013-10-16,2
210,2013-10-17,1
211,2013-10-19,3
212,2013-10-20,4
213,2013-10-21,3
214,2013-10-22,2
215,2013-10-23,1
216,2013-10-24,2
217,2013-10-25,2
218,2013-10-26,1
219,2013-10-27,4
220,2013-10-28,1
221,2013-11-02,3
222,2013-11-04,1
223,2013-11-05,2
224,2013-11-07,1
225,2013-11-08,1
226,2013-11-09,5
227,2013-11-10,6
228,2013-11-11,1
229,2013-11-13,1
230,2013-11-14,2
231,2013-11-15,3
232,2013-11-16,4
233,2013-11-17,1
234,2013-11-19,4
235,2013-11-20,2
236,2013-11-21,3
237,2013-11-23,2
238,2013-11-24,4
239,2013-11-25,4
240,2013-11-26,2
241,2013-11-27,3
242,2013-11-29,5
243,2013-12-01,5
244,2013-12-02,1
245,2013-12-03,2
246,2013-12-05,1
